years_of_data,0,10,25,50,250
1,0,0,0,0,0
2,0,0,0,0,0.05
3,0,0,0,0,0.1
4,0,0,0,0,0.1
5,0,0,0,0,0.15
6,0,0,0,0,0.15
7,0,0,0,0.05,0.2
8,0,0,0,0.1,0.2
