StateCounty,Unknown,No,Yes
IAAdair County,0.0000000000000000000,0.0000000000000000000,0.0985079381190981000
IAAdams County,0.0000000000000000000,0.0000000000000000000,0.0984876063110285000
IAAllamakee County,0.0000000000000000000,0.0000000000000000000,0.0991797322821060000
IAAppanoose County,0.0000000000000000000,0.0000000000000000000,0.0992599415915978000
IAAudubon County,0.0000000000000000000,0.0000000000000000000,0.0990327163188234000
IABenton County,0.0000000000000000000,0.0000000000000000000,0.0982345339044612000
IABlack Hawk County,0.0000000000000000000,0.0000000000000000000,0.0987838426696330000
IABoone County,0.0000000000000000000,0.0000000000000000000,0.0981198646222490000
IABremer County,0.0000000000000000000,0.0000000000000000000,0.0986662368606892000
IABuchanan County,0.0000000000000000000,0.0000000000000000000,0.0987308552926016000
IABuena Vista County,0.0000000000000000000,0.0000000000000000000,0.0987965233013053000
IAButler County,0.0000000000000000000,0.0000000000000000000,0.0986889683060788000
IACalhoun County,0.0000000000000000000,0.0000000000000000000,0.0989827186329211000
IACarroll County,0.0000000000000000000,0.0000000000000000000,0.0989888855608505000
IACass County,0.0000000000000000000,0.0000000000000000000,0.0990996029748870000
IACedar County,0.0000000000000000000,0.0000000000000000000,0.0985664799232193000
IACerro Gordo County,0.0000000000000000000,0.0000000000000000000,0.0988767565277091000
IACherokee County,0.0000000000000000000,0.0000000000000000000,0.0990211763996176000
IAChickasaw County,0.0000000000000000000,0.0000000000000000000,0.0988330974922114000
IAClarke County,0.0000000000000000000,0.0000000000000000000,0.0990655602693733000
IAClay County,0.0000000000000000000,0.0000000000000000000,0.0991024750889662000
IAClayton County,0.0000000000000000000,0.0000000000000000000,0.0987752655911829000
IAClinton County,0.0000000000000000000,0.0000000000000000000,0.0990449142091554000
IACrawford County,0.0000000000000000000,0.0000000000000000000,0.0993640328190080000
IADallas County,0.0000000000000000000,0.0000000000000000000,0.0972910209450926000
IADavis County,0.0000000000000000000,0.0000000000000000000,0.0991546591364865000
IADecatur County,0.0000000000000000000,0.0000000000000000000,0.0990921189801195000
IADelaware County,0.0000000000000000000,0.0000000000000000000,0.0989047411357453000
IADes Moines County,0.0000000000000000000,0.0000000000000000000,0.0990441855373954000
IADickinson County,0.0000000000000000000,0.0000000000000000000,0.0991931742873304000
IADubuque County,0.0000000000000000000,0.0000000000000000000,0.0987029712903615000
IAEmmet County,0.0000000000000000000,0.0000000000000000000,0.0990504823417635000
IAFayette County,0.0000000000000000000,0.0000000000000000000,0.0991733099616909000
IAFloyd County,0.0000000000000000000,0.0000000000000000000,0.0989597401404478000
IAFranklin County,0.0000000000000000000,0.0000000000000000000,0.0986226928653300000
IAFremont County,0.0000000000000000000,0.0000000000000000000,0.0989251329067489000
IAGreene County,0.0000000000000000000,0.0000000000000000000,0.0989490281638488000
IAGrundy County,0.0000000000000000000,0.0000000000000000000,0.0985577825685353000
IAGuthrie County,0.0000000000000000000,0.0000000000000000000,0.0986269695106750000
IAHamilton County,0.0000000000000000000,0.0000000000000000000,0.0986502396261151000
IAHancock County,0.0000000000000000000,0.0000000000000000000,0.0989523661588492000
IAHardin County,0.0000000000000000000,0.0000000000000000000,0.0991048461680284000
IAHarrison County,0.0000000000000000000,0.0000000000000000000,0.0988325680622448000
IAHenry County,0.0000000000000000000,0.0000000000000000000,0.0990040844865832000
IAHoward County,0.0000000000000000000,0.0000000000000000000,0.0989014319031967000
IAHumboldt County,0.0000000000000000000,0.0000000000000000000,0.0992066150326734000
IAIda County,0.0000000000000000000,0.0000000000000000000,0.0989205761085263000
IAIowa County,0.0000000000000000000,0.0000000000000000000,0.0984936472186102000
IAJackson County,0.0000000000000000000,0.0000000000000000000,0.0990199488846792000
IAJasper County,0.0000000000000000000,0.0000000000000000000,0.0981307392349884000
IAJefferson County,0.0000000000000000000,0.0000000000000000000,0.0988088218924785000
IAJohnson County,0.0000000000000000000,0.0000000000000000000,0.0983086805999573000
IAJones County,0.0000000000000000000,0.0000000000000000000,0.0986675696798802000
IAKeokuk County,0.0000000000000000000,0.0000000000000000000,0.0987281314508532000
IAKossuth County,0.0000000000000000000,0.0000000000000000000,0.0988820205249976000
IALee County,0.0000000000000000000,0.0000000000000000000,0.0989899744243885000
IALinn County,0.0000000000000000000,0.0000000000000000000,0.0970511472137596000
IALouisa County,0.0000000000000000000,0.0000000000000000000,0.0987543482119906000
IALucas County,0.0000000000000000000,0.0000000000000000000,0.0988057717394661000
IALyon County,0.0000000000000000000,0.0000000000000000000,0.0990742736625252000
IAMadison County,0.0000000000000000000,0.0000000000000000000,0.0988408585981815000
IAMahaska County,0.0000000000000000000,0.0000000000000000000,0.0989705038396942000
IAMarion County,0.0000000000000000000,0.0000000000000000000,0.0989652349539354000
IAMarshall County,0.0000000000000000000,0.0000000000000000000,0.0985260924021998000
IAMills County,0.0000000000000000000,0.0000000000000000000,0.0983690022168799000
IAMitchell County,0.0000000000000000000,0.0000000000000000000,0.0989844811673770000
IAMonona County,0.0000000000000000000,0.0000000000000000000,0.0987910158987184000
IAMonroe County,0.0000000000000000000,0.0000000000000000000,0.0988627787567309000
IAMontgomery County,0.0000000000000000000,0.0000000000000000000,0.0991024547245785000
IAMuscatine County,0.0000000000000000000,0.0000000000000000000,0.0983712770485849000
IAO'Brien County,0.0000000000000000000,0.0000000000000000000,0.0993355389464470000
IAOsceola County,0.0000000000000000000,0.0000000000000000000,0.0988894631619457000
IAPage County,0.0000000000000000000,0.0000000000000000000,0.0989222119008502000
IAPalo Alto County,0.0000000000000000000,0.0000000000000000000,0.0992086648919834000
IAPlymouth County,0.0000000000000000000,0.0000000000000000000,0.0990359536677972000
IAPocahontas County,0.0000000000000000000,0.0000000000000000000,0.0990516865590489000
IAPolk County,0.0000000000000000000,0.0000000000000000000,0.0965462756087125000
IAPottawattamie County,0.0000000000000000000,0.0000000000000000000,0.0976648624887368000
IAPoweshiek County,0.0000000000000000000,0.0000000000000000000,0.0989795178897970000
IARinggold County,0.0000000000000000000,0.0000000000000000000,0.0992636993482063000
IASac County,0.0000000000000000000,0.0000000000000000000,0.0991029440306828000
IAScott County,0.0000000000000000000,0.0000000000000000000,0.0982184600226861000
IAShelby County,0.0000000000000000000,0.0000000000000000000,0.0990117305156242000
IASioux County,0.0000000000000000000,0.0000000000000000000,0.0985743614493582000
IAStory County,0.0000000000000000000,0.0000000000000000000,0.0981785114382649000
IATama County,0.0000000000000000000,0.0000000000000000000,0.0988085601186954000
IATaylor County,0.0000000000000000000,0.0000000000000000000,0.0992309320534963000
IAUnion County,0.0000000000000000000,0.0000000000000000000,0.0992671778174552000
IAVan Buren County,0.0000000000000000000,0.0000000000000000000,0.0991523664131406000
IAWapello County,0.0000000000000000000,0.0000000000000000000,0.0977497874464783000
IAWarren County,0.0000000000000000000,0.0000000000000000000,0.0982333209024260000
IAWashington County,0.0000000000000000000,0.0000000000000000000,0.0985862283816274000
IAWayne County,0.0000000000000000000,0.0000000000000000000,0.0992350706533200000
IAWebster County,0.0000000000000000000,0.0000000000000000000,0.0987011808840854000
IAWinnebago County,0.0000000000000000000,0.0000000000000000000,0.0988985860455085000
IAWinneshiek County,0.0000000000000000000,0.0000000000000000000,0.0989630662099341000
IAWoodbury County,0.0000000000000000000,0.0000000000000000000,0.0977629072209709000
IAWorth County,0.0000000000000000000,0.0000000000000000000,0.0989455817509612000
IAWright County,0.0000000000000000000,0.0000000000000000000,0.0990906279451147000
IDAda County,0.0000000000000000000,0.0000000000000000000,0.0996359036937513000
IDAdams County,0.0000000000000000000,0.0000000000000000000,0.0999599152417165000
IDBannock County,0.0000000000000000000,0.0000000000000000000,0.0995301094617020000
IDBear Lake County,0.0000000000000000000,0.0000000000000000000,0.0999247423597251000
IDBenewah County,0.0000000000000000000,0.0000000000000000000,0.0999582622211035000
IDBingham County,0.0000000000000000000,0.0000000000000000000,0.0998866301934695000
IDBlaine County,0.0000000000000000000,0.0000000000000000000,0.0998967148449033000
IDBoise County,0.0000000000000000000,0.0000000000000000000,0.0998958686988638000
IDBonner County,0.0000000000000000000,0.0000000000000000000,0.0998842349134699000
IDBonneville County,0.0000000000000000000,0.0000000000000000000,0.0998296590397496000
IDBoundary County,0.0000000000000000000,0.0000000000000000000,0.0999641574113019000
IDButte County,0.0000000000000000000,0.0000000000000000000,0.0999956364969690000
IDCamas County,0.0000000000000000000,0.0000000000000000000,0.0999943075190755000
IDCanyon County,0.0000000000000000000,0.0000000000000000000,0.0988708811574497000
IDCaribou County,0.0000000000000000000,0.0000000000000000000,0.0999719127154763000
IDCassia County,0.0000000000000000000,0.0000000000000000000,0.0999924994609849000
IDClark County,0.0000000000000000000,0.0000000000000000000,0.0999975551347847000
IDClearwater County,0.0000000000000000000,0.0000000000000000000,0.0998469498350394000
IDCuster County,0.0000000000000000000,0.0000000000000000000,0.0999358660399410000
IDElmore County,0.0000000000000000000,0.0000000000000000000,0.0998562292680734000
IDFranklin County,0.0000000000000000000,0.0000000000000000000,0.0999305771392909000
IDFremont County,0.0000000000000000000,0.0000000000000000000,0.0999535960416924000
IDGem County,0.0000000000000000000,0.0000000000000000000,0.0997108799812474000
IDGooding County,0.0000000000000000000,0.0000000000000000000,0.0999761322184616000
IDIdaho County,0.0000000000000000000,0.0000000000000000000,0.0998282903950276000
IDJefferson County,0.0000000000000000000,0.0000000000000000000,0.0998947798386527000
IDJerome County,0.0000000000000000000,0.0000000000000000000,0.0998872476226982000
IDKootenai County,0.0000000000000000000,0.0000000000000000000,0.0997116989758915000
IDLatah County,0.0000000000000000000,0.0000000000000000000,0.0998624045710894000
IDLemhi County,0.0000000000000000000,0.0000000000000000000,0.0999474884194758000
IDLewis County,0.0000000000000000000,0.0000000000000000000,0.0999807849943195000
IDLincoln County,0.0000000000000000000,0.0000000000000000000,0.0999906031169064000
IDMadison County,0.0000000000000000000,0.0000000000000000000,0.0998017999799583000
IDMinidoka County,0.0000000000000000000,0.0000000000000000000,0.0998508265174609000
IDNez Perce County,0.0000000000000000000,0.0000000000000000000,0.0997817219739183000
IDOneida County,0.0000000000000000000,0.0000000000000000000,0.0999645488717349000
IDOwyhee County,0.0000000000000000000,0.0000000000000000000,0.0998518105785107000
IDPayette County,0.0000000000000000000,0.0000000000000000000,0.0998895079759441000
IDPower County,0.0000000000000000000,0.0000000000000000000,0.0999511756659985000
IDShoshone County,0.0000000000000000000,0.0000000000000000000,0.0998092254442446000
IDTeton County,0.0000000000000000000,0.0000000000000000000,0.0999610030793936000
IDTwin Falls County,0.0000000000000000000,0.0000000000000000000,0.0998597133037453000
IDValley County,0.0000000000000000000,0.0000000000000000000,0.0999310795760024000
IDWashington County,0.0000000000000000000,0.0000000000000000000,0.0999592740379587000
ILAdams County,0.0000000000000000000,0.0000000000000000000,0.0980740534150604000
ILAlexander County,0.0000000000000000000,0.0000000000000000000,0.0850677868751737000
ILBond County,0.0000000000000000000,0.0000000000000000000,0.0993625555455853000
ILBoone County,0.0000000000000000000,0.0000000000000000000,0.0955986606901988000
ILBrown County,0.0000000000000000000,0.0000000000000000000,0.0982038039981963000
ILBureau County,0.0000000000000000000,0.0000000000000000000,0.0973818571882514000
ILCalhoun County,0.0000000000000000000,0.0000000000000000000,0.0971475800588142000
ILCarroll County,0.0000000000000000000,0.0000000000000000000,0.0971879972177774000
ILCass County,0.0000000000000000000,0.0000000000000000000,0.0984372432258194000
ILChampaign County,0.0000000000000000000,0.0000000000000000000,0.0989502378615836000
ILChristian County,0.0000000000000000000,0.0000000000000000000,0.0979823679750975000
ILClark County,0.0000000000000000000,0.0000000000000000000,0.0914878547720896000
ILClay County,0.0000000000000000000,0.0000000000000000000,0.0996746316963077000
ILClinton County,0.0000000000000000000,0.0000000000000000000,0.0996011838936950000
ILColes County,0.0000000000000000000,0.0000000000000000000,0.0987243506084061000
ILCook County,0.0000000000000000000,0.0000000000000000000,0.0945408611744971000
ILCrawford County,0.0000000000000000000,0.0000000000000000000,0.0932763878509024000
ILCumberland County,0.0000000000000000000,0.0000000000000000000,0.0993296379388964000
ILDe Witt County,0.0000000000000000000,0.0000000000000000000,0.0982231645597176000
ILDekalb County,0.0000000000000000000,0.0000000000000000000,0.0963388722523868000
ILDouglas County,0.0000000000000000000,0.0000000000000000000,0.0990713150146760000
ILDupage County,0.0000000000000000000,0.0000000000000000000,0.0960126535610359000
ILEdgar County,0.0000000000000000000,0.0000000000000000000,0.0975915228503659000
ILEdwards County,0.0000000000000000000,0.0000000000000000000,0.0965053123873527000
ILEffingham County,0.0000000000000000000,0.0000000000000000000,0.0996253001050063000
ILFayette County,0.0000000000000000000,0.0000000000000000000,0.0995890859613755000
ILFord County,0.0000000000000000000,0.0000000000000000000,0.0985586818057738000
ILFranklin County,0.0000000000000000000,0.0000000000000000000,0.1000651302222960000
ILFulton County,0.0000000000000000000,0.0000000000000000000,0.0978934445926041000
ILGallatin County,0.0000000000000000000,0.0000000000000000000,0.0989382539400177000
ILGreene County,0.0000000000000000000,0.0000000000000000000,0.0978994478792088000
ILGrundy County,0.0000000000000000000,0.0000000000000000000,0.0960309072262917000
ILHamilton County,0.0000000000000000000,0.0000000000000000000,0.0991501431436914000
ILHancock County,0.0000000000000000000,0.0000000000000000000,0.0986211424415713000
ILHardin County,0.0000000000000000000,0.0000000000000000000,0.0990984855363077000
ILHenderson County,0.0000000000000000000,0.0000000000000000000,0.0985715591071734000
ILHenry County,0.0000000000000000000,0.0000000000000000000,0.0974095141547990000
ILIroquois County,0.0000000000000000000,0.0000000000000000000,0.0988196350532127000
ILJackson County,0.0000000000000000000,0.0000000000000000000,0.1003313570727230000
ILJasper County,0.0000000000000000000,0.0000000000000000000,0.0991924095659666000
ILJefferson County,0.0000000000000000000,0.0000000000000000000,0.0998388270638941000
ILJersey County,0.0000000000000000000,0.0000000000000000000,0.0966720319139649000
ILJo Daviess County,0.0000000000000000000,0.0000000000000000000,0.0979817253105459000
ILJohnson County,0.0000000000000000000,0.0000000000000000000,0.0985789421954297000
ILKane County,0.0000000000000000000,0.0000000000000000000,0.0955623123024749000
ILKankakee County,0.0000000000000000000,0.0000000000000000000,0.0967856521676937000
ILKendall County,0.0000000000000000000,0.0000000000000000000,0.0954033390916564000
ILKnox County,0.0000000000000000000,0.0000000000000000000,0.0978960765300392000
ILLa Salle County,0.0000000000000000000,0.0000000000000000000,0.0970574426601807000
ILLake County,0.0000000000000000000,0.0000000000000000000,0.0960295533578026000
ILLawrence County,0.0000000000000000000,0.0000000000000000000,0.0946719604998818000
ILLee County,0.0000000000000000000,0.0000000000000000000,0.0968722885171363000
ILLivingston County,0.0000000000000000000,0.0000000000000000000,0.0977777079808226000
ILLogan County,0.0000000000000000000,0.0000000000000000000,0.0982490162711775000
ILMacon County,0.0000000000000000000,0.0000000000000000000,0.0981504710739183000
ILMacoupin County,0.0000000000000000000,0.0000000000000000000,0.0971701442097974000
ILMadison County,0.0000000000000000000,0.0000000000000000000,0.0992465772607174000
ILMarion County,0.0000000000000000000,0.0000000000000000000,0.0996453230298089000
ILMarshall County,0.0000000000000000000,0.0000000000000000000,0.0975977454450230000
ILMason County,0.0000000000000000000,0.0000000000000000000,0.0977994932933599000
ILMassac County,0.0000000000000000000,0.0000000000000000000,0.0978627915713175000
ILMcdonough County,0.0000000000000000000,0.0000000000000000000,0.0982890791949578000
ILMchenry County,0.0000000000000000000,0.0000000000000000000,0.0961954645244301000
ILMclean County,0.0000000000000000000,0.0000000000000000000,0.0974150148869575000
ILMenard County,0.0000000000000000000,0.0000000000000000000,0.0979094853370215000
ILMercer County,0.0000000000000000000,0.0000000000000000000,0.0985989562098064000
ILMonroe County,0.0000000000000000000,0.0000000000000000000,0.0996555203087928000
ILMontgomery County,0.0000000000000000000,0.0000000000000000000,0.0978399303449933000
ILMorgan County,0.0000000000000000000,0.0000000000000000000,0.0982883148901925000
ILMoultrie County,0.0000000000000000000,0.0000000000000000000,0.0993341562214787000
ILOgle County,0.0000000000000000000,0.0000000000000000000,0.0965771820043542000
ILPeoria County,0.0000000000000000000,0.0000000000000000000,0.0959034751766292000
ILPerry County,0.0000000000000000000,0.0000000000000000000,0.0999760532319394000
ILPiatt County,0.0000000000000000000,0.0000000000000000000,0.0986154183421726000
ILPike County,0.0000000000000000000,0.0000000000000000000,0.0980044638252409000
ILPope County,0.0000000000000000000,0.0000000000000000000,0.0997739835749378000
ILPulaski County,0.0000000000000000000,0.0000000000000000000,0.0890294621035685000
ILPutnam County,0.0000000000000000000,0.0000000000000000000,0.0972607537383297000
ILRandolph County,0.0000000000000000000,0.0000000000000000000,0.0999233788683769000
ILRichland County,0.0000000000000000000,0.0000000000000000000,0.0961499584525596000
ILRock Island County,0.0000000000000000000,0.0000000000000000000,0.0967700473901882000
ILSaline County,0.0000000000000000000,0.0000000000000000000,0.0993373527612076000
ILSangamon County,0.0000000000000000000,0.0000000000000000000,0.0961711830096650000
ILSchuyler County,0.0000000000000000000,0.0000000000000000000,0.0985177454924508000
ILScott County,0.0000000000000000000,0.0000000000000000000,0.0981614738394103000
ILShelby County,0.0000000000000000000,0.0000000000000000000,0.0985886097298341000
ILSt. Clair County,0.0000000000000000000,0.0000000000000000000,0.0993656141694250000
ILStark County,0.0000000000000000000,0.0000000000000000000,0.0977989407216757000
ILStephenson County,0.0000000000000000000,0.0000000000000000000,0.0979091899842650000
ILTazewell County,0.0000000000000000000,0.0000000000000000000,0.0968215080106536000
ILUnion County,0.0000000000000000000,0.0000000000000000000,0.0990937684581132000
ILVermilion County,0.0000000000000000000,0.0000000000000000000,0.0991427379001986000
ILWabash County,0.0000000000000000000,0.0000000000000000000,0.0958842789527594000
ILWarren County,0.0000000000000000000,0.0000000000000000000,0.0977378687998196000
ILWashington County,0.0000000000000000000,0.0000000000000000000,0.0997451325544991000
ILWayne County,0.0000000000000000000,0.0000000000000000000,0.0990488899972624000
ILWhite County,0.0000000000000000000,0.0000000000000000000,0.0976961133284111000
ILWhiteside County,0.0000000000000000000,0.0000000000000000000,0.0970095676704925000
ILWill County,0.0000000000000000000,0.0000000000000000000,0.0956347208836139000
ILWilliamson County,0.0000000000000000000,0.0000000000000000000,0.1002066774808700000
ILWinnebago County,0.0000000000000000000,0.0000000000000000000,0.0959275920923626000
ILWoodford County,0.0000000000000000000,0.0000000000000000000,0.0970392559536513000
INAdams County,0.0000000000000000000,0.0000000000000000000,0.0970435889370289000
INAllen County,0.0000000000000000000,0.0000000000000000000,0.0970958223652245000
INBartholomew County,0.0000000000000000000,0.0000000000000000000,0.0981806731178414000
INBenton County,0.0000000000000000000,0.0000000000000000000,0.0987237975244215000
INBlackford County,0.0000000000000000000,0.0000000000000000000,0.0971694050028529000
INBoone County,0.0000000000000000000,0.0000000000000000000,0.0981789027614530000
INBrown County,0.0000000000000000000,0.0000000000000000000,0.0979164738609086000
INCarroll County,0.0000000000000000000,0.0000000000000000000,0.0985511391522431000
INCass County,0.0000000000000000000,0.0000000000000000000,0.0982170874618500000
INClark County,0.0000000000000000000,0.0000000000000000000,0.0964747013028868000
INClay County,0.0000000000000000000,0.0000000000000000000,0.0807947865524261000
INClinton County,0.0000000000000000000,0.0000000000000000000,0.0982070770516212000
INCrawford County,0.0000000000000000000,0.0000000000000000000,0.0980664516919421000
INDaviess County,0.0000000000000000000,0.0000000000000000000,0.0909642112250793000
INDearborn County,0.0000000000000000000,0.0000000000000000000,0.0969124648992898000
INDecatur County,0.0000000000000000000,0.0000000000000000000,0.0977433267065966000
INDekalb County,0.0000000000000000000,0.0000000000000000000,0.0965918699412804000
INDelaware County,0.0000000000000000000,0.0000000000000000000,0.0973780817856822000
INDubois County,0.0000000000000000000,0.0000000000000000000,0.0985954587281446000
INElkhart County,0.0000000000000000000,0.0000000000000000000,0.0959414983788711000
INFayette County,0.0000000000000000000,0.0000000000000000000,0.0975151612438512000
INFloyd County,0.0000000000000000000,0.0000000000000000000,0.0958028417242456000
INFountain County,0.0000000000000000000,0.0000000000000000000,0.0972799843620182000
INFranklin County,0.0000000000000000000,0.0000000000000000000,0.0970672897327260000
INFulton County,0.0000000000000000000,0.0000000000000000000,0.0981488806959663000
INGibson County,0.0000000000000000000,0.0000000000000000000,0.0963691179342123000
INGrant County,0.0000000000000000000,0.0000000000000000000,0.0977563633309932000
INGreene County,0.0000000000000000000,0.0000000000000000000,0.0843444288511628000
INHamilton County,0.0000000000000000000,0.0000000000000000000,0.0973211165140511000
INHancock County,0.0000000000000000000,0.0000000000000000000,0.0971474234993341000
INHarrison County,0.0000000000000000000,0.0000000000000000000,0.0976408739520369000
INHendricks County,0.0000000000000000000,0.0000000000000000000,0.0963469366624161000
INHenry County,0.0000000000000000000,0.0000000000000000000,0.0975714848894547000
INHoward County,0.0000000000000000000,0.0000000000000000000,0.0985473548518236000
INHuntington County,0.0000000000000000000,0.0000000000000000000,0.0976421609832410000
INJackson County,0.0000000000000000000,0.0000000000000000000,0.0986841052407881000
INJasper County,0.0000000000000000000,0.0000000000000000000,0.0979585435646482000
INJay County,0.0000000000000000000,0.0000000000000000000,0.0979733582988742000
INJefferson County,0.0000000000000000000,0.0000000000000000000,0.0980995524001229000
INJennings County,0.0000000000000000000,0.0000000000000000000,0.0986140404396554000
INJohnson County,0.0000000000000000000,0.0000000000000000000,0.0974363842419561000
INKnox County,0.0000000000000000000,0.0000000000000000000,0.0924433223785532000
INKosciusko County,0.0000000000000000000,0.0000000000000000000,0.0973272458522567000
INLagrange County,0.0000000000000000000,0.0000000000000000000,0.0972048179579106000
INLake County,0.0000000000000000000,0.0000000000000000000,0.0959470344839934000
INLaporte County,0.0000000000000000000,0.0000000000000000000,0.0970276064864792000
INLawrence County,0.0000000000000000000,0.0000000000000000000,0.0983485209122232000
INMadison County,0.0000000000000000000,0.0000000000000000000,0.0977782885031120000
INMarion County,0.0000000000000000000,0.0000000000000000000,0.0842850159517496000
INMarshall County,0.0000000000000000000,0.0000000000000000000,0.0971262409628515000
INMartin County,0.0000000000000000000,0.0000000000000000000,0.0970201023800665000
INMiami County,0.0000000000000000000,0.0000000000000000000,0.0979466539006535000
INMonroe County,0.0000000000000000000,0.0000000000000000000,0.0979288001697263000
INMontgomery County,0.0000000000000000000,0.0000000000000000000,0.0966686042098908000
INMorgan County,0.0000000000000000000,0.0000000000000000000,0.0957508772906033000
INNewton County,0.0000000000000000000,0.0000000000000000000,0.0978573576121513000
INNoble County,0.0000000000000000000,0.0000000000000000000,0.0966414748939635000
INOhio County,0.0000000000000000000,0.0000000000000000000,0.0970030209628026000
INOrange County,0.0000000000000000000,0.0000000000000000000,0.0985134337285660000
INOwen County,0.0000000000000000000,0.0000000000000000000,0.0838669413502955000
INParke County,0.0000000000000000000,0.0000000000000000000,0.0864150914698627000
INPerry County,0.0000000000000000000,0.0000000000000000000,0.0985056759028804000
INPike County,0.0000000000000000000,0.0000000000000000000,0.0966652632605898000
INPorter County,0.0000000000000000000,0.0000000000000000000,0.0964797457277524000
INPosey County,0.0000000000000000000,0.0000000000000000000,0.0969951660523343000
INPulaski County,0.0000000000000000000,0.0000000000000000000,0.0987472210860032000
INPutnam County,0.0000000000000000000,0.0000000000000000000,0.0893665140157900000
INRandolph County,0.0000000000000000000,0.0000000000000000000,0.0975739542229965000
INRipley County,0.0000000000000000000,0.0000000000000000000,0.0977204844937569000
INRush County,0.0000000000000000000,0.0000000000000000000,0.0978978173658627000
INScott County,0.0000000000000000000,0.0000000000000000000,0.0979830072712111000
INShelby County,0.0000000000000000000,0.0000000000000000000,0.0974574389782044000
INSpencer County,0.0000000000000000000,0.0000000000000000000,0.0985790368480837000
INSt. Joseph County,0.0000000000000000000,0.0000000000000000000,0.0962410030678376000
INStarke County,0.0000000000000000000,0.0000000000000000000,0.0972763958729996000
INSteuben County,0.0000000000000000000,0.0000000000000000000,0.0970709518060497000
INSullivan County,0.0000000000000000000,0.0000000000000000000,0.0909746220839955000
INSwitzerland County,0.0000000000000000000,0.0000000000000000000,0.0959154652511454000
INTippecanoe County,0.0000000000000000000,0.0000000000000000000,0.0987531149759362000
INTipton County,0.0000000000000000000,0.0000000000000000000,0.0982464056802614000
INUnion County,0.0000000000000000000,0.0000000000000000000,0.0964408398644436000
INVanderburgh County,0.0000000000000000000,0.0000000000000000000,0.0953508080091758000
INVermillion County,0.0000000000000000000,0.0000000000000000000,0.0931540837445775000
INVigo County,0.0000000000000000000,0.0000000000000000000,0.0824212619544848000
INWabash County,0.0000000000000000000,0.0000000000000000000,0.0975119029479239000
INWarren County,0.0000000000000000000,0.0000000000000000000,0.0987399246692235000
INWarrick County,0.0000000000000000000,0.0000000000000000000,0.0979395591067400000
INWashington County,0.0000000000000000000,0.0000000000000000000,0.0974999686723756000
INWayne County,0.0000000000000000000,0.0000000000000000000,0.0971870817481904000
INWells County,0.0000000000000000000,0.0000000000000000000,0.0969004295479565000
INWhite County,0.0000000000000000000,0.0000000000000000000,0.0985524707576122000
INWhitley County,0.0000000000000000000,0.0000000000000000000,0.0958323061236974000
KSAllen County,0.0000000000000000000,0.0000000000000000000,0.0995833279475806000
KSAnderson County,0.0000000000000000000,0.0000000000000000000,0.0994903659381878000
KSAtchison County,0.0000000000000000000,0.0000000000000000000,0.0997879368941075000
KSBarber County,0.0000000000000000000,0.0000000000000000000,0.0995707173069671000
KSBarton County,0.0000000000000000000,0.0000000000000000000,0.0989980453818109000
KSBourbon County,0.0000000000000000000,0.0000000000000000000,0.0993702319736101000
KSBrown County,0.0000000000000000000,0.0000000000000000000,0.0997815091170675000
KSButler County,0.0000000000000000000,0.0000000000000000000,0.0982534825364461000
KSChase County,0.0000000000000000000,0.0000000000000000000,0.0991451718916609000
KSChautauqua County,0.0000000000000000000,0.0000000000000000000,0.0990292855226049000
KSCherokee County,0.0000000000000000000,0.0000000000000000000,0.0995792209374748000
KSCheyenne County,0.0000000000000000000,0.0000000000000000000,0.0991579565587462000
KSClark County,0.0000000000000000000,0.0000000000000000000,0.0995833225131577000
KSClay County,0.0000000000000000000,0.0000000000000000000,0.0993601464077443000
KSCloud County,0.0000000000000000000,0.0000000000000000000,0.0992278872992858000
KSCoffey County,0.0000000000000000000,0.0000000000000000000,0.0993750542459340000
KSComanche County,0.0000000000000000000,0.0000000000000000000,0.0995997912467022000
KSCowley County,0.0000000000000000000,0.0000000000000000000,0.0992034519945446000
KSCrawford County,0.0000000000000000000,0.0000000000000000000,0.0995641584520213000
KSDecatur County,0.0000000000000000000,0.0000000000000000000,0.0994356856120877000
KSDickinson County,0.0000000000000000000,0.0000000000000000000,0.0992011573499594000
KSDoniphan County,0.0000000000000000000,0.0000000000000000000,0.0998585778835714000
KSDouglas County,0.0000000000000000000,0.0000000000000000000,0.0979150962061206000
KSEdwards County,0.0000000000000000000,0.0000000000000000000,0.0991892119023463000
KSElk County,0.0000000000000000000,0.0000000000000000000,0.0993643088373017000
KSEllis County,0.0000000000000000000,0.0000000000000000000,0.0994256661912329000
KSEllsworth County,0.0000000000000000000,0.0000000000000000000,0.0993988865902042000
KSFinney County,0.0000000000000000000,0.0000000000000000000,0.0993890144848735000
KSFord County,0.0000000000000000000,0.0000000000000000000,0.0990203074288141000
KSFranklin County,0.0000000000000000000,0.0000000000000000000,0.0988942402497848000
KSGeary County,0.0000000000000000000,0.0000000000000000000,0.0990643252591463000
KSGove County,0.0000000000000000000,0.0000000000000000000,0.0995282476078019000
KSGraham County,0.0000000000000000000,0.0000000000000000000,0.0993433267173018000
KSGrant County,0.0000000000000000000,0.0000000000000000000,0.0995800632200854000
KSGray County,0.0000000000000000000,0.0000000000000000000,0.0993635656686778000
KSGreeley County,0.0000000000000000000,0.0000000000000000000,0.0998643726091843000
KSGreenwood County,0.0000000000000000000,0.0000000000000000000,0.0993385772769715000
KSHamilton County,0.0000000000000000000,0.0000000000000000000,0.0996306952269139000
KSHarper County,0.0000000000000000000,0.0000000000000000000,0.0991715935242756000
