StateCounty,Unknown,Little or None,Average,Extensive
INKosciusko County,0.000000000000000000,-0.009167400366216880,0.000000000000000000,0.049383361373897000
INLagrange County,0.000000000000000000,-0.009206283053032620,0.000000000000000000,0.049234399016441000
INLake County,0.000000000000000000,-0.008017401529669120,0.000000000000000000,0.049595256089517600
INLaporte County,0.000000000000000000,-0.008921755121852230,0.000000000000000000,0.049405813833033300
INLawrence County,0.000000000000000000,-0.009486562307797650,0.000000000000000000,0.049596296087263100
INMadison County,0.000000000000000000,-0.008990532883828450,0.000000000000000000,0.049725623601968700
INMarion County,0.000000000000000000,-0.008422758061588540,0.000000000000000000,0.043227847637666800
INMarshall County,0.000000000000000000,-0.009087367273086460,0.000000000000000000,0.049310214540374800
INMartin County,0.000000000000000000,-0.008735825352422230,0.000000000000000000,0.049541048190905800
INMiami County,0.000000000000000000,-0.009298981641206460,0.000000000000000000,0.049527766096132000
INMonroe County,0.000000000000000000,-0.009006099556133630,0.000000000000000000,0.049721801771583700
INMontgomery County,0.000000000000000000,-0.008503707056129460,0.000000000000000000,0.049532466345405100
INMorgan County,0.000000000000000000,-0.008378845858540650,0.000000000000000000,0.049242958074229500
INNewton County,0.000000000000000000,-0.009124459097261560,0.000000000000000000,0.049571769176218500
INNoble County,0.000000000000000000,-0.009085210419886300,0.000000000000000000,0.048934320942847400
INOhio County,0.000000000000000000,-0.008940443698337240,0.000000000000000000,0.049363191826685900
INOrange County,0.000000000000000000,-0.009571563635341620,0.000000000000000000,0.049520293209962300
INOwen County,0.000000000000000000,-0.007673320203716800,0.000000000000000000,0.043575915298274600
INParke County,0.000000000000000000,-0.007698556803799380,0.000000000000000000,0.044767204954036200
INPerry County,0.000000000000000000,-0.009432154359907300,0.000000000000000000,0.049725755698895300
INPike County,0.000000000000000000,-0.008937900879933960,0.000000000000000000,0.049223973045227100
INPorter County,0.000000000000000000,-0.008419052101884650,0.000000000000000000,0.049509607168098300
INPosey County,0.000000000000000000,-0.009100771826536900,0.000000000000000000,0.049213683994274700
INPulaski County,0.000000000000000000,-0.009334714681248020,0.000000000000000000,0.049926091490491300
INPutnam County,0.000000000000000000,-0.007838878292067530,0.000000000000000000,0.046228684020694500
INRandolph County,0.000000000000000000,-0.009246936688122260,0.000000000000000000,0.049439540602350200
INRipley County,0.000000000000000000,-0.009335240163972690,0.000000000000000000,0.049356376534774600
INRush County,0.000000000000000000,-0.009244073934206230,0.000000000000000000,0.049504308174649100
INScott County,0.000000000000000000,-0.009347943562585610,0.000000000000000000,0.049403749457042100
INShelby County,0.000000000000000000,-0.009024707204999590,0.000000000000000000,0.049485403262469200
INSpencer County,0.000000000000000000,-0.009370185325937030,0.000000000000000000,0.049819801420662600
INSt. Joseph County,0.000000000000000000,-0.008729978599646420,0.000000000000000000,0.049113882492485700
INStarke County,0.000000000000000000,-0.009200412167672870,0.000000000000000000,0.049273561148535300
INSteuben County,0.000000000000000000,-0.009157189051061550,0.000000000000000000,0.049026917471998800
INSullivan County,0.000000000000000000,-0.007832064576512090,0.000000000000000000,0.047127975574773100
INSwitzerland County,0.000000000000000000,-0.009064472600821110,0.000000000000000000,0.048841945318709700
INTippecanoe County,0.000000000000000000,-0.009031816381809280,0.000000000000000000,0.050160237728630500
INTipton County,0.000000000000000000,-0.009214860542360310,0.000000000000000000,0.049752669003426000
INUnion County,0.000000000000000000,-0.009126072983630660,0.000000000000000000,0.049013749853452000
INVanderburgh County,0.000000000000000000,-0.008870859962896050,0.000000000000000000,0.048417494140250200
INVermillion County,0.000000000000000000,-0.008098948524233870,0.000000000000000000,0.048078417826115800
INVigo County,0.000000000000000000,-0.007568994397937230,0.000000000000000000,0.042849222310706400
INWabash County,0.000000000000000000,-0.009289825658583610,0.000000000000000000,0.049269425680512600
INWarren County,0.000000000000000000,-0.009169989675278930,0.000000000000000000,0.050019679065748800
INWarrick County,0.000000000000000000,-0.008949998831389360,0.000000000000000000,0.049861349031770100
INWashington County,0.000000000000000000,-0.009333259881955770,0.000000000000000000,0.049242504043671900
INWayne County,0.000000000000000000,-0.009166051940368010,0.000000000000000000,0.049198934872923800
INWells County,0.000000000000000000,-0.009154485519835890,0.000000000000000000,0.049054519699466900
INWhite County,0.000000000000000000,-0.009265048129811440,0.000000000000000000,0.049865187988336900
INWhitley County,0.000000000000000000,-0.008922779338657700,0.000000000000000000,0.048833831612946900
KSAllen County,0.000000000000000000,-0.009948723799383500,0.000000000000000000,0.049851409501823900
KSAnderson County,0.000000000000000000,-0.009930435427041860,0.000000000000000000,0.049853929516348000
KSAtchison County,0.000000000000000000,-0.009928920078414500,0.000000000000000000,0.049966464092119600
KSBarber County,0.000000000000000000,-0.009956818722727360,0.000000000000000000,0.049876840157284700
KSBarton County,0.000000000000000000,-0.009960949485605770,0.000000000000000000,0.049746835826207600
KSBourbon County,0.000000000000000000,-0.009956779914547130,0.000000000000000000,0.049843241079089200
KSBrown County,0.000000000000000000,-0.009954497912195490,0.000000000000000000,0.049948904564899500
KSButler County,0.000000000000000000,-0.009627678136643000,0.000000000000000000,0.049414869783435100
KSChase County,0.000000000000000000,-0.009931679740862510,0.000000000000000000,0.049714181857508400
KSChautauqua County,0.000000000000000000,-0.009882207366991080,0.000000000000000000,0.049673781308929000
KSCherokee County,0.000000000000000000,-0.009967473012777230,0.000000000000000000,0.049928040942545100
KSCheyenne County,0.000000000000000000,-0.009998544814844860,0.000000000000000000,0.049761789667530400
KSClark County,0.000000000000000000,-0.009980183951466160,0.000000000000000000,0.049881466556198600
KSClay County,0.000000000000000000,-0.009922769646635740,0.000000000000000000,0.049805011359260300
KSCloud County,0.000000000000000000,-0.009952134632406180,0.000000000000000000,0.049737145285249300
KSCoffey County,0.000000000000000000,-0.009934016816376620,0.000000000000000000,0.049795168818663100
KSComanche County,0.000000000000000000,-0.009981736371374670,0.000000000000000000,0.049934032380882100
KSCowley County,0.000000000000000000,-0.009850587961051870,0.000000000000000000,0.049746231650632700
KSCrawford County,0.000000000000000000,-0.009954420454904240,0.000000000000000000,0.049851799100298700
KSDecatur County,0.000000000000000000,-0.009995485410242420,0.000000000000000000,0.049825593438565900
KSDickinson County,0.000000000000000000,-0.009929271777089580,0.000000000000000000,0.049737382472375700
KSDoniphan County,0.000000000000000000,-0.009955955074515410,0.000000000000000000,0.049979691753651200
KSDouglas County,0.000000000000000000,-0.009661402915296380,0.000000000000000000,0.049248239739924800
KSEdwards County,0.000000000000000000,-0.009984543698824070,0.000000000000000000,0.049683414231699500
KSElk County,0.000000000000000000,-0.009927525798521960,0.000000000000000000,0.049805299037907200
KSEllis County,0.000000000000000000,-0.009989497495893170,0.000000000000000000,0.049823076678835700
KSEllsworth County,0.000000000000000000,-0.009967908726999370,0.000000000000000000,0.049853169354993700
KSFinney County,0.000000000000000000,-0.009993446667188040,0.000000000000000000,0.049877267471897500
KSFord County,0.000000000000000000,-0.009983545923229480,0.000000000000000000,0.049676997544589900
KSFranklin County,0.000000000000000000,-0.009843610383978070,0.000000000000000000,0.049626597396521800
KSGeary County,0.000000000000000000,-0.009918326421576530,0.000000000000000000,0.049646414050680500
KSGove County,0.000000000000000000,-0.009994483888813970,0.000000000000000000,0.049862507553774200
KSGraham County,0.000000000000000000,-0.009996209646132900,0.000000000000000000,0.049798400270117300
KSGrant County,0.000000000000000000,-0.009994931798281930,0.000000000000000000,0.049980259221538100
KSGray County,0.000000000000000000,-0.009988794591061610,0.000000000000000000,0.049829981859526500
KSGreeley County,0.000000000000000000,-0.009999319685072620,0.000000000000000000,0.049988317606685300
KSGreenwood County,0.000000000000000000,-0.009925865259811650,0.000000000000000000,0.049752650684987000
KSHamilton County,0.000000000000000000,-0.009999116659268560,0.000000000000000000,0.049886427773817100
KSHarper County,0.000000000000000000,-0.009936393551474350,0.000000000000000000,0.049752692584451400
KSHarvey County,0.000000000000000000,-0.009721186399542890,0.000000000000000000,0.049283706233427300
KSHaskell County,0.000000000000000000,-0.009991560245080850,0.000000000000000000,0.049922089781196100
KSHodgeman County,0.000000000000000000,-0.009990896832094640,0.000000000000000000,0.049666197954098000
KSJackson County,0.000000000000000000,-0.009944272211613650,0.000000000000000000,0.049954420930453700
KSJefferson County,0.000000000000000000,-0.009884852565020250,0.000000000000000000,0.049967963395725500
KSJewell County,0.000000000000000000,-0.009971775626983480,0.000000000000000000,0.049819186357103800
KSJohnson County,0.000000000000000000,-0.009144795505350520,0.000000000000000000,0.049094590504030300
KSKearny County,0.000000000000000000,-0.009997035014530970,0.000000000000000000,0.049866007797566800
KSKingman County,0.000000000000000000,-0.009912794936941420,0.000000000000000000,0.049764879387481600
KSKiowa County,0.000000000000000000,-0.009984251725554950,0.000000000000000000,0.049706321072305900
KSLabette County,0.000000000000000000,-0.009913159372066050,0.000000000000000000,0.049749092900296600
KSLane County,0.000000000000000000,-0.009995443683074370,0.000000000000000000,0.049868903295623900
KSLeavenworth County,0.000000000000000000,-0.009759822843715020,0.000000000000000000,0.049962598780094900
KSLincoln County,0.000000000000000000,-0.009955786933249500,0.000000000000000000,0.049620179941003000
KSLinn County,0.000000000000000000,-0.009921121538345120,0.000000000000000000,0.049815572427519100
KSLogan County,0.000000000000000000,-0.009997436240549830,0.000000000000000000,0.049883234013656100
KSLyon County,0.000000000000000000,-0.009931821643975880,0.000000000000000000,0.049745522836005100
KSMarion County,0.000000000000000000,-0.009899417877056500,0.000000000000000000,0.049741081795966300
KSMarshall County,0.000000000000000000,-0.009955184811231370,0.000000000000000000,0.049957574807413900
KSMcpherson County,0.000000000000000000,-0.009885073802889280,0.000000000000000000,0.049605523162562900
KSMeade County,0.000000000000000000,-0.009981197062673970,0.000000000000000000,0.049869480916764600
KSMiami County,0.000000000000000000,-0.009684448587429780,0.000000000000000000,0.049485742852261700
KSMitchell County,0.000000000000000000,-0.009973984069876820,0.000000000000000000,0.049816522670727200
KSMontgomery County,0.000000000000000000,-0.009920397141093500,0.000000000000000000,0.049778369996502900
KSMorris County,0.000000000000000000,-0.009942982937060860,0.000000000000000000,0.049857304020373100
KSMorton County,0.000000000000000000,-0.009986649442595090,0.000000000000000000,0.049706676490851100
KSNemaha County,0.000000000000000000,-0.009949255056915240,0.000000000000000000,0.049942337645448400
KSNeosho County,0.000000000000000000,-0.009938501444744400,0.000000000000000000,0.049841596635165100
KSNess County,0.000000000000000000,-0.009993223020433150,0.000000000000000000,0.049742719845489800
KSNorton County,0.000000000000000000,-0.009951034289834130,0.000000000000000000,0.049627804615016300
KSOsage County,0.000000000000000000,-0.009894194342953470,0.000000000000000000,0.049678470450562200
KSOsborne County,0.000000000000000000,-0.009981552884541060,0.000000000000000000,0.049637096231208700
KSOttawa County,0.000000000000000000,-0.009938246720086590,0.000000000000000000,0.049749877297604800
KSPawnee County,0.000000000000000000,-0.009986190724361580,0.000000000000000000,0.049826690518901800
KSPhillips County,0.000000000000000000,-0.009990171558604820,0.000000000000000000,0.049733616731729700
KSPottawatomie County,0.000000000000000000,-0.009930843917032470,0.000000000000000000,0.049913226703240700
KSPratt County,0.000000000000000000,-0.009969490096518260,0.000000000000000000,0.049850123245180900
KSRawlins County,0.000000000000000000,-0.009997437946966390,0.000000000000000000,0.049796638785732500
KSReno County,0.000000000000000000,-0.009845392844592960,0.000000000000000000,0.049463709284535400
KSRepublic County,0.000000000000000000,-0.009959554475925340,0.000000000000000000,0.049809900470706900
KSRice County,0.000000000000000000,-0.009943140847690660,0.000000000000000000,0.049765058883054300
KSRiley County,0.000000000000000000,-0.009923625232539870,0.000000000000000000,0.049707010272408400
KSRooks County,0.000000000000000000,-0.009990565125469590,0.000000000000000000,0.049798058996862700
KSRush County,0.000000000000000000,-0.009990308999084260,0.000000000000000000,0.049864870652631700
KSRussell County,0.000000000000000000,-0.009979362418605310,0.000000000000000000,0.049749697013718800
KSSaline County,0.000000000000000000,-0.009940899238865990,0.000000000000000000,0.049774467678013900
KSScott County,0.000000000000000000,-0.009996914234840610,0.000000000000000000,0.049771039085781100
KSSedgwick County,0.000000000000000000,-0.009204187217995100,0.000000000000000000,0.047862677774147100
KSSeward County,0.000000000000000000,-0.009968669388119360,0.000000000000000000,0.049851672354157600
KSShawnee County,0.000000000000000000,-0.009859175330403260,0.000000000000000000,0.049782026742679000
KSSheridan County,0.000000000000000000,-0.009994293771751650,0.000000000000000000,0.049776265458954000
KSSherman County,0.000000000000000000,-0.009998919317948500,0.000000000000000000,0.049910445813906800
KSSmith County,0.000000000000000000,-0.009980842659049860,0.000000000000000000,0.049809771413614300
KSStafford County,0.000000000000000000,-0.009966457271988530,0.000000000000000000,0.049770598555500400
KSStanton County,0.000000000000000000,-0.009997762482025770,0.000000000000000000,0.049863113026046700
KSStevens County,0.000000000000000000,-0.009990967674501470,0.000000000000000000,0.049882946443529500
KSSumner County,0.000000000000000000,-0.009861036026818760,0.000000000000000000,0.049585049076601700
KSThomas County,0.000000000000000000,-0.009996677205986180,0.000000000000000000,0.049860213005054100
KSTrego County,0.000000000000000000,-0.009837826161370740,0.000000000000000000,0.048832935330137800
KSWabaunsee County,0.000000000000000000,-0.009921559586799080,0.000000000000000000,0.049736318646398400
KSWallace County,0.000000000000000000,-0.009999470166566990,0.000000000000000000,0.049927365320710400
KSWashington County,0.000000000000000000,-0.009930404061667790,0.000000000000000000,0.049746003257101300
KSWichita County,0.000000000000000000,-0.009998824192930190,0.000000000000000000,0.049912724680319500
KSWilson County,0.000000000000000000,-0.009908519581805720,0.000000000000000000,0.049763350672777500
KSWoodson County,0.000000000000000000,-0.009937699618008500,0.000000000000000000,0.049719883119339300
KSWyandotte County,0.000000000000000000,-0.009482385189934830,0.000000000000000000,0.049472046609251500
KYAdair County,0.000000000000000000,-0.009604030234755530,0.000000000000000000,0.049413385211662700
KYAllen County,0.000000000000000000,-0.009637185276669240,0.000000000000000000,0.049379536814399700
KYAnderson County,0.000000000000000000,-0.009131690057308180,0.000000000000000000,0.048303354341490800
KYBallard County,0.000000000000000000,-0.007580265195981760,0.000000000000000000,0.049583983185855800
KYBarren County,0.000000000000000000,-0.009655891258248510,0.000000000000000000,0.049390567323047300
KYBath County,0.000000000000000000,-0.009544034527611210,0.000000000000000000,0.049474999202602000
KYBell County,0.000000000000000000,-0.009660679033465790,0.000000000000000000,0.049240635039207600
KYBoone County,0.000000000000000000,-0.008417203179294950,0.000000000000000000,0.048766431996645700
KYBourbon County,0.000000000000000000,-0.009384396798919560,0.000000000000000000,0.049056929883154500
KYBoyd County,0.000000000000000000,-0.009031375205562520,0.000000000000000000,0.049147336704897100
KYBoyle County,0.000000000000000000,-0.009354358856297760,0.000000000000000000,0.048723143854788200
KYBracken County,0.000000000000000000,-0.009396484898720910,0.000000000000000000,0.049097951639035500
KYBreathitt County,0.000000000000000000,-0.009751404814294600,0.000000000000000000,0.049697731702692500
KYBreckinridge County,0.000000000000000000,-0.009435899189391250,0.000000000000000000,0.049232585712565900
KYBullitt County,0.000000000000000000,-0.008902906980481240,0.000000000000000000,0.049264472776755100
KYButler County,0.000000000000000000,-0.009448403931588740,0.000000000000000000,0.048966605954863500
KYCaldwell County,0.000000000000000000,-0.009682945364426820,0.000000000000000000,0.049640756741805100
KYCalloway County,0.000000000000000000,-0.009105617881361110,0.000000000000000000,0.051030199841220600
KYCampbell County,0.000000000000000000,-0.008376683656344360,0.000000000000000000,0.049122975993793200
KYCarlisle County,0.000000000000000000,-0.008199727265308820,0.000000000000000000,0.050732107523221200
KYCarroll County,0.000000000000000000,-0.009246974457824740,0.000000000000000000,0.049476021105154600
KYCarter County,0.000000000000000000,-0.009365470391208270,0.000000000000000000,0.048881382549806500
KYCasey County,0.000000000000000000,-0.009580407528104740,0.000000000000000000,0.049526907823050500
KYChristian County,0.000000000000000000,-0.009783438972978060,0.000000000000000000,0.049796206283826000
KYClark County,0.000000000000000000,-0.009261537084368940,0.000000000000000000,0.048668934997390600
KYClay County,0.000000000000000000,-0.009693339853123820,0.000000000000000000,0.049486744295739800
KYClinton County,0.000000000000000000,-0.009577589077246040,0.000000000000000000,0.048934877518118200
KYCrittenden County,0.000000000000000000,-0.009710025184494710,0.000000000000000000,0.049960657795580000
KYCumberland County,0.000000000000000000,-0.009611681141835750,0.000000000000000000,0.049624647193899700
KYDaviess County,0.000000000000000000,-0.009380625977883250,0.000000000000000000,0.050129921125689600
KYEdmonson County,0.000000000000000000,-0.009409324598532610,0.000000000000000000,0.048495207933117100
KYElliott County,0.000000000000000000,-0.009429033903906920,0.000000000000000000,0.049096240917338300
KYEstill County,0.000000000000000000,-0.009481892008708640,0.000000000000000000,0.048736903585818500
KYFayette County,0.000000000000000000,-0.008615688588983090,0.000000000000000000,0.048503251983584000
KYFleming County,0.000000000000000000,-0.009622786072545190,0.000000000000000000,0.049500129937824200
KYFloyd County,0.000000000000000000,-0.009537676965256650,0.000000000000000000,0.048925369166036300
KYFranklin County,0.000000000000000000,-0.009334980040826890,0.000000000000000000,0.049308473086573600
KYFulton County,0.000000000000000000,-0.007657425850233880,0.000000000000000000,0.050393299858172900
KYGallatin County,0.000000000000000000,-0.009203109800385970,0.000000000000000000,0.049520406905714500
KYGarrard County,0.000000000000000000,-0.009388343228848960,0.000000000000000000,0.049203676967094300
KYGrant County,0.000000000000000000,-0.009253757854370990,0.000000000000000000,0.049224733691416200
KYGraves County,0.000000000000000000,-0.008722640923901630,0.000000000000000000,0.051001094023333600
KYGrayson County,0.000000000000000000,-0.009492946510178180,0.000000000000000000,0.049293484018896800
KYGreen County,0.000000000000000000,-0.009620280220677400,0.000000000000000000,0.049285322914125000
KYGreenup County,0.000000000000000000,-0.009211479082571360,0.000000000000000000,0.049241462240974300
KYHancock County,0.000000000000000000,-0.009421381949733410,0.000000000000000000,0.050042358769120300
KYHardin County,0.000000000000000000,-0.009208919955083440,0.000000000000000000,0.049114010193449100
KYHarlan County,0.000000000000000000,-0.009689112058575700,0.000000000000000000,0.049120588201220700
KYHarrison County,0.000000000000000000,-0.009442768843982540,0.000000000000000000,0.049189356970949600
KYHart County,0.000000000000000000,-0.009602128915215060,0.000000000000000000,0.049259198370338500
KYHenderson County,0.000000000000000000,-0.009100150299927720,0.000000000000000000,0.050111398676364400
KYHenry County,0.000000000000000000,-0.009320885093853200,0.000000000000000000,0.049374898366167500
KYHickman County,0.000000000000000000,-0.007868799002263000,0.000000000000000000,0.050533309192554600
KYHopkins County,0.000000000000000000,-0.009614373021000660,0.000000000000000000,0.049562060083607100
KYJackson County,0.000000000000000000,-0.009549297400255010,0.000000000000000000,0.049387538542361700
KYJefferson County,0.000000000000000000,-0.008599896106693090,0.000000000000000000,0.047311901198093800
KYJessamine County,0.000000000000000000,-0.009050898193253660,0.000000000000000000,0.049163561488781100
KYJohnson County,0.000000000000000000,-0.009588139689416960,0.000000000000000000,0.049317626860493300
KYKenton County,0.000000000000000000,-0.008319822637547050,0.000000000000000000,0.049091313347714900
KYKnott County,0.000000000000000000,-0.009539916891478820,0.000000000000000000,0.048997504687415600
KYKnox County,0.000000000000000000,-0.009652278530547950,0.000000000000000000,0.049366285684232700
KYLarue County,0.000000000000000000,-0.009511680979280120,0.000000000000000000,0.049490642336302000
KYLaurel County,0.000000000000000000,-0.009510631972697970,0.000000000000000000,0.048289266690056300
KYLawrence County,0.000000000000000000,-0.009492162533621840,0.000000000000000000,0.049180216476304700
KYLee County,0.000000000000000000,-0.009657918294527330,0.000000000000000000,0.049356201979497100
KYLeslie County,0.000000000000000000,-0.009623701878176520,0.000000000000000000,0.049063931363887600
KYLetcher County,0.000000000000000000,-0.009646733920971710,0.000000000000000000,0.049382390234899800
KYLewis County,0.000000000000000000,-0.009397253237114600,0.000000000000000000,0.049465054569580700
KYLincoln County,0.000000000000000000,-0.009496263975890870,0.000000000000000000,0.049309908897130100
KYLivingston County,0.000000000000000000,-0.009207358187201640,0.000000000000000000,0.050810411163729100
KYLogan County,0.000000000000000000,-0.009464470452990700,0.000000000000000000,0.049293501785599800
KYLyon County,0.000000000000000000,-0.009679116519968890,0.000000000000000000,0.050222101136742300
KYMadison County,0.000000000000000000,-0.009454716120796180,0.000000000000000000,0.049312893472572200
KYMagoffin County,0.000000000000000000,-0.009628087699809050,0.000000000000000000,0.049548543724555700
KYMarion County,0.000000000000000000,-0.009458793891302330,0.000000000000000000,0.049386568468827900
KYMarshall County,0.000000000000000000,-0.009106545019799020,0.000000000000000000,0.050955109624652600
KYMartin County,0.000000000000000000,-0.009570438284277500,0.000000000000000000,0.049050505901800700
KYMason County,0.000000000000000000,-0.009498577146462740,0.000000000000000000,0.048795705360738400
KYMccracken County,0.000000000000000000,-0.008455941363296970,0.000000000000000000,0.050945125128196000
KYMccreary County,0.000000000000000000,-0.009506407544001010,0.000000000000000000,0.048759509041881300
KYMclean County,0.000000000000000000,-0.009403750036697470,0.000000000000000000,0.050342689374836000
KYMeade County,0.000000000000000000,-0.009394883265515410,0.000000000000000000,0.049123352205507900
KYMenifee County,0.000000000000000000,-0.009529481800509830,0.000000000000000000,0.048967945361006600
KYMercer County,0.000000000000000000,-0.009259731621597320,0.000000000000000000,0.048783513800356300
KYMetcalfe County,0.000000000000000000,-0.009714710598387130,0.000000000000000000,0.049704118038499800
KYMonroe County,0.000000000000000000,-0.009748500951749840,0.000000000000000000,0.049728436039094400
KYMontgomery County,0.000000000000000000,-0.009576490397163460,0.000000000000000000,0.049701383730647300
KYMorgan County,0.000000000000000000,-0.009554121969527210,0.000000000000000000,0.049213880917037000
KYMuhlenberg County,0.000000000000000000,-0.009562805484640500,0.000000000000000000,0.049682555402084300
KYNelson County,0.000000000000000000,-0.009333163511825560,0.000000000000000000,0.049297068101641800
KYNicholas County,0.000000000000000000,-0.009586589396616160,0.000000000000000000,0.049495120420526700
KYOhio County,0.000000000000000000,-0.009452906115942850,0.000000000000000000,0.049133898397743200
KYOldham County,0.000000000000000000,-0.008788241035788350,0.000000000000000000,0.048880532254727700
KYOwen County,0.000000000000000000,-0.009372746090378970,0.000000000000000000,0.049122364600024700
KYOwsley County,0.000000000000000000,-0.009620029248705640,0.000000000000000000,0.049427099123830400
KYPendleton County,0.000000000000000000,-0.009238276351928750,0.000000000000000000,0.048988982562671500
KYPerry County,0.000000000000000000,-0.009640710354561820,0.000000000000000000,0.049287228800962500
KYPike County,0.000000000000000000,-0.009730626692462270,0.000000000000000000,0.049475410366969500
KYPowell County,0.000000000000000000,-0.009508813663973710,0.000000000000000000,0.048834644387144600
KYPulaski County,0.000000000000000000,-0.009511663275489910,0.000000000000000000,0.048809634633462600
KYRobertson County,0.000000000000000000,-0.009464015078788690,0.000000000000000000,0.049560269787405800
KYRockcastle County,0.000000000000000000,-0.009526636860720080,0.000000000000000000,0.049194485433852400
KYRowan County,0.000000000000000000,-0.009500231554991690,0.000000000000000000,0.049019457076102700
KYRussell County,0.000000000000000000,-0.009478713142959120,0.000000000000000000,0.048771830700342900
KYScott County,0.000000000000000000,-0.009135667734743060,0.000000000000000000,0.048573897241507300
KYShelby County,0.000000000000000000,-0.009081799208135900,0.000000000000000000,0.049009332582064400
KYSimpson County,0.000000000000000000,-0.009399019872253220,0.000000000000000000,0.048809864730490000
KYSpencer County,0.000000000000000000,-0.009037644377948520,0.000000000000000000,0.048560776716544800
KYTaylor County,0.000000000000000000,-0.009548058148956650,0.000000000000000000,0.049475122449970800
KYTodd County,0.000000000000000000,-0.009585828571936790,0.000000000000000000,0.049343390202834600
KYTrigg County,0.000000000000000000,-0.009791265573979580,0.000000000000000000,0.050042382363617100
KYTrimble County,0.000000000000000000,-0.009241223212920980,0.000000000000000000,0.049537404308558400
KYUnion County,0.000000000000000000,-0.009345346497060200,0.000000000000000000,0.050208880972695900
KYWarren County,0.000000000000000000,-0.009364217652699900,0.000000000000000000,0.049114349080093600
KYWashington County,0.000000000000000000,-0.009421880021378450,0.000000000000000000,0.048988551744381300
KYWayne County,0.000000000000000000,-0.009718267385577350,0.000000000000000000,0.049778119676667600
KYWebster County,0.000000000000000000,-0.009263641273246860,0.000000000000000000,0.050436945478431200
KYWhitley County,0.000000000000000000,-0.009616704053780120,0.000000000000000000,0.049103579245023600
KYWolfe County,0.000000000000000000,-0.009563628199094290,0.000000000000000000,0.049258303629467600
KYWoodford County,0.000000000000000000,-0.009089843226717580,0.000000000000000000,0.048189188498138500
LAAcadia Parish,0.000000000000000000,-0.008735647885253610,0.000000000000000000,0.046381134532034900
LAAllen Parish,0.000000000000000000,-0.008970823448691710,0.000000000000000000,0.046861045476809000
LAAscension Parish,0.000000000000000000,-0.008252057579411940,0.000000000000000000,0.045689843780156300
LAAssumption Parish,0.000000000000000000,-0.008342186250133170,0.000000000000000000,0.044856157373047300
LAAvoyelles Parish,0.000000000000000000,-0.008863419586139900,0.000000000000000000,0.046293949376080800
LABeauregard Parish,0.000000000000000000,-0.009145354608040000,0.000000000000000000,0.047409948903879100
LABienville Parish,0.000000000000000000,-0.009477270196487360,0.000000000000000000,0.049158098679474400
LABossier Parish,0.000000000000000000,-0.008920573431282270,0.000000000000000000,0.048280543960379500
LACaddo Parish,0.000000000000000000,-0.008920975277255660,0.000000000000000000,0.048587837997429400
LACalcasieu Parish,0.000000000000000000,-0.008571010126558700,0.000000000000000000,0.046467053533455500
LACaldwell Parish,0.000000000000000000,-0.009483071051490710,0.000000000000000000,0.049595267152841000
LACameron Parish,0.000000000000000000,-0.009156794022354480,0.000000000000000000,0.046802456093352200
LACatahoula Parish,0.000000000000000000,-0.009253876541106540,0.000000000000000000,0.048099676746007100
LAClaiborne Parish,0.000000000000000000,-0.009579808741478790,0.000000000000000000,0.049449784944215500
LAConcordia Parish,0.000000000000000000,-0.009046108032155440,0.000000000000000000,0.046880584749801500
LADe Soto Parish,0.000000000000000000,-0.009326240155651980,0.000000000000000000,0.048477847614102800
LAEast Baton Rouge Parish,0.000000000000000000,-0.008176099023787910,0.000000000000000000,0.046990378001873700
LAEast Carroll Parish,0.000000000000000000,-0.009413114850046480,0.000000000000000000,0.049452470754467700
LAEast Feliciana Parish,0.000000000000000000,-0.008929052695096140,0.000000000000000000,0.048339590871969000
LAEvangeline Parish,0.000000000000000000,-0.009035389147440510,0.000000000000000000,0.047124412591373900
LAFranklin Parish,0.000000000000000000,-0.009363752742353240,0.000000000000000000,0.048482686817053100
LAGrant Parish,0.000000000000000000,-0.009397196882706240,0.000000000000000000,0.049106403647126300
LAIberia Parish,0.000000000000000000,-0.008697531174341910,0.000000000000000000,0.046184956558050800
LAIberville Parish,0.000000000000000000,-0.008050404797115050,0.000000000000000000,0.044864674406017700
LAJackson Parish,0.000000000000000000,-0.009301945525746920,0.000000000000000000,0.049069777402665200
LAJefferson Davis Parish,0.000000000000000000,-0.008911832376911070,0.000000000000000000,0.046737000075464300
LAJefferson Parish,0.000000000000000000,-0.007853670977191360,0.000000000000000000,0.045923908402133900
LALa Salle Parish,0.000000000000000000,-0.009493728479038620,0.000000000000000000,0.049698068515637000
LALafayette Parish,0.000000000000000000,-0.008474338100417090,0.000000000000000000,0.046663274736649300
LALafourche Parish,0.000000000000000000,-0.008395028010678480,0.000000000000000000,0.045197305749642900
LALincoln Parish,0.000000000000000000,-0.009439288905513270,0.000000000000000000,0.049129017815939100
LALivingston Parish,0.000000000000000000,-0.008489547541365990,0.000000000000000000,0.046469881399377800
LAMadison Parish,0.000000000000000000,-0.009382134654639330,0.000000000000000000,0.048977382914035000
LAMorehouse Parish,0.000000000000000000,-0.009443012154245920,0.000000000000000000,0.050286986976387300
LANatchitoches Parish,0.000000000000000000,-0.009396653458763950,0.000000000000000000,0.048696359258172800
LAOrleans Parish,0.000000000000000000,-0.007696639384903060,0.000000000000000000,0.037771470217185000
LAOuachita Parish,0.000000000000000000,-0.009402583143820700,0.000000000000000000,0.049427347771748200
