StateCounty,Unknown,Regular,Irregular
CAAlameda County,0.00000000000000000,-0.03596989105061650,0.12925497100946900
CAAlpine County,0.00000000000000000,-0.04994285677210010,0.14982987779989500
CAAmador County,0.00000000000000000,-0.04992841601043930,0.14981814292799500
CAButte County,0.00000000000000000,-0.04991312679368480,0.14994254904972100
CACalaveras County,0.00000000000000000,-0.04991677694903730,0.14981232415242800
CAColusa County,0.00000000000000000,-0.04785665216147090,0.14401975665696100
CAContra Costa County,0.00000000000000000,-0.04544733317150700,0.14441656194144200
CADel Norte County,0.00000000000000000,-0.04619225296443190,0.14152347732672900
CAEl Dorado County,0.00000000000000000,-0.04974141798261540,0.14924672951897200
CAFresno County,0.00000000000000000,-0.04982368647022230,0.14987461327617000
CAGlenn County,0.00000000000000000,-0.04831606951239610,0.14543740098122800
CAHumboldt County,0.00000000000000000,-0.04899098910921520,0.14768257533949500
CAImperial County,0.00000000000000000,-0.03763270297457930,0.11548795525465300
CAInyo County,0.00000000000000000,-0.04994067335112970,0.14982250564234100
CAKern County,0.00000000000000000,-0.04840836295273310,0.14942650588475300
CAKings County,0.00000000000000000,-0.04982505698374710,0.14997248424070200
CALake County,0.00000000000000000,-0.04970201078087750,0.14980077958442900
CALassen County,0.00000000000000000,-0.04997920611919910,0.14994188134334200
CALos Angeles County,0.00000000000000000,-0.04374745140495670,0.14619581194089800
CAMadera County,0.00000000000000000,-0.04989719721193680,0.14975314789086100
CAMarin County,0.00000000000000000,-0.04718312874426070,0.14994996316021700
CAMariposa County,0.00000000000000000,-0.04991772040185080,0.14975482990543800
CAMendocino County,0.00000000000000000,-0.04956060234063830,0.14967010501118900
CAMerced County,0.00000000000000000,-0.04856578213021170,0.14598979871036300
CAModoc County,0.00000000000000000,-0.04998152053848340,0.14994478515439800
CAMono County,0.00000000000000000,-0.04994892150281630,0.14984737604773300
CAMonterey County,0.00000000000000000,-0.04764911674074370,0.14469690041101100
CANapa County,0.00000000000000000,-0.04803521531977230,0.14703201753848200
CANevada County,0.00000000000000000,-0.04990949606147910,0.14972971134999200
CAOrange County,0.00000000000000000,-0.04622947811301210,0.14337868024405400
CAPlacer County,0.00000000000000000,-0.04984011286995900,0.14961237659638500
CAPlumas County,0.00000000000000000,-0.04996777477487360,0.14991408705552300
CARiverside County,0.00000000000000000,-0.04560122054574170,0.14269949058100100
CASacramento County,0.00000000000000000,-0.02733245198585250,0.13431883010091200
CASan Benito County,0.00000000000000000,-0.04794270710630840,0.14908138898741500
CASan Bernardino County,0.00000000000000000,-0.04752504095524530,0.14910103171658500
CASan Diego County,0.00000000000000000,-0.04608957755516980,0.14761584630070800
CASan Francisco County,0.00000000000000000,-0.02659432237888930,0.12839152407004100
CASan Joaquin County,0.00000000000000000,-0.04844881646897950,0.14596118208240800
CASan Luis Obispo County,0.00000000000000000,-0.04799307172999570,0.14791554403168900
CASan Mateo County,0.00000000000000000,-0.04028033908759570,0.13049874197495500
CASanta Barbara County,0.00000000000000000,-0.04797872048600960,0.14806175144852800
