StateCounty,Unknown,Good,Average,Poor
INHuntington County,0.000000000000000000,-0.047386947627479100,0.000000000000000000,0.097642160983241000
INJackson County,0.000000000000000000,-0.047920959860796000,0.000000000000000000,0.098684105240788100
INJasper County,0.000000000000000000,-0.047253692811597500,0.000000000000000000,0.097958543564648200
INJay County,0.000000000000000000,-0.047620288853541700,0.000000000000000000,0.097973358298874200
INJefferson County,0.000000000000000000,-0.047980636551920600,0.000000000000000000,0.098099552400122900
INJennings County,0.000000000000000000,-0.048019439882373000,0.000000000000000000,0.098614040439655400
INJohnson County,0.000000000000000000,-0.046007401579481000,0.000000000000000000,0.097436384241956100
INKnox County,0.000000000000000000,-0.043849857025877700,0.000000000000000000,0.092443322378553200
INKosciusko County,0.000000000000000000,-0.047110064120287100,0.000000000000000000,0.097327245852256700
INLagrange County,0.000000000000000000,-0.047229294517182500,0.000000000000000000,0.097204817957910600
INLake County,0.000000000000000000,-0.043281132488693800,0.000000000000000000,0.095947034483993400
INLaporte County,0.000000000000000000,-0.046292302011435000,0.000000000000000000,0.097027606486479200
INLawrence County,0.000000000000000000,-0.048291208465770100,0.000000000000000000,0.098348520912223200
INMadison County,0.000000000000000000,-0.046608222882213000,0.000000000000000000,0.097778288503112000
INMarion County,0.000000000000000000,-0.038923504052679900,0.000000000000000000,0.084285015951749600
INMarshall County,0.000000000000000000,-0.046792982136457800,0.000000000000000000,0.097126240962851500
INMartin County,0.000000000000000000,-0.045721894578819800,0.000000000000000000,0.097020102380066500
INMiami County,0.000000000000000000,-0.047591741304848100,0.000000000000000000,0.097946653900653500
INMonroe County,0.000000000000000000,-0.046693007038213700,0.000000000000000000,0.097928800169726300
INMontgomery County,0.000000000000000000,-0.044954197219052600,0.000000000000000000,0.096668604209890800
INMorgan County,0.000000000000000000,-0.044437776994314300,0.000000000000000000,0.095750877290603300
INNewton County,0.000000000000000000,-0.047054275774428400,0.000000000000000000,0.097857357612151300
INNoble County,0.000000000000000000,-0.046800791767755000,0.000000000000000000,0.096641474893963500
INOhio County,0.000000000000000000,-0.046319512886547200,0.000000000000000000,0.097003020962802600
INOrange County,0.000000000000000000,-0.048573662552495400,0.000000000000000000,0.098513433728566000
INOwen County,0.000000000000000000,-0.039768171008782900,0.000000000000000000,0.083866941350295500
INParke County,0.000000000000000000,-0.040618706786607300,0.000000000000000000,0.086415091469862700
INPerry County,0.000000000000000000,-0.048140356436111800,0.000000000000000000,0.098505675902880400
INPike County,0.000000000000000000,-0.046264881513924700,0.000000000000000000,0.096665263260589800
INPorter County,0.000000000000000000,-0.044648894405213600,0.000000000000000000,0.096479745727752400
INPosey County,0.000000000000000000,-0.046906054181798600,0.000000000000000000,0.096995166052334300
INPulaski County,0.000000000000000000,-0.047829483367394300,0.000000000000000000,0.098747221086003200
INPutnam County,0.000000000000000000,-0.041646940723974200,0.000000000000000000,0.089366514015790000
INRandolph County,0.000000000000000000,-0.047360136710649400,0.000000000000000000,0.097573954222996500
INRipley County,0.000000000000000000,-0.047659321360954700,0.000000000000000000,0.097720484493756900
INRush County,0.000000000000000000,-0.047458016334766000,0.000000000000000000,0.097897817365862700
INScott County,0.000000000000000000,-0.047760473571244500,0.000000000000000000,0.097983007271211100
INShelby County,0.000000000000000000,-0.046701729751364900,0.000000000000000000,0.097457438978204400
INSpencer County,0.000000000000000000,-0.047938682579391200,0.000000000000000000,0.098579036848083700
INSt. Joseph County,0.000000000000000000,-0.045565298779034000,0.000000000000000000,0.096241003067837600
INStarke County,0.000000000000000000,-0.047209239099302400,0.000000000000000000,0.097276395872999600
INSteuben County,0.000000000000000000,-0.047111282897334800,0.000000000000000000,0.097070951806049700
INSullivan County,0.000000000000000000,-0.042085990943636100,0.000000000000000000,0.090974622083995500
INSwitzerland County,0.000000000000000000,-0.046690491925812100,0.000000000000000000,0.095915465251145400
INTippecanoe County,0.000000000000000000,-0.046905838106679800,0.000000000000000000,0.098753114975936200
INTipton County,0.000000000000000000,-0.047374598937436800,0.000000000000000000,0.098246405680261400
INUnion County,0.000000000000000000,-0.046807095015192900,0.000000000000000000,0.096440839864443600
INVanderburgh County,0.000000000000000000,-0.045847088579917500,0.000000000000000000,0.095350808009175800
INVermillion County,0.000000000000000000,-0.043124412984892200,0.000000000000000000,0.093154083744577500
INVigo County,0.000000000000000000,-0.040033379036571100,0.000000000000000000,0.082421261954484800
INWabash County,0.000000000000000000,-0.047544333770697000,0.000000000000000000,0.097511902947923900
INWarren County,0.000000000000000000,-0.047376211807100800,0.000000000000000000,0.098739924669223500
INWarrick County,0.000000000000000000,-0.046489258866299200,0.000000000000000000,0.097939559106740000
INWashington County,0.000000000000000000,-0.047697325641126600,0.000000000000000000,0.097499968672375600
INWayne County,0.000000000000000000,-0.047104380574496100,0.000000000000000000,0.097187081748190400
INWells County,0.000000000000000000,-0.047037362947395000,0.000000000000000000,0.096900429547956500
INWhite County,0.000000000000000000,-0.047616779794641000,0.000000000000000000,0.098552470757612200
INWhitley County,0.000000000000000000,-0.046181966857268600,0.000000000000000000,0.095832306123697400
KSAllen County,0.000000000000000000,-0.049803519785830500,0.000000000000000000,0.099583327947580600
KSAnderson County,0.000000000000000000,-0.049727633924357900,0.000000000000000000,0.099490365938187800
KSAtchison County,0.000000000000000000,-0.049765046176348500,0.000000000000000000,0.099787936894107500
KSBarber County,0.000000000000000000,-0.049840290045992300,0.000000000000000000,0.099570717306967100
KSBarton County,0.000000000000000000,-0.049824059782933400,0.000000000000000000,0.098998045381810900
KSBourbon County,0.000000000000000000,-0.049822709187188700,0.000000000000000000,0.099370231973610100
KSBrown County,0.000000000000000000,-0.049847004697833200,0.000000000000000000,0.099781509117067500
KSButler County,0.000000000000000000,-0.048679508260343500,0.000000000000000000,0.098253482536446100
KSChase County,0.000000000000000000,-0.049720108685494000,0.000000000000000000,0.099145171891660900
KSChautauqua County,0.000000000000000000,-0.049556195504365700,0.000000000000000000,0.099029285522604900
KSCherokee County,0.000000000000000000,-0.049892661025200100,0.000000000000000000,0.099579220937474800
KSCheyenne County,0.000000000000000000,-0.049993554509036400,0.000000000000000000,0.099157956558746200
KSClark County,0.000000000000000000,-0.049917344610133500,0.000000000000000000,0.099583322513157700
KSClay County,0.000000000000000000,-0.049697329355851200,0.000000000000000000,0.099360146407744300
KSCloud County,0.000000000000000000,-0.049814323202089700,0.000000000000000000,0.099227887299285800
KSCoffey County,0.000000000000000000,-0.049730218203170000,0.000000000000000000,0.099375054245934000
KSComanche County,0.000000000000000000,-0.049935157919394300,0.000000000000000000,0.099599791246702200
KSCowley County,0.000000000000000000,-0.049433909744865800,0.000000000000000000,0.099203451994544600
KSCrawford County,0.000000000000000000,-0.049817009959651400,0.000000000000000000,0.099564158452021300
KSDecatur County,0.000000000000000000,-0.049979896544151500,0.000000000000000000,0.099435685612087700
KSDickinson County,0.000000000000000000,-0.049725374299735300,0.000000000000000000,0.099201157349959400
KSDoniphan County,0.000000000000000000,-0.049855902482012900,0.000000000000000000,0.099858577883571400
KSDouglas County,0.000000000000000000,-0.048771775471970400,0.000000000000000000,0.097915096206120600
KSEdwards County,0.000000000000000000,-0.049940170140346800,0.000000000000000000,0.099189211902346300
KSElk County,0.000000000000000000,-0.049703789494591900,0.000000000000000000,0.099364308837301700
KSEllis County,0.000000000000000000,-0.049956300812693100,0.000000000000000000,0.099425666191232900
KSEllsworth County,0.000000000000000000,-0.049874078154388900,0.000000000000000000,0.099398886590204200
KSFinney County,0.000000000000000000,-0.049971612939435500,0.000000000000000000,0.099389014484873500
KSFord County,0.000000000000000000,-0.049936294086043200,0.000000000000000000,0.099020307428814100
KSFranklin County,0.000000000000000000,-0.049423253352953700,0.000000000000000000,0.098894240249784800
KSGeary County,0.000000000000000000,-0.049695645217169300,0.000000000000000000,0.099064325259146300
KSGove County,0.000000000000000000,-0.049976438989046000,0.000000000000000000,0.099528247607801900
KSGraham County,0.000000000000000000,-0.049972733658526300,0.000000000000000000,0.099343326717301800
KSGrant County,0.000000000000000000,-0.049979328297887200,0.000000000000000000,0.099580063220085400
KSGray County,0.000000000000000000,-0.049961682762036400,0.000000000000000000,0.099363565668677800
KSGreeley County,0.000000000000000000,-0.049997139766242000,0.000000000000000000,0.099864372609184300
KSGreenwood County,0.000000000000000000,-0.049710427681502100,0.000000000000000000,0.099338577276971500
KSHamilton County,0.000000000000000000,-0.049995820411240500,0.000000000000000000,0.099630695226913900
KSHarper County,0.000000000000000000,-0.049746522239657800,0.000000000000000000,0.099171593524275600
KSHarvey County,0.000000000000000000,-0.048869212360857800,0.000000000000000000,0.098122098171726800
KSHaskell County,0.000000000000000000,-0.049967436685623300,0.000000000000000000,0.099632613481085900
KSHodgeman County,0.000000000000000000,-0.049949258179817800,0.000000000000000000,0.098817064731238300
KSJackson County,0.000000000000000000,-0.049816625189319300,0.000000000000000000,0.099771081461413900
KSJefferson County,0.000000000000000000,-0.049621733016893700,0.000000000000000000,0.099702398367097900
KSJewell County,0.000000000000000000,-0.049884116138756400,0.000000000000000000,0.099468392119311800
KSJohnson County,0.000000000000000000,-0.046955917349889000,0.000000000000000000,0.096864173120562800
KSKearny County,0.000000000000000000,-0.049988257019534500,0.000000000000000000,0.099336194805035500
KSKingman County,0.000000000000000000,-0.049654413243816900,0.000000000000000000,0.099134359930943800
KSKiowa County,0.000000000000000000,-0.049936616307042600,0.000000000000000000,0.099200648103515700
KSLabette County,0.000000000000000000,-0.049659753471438800,0.000000000000000000,0.099296978179046300
KSLane County,0.000000000000000000,-0.049982622296625900,0.000000000000000000,0.099530101126357600
KSLeavenworth County,0.000000000000000000,-0.049196018546811900,0.000000000000000000,0.099519392032402700
KSLincoln County,0.000000000000000000,-0.049800936944428000,0.000000000000000000,0.098761369762063100
KSLinn County,0.000000000000000000,-0.049700944927332900,0.000000000000000000,0.099451502358267600
KSLogan County,0.000000000000000000,-0.049985854313070600,0.000000000000000000,0.099578507928863400
KSLyon County,0.000000000000000000,-0.049715565399026900,0.000000000000000000,0.099182920402023600
KSMarion County,0.000000000000000000,-0.049606644561170300,0.000000000000000000,0.099145633491903200
KSMarshall County,0.000000000000000000,-0.049851349153809800,0.000000000000000000,0.099821562405531400
KSMcpherson County,0.000000000000000000,-0.049564184650470900,0.000000000000000000,0.098842729491500200
KSMeade County,0.000000000000000000,-0.049917611135272000,0.000000000000000000,0.099438766542577800
KSMiami County,0.000000000000000000,-0.048850152167529700,0.000000000000000000,0.098204498755494600
KSMitchell County,0.000000000000000000,-0.049889984769726200,0.000000000000000000,0.099413070123476300
KSMontgomery County,0.000000000000000000,-0.049674620421700500,0.000000000000000000,0.099281364413456700
KSMorris County,0.000000000000000000,-0.049783234420081800,0.000000000000000000,0.099571110584457900
KSMorton County,0.000000000000000000,-0.049950943585084800,0.000000000000000000,0.099224357761561200
KSNemaha County,0.000000000000000000,-0.049825998658954400,0.000000000000000000,0.099747601038910900
KSNeosho County,0.000000000000000000,-0.049760062149518100,0.000000000000000000,0.099489953414963400
KSNess County,0.000000000000000000,-0.049966794634281800,0.000000000000000000,0.099211170722835100
KSNorton County,0.000000000000000000,-0.049806268861829000,0.000000000000000000,0.098950999189756800
KSOsage County,0.000000000000000000,-0.049581852366444100,0.000000000000000000,0.099033942460879700
KSOsborne County,0.000000000000000000,-0.049918231971091500,0.000000000000000000,0.098972219275100100
KSOttawa County,0.000000000000000000,-0.049727320813193100,0.000000000000000000,0.099296482518163700
KSPawnee County,0.000000000000000000,-0.049938267492183000,0.000000000000000000,0.099296900861445300
KSPhillips County,0.000000000000000000,-0.049956608966337500,0.000000000000000000,0.099235721030044100
KSPottawatomie County,0.000000000000000000,-0.049755372110159900,0.000000000000000000,0.099691234100430800
KSPratt County,0.000000000000000000,-0.049881233569608500,0.000000000000000000,0.099476727843471200
KSRawlins County,0.000000000000000000,-0.049987481295834400,0.000000000000000000,0.099424216683521700
KSReno County,0.000000000000000000,-0.049385700482832200,0.000000000000000000,0.098562322165546500
KSRepublic County,0.000000000000000000,-0.049840325688207000,0.000000000000000000,0.099311743045318500
KSRice County,0.000000000000000000,-0.049805266273626600,0.000000000000000000,0.099331307907353400
KSRiley County,0.000000000000000000,-0.049698199008480300,0.000000000000000000,0.099302267363091000
KSRooks County,0.000000000000000000,-0.049958275697467500,0.000000000000000000,0.099248919177535900
KSRush County,0.000000000000000000,-0.049959220670261000,0.000000000000000000,0.099543983262881900
KSRussell County,0.000000000000000000,-0.049904219953374200,0.000000000000000000,0.099349466475876300
KSSaline County,0.000000000000000000,-0.049766081326350300,0.000000000000000000,0.099336355951657100
KSScott County,0.000000000000000000,-0.049987423353836100,0.000000000000000000,0.099345793106882200
KSSedgwick County,0.000000000000000000,-0.046775719733334400,0.000000000000000000,0.094762623608862300
KSSeward County,0.000000000000000000,-0.049893937009983000,0.000000000000000000,0.099592546161687300
KSShawnee County,0.000000000000000000,-0.049483868528083800,0.000000000000000000,0.099327710079392100
KSSheridan County,0.000000000000000000,-0.049972202456571500,0.000000000000000000,0.099277498395645000
KSSherman County,0.000000000000000000,-0.049995639870522200,0.000000000000000000,0.099552454719879400
KSSmith County,0.000000000000000000,-0.049910613938215600,0.000000000000000000,0.099282476744812800
KSStafford County,0.000000000000000000,-0.049847635179093000,0.000000000000000000,0.099193838223083700
KSStanton County,0.000000000000000000,-0.049991183961115000,0.000000000000000000,0.099458566958204000
KSStevens County,0.000000000000000000,-0.049967865412032000,0.000000000000000000,0.099532979806575800
KSSumner County,0.000000000000000000,-0.049448241183509000,0.000000000000000000,0.098705525941696200
KSThomas County,0.000000000000000000,-0.049986585937855500,0.000000000000000000,0.099411521869043200
KSTrego County,0.000000000000000000,-0.049193163660734000,0.000000000000000000,0.097404294789203800
KSWabaunsee County,0.000000000000000000,-0.049672094411172300,0.000000000000000000,0.099159864946563900
KSWallace County,0.000000000000000000,-0.049997903565177200,0.000000000000000000,0.099804894958976300
KSWashington County,0.000000000000000000,-0.049725530548308300,0.000000000000000000,0.099169134188337200
KSWichita County,0.000000000000000000,-0.049995181594376700,0.000000000000000000,0.099641505882846800
KSWilson County,0.000000000000000000,-0.049666070000689500,0.000000000000000000,0.099366684955828300
KSWoodson County,0.000000000000000000,-0.049734964828315100,0.000000000000000000,0.099234521529022900
KSWyandotte County,0.000000000000000000,-0.048144575660464300,0.000000000000000000,0.098179096113155000
KYAdair County,0.000000000000000000,-0.048539933880437200,0.000000000000000000,0.098248400915267100
KYAllen County,0.000000000000000000,-0.048689694012806500,0.000000000000000000,0.098125840951276900
KYAnderson County,0.000000000000000000,-0.046681084786821000,0.000000000000000000,0.095507863500973800
KYBallard County,0.000000000000000000,-0.041649416680951800,0.000000000000000000,0.094957466572177500
KYBarren County,0.000000000000000000,-0.048785567376601400,0.000000000000000000,0.098326746419667100
KYBath County,0.000000000000000000,-0.048365439443456100,0.000000000000000000,0.098106038570412900
KYBell County,0.000000000000000000,-0.048665094277119400,0.000000000000000000,0.097854946627442800
KYBoone County,0.000000000000000000,-0.044454032425701600,0.000000000000000000,0.095120563675474200
KYBourbon County,0.000000000000000000,-0.047825402409037000,0.000000000000000000,0.097297846890105100
KYBoyd County,0.000000000000000000,-0.046526065639053700,0.000000000000000000,0.096883754938805100
KYBoyle County,0.000000000000000000,-0.047682909802306700,0.000000000000000000,0.096486748035712300
KYBracken County,0.000000000000000000,-0.047793267217338100,0.000000000000000000,0.097401242560120700
KYBreathitt County,0.000000000000000000,-0.049123677561665000,0.000000000000000000,0.098907405789429200
KYBreckinridge County,0.000000000000000000,-0.047977697595897000,0.000000000000000000,0.097696133847364100
KYBullitt County,0.000000000000000000,-0.046203685572466800,0.000000000000000000,0.096781074644293900
KYButler County,0.000000000000000000,-0.047955503620940800,0.000000000000000000,0.097000112517094500
KYCaldwell County,0.000000000000000000,-0.048973692120984500,0.000000000000000000,0.098845345766424900
KYCalloway County,0.000000000000000000,-0.047443187916191600,0.000000000000000000,0.100527059557565000
KYCampbell County,0.000000000000000000,-0.044469727188394300,0.000000000000000000,0.095715588908887900
KYCarlisle County,0.000000000000000000,-0.044393313458336400,0.000000000000000000,0.098297472100162800
KYCarroll County,0.000000000000000000,-0.047381282846628300,0.000000000000000000,0.097567308425538800
KYCarter County,0.000000000000000000,-0.047739664735139200,0.000000000000000000,0.096895385529699200
KYCasey County,0.000000000000000000,-0.048550446164930600,0.000000000000000000,0.098419965702991600
KYChristian County,0.000000000000000000,-0.049261077151356700,0.000000000000000000,0.099218489375508600
KYClark County,0.000000000000000000,-0.047440764302436200,0.000000000000000000,0.095991548567563100
KYClay County,0.000000000000000000,-0.048881584722349400,0.000000000000000000,0.098509243106751400
KYClinton County,0.000000000000000000,-0.048410254474449500,0.000000000000000000,0.097722608000646100
KYCrittenden County,0.000000000000000000,-0.049055864166891900,0.000000000000000000,0.099417078531226900
KYCumberland County,0.000000000000000000,-0.048626872581273900,0.000000000000000000,0.098677219057889300
KYDaviess County,0.000000000000000000,-0.048069795911508700,0.000000000000000000,0.099187914273167500
KYEdmonson County,0.000000000000000000,-0.047853482859553700,0.000000000000000000,0.096442038017272800
KYElliott County,0.000000000000000000,-0.047952540278670000,0.000000000000000000,0.097226826015674100
KYEstill County,0.000000000000000000,-0.047855214881160000,0.000000000000000000,0.096766608422853800
KYFayette County,0.000000000000000000,-0.045023307335657700,0.000000000000000000,0.095015955329423000
KYFleming County,0.000000000000000000,-0.048676872916224500,0.000000000000000000,0.098506918744993000
KYFloyd County,0.000000000000000000,-0.048201706224853400,0.000000000000000000,0.097043315580359800
KYFranklin County,0.000000000000000000,-0.047624817572977200,0.000000000000000000,0.097703413505976400
KYFulton County,0.000000000000000000,-0.042425982739660500,0.000000000000000000,0.096938430377776500
KYGallatin County,0.000000000000000000,-0.047235313235411900,0.000000000000000000,0.097713326352552500
KYGarrard County,0.000000000000000000,-0.047800958179989000,0.000000000000000000,0.097539027132908400
KYGrant County,0.000000000000000000,-0.047371502590957100,0.000000000000000000,0.097283720757828300
KYGraves County,0.000000000000000000,-0.046153845888264700,0.000000000000000000,0.099723712692126700
KYGrayson County,0.000000000000000000,-0.048185975901321600,0.000000000000000000,0.097878706321122800
KYGreen County,0.000000000000000000,-0.048626881044702100,0.000000000000000000,0.098019201925597000
KYGreenup County,0.000000000000000000,-0.047226590491210100,0.000000000000000000,0.097412374020680000
KYHancock County,0.000000000000000000,-0.048150063186233400,0.000000000000000000,0.099142789098068500
KYHardin County,0.000000000000000000,-0.047250936046030600,0.000000000000000000,0.097100608139387500
KYHarlan County,0.000000000000000000,-0.048737217476613500,0.000000000000000000,0.097650505346555300
KYHarrison County,0.000000000000000000,-0.047949662764831400,0.000000000000000000,0.097546526660393900
KYHart County,0.000000000000000000,-0.048532808928374300,0.000000000000000000,0.097883362742034800
KYHenderson County,0.000000000000000000,-0.047170933897035600,0.000000000000000000,0.098736943415628000
KYHenry County,0.000000000000000000,-0.047648975299648400,0.000000000000000000,0.097809296907144700
KYHickman County,0.000000000000000000,-0.043245076142873400,0.000000000000000000,0.097516983545246100
KYHopkins County,0.000000000000000000,-0.048689809551102800,0.000000000000000000,0.098637583719227900
KYJackson County,0.000000000000000000,-0.048377265704599300,0.000000000000000000,0.098033424580942900
KYJefferson County,0.000000000000000000,-0.043380125898623300,0.000000000000000000,0.092564278853581000
KYJessamine County,0.000000000000000000,-0.046634987620797500,0.000000000000000000,0.096757119403232000
KYJohnson County,0.000000000000000000,-0.048482063817156800,0.000000000000000000,0.097968233365906700
KYKenton County,0.000000000000000000,-0.044257342816637200,0.000000000000000000,0.095711628943109300
KYKnott County,0.000000000000000000,-0.048281959379371300,0.000000000000000000,0.097327785768851000
KYKnox County,0.000000000000000000,-0.048686828619720100,0.000000000000000000,0.098180878754201100
KYLarue County,0.000000000000000000,-0.048241522779100800,0.000000000000000000,0.098097106533213500
KYLaurel County,0.000000000000000000,-0.048202468887064700,0.000000000000000000,0.096225506175015000
KYLawrence County,0.000000000000000000,-0.048123384753721700,0.000000000000000000,0.097532038679729400
KYLee County,0.000000000000000000,-0.048772201886253500,0.000000000000000000,0.098181479607238700
KYLeslie County,0.000000000000000000,-0.048518073975079700,0.000000000000000000,0.097466074900366900
KYLetcher County,0.000000000000000000,-0.048680504251648200,0.000000000000000000,0.098131989561729900
KYLewis County,0.000000000000000000,-0.047857951616472700,0.000000000000000000,0.097940559509626500
KYLincoln County,0.000000000000000000,-0.048228227439171300,0.000000000000000000,0.097958657623804300
KYLivingston County,0.000000000000000000,-0.047701369272877200,0.000000000000000000,0.100215317941417000
KYLogan County,0.000000000000000000,-0.048121611651412200,0.000000000000000000,0.097791172320555300
KYLyon County,0.000000000000000000,-0.049060433084351600,0.000000000000000000,0.099876632853380900
KYMadison County,0.000000000000000000,-0.048010971093920900,0.000000000000000000,0.097686675583800600
KYMagoffin County,0.000000000000000000,-0.048688286831481300,0.000000000000000000,0.098441709848885900
KYMarion County,0.000000000000000000,-0.048142100290276300,0.000000000000000000,0.097904739747571900
KYMarshall County,0.000000000000000000,-0.047427882030183200,0.000000000000000000,0.100364223049941000
KYMartin County,0.000000000000000000,-0.048317839802006300,0.000000000000000000,0.097453944267900300
KYMason County,0.000000000000000000,-0.048139355963648700,0.000000000000000000,0.096935167034915700
KYMccracken County,0.000000000000000000,-0.045219316530435100,0.000000000000000000,0.099331116932002800
KYMccreary County,0.000000000000000000,-0.048193240212904800,0.000000000000000000,0.096960737036073000
KYMclean County,0.000000000000000000,-0.048224009845241100,0.000000000000000000,0.099635851447253100
KYMeade County,0.000000000000000000,-0.047829431712352100,0.000000000000000000,0.097376062272724000
KYMenifee County,0.000000000000000000,-0.048216090595506800,0.000000000000000000,0.097368350413010300
KYMercer County,0.000000000000000000,-0.047393557821456900,0.000000000000000000,0.096923128332943000
KYMetcalfe County,0.000000000000000000,-0.049029281505697100,0.000000000000000000,0.098999722132820900
KYMonroe County,0.000000000000000000,-0.049138943999069800,0.000000000000000000,0.099008409931458300
KYMontgomery County,0.000000000000000000,-0.048606617440964100,0.000000000000000000,0.098723803255820200
KYMorgan County,0.000000000000000000,-0.048418932183399000,0.000000000000000000,0.097814880325889800
KYMuhlenberg County,0.000000000000000000,-0.048531525208407300,0.000000000000000000,0.098685989444618800
KYNelson County,0.000000000000000000,-0.047682061421309600,0.000000000000000000,0.097634288867485000
KYNicholas County,0.000000000000000000,-0.048531116324172600,0.000000000000000000,0.098350401612784300
KYOhio County,0.000000000000000000,-0.048064713505250000,0.000000000000000000,0.097491379425727500
KYOldham County,0.000000000000000000,-0.045750027248682800,0.000000000000000000,0.095765967574804800
KYOwen County,0.000000000000000000,-0.047748761587119000,0.000000000000000000,0.097307113408316300
KYOwsley County,0.000000000000000000,-0.048622289407402200,0.000000000000000000,0.098177464797901500
KYPendleton County,0.000000000000000000,-0.047277874618988200,0.000000000000000000,0.096903956169284600
KYPerry County,0.000000000000000000,-0.048683415196875700,0.000000000000000000,0.098017804240835300
KYPike County,0.000000000000000000,-0.049006742240099400,0.000000000000000000,0.098420950921433800
KYPowell County,0.000000000000000000,-0.048056957498361000,0.000000000000000000,0.096962028979104000
KYPulaski County,0.000000000000000000,-0.048214537538333600,0.000000000000000000,0.097083655187789600
KYRobertson County,0.000000000000000000,-0.048160691230726300,0.000000000000000000,0.098283117322178500
KYRockcastle County,0.000000000000000000,-0.048239077133349400,0.000000000000000000,0.097671816753840400
KYRowan County,0.000000000000000000,-0.048138962800038500,0.000000000000000000,0.097280185370703000
KYRussell County,0.000000000000000000,-0.048017040420362300,0.000000000000000000,0.097476874959963900
KYScott County,0.000000000000000000,-0.046905202144268300,0.000000000000000000,0.096085116017598800
KYShelby County,0.000000000000000000,-0.046769241371807300,0.000000000000000000,0.096561091647565900
KYSimpson County,0.000000000000000000,-0.047674200538353700,0.000000000000000000,0.096565819049538400
KYSpencer County,0.000000000000000000,-0.046565419937379400,0.000000000000000000,0.096020286162543000
KYTaylor County,0.000000000000000000,-0.048405586431818600,0.000000000000000000,0.098252941142022100
KYTodd County,0.000000000000000000,-0.048532270019500200,0.000000000000000000,0.098084763273598600
KYTrigg County,0.000000000000000000,-0.049343022970441800,0.000000000000000000,0.099728626770665900
KYTrimble County,0.000000000000000000,-0.047235352306204000,0.000000000000000000,0.097606331527619200
KYUnion County,0.000000000000000000,-0.047996617906481800,0.000000000000000000,0.099308413190722900
KYWarren County,0.000000000000000000,-0.047744383669633500,0.000000000000000000,0.097323152765165900
KYWashington County,0.000000000000000000,-0.047921293363315700,0.000000000000000000,0.097142903735361900
KYWayne County,0.000000000000000000,-0.049006750638911200,0.000000000000000000,0.099106562174296800
KYWebster County,0.000000000000000000,-0.047766445199650300,0.000000000000000000,0.099625518570978000
KYWhitley County,0.000000000000000000,-0.048651363239343300,0.000000000000000000,0.097707467325291600
KYWolfe County,0.000000000000000000,-0.048381907225935800,0.000000000000000000,0.097779263942709500
KYWoodford County,0.000000000000000000,-0.046704356843474500,0.000000000000000000,0.094994582294807300
LAAcadia Parish,0.000000000000000000,-0.044776396344234800,0.000000000000000000,0.091349118995046600
LAAllen Parish,0.000000000000000000,-0.045683122277006500,0.000000000000000000,0.092660273699966900
LAAscension Parish,0.000000000000000000,-0.042972257192920500,0.000000000000000000,0.089279276199903700
LAAssumption Parish,0.000000000000000000,-0.042905690583515100,0.000000000000000000,0.087985036703274600
LAAvoyelles Parish,0.000000000000000000,-0.045201318390518800,0.000000000000000000,0.091575574923089100
LABeauregard Parish,0.000000000000000000,-0.046456449160279400,0.000000000000000000,0.093851384509486600
LABienville Parish,0.000000000000000000,-0.048022422421950100,0.000000000000000000,0.097561682935498600
LABossier Parish,0.000000000000000000,-0.045843267431830600,0.000000000000000000,0.095052527719181200
LACaddo Parish,0.000000000000000000,-0.046064552063944600,0.000000000000000000,0.095660989918037800
LACalcasieu Parish,0.000000000000000000,-0.044264377268862800,0.000000000000000000,0.091183134828560600
LACaldwell Parish,0.000000000000000000,-0.048212625016104900,0.000000000000000000,0.098183448940154300
LACameron Parish,0.000000000000000000,-0.046308951051119400,0.000000000000000000,0.092786950049641900
LACatahoula Parish,0.000000000000000000,-0.047000727882209300,0.000000000000000000,0.095429595181467200
LAClaiborne Parish,0.000000000000000000,-0.048408915835509400,0.000000000000000000,0.098077049570312500
LAConcordia Parish,0.000000000000000000,-0.045967970046734300,0.000000000000000000,0.092890559295125700
LADe Soto Parish,0.000000000000000000,-0.047338429224532900,0.000000000000000000,0.096022598518592700
LAEast Baton Rouge Parish,0.000000000000000000,-0.043099627696710700,0.000000000000000000,0.091519674613093500
LAEast Carroll Parish,0.000000000000000000,-0.047953231948277200,0.000000000000000000,0.098163334984940500
LAEast Feliciana Parish,0.000000000000000000,-0.045969959715376200,0.000000000000000000,0.095208052819441200
LAEvangeline Parish,0.000000000000000000,-0.045919821177718800,0.000000000000000000,0.092926671128897200
LAFranklin Parish,0.000000000000000000,-0.047515145391786100,0.000000000000000000,0.096266007099241600
LAGrant Parish,0.000000000000000000,-0.047745350254219200,0.000000000000000000,0.097244233197731200
LAIberia Parish,0.000000000000000000,-0.044645696176291400,0.000000000000000000,0.090763986832101100
LAIberville Parish,0.000000000000000000,-0.042060727392657600,0.000000000000000000,0.087628921144518500
LAJackson Parish,0.000000000000000000,-0.047462937207570100,0.000000000000000000,0.097020781568216500
LAJefferson Davis Parish,0.000000000000000000,-0.045487386230301500,0.000000000000000000,0.092204702634273600
LAJefferson Parish,0.000000000000000000,-0.041662415493284400,0.000000000000000000,0.089376955509474300
LALa Salle Parish,0.000000000000000000,-0.048188132491646800,0.000000000000000000,0.098418940168909300
LALafayette Parish,0.000000000000000000,-0.043924319108425500,0.000000000000000000,0.091400143839046800
LALafourche Parish,0.000000000000000000,-0.043306062558720400,0.000000000000000000,0.088694700762141300
