ISO,Construction,Fire,Flood,Hail,Wildfire,Int EQ,Int WS
0,Unknown,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
1,Frame,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
2,Joisted Masonry,-0.1620000000000000,0.0000000000000000,-0.3630000000000000,-0.1620000000000000,0.4423076923076920,-0.1228070175438600
3,Non-Combustible,-0.3430000000000000,-0.2591687041564790,0.5000000000000000,-0.3430000000000000,0.4423076923076920,-0.1228070175438600
4,Masonry Non-Combustible,-0.4500000000000000,-0.2591687041564790,-0.3630000000000000,-0.4500000000000000,0.4423076923076920,-0.1228070175438600
5,Modified Fire Resistive,-0.5440000000000000,-0.4449877750611250,-0.6500000000000000,-0.5440000000000000,-0.2788461538461540,-0.2280701754385960
6,Fire Resistive,-0.5440000000000000,-0.4449877750611250,-0.6500000000000000,-0.5440000000000000,-0.0384615384615385,-0.3421052631578950
