StateCounty,Unknown,Obvious signs of deterioration or distress,Certified design & construction
AKAleutians East Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKAleutians West Census Area,0.000000000000000,0.000000000000000,0.000000000000000
AKAnchorage Municipality,0.000000000000000,0.000000000000000,0.000000000000000
AKBethel Census Area,0.000000000000000,0.000000000000000,0.000000000000000
AKBristol Bay Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKDenali Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKDillingham Census Area,0.000000000000000,0.000000000000000,0.000000000000000
AKFairbanks North Star Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKHaines Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKHoonah-Angoon Census Area,0.000000000000000,0.000000000000000,0.000000000000000
AKJuneau Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKKenai Peninsula Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKKetchikan Gateway Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKKodiak Island Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKKusilvak,0.000000000000000,0.000000000000000,0.000000000000000
AKMatanuska-Susitna Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKNome Census Area,0.000000000000000,0.000000000000000,0.000000000000000
AKNorth Slope Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKNorthwest Arctic Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKPeninsula And Lake Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKPetersburg Census Area,0.000000000000000,0.000000000000000,0.000000000000000
AKPrince Of Wales-Hyder Census Area,0.000000000000000,0.000000000000000,0.000000000000000
AKSitka Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKSkagway Municipality,0.000000000000000,0.000000000000000,0.000000000000000
AKSoutheast Fairbanks Census Area,0.000000000000000,0.000000000000000,0.000000000000000
AKValdez-Cordova Census Area,0.000000000000000,0.000000000000000,0.000000000000000
AKWrangell City And Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKYakutat Borough,0.000000000000000,0.000000000000000,0.000000000000000
AKYukon-Koyukuk Census Area,0.000000000000000,0.000000000000000,0.000000000000000
ALAutauga County,0.000000000000000,0.454588454031883,-0.050726826724627
ALBaldwin County,0.000000000000000,0.523548441482007,-0.120949329824092
ALBarbour County,0.000000000000000,0.467310171269170,-0.065663878398423
ALBibb County,0.000000000000000,0.451866732861082,-0.047846131930279
ALBlount County,0.000000000000000,0.448709460209445,-0.032410200841556
ALBullock County,0.000000000000000,0.458543684775841,-0.055884756045458
ALButler County,0.000000000000000,0.467336091452743,-0.065353781803245
ALCalhoun County,0.000000000000000,0.444415201350381,-0.023711304527401
ALChambers County,0.000000000000000,0.450656948173982,-0.043020302084292
ALCherokee County,0.000000000000000,0.445862110335199,-0.030239970290555
ALChilton County,0.000000000000000,0.449686907136245,-0.047006058121796
ALChoctaw County,0.000000000000000,0.473067035603059,-0.070391413829132
ALClarke County,0.000000000000000,0.482229168866562,-0.081117075820422
ALClay County,0.000000000000000,0.445597350467720,-0.033130971126344
ALCleburne County,0.000000000000000,0.444985424957387,-0.028720258789963
ALCoffee County,0.000000000000000,0.478282311990976,-0.074531822776771
ALColbert County,0.000000000000000,0.453828066644576,-0.041256172744809
ALConecuh County,0.000000000000000,0.480010598433229,-0.078607704865285
ALCoosa County,0.000000000000000,0.447236524658611,-0.036833071750683
ALCovington County,0.000000000000000,0.489684721017592,-0.084556713360419
ALCrenshaw County,0.000000000000000,0.462643959671165,-0.059815674247879
ALCullman County,0.000000000000000,0.451538293201313,-0.035163049516864
ALDale County,0.000000000000000,0.475320537038945,-0.072618532352232
ALDallas County,0.000000000000000,0.464365255306771,-0.064817681868984
ALDekalb County,0.000000000000000,0.447488571814407,-0.028266629594838
ALElmore County,0.000000000000000,0.454605672635761,-0.048816726154897
ALEscambia County,0.000000000000000,0.505575696107383,-0.098679779710579
ALEtowah County,0.000000000000000,0.445520605635331,-0.026685914013162
ALFayette County,0.000000000000000,0.458376390382240,-0.041065387331634
ALFranklin County,0.000000000000000,0.453758363382670,-0.039271945481647
ALGeneva County,0.000000000000000,0.491260704788447,-0.087163214701415
ALGreene County,0.000000000000000,0.464767771897718,-0.056368876840909
ALHale County,0.000000000000000,0.463624669785907,-0.060654885246194
ALHenry County,0.000000000000000,0.474382739225945,-0.070950650338277
ALHouston County,0.000000000000000,0.484077921541560,-0.079169727295353
ALJackson County,0.000000000000000,0.451063768617232,-0.031523332498558
ALJefferson County,0.000000000000000,0.448749230767109,-0.035155844901668
ALLamar County,0.000000000000000,0.457371401874670,-0.042719611810861
ALLauderdale County,0.000000000000000,0.452881538539498,-0.040767908301886
ALLawrence County,0.000000000000000,0.455442476870084,-0.040664875201985
ALLee County,0.000000000000000,0.452841317943826,-0.046983942940807
ALLimestone County,0.000000000000000,0.451445402429399,-0.034817722253611
ALLowndes County,0.000000000000000,0.462397720969964,-0.058941075144841
ALMacon County,0.000000000000000,0.455023308454086,-0.050364497191714
ALMadison County,0.000000000000000,0.451661512490037,-0.030637746852105
ALMarengo County,0.000000000000000,0.470990727241239,-0.069553436523279
ALMarion County,0.000000000000000,0.455369470172468,-0.039354679958817
ALMarshall County,0.000000000000000,0.449394285829571,-0.032724010776444
ALMobile County,0.000000000000000,0.487811883876891,-0.110599056489250
ALMonroe County,0.000000000000000,0.482034383723332,-0.079802359129303
ALMontgomery County,0.000000000000000,0.457693988782032,-0.052668277380940
ALMorgan County,0.000000000000000,0.452976263643484,-0.036079544133237
ALPerry County,0.000000000000000,0.470899386818430,-0.070407239884293
ALPickens County,0.000000000000000,0.460426824348636,-0.050022679722190
ALPike County,0.000000000000000,0.466249614206225,-0.062940602126896
ALRandolph County,0.000000000000000,0.446685536154235,-0.036542186217846
ALRussell County,0.000000000000000,0.455257212371856,-0.051800381624887
ALShelby County,0.000000000000000,0.448333605703769,-0.041279132615144
ALSt. Clair County,0.000000000000000,0.445748490727561,-0.030436104702090
ALSumter County,0.000000000000000,0.469134689137233,-0.062759250835942
ALTalladega County,0.000000000000000,0.446034470227722,-0.033041679339694
ALTallapoosa County,0.000000000000000,0.449687830233726,-0.042574965918927
ALTuscaloosa County,0.000000000000000,0.455907394559075,-0.045310104753140
ALWalker County,0.000000000000000,0.455254996517307,-0.036227533641294
ALWashington County,0.000000000000000,0.493037168588870,-0.089929168201836
ALWilcox County,0.000000000000000,0.469919404953714,-0.068401316372478
ALWinston County,0.000000000000000,0.455444237089676,-0.038600305841801
ARArkansas County,0.000000000000000,0.000000000000000,0.000000000000000
ARAshley County,0.000000000000000,0.000000000000000,0.000000000000000
ARBaxter County,0.000000000000000,0.000000000000000,0.000000000000000
ARBenton County,0.000000000000000,0.000000000000000,0.000000000000000
ARBoone County,0.000000000000000,0.000000000000000,0.000000000000000
ARBradley County,0.000000000000000,0.000000000000000,0.000000000000000
ARCalhoun County,0.000000000000000,0.000000000000000,0.000000000000000
ARCarroll County,0.000000000000000,0.000000000000000,0.000000000000000
ARChicot County,0.000000000000000,0.000000000000000,0.000000000000000
ARClark County,0.000000000000000,0.000000000000000,0.000000000000000
ARClay County,0.000000000000000,0.000000000000000,0.000000000000000
ARCleburne County,0.000000000000000,0.000000000000000,0.000000000000000
ARCleveland County,0.000000000000000,0.000000000000000,0.000000000000000
ARColumbia County,0.000000000000000,0.000000000000000,0.000000000000000
ARConway County,0.000000000000000,0.000000000000000,0.000000000000000
ARCraighead County,0.000000000000000,0.000000000000000,0.000000000000000
ARCrawford County,0.000000000000000,0.000000000000000,0.000000000000000
ARCrittenden County,0.000000000000000,0.000000000000000,0.000000000000000
ARCross County,0.000000000000000,0.000000000000000,0.000000000000000
ARDallas County,0.000000000000000,0.000000000000000,0.000000000000000
ARDesha County,0.000000000000000,0.000000000000000,0.000000000000000
ARDrew County,0.000000000000000,0.000000000000000,0.000000000000000
ARFaulkner County,0.000000000000000,0.000000000000000,0.000000000000000
ARFranklin County,0.000000000000000,0.000000000000000,0.000000000000000
ARFulton County,0.000000000000000,0.000000000000000,0.000000000000000
ARGarland County,0.000000000000000,0.000000000000000,0.000000000000000
ARGrant County,0.000000000000000,0.000000000000000,0.000000000000000
ARGreene County,0.000000000000000,0.000000000000000,0.000000000000000
ARHempstead County,0.000000000000000,0.000000000000000,0.000000000000000
ARHot Spring County,0.000000000000000,0.000000000000000,0.000000000000000
ARHoward County,0.000000000000000,0.000000000000000,0.000000000000000
ARIndependence County,0.000000000000000,0.000000000000000,0.000000000000000
ARIzard County,0.000000000000000,0.000000000000000,0.000000000000000
ARJackson County,0.000000000000000,0.000000000000000,0.000000000000000
ARJefferson County,0.000000000000000,0.000000000000000,0.000000000000000
ARJohnson County,0.000000000000000,0.000000000000000,0.000000000000000
ARLafayette County,0.000000000000000,0.000000000000000,0.000000000000000
ARLawrence County,0.000000000000000,0.000000000000000,0.000000000000000
ARLee County,0.000000000000000,0.000000000000000,0.000000000000000
ARLincoln County,0.000000000000000,0.000000000000000,0.000000000000000
ARLittle River County,0.000000000000000,0.000000000000000,0.000000000000000
ARLogan County,0.000000000000000,0.000000000000000,0.000000000000000
ARLonoke County,0.000000000000000,0.000000000000000,0.000000000000000
ARMadison County,0.000000000000000,0.000000000000000,0.000000000000000
ARMarion County,0.000000000000000,0.000000000000000,0.000000000000000
ARMiller County,0.000000000000000,0.000000000000000,0.000000000000000
ARMississippi County,0.000000000000000,0.000000000000000,0.000000000000000
ARMonroe County,0.000000000000000,0.000000000000000,0.000000000000000
ARMontgomery County,0.000000000000000,0.000000000000000,0.000000000000000
ARNevada County,0.000000000000000,0.000000000000000,0.000000000000000
ARNewton County,0.000000000000000,0.000000000000000,0.000000000000000
AROuachita County,0.000000000000000,0.000000000000000,0.000000000000000
ARPerry County,0.000000000000000,0.000000000000000,0.000000000000000
ARPhillips County,0.000000000000000,0.000000000000000,0.000000000000000
ARPike County,0.000000000000000,0.000000000000000,0.000000000000000
ARPoinsett County,0.000000000000000,0.000000000000000,0.000000000000000
ARPolk County,0.000000000000000,0.000000000000000,0.000000000000000
ARPope County,0.000000000000000,0.000000000000000,0.000000000000000
ARPrairie County,0.000000000000000,0.000000000000000,0.000000000000000
ARPulaski County,0.000000000000000,0.000000000000000,0.000000000000000
ARRandolph County,0.000000000000000,0.000000000000000,0.000000000000000
ARSaline County,0.000000000000000,0.000000000000000,0.000000000000000
ARScott County,0.000000000000000,0.000000000000000,0.000000000000000
ARSearcy County,0.000000000000000,0.000000000000000,0.000000000000000
ARSebastian County,0.000000000000000,0.000000000000000,0.000000000000000
ARSevier County,0.000000000000000,0.000000000000000,0.000000000000000
ARSharp County,0.000000000000000,0.000000000000000,0.000000000000000
ARSt. Francis County,0.000000000000000,0.000000000000000,0.000000000000000
ARStone County,0.000000000000000,0.000000000000000,0.000000000000000
ARUnion County,0.000000000000000,0.000000000000000,0.000000000000000
ARVan Buren County,0.000000000000000,0.000000000000000,0.000000000000000
ARWashington County,0.000000000000000,0.000000000000000,0.000000000000000
ARWhite County,0.000000000000000,0.000000000000000,0.000000000000000
ARWoodruff County,0.000000000000000,0.000000000000000,0.000000000000000
ARYell County,0.000000000000000,0.000000000000000,0.000000000000000
AZApache County,0.000000000000000,0.000000000000000,0.000000000000000
AZCochise County,0.000000000000000,0.000000000000000,0.000000000000000
AZCoconino County,0.000000000000000,0.000000000000000,0.000000000000000
AZGila County,0.000000000000000,0.000000000000000,0.000000000000000
AZGraham County,0.000000000000000,0.000000000000000,0.000000000000000
AZGreenlee County,0.000000000000000,0.000000000000000,0.000000000000000
AZLa Paz County,0.000000000000000,0.000000000000000,0.000000000000000
AZMaricopa County,0.000000000000000,0.000000000000000,0.000000000000000
AZMohave County,0.000000000000000,0.000000000000000,0.000000000000000
AZNavajo County,0.000000000000000,0.000000000000000,0.000000000000000
AZPima County,0.000000000000000,0.000000000000000,0.000000000000000
AZPinal County,0.000000000000000,0.000000000000000,0.000000000000000
AZSanta Cruz County,0.000000000000000,0.000000000000000,0.000000000000000
AZYavapai County,0.000000000000000,0.000000000000000,0.000000000000000
AZYuma County,0.000000000000000,0.000000000000000,0.000000000000000
CAAlameda County,0.000000000000000,0.000000000000000,0.000000000000000
CAAlpine County,0.000000000000000,0.000000000000000,0.000000000000000
CAAmador County,0.000000000000000,0.000000000000000,0.000000000000000
CAButte County,0.000000000000000,0.000000000000000,0.000000000000000
CACalaveras County,0.000000000000000,0.000000000000000,0.000000000000000
CAColusa County,0.000000000000000,0.000000000000000,0.000000000000000
CAContra Costa County,0.000000000000000,0.000000000000000,0.000000000000000
CADel Norte County,0.000000000000000,0.000000000000000,0.000000000000000
CAEl Dorado County,0.000000000000000,0.000000000000000,0.000000000000000
CAFresno County,0.000000000000000,0.000000000000000,0.000000000000000
CAGlenn County,0.000000000000000,0.000000000000000,0.000000000000000
CAHumboldt County,0.000000000000000,0.000000000000000,0.000000000000000
CAImperial County,0.000000000000000,0.000000000000000,0.000000000000000
CAInyo County,0.000000000000000,0.000000000000000,0.000000000000000
CAKern County,0.000000000000000,0.000000000000000,0.000000000000000
CAKings County,0.000000000000000,0.000000000000000,0.000000000000000
CALake County,0.000000000000000,0.000000000000000,0.000000000000000
CALassen County,0.000000000000000,0.000000000000000,0.000000000000000
CALos Angeles County,0.000000000000000,0.000000000000000,0.000000000000000
CAMadera County,0.000000000000000,0.000000000000000,0.000000000000000
CAMarin County,0.000000000000000,0.000000000000000,0.000000000000000
CAMariposa County,0.000000000000000,0.000000000000000,0.000000000000000
CAMendocino County,0.000000000000000,0.000000000000000,0.000000000000000
CAMerced County,0.000000000000000,0.000000000000000,0.000000000000000
CAModoc County,0.000000000000000,0.000000000000000,0.000000000000000
CAMono County,0.000000000000000,0.000000000000000,0.000000000000000
CAMonterey County,0.000000000000000,0.000000000000000,0.000000000000000
CANapa County,0.000000000000000,0.000000000000000,0.000000000000000
CANevada County,0.000000000000000,0.000000000000000,0.000000000000000
CAOrange County,0.000000000000000,0.000000000000000,0.000000000000000
CAPlacer County,0.000000000000000,0.000000000000000,0.000000000000000
CAPlumas County,0.000000000000000,0.000000000000000,0.000000000000000
CARiverside County,0.000000000000000,0.000000000000000,0.000000000000000
CASacramento County,0.000000000000000,0.000000000000000,0.000000000000000
CASan Benito County,0.000000000000000,0.000000000000000,0.000000000000000
CASan Bernardino County,0.000000000000000,0.000000000000000,0.000000000000000
CASan Diego County,0.000000000000000,0.000000000000000,0.000000000000000
CASan Francisco County,0.000000000000000,0.000000000000000,0.000000000000000
CASan Joaquin County,0.000000000000000,0.000000000000000,0.000000000000000
CASan Luis Obispo County,0.000000000000000,0.000000000000000,0.000000000000000
CASan Mateo County,0.000000000000000,0.000000000000000,0.000000000000000
CASanta Barbara County,0.000000000000000,0.000000000000000,0.000000000000000
CASanta Clara County,0.000000000000000,0.000000000000000,0.000000000000000
CASanta Cruz County,0.000000000000000,0.000000000000000,0.000000000000000
CAShasta County,0.000000000000000,0.000000000000000,0.000000000000000
CASierra County,0.000000000000000,0.000000000000000,0.000000000000000
CASiskiyou County,0.000000000000000,0.000000000000000,0.000000000000000
CASolano County,0.000000000000000,0.000000000000000,0.000000000000000
CASonoma County,0.000000000000000,0.000000000000000,0.000000000000000
CAStanislaus County,0.000000000000000,0.000000000000000,0.000000000000000
CASutter County,0.000000000000000,0.000000000000000,0.000000000000000
CATehama County,0.000000000000000,0.000000000000000,0.000000000000000
CATrinity County,0.000000000000000,0.000000000000000,0.000000000000000
CATulare County,0.000000000000000,0.000000000000000,0.000000000000000
CATuolumne County,0.000000000000000,0.000000000000000,0.000000000000000
CAVentura County,0.000000000000000,0.000000000000000,0.000000000000000
CAYolo County,0.000000000000000,0.000000000000000,0.000000000000000
CAYuba County,0.000000000000000,0.000000000000000,0.000000000000000
COAdams County,0.000000000000000,0.000000000000000,0.000000000000000
COAlamosa County,0.000000000000000,0.000000000000000,0.000000000000000
COArapahoe County,0.000000000000000,0.000000000000000,0.000000000000000
COArchuleta County,0.000000000000000,0.000000000000000,0.000000000000000
COBaca County,0.000000000000000,0.000000000000000,0.000000000000000
COBent County,0.000000000000000,0.000000000000000,0.000000000000000
COBoulder County,0.000000000000000,0.000000000000000,0.000000000000000
COBroomfield County,0.000000000000000,0.000000000000000,0.000000000000000
COChaffee County,0.000000000000000,0.000000000000000,0.000000000000000
COCheyenne County,0.000000000000000,0.000000000000000,0.000000000000000
COClear Creek County,0.000000000000000,0.000000000000000,0.000000000000000
COConejos County,0.000000000000000,0.000000000000000,0.000000000000000
COCostilla County,0.000000000000000,0.000000000000000,0.000000000000000
COCrowley County,0.000000000000000,0.000000000000000,0.000000000000000
COCuster County,0.000000000000000,0.000000000000000,0.000000000000000
CODelta County,0.000000000000000,0.000000000000000,0.000000000000000
CODenver County,0.000000000000000,0.000000000000000,0.000000000000000
CODolores County,0.000000000000000,0.000000000000000,0.000000000000000
CODouglas County,0.000000000000000,0.000000000000000,0.000000000000000
COEagle County,0.000000000000000,0.000000000000000,0.000000000000000
COEl Paso County,0.000000000000000,0.000000000000000,0.000000000000000
COElbert County,0.000000000000000,0.000000000000000,0.000000000000000
COFremont County,0.000000000000000,0.000000000000000,0.000000000000000
COGarfield County,0.000000000000000,0.000000000000000,0.000000000000000
COGilpin County,0.000000000000000,0.000000000000000,0.000000000000000
COGrand County,0.000000000000000,0.000000000000000,0.000000000000000
COGunnison County,0.000000000000000,0.000000000000000,0.000000000000000
COHinsdale County,0.000000000000000,0.000000000000000,0.000000000000000
COHuerfano County,0.000000000000000,0.000000000000000,0.000000000000000
COJackson County,0.000000000000000,0.000000000000000,0.000000000000000
COJefferson County,0.000000000000000,0.000000000000000,0.000000000000000
COKiowa County,0.000000000000000,0.000000000000000,0.000000000000000
COKit Carson County,0.000000000000000,0.000000000000000,0.000000000000000
COLa Plata County,0.000000000000000,0.000000000000000,0.000000000000000
COLake County,0.000000000000000,0.000000000000000,0.000000000000000
COLarimer County,0.000000000000000,0.000000000000000,0.000000000000000
COLas Animas County,0.000000000000000,0.000000000000000,0.000000000000000
COLincoln County,0.000000000000000,0.000000000000000,0.000000000000000
COLogan County,0.000000000000000,0.000000000000000,0.000000000000000
COMesa County,0.000000000000000,0.000000000000000,0.000000000000000
COMineral County,0.000000000000000,0.000000000000000,0.000000000000000
COMoffat County,0.000000000000000,0.000000000000000,0.000000000000000
COMontezuma County,0.000000000000000,0.000000000000000,0.000000000000000
COMontrose County,0.000000000000000,0.000000000000000,0.000000000000000
COMorgan County,0.000000000000000,0.000000000000000,0.000000000000000
COOtero County,0.000000000000000,0.000000000000000,0.000000000000000
COOuray County,0.000000000000000,0.000000000000000,0.000000000000000
COPark County,0.000000000000000,0.000000000000000,0.000000000000000
COPhillips County,0.000000000000000,0.000000000000000,0.000000000000000
COPitkin County,0.000000000000000,0.000000000000000,0.000000000000000
COProwers County,0.000000000000000,0.000000000000000,0.000000000000000
COPueblo County,0.000000000000000,0.000000000000000,0.000000000000000
CORio Blanco County,0.000000000000000,0.000000000000000,0.000000000000000
CORio Grande County,0.000000000000000,0.000000000000000,0.000000000000000
CORoutt County,0.000000000000000,0.000000000000000,0.000000000000000
COSaguache County,0.000000000000000,0.000000000000000,0.000000000000000
COSan Juan County,0.000000000000000,0.000000000000000,0.000000000000000
COSan Miguel County,0.000000000000000,0.000000000000000,0.000000000000000
COSedgwick County,0.000000000000000,0.000000000000000,0.000000000000000
COSummit County,0.000000000000000,0.000000000000000,0.000000000000000
COTeller County,0.000000000000000,0.000000000000000,0.000000000000000
COWashington County,0.000000000000000,0.000000000000000,0.000000000000000
COWeld County,0.000000000000000,0.000000000000000,0.000000000000000
COYuma County,0.000000000000000,0.000000000000000,0.000000000000000
CTFairfield County,0.000000000000000,0.218769555439324,-0.040575848665187
CTHartford County,0.000000000000000,0.467253515383841,-0.075870823398097
CTLitchfield County,0.000000000000000,0.456789365270996,-0.063976175473857
CTMiddlesex County,0.000000000000000,0.465297419259925,-0.088033044183228
CTNew Haven County,0.000000000000000,0.455929627307313,-0.082767734189719
CTNew London County,0.000000000000000,0.422864171509976,-0.082557717941428
CTTolland County,0.000000000000000,0.457957770744873,-0.070078197875247
CTWindham County,0.000000000000000,0.458435603628831,-0.072250311810873
DCDistrict Of Columbia,0.000000000000000,0.352567258836695,-0.028284683042071
DEKent County,0.000000000000000,0.266782950029870,-0.040574743674171
DENew Castle County,0.000000000000000,0.220882233738829,-0.026365217671332
DESussex County,0.000000000000000,0.343230920419860,-0.062721071215196
FLAlachua County,0.000000000000000,0.507493693003694,-0.097089883362344
FLBaker County,0.000000000000000,0.487366570148448,-0.084125690865551
FLBay County,0.000000000000000,0.484000625893486,-0.108020818395402
FLBradford County,0.000000000000000,0.497299429836598,-0.089459320178870
FLBrevard County,0.000000000000000,0.435277796714797,-0.100782384151403
FLBroward County,0.000000000000000,0.576633885840157,-0.139465871705724
FLCalhoun County,0.000000000000000,0.498660986762080,-0.094380468578574
FLCharlotte County,0.000000000000000,0.200178302923831,-0.045896071252391
FLCitrus County,0.000000000000000,0.179450098944239,-0.038220579572150
FLClay County,0.000000000000000,0.505577566045218,-0.092451280724157
FLCollier County,0.000000000000000,0.249173960907403,-0.059343614629969
FLColumbia County,0.000000000000000,0.497427156193919,-0.093418923200638
FLDesoto County,0.000000000000000,0.528521412465510,-0.114815560202263
FLDixie County,0.000000000000000,0.088705980933201,-0.019790040349685
FLDuval County,0.000000000000000,0.354450459285277,-0.069332044107956
FLEscambia County,0.000000000000000,0.504942605130850,-0.116259979919184
FLFlagler County,0.000000000000000,0.408631787627448,-0.088696866963366
FLFranklin County,0.000000000000000,0.326820120634517,-0.077109746995780
FLGadsden County,0.000000000000000,0.513241092691086,-0.089862050361491
FLGilchrist County,0.000000000000000,0.509245785028154,-0.106714313175695
FLGlades County,0.000000000000000,0.559543577008754,-0.128327133848123
FLGulf County,0.000000000000000,0.465321228290829,-0.103822004471580
FLHamilton County,0.000000000000000,0.493614501765767,-0.088677005841533
FLHardee County,0.000000000000000,0.529555984555519,-0.112733631722604
FLHendry County,0.000000000000000,0.557681424558483,-0.127642067547355
FLHernando County,0.000000000000000,0.313154231910065,-0.065740256908172
FLHighlands County,0.000000000000000,0.549791328490138,-0.122401645241062
FLHillsborough County,0.000000000000000,0.225555567829824,-0.049035988637986
FLHolmes County,0.000000000000000,0.511198057363493,-0.099761842339087
FLIndian River County,0.000000000000000,0.474095987503472,-0.111634256049422
FLJackson County,0.000000000000000,0.505692975646510,-0.093704201436037
FLJefferson County,0.000000000000000,0.298664639126786,-0.056879067932006
FLLafayette County,0.000000000000000,0.508994261011958,-0.097456175552867
FLLake County,0.000000000000000,0.516024999130152,-0.106786709162615
FLLee County,0.000000000000000,0.266429233904519,-0.062317857837511
FLLeon County,0.000000000000000,0.531008619748224,-0.100756485069961
FLLevy County,0.000000000000000,0.128310716648871,-0.027844310771554
FLLiberty County,0.000000000000000,0.516822571781573,-0.096893845084570
FLMadison County,0.000000000000000,0.506807182034517,-0.091989523286043
FLManatee County,0.000000000000000,0.353414815731433,-0.081736809293015
FLMarion County,0.000000000000000,0.506455194482950,-0.101335437915675
FLMartin County,0.000000000000000,0.558803100595205,-0.134463030676621
FLMiami-Dade County,0.000000000000000,0.494609391632149,-0.121512893957030
FLMonroe County,0.000000000000000,0.329550225298367,-0.086565287911798
FLNassau County,0.000000000000000,0.398252040548112,-0.080290739968683
FLOkaloosa County,0.000000000000000,0.534707403712500,-0.121829579843712
FLOkeechobee County,0.000000000000000,0.571645038485318,-0.133775922950536
FLOrange County,0.000000000000000,0.519125984387020,-0.106879894937302
FLOsceola County,0.000000000000000,0.533901787210505,-0.112726795348757
FLPalm Beach County,0.000000000000000,0.582111847043352,-0.139552699287634
FLPasco County,0.000000000000000,0.260595326210959,-0.056518726730744
FLPinellas County,0.000000000000000,0.259009206057179,-0.058990624456378
FLPolk County,0.000000000000000,0.532064809025985,-0.112964761098701
FLPutnam County,0.000000000000000,0.497232597934302,-0.093555616569563
FLSanta Rosa County,0.000000000000000,0.517377954296888,-0.121241013538053
FLSarasota County,0.000000000000000,0.372915692566682,-0.084946125191574
FLSeminole County,0.000000000000000,0.510075950307448,-0.104144911018754
FLSt. Johns County,0.000000000000000,0.158901753627452,-0.032433091413590
FLSt. Lucie County,0.000000000000000,0.541403689684527,-0.128251975400512
FLSumter County,0.000000000000000,0.512538308827684,-0.104077466974218
FLSuwannee County,0.000000000000000,0.504764359323259,-0.099238037497538
FLTaylor County,0.000000000000000,0.342751749227505,-0.067025221471933
FLUnion County,0.000000000000000,0.493935633860741,-0.091417218105072
FLVolusia County,0.000000000000000,0.306372545806683,-0.066541710618655
FLWakulla County,0.000000000000000,0.067300482811733,-0.014606007506083
FLWalton County,0.000000000000000,0.553078576664557,-0.128730871285346
FLWashington County,0.000000000000000,0.525808784009933,-0.108433167825847
GAAppling County,0.000000000000000,0.471942260714808,-0.072992245280716
GAAtkinson County,0.000000000000000,0.466090717381034,-0.065804873189082
GABacon County,0.000000000000000,0.471854889150096,-0.074475720217237
GABaker County,0.000000000000000,0.480814549912674,-0.071348709102603
GABaldwin County,0.000000000000000,0.451329819319109,-0.043983706116581
GABanks County,0.000000000000000,0.451230432814507,-0.038892808510229
GABarrow County,0.000000000000000,0.455165973383123,-0.043737639601132
GABartow County,0.000000000000000,0.451590456357345,-0.038426611486959
GABen Hill County,0.000000000000000,0.460469498144028,-0.057518807110965
GABerrien County,0.000000000000000,0.467727238902175,-0.065215411364502
GABibb County,0.000000000000000,0.453618957509027,-0.045074496365380
GABleckley County,0.000000000000000,0.459114653877674,-0.052935290792642
GABrantley County,0.000000000000000,0.488944648147668,-0.084385419916876
GABrooks County,0.000000000000000,0.488524554636612,-0.080480417658518
GABryan County,0.000000000000000,0.379730627010464,-0.070441965067236
GABulloch County,0.000000000000000,0.485950402044072,-0.079390164546435
GABurke County,0.000000000000000,0.467834772508286,-0.068194012258993
GAButts County,0.000000000000000,0.448500807794299,-0.039622911700028
GACalhoun County,0.000000000000000,0.475769331821708,-0.069536035793652
GACamden County,0.000000000000000,0.290107809134244,-0.057090080312506
GACandler County,0.000000000000000,0.483288873895979,-0.076225480525753
GACarroll County,0.000000000000000,0.446706123292379,-0.033695033339767
GACatoosa County,0.000000000000000,0.457217162161757,-0.039750834524241
GACharlton County,0.000000000000000,0.478799061632888,-0.082085833722565
GAChatham County,0.000000000000000,0.291378822895477,-0.060737010583883
GAChattahoochee County,0.000000000000000,0.450820479956901,-0.044918500281140
GAChattooga County,0.000000000000000,0.450359849686643,-0.029194374499688
GACherokee County,0.000000000000000,0.452435632658227,-0.037117494694960
GAClarke County,0.000000000000000,0.456151467695948,-0.044686422164454
GAClay County,0.000000000000000,0.474426244774613,-0.069220083496902
GAClayton County,0.000000000000000,0.447595327273480,-0.033321845747336
GAClinch County,0.000000000000000,0.465652896169151,-0.067641993358710
GACobb County,0.000000000000000,0.448324429931357,-0.034169688328819
GACoffee County,0.000000000000000,0.464541432203701,-0.063359517456540
GAColquitt County,0.000000000000000,0.481185881089778,-0.071582945301080
GAColumbia County,0.000000000000000,0.463552265934112,-0.056363733224706
GACook County,0.000000000000000,0.474044655401457,-0.069638551567148
GACoweta County,0.000000000000000,0.447733728568867,-0.036325467533668
GACrawford County,0.000000000000000,0.453373750809609,-0.046121289094457
GACrisp County,0.000000000000000,0.464037220540710,-0.056570266490492
GADade County,0.000000000000000,0.454421224802861,-0.035195677526942
GADawson County,0.000000000000000,0.452156149366460,-0.036906785944558
GADecatur County,0.000000000000000,0.491791359975513,-0.079932666265286
GADekalb County,0.000000000000000,0.448162085954248,-0.034298414879933
GADodge County,0.000000000000000,0.457333815491242,-0.050515646247100
GADooly County,0.000000000000000,0.463278464285925,-0.058200668103038
