business_plan_class,year,che,var_exp,fixed_exp,cost_of_ri,ri_rec,inv_inc,capital_req,roc,nmp_load
Political,2021,0.00624288151299304,0.0834017905876839,587.704826104389,0.119443645006211,0,0.014813,0.505738123115153,0.15,0
Political,2022,0.00818285124232277,0.110129501007795,3044.22999114528,0.118853666231472,0,0.0285417281580404,0.520005656988845,0.15,0
Political,2023,0.00791313996169554,0.129299589485306,4064.80310850777,0.114237922223686,0,0.045537726576418,0.497066499343156,0.15,0
