StateCounty,ISO.1,ISO.2,ISO.3,ISO.4,ISO.5,ISO.6
ALDallas County,0.000000000000000,-0.034731473654176,0.125425680587326,-0.034731473654176,-0.268483754108593,-0.268483754108593
ALDekalb County,0.000000000000000,-0.036503334917992,0.129359488888278,-0.036503334917992,-0.273223828847868,-0.273223828847868
ALElmore County,0.000000000000000,-0.034552327785974,0.128721001710222,-0.034552327785974,-0.265944190571328,-0.265944190571328
ALEscambia County,0.000000000000000,-0.037477779112900,0.122494553122484,-0.037477779112900,-0.278473427244459,-0.278473427244459
ALEtowah County,0.000000000000000,-0.036106379399757,0.130082926138437,-0.036106379399757,-0.272483309185091,-0.272483309185091
ALFayette County,0.000000000000000,-0.036945174662100,0.136939839161792,-0.036945174662100,-0.280328199205815,-0.280328199205815
ALFranklin County,0.000000000000000,-0.037872844246146,0.142347379780447,-0.037872844246146,-0.280944086849122,-0.280944086849122
ALGeneva County,0.000000000000000,-0.036208813928261,0.129768933298205,-0.036208813928261,-0.277290799014277,-0.277290799014277
ALGreene County,0.000000000000000,-0.035869699283407,0.134335552611828,-0.035869699283407,-0.270370325016938,-0.270370325016938
ALHale County,0.000000000000000,-0.035819454441711,0.132292935061217,-0.035819454441711,-0.270730427710090,-0.270730427710090
ALHenry County,0.000000000000000,-0.035355065637313,0.133004111161746,-0.035355065637313,-0.271858477811174,-0.271858477811174
ALHouston County,0.000000000000000,-0.036603337512155,0.133407988320247,-0.036603337512155,-0.278313470364870,-0.278313470364870
ALJackson County,0.000000000000000,-0.038317385891927,0.131015441680409,-0.038317385891927,-0.279397261982897,-0.279397261982897
ALJefferson County,0.000000000000000,-0.039692871794397,0.153263539320195,-0.039692871794397,-0.300422006625711,-0.300422006625711
ALLamar County,0.000000000000000,-0.036537157401175,0.143536526799343,-0.036537157401175,-0.274670160477867,-0.274670160477867
ALLauderdale County,0.000000000000000,-0.038951257254293,0.132379896203277,-0.038951257254292,-0.286656518649395,-0.286656518649395
ALLawrence County,0.000000000000000,-0.038953779342709,0.131648372062944,-0.038953779342709,-0.288863495479687,-0.288863495479687
ALLee County,0.000000000000000,-0.034524188876571,0.129586474739207,-0.034524188876571,-0.266175107015721,-0.266175107015721
ALLimestone County,0.000000000000000,-0.040663157898687,0.130199825160168,-0.040663157898687,-0.289866369661642,-0.289866369661642
ALLowndes County,0.000000000000000,-0.034752739228342,0.129169319988899,-0.034752739228342,-0.268596752481273,-0.268596752481273
ALMacon County,0.000000000000000,-0.034308586947348,0.131059075060662,-0.034308586947348,-0.263947676611456,-0.263947676611456
ALMadison County,0.000000000000000,-0.035771545129235,0.128990369993489,-0.035771545129235,-0.262408651331450,-0.262408651331450
ALMarengo County,0.000000000000000,-0.034696173465615,0.126870427746425,-0.034696173465615,-0.267192831754402,-0.267192831754402
ALMarion County,0.000000000000000,-0.037689275555273,0.141202581977222,-0.037689275555273,-0.281089627389619,-0.281089627389619
ALMarshall County,0.000000000000000,-0.037079880723575,0.129130044101397,-0.037079880723575,-0.276258965437372,-0.276258965437372
ALMobile County,0.000000000000000,-0.038836462917370,0.132281256187190,-0.038836462917370,-0.283453422015815,-0.283453422015815
ALMonroe County,0.000000000000000,-0.035196843088595,0.123556844739787,-0.035196843088595,-0.268490789267510,-0.268490789267510
ALMontgomery County,0.000000000000000,-0.033747961999307,0.133432609367340,-0.033747961999307,-0.257122603100583,-0.257122603100583
ALMorgan County,0.000000000000000,-0.038872165335556,0.132084421908772,-0.038872165335556,-0.283776727561832,-0.283776727561832
ALPerry County,0.000000000000000,-0.034705396665925,0.121714551674853,-0.034705396665925,-0.269195794738832,-0.269195794738832
ALPickens County,0.000000000000000,-0.035974015161035,0.135617337070481,-0.035974015161035,-0.270549373654692,-0.270549373654692
ALPike County,0.000000000000000,-0.035027324585387,0.132475237439097,-0.035027324585387,-0.270304312691254,-0.270304312691254
ALRandolph County,0.000000000000000,-0.034129669202211,0.132055727652723,-0.034129669202211,-0.263825020483252,-0.263825020483252
ALRussell County,0.000000000000000,-0.033658834982339,0.128979081018501,-0.033658834982339,-0.261104701178394,-0.261104701178394
ALShelby County,0.000000000000000,-0.040748186479869,0.154303635403422,-0.040748186479869,-0.299720969114517,-0.299720969114517
ALSt. Clair County,0.000000000000000,-0.035668000947526,0.132280410188660,-0.035668000947526,-0.272178154588168,-0.272178154588168
ALSumter County,0.000000000000000,-0.035793175672457,0.137290315503416,-0.035793175672457,-0.270369461903825,-0.270369461903825
ALTalladega County,0.000000000000000,-0.034548718144720,0.127449113147846,-0.034548718144720,-0.268704706608237,-0.268704706608237
ALTallapoosa County,0.000000000000000,-0.034619813107976,0.127589789824121,-0.034619813107976,-0.268622781907602,-0.268622781907602
ALTuscaloosa County,0.000000000000000,-0.036918010609196,0.139669027061147,-0.036918010609196,-0.277419386718225,-0.277419386718225
ALWalker County,0.000000000000000,-0.036389111137135,0.132276365648860,-0.036389111137135,-0.280465102222738,-0.280465102222738
ALWashington County,0.000000000000000,-0.038984694918333,0.140000850436418,-0.038984694918333,-0.283829765621476,-0.283829765621476
ALWilcox County,0.000000000000000,-0.034591503105053,0.125007970182250,-0.034591503105053,-0.267003143386246,-0.267003143386246
ALWinston County,0.000000000000000,-0.037847089322652,0.137027803898448,-0.037847089322652,-0.284588949201695,-0.284588949201695
ARArkansas County,0.000000000000000,-0.037034255381586,0.138322399788328,-0.037034255381586,-0.275607127236731,-0.275607127236731
ARAshley County,0.000000000000000,-0.038167266518723,0.143127471056711,-0.038167266518723,-0.282522900111639,-0.282522900111639
ARBaxter County,0.000000000000000,-0.038377804001768,0.142845513821952,-0.038377804001768,-0.280629466030679,-0.280629466030679
ARBenton County,0.000000000000000,-0.038912665808543,0.125172373525991,-0.038912665808543,-0.284161818615085,-0.284161818615085
ARBoone County,0.000000000000000,-0.037069083292542,0.131613637027609,-0.037069083292542,-0.279029646438426,-0.279029646438426
ARBradley County,0.000000000000000,-0.037668923199304,0.133823561569341,-0.037668923199304,-0.278930447003027,-0.278930447003027
ARCalhoun County,0.000000000000000,-0.036565374485136,0.133004130226283,-0.036565374485136,-0.274799867295854,-0.274799867295854
ARCarroll County,0.000000000000000,-0.037590503954599,0.127800699521391,-0.037590503954599,-0.282767419045749,-0.282767419045749
ARChicot County,0.000000000000000,-0.037178684611063,0.135565082092985,-0.037178684611063,-0.278862363971965,-0.278862363971965
ARClark County,0.000000000000000,-0.037857845356576,0.129765130086470,-0.037857845356577,-0.276570000972045,-0.276570000972045
ARClay County,0.000000000000000,-0.039006490170975,0.143508299704157,-0.039006490170975,-0.286215877117878,-0.286215877117878
ARCleburne County,0.000000000000000,-0.037228251284818,0.137584200839099,-0.037228251284818,-0.278433040629879,-0.278433040629879
ARCleveland County,0.000000000000000,-0.036565374485136,0.133004130226283,-0.036565374485136,-0.274799867295854,-0.274799867295854
ARColumbia County,0.000000000000000,-0.038966221947593,0.120231449939062,-0.038966221947593,-0.281363860558883,-0.281363860558883
ARConway County,0.000000000000000,-0.036916418214239,0.130465148133457,-0.036916418214239,-0.278159437554367,-0.278159437554367
ARCraighead County,0.000000000000000,-0.036546229317023,0.131488287838496,-0.036546229317023,-0.280037910721621,-0.280037910721621
ARCrawford County,0.000000000000000,-0.038360357974333,0.134432702007065,-0.038360357974333,-0.283553356138989,-0.283553356138989
ARCrittenden County,0.000000000000000,-0.037473817436130,0.138369809052942,-0.037473817436130,-0.288823789238245,-0.288823789238245
ARCross County,0.000000000000000,-0.036473189573708,0.133646174715587,-0.036473189573708,-0.277611972580119,-0.277611972580119
ARDallas County,0.000000000000000,-0.037127176739841,0.134078375736956,-0.037127176739841,-0.277371811999302,-0.277371811999302
ARDesha County,0.000000000000000,-0.036876120683945,0.140382095065609,-0.036876120683945,-0.274761298334393,-0.274761298334393
ARDrew County,0.000000000000000,-0.037040352901524,0.140578943837852,-0.037040352901524,-0.276665886359212,-0.276665886359212
ARFaulkner County,0.000000000000000,-0.038387841459065,0.136222623569940,-0.038387841459065,-0.279898144417120,-0.279898144417120
ARFranklin County,0.000000000000000,-0.038948393454782,0.136458817513537,-0.038948393454782,-0.284498201325563,-0.284498201325563
ARFulton County,0.000000000000000,-0.037949062718974,0.142923943681677,-0.037949062718974,-0.278704826069381,-0.278704826069381
ARGarland County,0.000000000000000,-0.038089416635198,0.128976751611259,-0.038089416635198,-0.280634797308634,-0.280634797308634
ARGrant County,0.000000000000000,-0.036525216285625,0.133235172399572,-0.036525216285625,-0.274635376544669,-0.274635376544669
ARGreene County,0.000000000000000,-0.039267497182407,0.146046361455759,-0.039267497182407,-0.286388337770637,-0.286388337770637
ARHempstead County,0.000000000000000,-0.040972617403295,0.119242459559719,-0.040972617403295,-0.292477462903984,-0.292477462903984
ARHot Spring County,0.000000000000000,-0.036493230734230,0.131141958761570,-0.036493230734230,-0.275091981287014,-0.275091981287014
ARHoward County,0.000000000000000,-0.040503772970128,0.125233253612941,-0.040503772970127,-0.289341640548227,-0.289341640548227
ARIndependence County,0.000000000000000,-0.036729445379007,0.139864756095164,-0.036729445379007,-0.276527086822639,-0.276527086822639
ARIzard County,0.000000000000000,-0.037902467431361,0.143132099775210,-0.037902467431361,-0.278851201601752,-0.278851201601752
ARJackson County,0.000000000000000,-0.036193642778325,0.135217912915962,-0.036193642778325,-0.275581590127080,-0.275581590127080
ARJefferson County,0.000000000000000,-0.037654539518327,0.139748752671851,-0.037654539518327,-0.275371008879870,-0.275371008879870
ARJohnson County,0.000000000000000,-0.037438449706194,0.129865669548991,-0.037438449706194,-0.279552729944539,-0.279552729944539
ARLafayette County,0.000000000000000,-0.040795880597762,0.127285584338084,-0.040795880597762,-0.288719115117877,-0.288719115117877
ARLawrence County,0.000000000000000,-0.037661065074378,0.140705275175703,-0.037661065074378,-0.279041132164262,-0.279041132164262
ARLee County,0.000000000000000,-0.036959526732204,0.134001099302799,-0.036959526732204,-0.276134466881246,-0.276134466881246
ARLincoln County,0.000000000000000,-0.038044212829985,0.143952555682200,-0.038044212829985,-0.278487535702848,-0.278487535702848
ARLittle River County,0.000000000000000,-0.042365076253492,0.117186491213684,-0.042365076253492,-0.298933241934552,-0.298933241934552
ARLogan County,0.000000000000000,-0.038707634651286,0.135157999606995,-0.038707634651286,-0.282617666352567,-0.282617666352567
ARLonoke County,0.000000000000000,-0.037407551838977,0.130528295416348,-0.037407551838977,-0.275566484794852,-0.275566484794852
ARMadison County,0.000000000000000,-0.037525427545396,0.130259177248015,-0.037525427545396,-0.282816751316161,-0.282816751316161
ARMarion County,0.000000000000000,-0.037676110381890,0.135263279718946,-0.037676110381890,-0.277337094377152,-0.277337094377152
ARMiller County,0.000000000000000,-0.042674916714556,0.129704116955225,-0.042674916714557,-0.296052127657942,-0.296052127657942
ARMississippi County,0.000000000000000,-0.037929553224214,0.127022424433152,-0.037929553224214,-0.283930794803471,-0.283930794803471
ARMonroe County,0.000000000000000,-0.036568102000697,0.135318582510106,-0.036568102000697,-0.274027968337097,-0.274027968337097
ARMontgomery County,0.000000000000000,-0.038586690514875,0.131867084729598,-0.038586690514875,-0.280732059306391,-0.280732059306391
ARNevada County,0.000000000000000,-0.038619664556577,0.131381599082709,-0.038619664556577,-0.280322741495454,-0.280322741495454
ARNewton County,0.000000000000000,-0.036327376895703,0.128980454754151,-0.036327376895703,-0.277684708942002,-0.277684708942002
AROuachita County,0.000000000000000,-0.038801871746897,0.132593557024694,-0.038801871746897,-0.282536324819297,-0.282536324819297
ARPerry County,0.000000000000000,-0.037439077204033,0.131695550047514,-0.037439077204033,-0.278038690188659,-0.278038690188659
ARPhillips County,0.000000000000000,-0.036712262394273,0.135118693101003,-0.036712262394273,-0.274450007076387,-0.274450007076387
ARPike County,0.000000000000000,-0.038688231533070,0.131121950312641,-0.038688231533070,-0.279942393007475,-0.279942393007475
ARPoinsett County,0.000000000000000,-0.036907189204348,0.132734121770939,-0.036907189204348,-0.281107337892167,-0.281107337892167
ARPolk County,0.000000000000000,-0.041216814326854,0.136760780732413,-0.041216814326854,-0.290821556783232,-0.290821556783232
ARPope County,0.000000000000000,-0.037274203043169,0.128395618387951,-0.037274203043169,-0.278272448584943,-0.278272448584943
ARPrairie County,0.000000000000000,-0.036515197993312,0.131912618979646,-0.036515197993312,-0.274290767620216,-0.274290767620216
ARPulaski County,0.000000000000000,-0.035594009939307,0.134485444678849,-0.035594009939307,-0.275488215158742,-0.275488215158742
ARRandolph County,0.000000000000000,-0.039497541264443,0.149148160522100,-0.039497541264443,-0.284419692586395,-0.284419692586395
ARSaline County,0.000000000000000,-0.039123916223122,0.150254802305487,-0.039123916223122,-0.283784834456545,-0.283784834456545
ARScott County,0.000000000000000,-0.040069499132133,0.136265524288185,-0.040069499132133,-0.287573809398434,-0.287573809398434
ARSearcy County,0.000000000000000,-0.037261751866068,0.136236684964843,-0.037261751866068,-0.278815825137414,-0.278815825137414
ARSebastian County,0.000000000000000,-0.037525237752755,0.126048705110819,-0.037525237752755,-0.286375234912633,-0.286375234912633
ARSevier County,0.000000000000000,-0.042012271210547,0.123491066945954,-0.042012271210547,-0.296372661881910,-0.296372661881910
ARSharp County,0.000000000000000,-0.038004465419579,0.143039912871786,-0.038004465419579,-0.278549767499844,-0.278549767499844
ARSt. Francis County,0.000000000000000,-0.037087662872623,0.135386096130886,-0.037087662872623,-0.278819749388206,-0.278819749388206
ARStone County,0.000000000000000,-0.037197369633605,0.138625917438198,-0.037197369633605,-0.279625121796485,-0.279625121796485
ARUnion County,0.000000000000000,-0.038526700132070,0.130082539896647,-0.038526700132070,-0.281829556668279,-0.281829556668279
ARVan Buren County,0.000000000000000,-0.037418081587115,0.136117180535095,-0.037418081587115,-0.279826823894084,-0.279826823894084
ARWashington County,0.000000000000000,-0.038427322085948,0.130102580050172,-0.038427322085948,-0.282591364787475,-0.282591364787475
ARWhite County,0.000000000000000,-0.036384132736884,0.131768055450807,-0.036384132736884,-0.275534843930147,-0.275534843930147
ARWoodruff County,0.000000000000000,-0.035631315963276,0.131429856601912,-0.035631315963276,-0.274698752604471,-0.274698752604471
ARYell County,0.000000000000000,-0.038237413995412,0.129988307834169,-0.038237413995412,-0.281131310729177,-0.281131310729177
AZApache County,0.000000000000000,-0.056392509210011,0.050505331771919,-0.056392509210011,-0.371267190222065,-0.371267190222065
AZCochise County,0.000000000000000,-0.095460530071712,0.031559624092559,-0.095460530071712,-0.407357821337296,-0.407357821337296
AZCoconino County,0.000000000000000,-0.055619231487985,0.085067511362803,-0.055619231487985,-0.355964535247501,-0.355964535247501
AZGila County,0.000000000000000,-0.058744642728110,0.021826971576068,-0.058744642728110,-0.384057523649327,-0.384057523649327
AZGraham County,0.000000000000000,-0.058610242718577,0.022443951842569,-0.058610242718577,-0.378752069964512,-0.378752069964512
AZGreenlee County,0.000000000000000,-0.050664662154799,0.036907440477827,-0.050664662154799,-0.359600358239301,-0.359600358239301
AZLa Paz County,0.000000000000000,-0.054461522687586,0.025034027714859,-0.054461522687586,-0.379109350641774,-0.379109350641774
AZMaricopa County,0.000000000000000,-0.053403262642867,0.027119197612567,-0.053403262642867,-0.377587348684855,-0.377587348684855
AZMohave County,0.000000000000000,-0.050666845324288,0.047261436834331,-0.050666845324288,-0.360007685436977,-0.360007685436977
AZNavajo County,0.000000000000000,-0.055939325871356,0.045285141132941,-0.055939325871356,-0.367188393606224,-0.367188393606224
AZPima County,0.000000000000000,-0.096956901478371,0.030136899037765,-0.096956901478371,-0.408837745166076,-0.408837745166076
AZPinal County,0.000000000000000,-0.053078967419788,0.023310802862803,-0.053078967419788,-0.376748468112156,-0.376748468112156
AZSanta Cruz County,0.000000000000000,-0.106777394721500,0.031314279888119,-0.106777394721500,-0.416847601275343,-0.416847601275343
AZYavapai County,0.000000000000000,-0.051632603190088,0.029624539138804,-0.051632603190088,-0.365401282537416,-0.365401282537416
AZYuma County,0.000000000000000,-0.059658509438497,0.038450328165339,-0.059658509438497,-0.370098877419688,-0.370098877419688
CAAlameda County,0.000000000000000,-0.043186707913808,0.199677053972853,-0.043186707913808,-0.287217238255688,-0.287217238255688
CAAlpine County,0.000000000000000,-0.053660275240939,0.254356910895841,-0.053660275240939,-0.324827676238852,-0.324827676238852
CAAmador County,0.000000000000000,-0.047233744537795,0.172320874698020,-0.047233744537795,-0.340896506092411,-0.340896506092411
CAButte County,0.000000000000000,-0.038918766168103,0.170937153037570,-0.038918766168103,-0.298228652530820,-0.298228652530820
CACalaveras County,0.000000000000000,-0.046573627595445,0.179371085270360,-0.046573627595445,-0.333111847525219,-0.333111847525219
CAColusa County,0.000000000000000,-0.038430498907601,0.169091089689868,-0.038430498907601,-0.292893404885384,-0.292893404885384
CAContra Costa County,0.000000000000000,-0.042375286591405,0.193884152478516,-0.042375286591405,-0.287432247513657,-0.287432247513657
CADel Norte County,0.000000000000000,-0.082335952784171,0.410971461123698,-0.082335952784171,-0.385137645359053,-0.385137645359053
CAEl Dorado County,0.000000000000000,-0.045141025632512,0.204883894710876,-0.045141025632512,-0.324302949630608,-0.324302949630608
CAFresno County,0.000000000000000,-0.048446357737179,0.133737987723719,-0.048446357737179,-0.355754187649659,-0.355754187649659
CAGlenn County,0.000000000000000,-0.037925238538503,0.165899300299336,-0.037925238538503,-0.283038399572298,-0.283038399572298
CAHumboldt County,0.000000000000000,-0.065523767806425,0.319964581398255,-0.065523767806425,-0.371201390233731,-0.371201390233731
CAImperial County,0.000000000000000,-0.047517113808014,0.184421481692187,-0.047517113808014,-0.308376534070495,-0.308376534070495
CAInyo County,0.000000000000000,-0.058450138517524,0.258568014793209,-0.058450138517524,-0.352185352499975,-0.352185352499975
CAKern County,0.000000000000000,-0.048703794918011,0.224605524366481,-0.048703794918011,-0.321444123306335,-0.321444123306335
CAKings County,0.000000000000000,-0.044167320906372,0.205813534291512,-0.044167320906372,-0.313234223937156,-0.313234223937156
CALake County,0.000000000000000,-0.031710707403597,0.147372207904907,-0.031710707403597,-0.253918588272846,-0.253918588272846
CALassen County,0.000000000000000,-0.050197022731793,0.213698297702609,-0.050197022731793,-0.329336581120445,-0.329336581120445
CALos Angeles County,0.000000000000000,-0.037897321690998,0.170952243343631,-0.037897321690998,-0.275077401900681,-0.275077401900681
CAMadera County,0.000000000000000,-0.050063624802645,0.187626815218304,-0.050063624802645,-0.343037724837956,-0.343037724837956
CAMarin County,0.000000000000000,-0.029111283637493,0.133789715345119,-0.029111283637493,-0.221743391574980,-0.221743391574980
CAMariposa County,0.000000000000000,-0.039617574302286,0.158465026035222,-0.039617574302286,-0.307799402627119,-0.307799402627119
CAMendocino County,0.000000000000000,-0.039205352678941,0.178074519330926,-0.039205352678941,-0.294199534681990,-0.294199534681990
CAMerced County,0.000000000000000,-0.047459764524358,0.174309978231618,-0.047459764524358,-0.334409985246923,-0.334409985246923
CAModoc County,0.000000000000000,-0.050087801767979,0.104167073365089,-0.050087801767979,-0.355360019233937,-0.355360019233937
CAMono County,0.000000000000000,-0.060879963372280,0.294207409225447,-0.060879963372280,-0.344778884518682,-0.344778884518682
CAMonterey County,0.000000000000000,-0.038580198012120,0.174706367492097,-0.038580198012120,-0.304010511532085,-0.304010511532085
CANapa County,0.000000000000000,-0.031404520632516,0.140602507968671,-0.031404520632516,-0.248293521817314,-0.248293521817314
CANevada County,0.000000000000000,-0.033147728168627,0.146317246740422,-0.033147728168627,-0.274558503265402,-0.274558503265402
CAOrange County,0.000000000000000,-0.046333625920878,0.202852966877252,-0.046333625920878,-0.313334822306854,-0.313334822306854
CAPlacer County,0.000000000000000,-0.040010821213708,0.178471932511671,-0.040010821213708,-0.302630356256714,-0.302630356256714
CAPlumas County,0.000000000000000,-0.042806326986840,0.200644851707958,-0.042806326986840,-0.295640482254316,-0.295640482254316
CARiverside County,0.000000000000000,-0.044219289922199,0.200021700675744,-0.044219289922199,-0.310224606753601,-0.310224606753601
CASacramento County,0.000000000000000,-0.041501921345731,0.176179449506965,-0.041501921345731,-0.306948769261086,-0.306948769261086
CASan Benito County,0.000000000000000,-0.043201373140604,0.199551362306287,-0.043201373140604,-0.317972800676504,-0.317972800676504
CASan Bernardino County,0.000000000000000,-0.050933555461344,0.225959066467365,-0.050933555461344,-0.305131473065399,-0.305131473065399
CASan Diego County,0.000000000000000,-0.051113654605387,0.199502657168328,-0.051113654605387,-0.388504332481747,-0.388504332481747
CASan Francisco County,0.000000000000000,-0.043099982580373,0.200451342648631,-0.043099982580373,-0.284594530355998,-0.284594530355998
CASan Joaquin County,0.000000000000000,-0.035707073220299,0.139911385044417,-0.035707073220299,-0.293403243341785,-0.293403243341785
CASan Luis Obispo County,0.000000000000000,-0.046251583361913,0.210729926558312,-0.046251583361913,-0.313374736869084,-0.313374736869084
CASan Mateo County,0.000000000000000,-0.041635114998909,0.194781750660396,-0.041635114998909,-0.278184096963135,-0.278184096963135
CASanta Barbara County,0.000000000000000,-0.048222827915869,0.219781747299200,-0.048222827915869,-0.328728158646722,-0.328728158646722
CASanta Clara County,0.000000000000000,-0.037721931714454,0.175114552662635,-0.037721931714454,-0.264332069400673,-0.264332069400673
CASanta Cruz County,0.000000000000000,-0.038484975464104,0.179073119870692,-0.038484975464104,-0.282512689431328,-0.282512689431328
CAShasta County,0.000000000000000,-0.048688259036778,0.222244243285381,-0.048688259036778,-0.338138572708765,-0.338138572708765
CASierra County,0.000000000000000,-0.038441992655241,0.176208580165100,-0.038441992655241,-0.283279803391757,-0.283279803391757
CASiskiyou County,0.000000000000000,-0.058748337090445,0.266584097128179,-0.058748337090445,-0.358571167515279,-0.358571167515279
