Version,Benchmark Class,Year,Value
13,Financial Institutions,2018,0.02
13,Financial Institutions,2019,0.02
13,Financial Institutions,2020,0.02
13,Financial Institutions,2021,0.02
13,Financial Institutions,2022,0.02
13,Financial Institutions,2023,0.045
13,Financial Institutions,2024,0.026
13,Financial Institutions,2025,0.026
13,Financial Institutions,2026,0.026
13,Financial Institutions,2027,0.026
13,Financial Institutions,2028,0.026
13,Financial Institutions,2029,0.026
13,Financial Institutions,2030,0.026
13,Healthcare Misc,2000,0.03
13,Healthcare Misc,2001,0.03
13,Healthcare Misc,2002,0.03
13,Healthcare Misc,2003,0.03
13,Healthcare Misc,2004,0.03
13,Healthcare Misc,2005,0.03
13,Healthcare Misc,2006,0.03
13,Healthcare Misc,2007,0.03
13,Healthcare Misc,2008,0.03
13,Healthcare Misc,2009,0.03
13,Healthcare Misc,2010,0.03
13,Healthcare Misc,2011,0.03
13,Healthcare Misc,2012,0.03
13,Healthcare Misc,2013,0.03
13,Healthcare Misc,2014,0.03
13,Healthcare Misc,2015,0.03
13,Healthcare Misc,2016,0.03
13,Healthcare Misc,2017,0.03
13,Healthcare Misc,2018,0.03
13,Healthcare Misc,2019,0.03
13,Healthcare Misc,2020,0.03
13,Healthcare Misc,2021,0.03
13,Healthcare Misc,2022,0.03
13,Healthcare Misc,2023,0.091
13,Healthcare Misc,2024,0.07
13,Healthcare Misc,2025,0.07
13,Healthcare Misc,2026,0.07
13,Healthcare Misc,2027,0.07
13,Healthcare Misc,2028,0.07
13,Healthcare Misc,2029,0.07
13,Healthcare Misc,2030,0.07
13,Healthcare ML,2000,0.03
13,Healthcare ML,2001,0.03
13,Healthcare ML,2002,0.03
13,Healthcare ML,2003,0.03
13,Healthcare ML,2004,0.03
13,Healthcare ML,2005,0.03
13,Healthcare ML,2006,0.03
13,Healthcare ML,2007,0.03
13,Healthcare ML,2008,0.03
13,Healthcare ML,2009,0.03
13,Healthcare ML,2010,0.03
13,Healthcare ML,2011,0.03
13,Healthcare ML,2012,0.03
13,Healthcare ML,2013,0.03
13,Healthcare ML,2014,0.03
13,Healthcare ML,2015,0.03
13,Healthcare ML,2016,0.03
13,Healthcare ML,2017,0.03
13,Healthcare ML,2018,0.03
13,Healthcare ML,2019,0.03
13,Healthcare ML,2020,0.03
13,Healthcare ML,2021,0.03
13,Healthcare ML,2022,0.03
13,Healthcare ML,2023,0.08
13,Healthcare ML,2024,0.07
13,Healthcare ML,2025,0.07
13,Healthcare ML,2026,0.07
13,Healthcare ML,2027,0.07
13,Healthcare ML,2028,0.07
13,Healthcare ML,2029,0.07
13,Healthcare ML,2030,0.07
13,Hospitals,2000,0.04
13,Hospitals,2001,0.04
13,Hospitals,2002,0.04
13,Hospitals,2003,0.04
13,Hospitals,2004,0.04
13,Hospitals,2005,0.04
13,Hospitals,2006,0.04
13,Hospitals,2007,0.04
13,Hospitals,2008,0.04
13,Hospitals,2009,0.04
13,Hospitals,2010,0.04
13,Hospitals,2011,0.04
13,Hospitals,2012,0.04
13,Hospitals,2013,0.04
13,Hospitals,2014,0.04
13,Hospitals,2015,0.04
13,Hospitals,2016,0.04
13,Hospitals,2017,0.04
13,Hospitals,2018,0.076
13,Hospitals,2019,0.076
13,Hospitals,2020,0.076
13,Hospitals,2021,0.101
13,Hospitals,2022,0.101
13,Hospitals,2023,0.101
13,Hospitals,2024,0.12
13,Hospitals,2025,0.12
13,Hospitals,2026,0.12
13,Hospitals,2027,0.12
13,Hospitals,2028,0.12
13,Hospitals,2029,0.12
13,Hospitals,2030,0.12
13,Hull,2000,0.03
13,Hull,2001,0.03
13,Hull,2002,0.03
13,Hull,2003,0.03
13,Hull,2004,0.03
13,Hull,2005,0.03
13,Hull,2006,0.03
13,Hull,2007,0.03
13,Hull,2008,0.03
13,Hull,2009,0.03
13,Hull,2010,0.03
13,Hull,2011,0.03
13,Hull,2012,0.03
13,Hull,2013,0.03
13,Hull,2014,0.03
13,Hull,2015,0.03
13,Hull,2016,0.03
13,Hull,2017,0.03
13,Hull,2018,0.03
13,Hull,2019,0.03
13,Hull,2020,0.03
13,Hull,2021,0.03
13,Hull,2022,0.0777
13,Hull,2023,0.05
13,Hull,2024,0.036
13,Hull,2025,0.036
13,Hull,2026,0.036
13,Hull,2027,0.036
13,Hull,2028,0.036
13,Hull,2029,0.036
13,Hull,2030,0.036
13,International ML,2000,0.02
13,International ML,2001,0.02
13,International ML,2002,0.02
13,International ML,2003,0.02
13,International ML,2004,0.02
13,International ML,2005,0.02
13,International ML,2006,0.02
13,International ML,2007,0.02
13,International ML,2008,0.02
13,International ML,2009,0.02
13,International ML,2010,0.02
13,International ML,2011,0.02
13,International ML,2012,0.02
13,International ML,2013,0.02
13,International ML,2014,0.02
13,International ML,2015,0.02
13,International ML,2016,0.02
13,International ML,2017,0.02
13,International ML,2018,0.02
13,International ML,2019,0.02
13,International ML,2020,0.02
13,International ML,2021,0.02
13,International ML,2022,0.02
13,International ML,2023,0.045
13,International ML,2024,0.026
13,International ML,2025,0.026
13,International ML,2026,0.026
13,International ML,2027,0.026
13,International ML,2028,0.026
13,International ML,2029,0.026
13,International ML,2030,0.026
13,Intl M&A,2000,0.02
13,Intl M&A,2001,0.02
13,Intl M&A,2002,0.02
13,Intl M&A,2003,0.02
13,Intl M&A,2004,0.02
13,Intl M&A,2005,0.02
13,Intl M&A,2006,0.02
13,Intl M&A,2007,0.02
13,Intl M&A,2008,0.02
13,Intl M&A,2009,0.02
13,Intl M&A,2010,0.02
13,Intl M&A,2011,0.02
13,Intl M&A,2012,0.02
13,Intl M&A,2013,0.02
13,Intl M&A,2014,0.02
13,Intl M&A,2015,0.02
13,Intl M&A,2016,0.02
13,Intl M&A,2017,0.02
13,Intl M&A,2018,0.02
13,Intl M&A,2019,0.02
13,Intl M&A,2020,0.02
13,Intl M&A,2021,0.02
13,Intl M&A,2022,0.02
13,Intl M&A,2023,0.02
13,Intl M&A,2024,0.026
13,Intl M&A,2025,0.026
13,Intl M&A,2026,0.026
13,Intl M&A,2027,0.026
13,Intl M&A,2028,0.026
13,Intl M&A,2029,0.026
13,Intl M&A,2030,0.026
13,Jewellers,2000,0.02
13,Jewellers,2001,0.02
13,Jewellers,2002,0.02
13,Jewellers,2003,0.02
13,Jewellers,2004,0.02
13,Jewellers,2005,0.02
13,Jewellers,2006,0.02
13,Jewellers,2007,0.02
13,Jewellers,2008,0.02
13,Jewellers,2009,0.02
13,Jewellers,2010,0.02
13,Jewellers,2011,0.02
13,Jewellers,2012,0.02
13,Jewellers,2013,0.02
13,Jewellers,2014,0.02
13,Jewellers,2015,0.02
13,Jewellers,2016,0.02
13,Jewellers,2017,0.02
13,Jewellers,2018,0.02
13,Jewellers,2019,0.02
13,Jewellers,2020,0.02
13,Jewellers,2021,0.02
13,Jewellers,2022,0.02
13,Jewellers,2023,0.02
13,Jewellers,2024,0.02
13,Jewellers,2025,0.02
13,Jewellers,2026,0.02
13,Jewellers,2027,0.02
13,Jewellers,2028,0.02
13,Jewellers,2029,0.02
13,Jewellers,2030,0.02
13,Large Risk International Healthcare,2000,0.03
13,Large Risk International Healthcare,2001,0.03
13,Large Risk International Healthcare,2002,0.03
13,Large Risk International Healthcare,2003,0.03
13,Large Risk International Healthcare,2004,0.03
13,Large Risk International Healthcare,2005,0.03
13,Large Risk International Healthcare,2006,0.03
13,Large Risk International Healthcare,2007,0.03
13,Large Risk International Healthcare,2008,0.03
13,Large Risk International Healthcare,2009,0.03
13,Large Risk International Healthcare,2010,0.03
13,Large Risk International Healthcare,2011,0.03
13,Large Risk International Healthcare,2012,0.03
13,Large Risk International Healthcare,2013,0.03
13,Large Risk International Healthcare,2014,0.03
13,Large Risk International Healthcare,2015,0.03
13,Large Risk International Healthcare,2016,0.03
13,Large Risk International Healthcare,2017,0.03
13,Large Risk International Healthcare,2018,0.03
13,Large Risk International Healthcare,2019,0.03
13,Large Risk International Healthcare,2020,0.03
13,Large Risk International Healthcare,2021,0.03
13,Large Risk International Healthcare,2022,0.03
13,Large Risk International Healthcare,2023,0.065
13,Large Risk International Healthcare,2024,0.07
13,Large Risk International Healthcare,2025,0.07
13,Large Risk International Healthcare,2026,0.07
13,Large Risk International Healthcare,2027,0.07
13,Large Risk International Healthcare,2028,0.07
13,Large Risk International Healthcare,2029,0.07
13,Large Risk International Healthcare,2030,0.07
13,Large Risk International TMB E&O,2000,0.02
13,Large Risk International TMB E&O,2001,0.02
13,Large Risk International TMB E&O,2002,0.02
13,Large Risk International TMB E&O,2003,0.02
13,Large Risk International TMB E&O,2004,0.02
13,Large Risk International TMB E&O,2005,0.02
13,Large Risk International TMB E&O,2006,0.02
13,Large Risk International TMB E&O,2007,0.02
13,Large Risk International TMB E&O,2008,0.02
13,Large Risk International TMB E&O,2009,0.02
13,Large Risk International TMB E&O,2010,0.02
13,Large Risk International TMB E&O,2011,0.02
13,Large Risk International TMB E&O,2012,0.02
13,Large Risk International TMB E&O,2013,0.02
13,Large Risk International TMB E&O,2014,0.02
13,Large Risk International TMB E&O,2015,0.02
13,Large Risk International TMB E&O,2016,0.02
13,Large Risk International TMB E&O,2017,0.02
13,Large Risk International TMB E&O,2018,0.02
13,Large Risk International TMB E&O,2019,0.02
13,Large Risk International TMB E&O,2020,0.02
13,Large Risk International TMB E&O,2021,0.04
13,Large Risk International TMB E&O,2022,0.04
13,Large Risk International TMB E&O,2023,0.04
13,Large Risk International TMB E&O,2024,0.026
13,Large Risk International TMB E&O,2025,0.026
13,Large Risk International TMB E&O,2026,0.026
13,Large Risk International TMB E&O,2027,0.026
13,Large Risk International TMB E&O,2028,0.026
13,Large Risk International TMB E&O,2029,0.026
13,Large Risk International TMB E&O,2030,0.026
13,Large Risk International TMB Info Sec,2000,0.02
13,Large Risk International TMB Info Sec,2001,0.02
13,Large Risk International TMB Info Sec,2002,0.02
13,Large Risk International TMB Info Sec,2003,0.02
13,Large Risk International TMB Info Sec,2004,0.02
13,Large Risk International TMB Info Sec,2005,0.02
13,Large Risk International TMB Info Sec,2006,0.02
13,Large Risk International TMB Info Sec,2007,0.02
13,Large Risk International TMB Info Sec,2008,0.02
13,Large Risk International TMB Info Sec,2009,0.02
13,Large Risk International TMB Info Sec,2010,0.02
13,Large Risk International TMB Info Sec,2011,0.02
13,Large Risk International TMB Info Sec,2012,0.02
13,Large Risk International TMB Info Sec,2013,0.02
13,Large Risk International TMB Info Sec,2014,0.02
13,Large Risk International TMB Info Sec,2015,0.02
13,Large Risk International TMB Info Sec,2016,0.02
13,Large Risk International TMB Info Sec,2017,0.02
13,Large Risk International TMB Info Sec,2018,0.02
13,Large Risk International TMB Info Sec,2019,0.02
13,Large Risk International TMB Info Sec,2020,0.02
13,Large Risk International TMB Info Sec,2021,0.04
13,Large Risk International TMB Info Sec,2022,0.04
13,Large Risk International TMB Info Sec,2023,0.04
13,Large Risk International TMB Info Sec,2024,0.026
13,Large Risk International TMB Info Sec,2025,0.026
13,Large Risk International TMB Info Sec,2026,0.026
13,Large Risk International TMB Info Sec,2027,0.026
13,Large Risk International TMB Info Sec,2028,0.026
13,Large Risk International TMB Info Sec,2029,0.026
13,Large Risk International TMB Info Sec,2030,0.026
13,Lawyers,2000,0.03
13,Lawyers,2001,0.03
13,Lawyers,2002,0.03
13,Lawyers,2003,0.03
13,Lawyers,2004,0.03
13,Lawyers,2005,0.03
13,Lawyers,2006,0.03
13,Lawyers,2007,0.03
13,Lawyers,2008,0.03
13,Lawyers,2009,0.03
13,Lawyers,2010,0.03
13,Lawyers,2011,0.03
13,Lawyers,2012,0.03
13,Lawyers,2013,0.03
13,Lawyers,2014,0.03
13,Lawyers,2015,0.03
13,Lawyers,2016,0.03
13,Lawyers,2017,0.03
13,Lawyers,2018,0.03
13,Lawyers,2019,0.03
13,Lawyers,2020,0.03
13,Lawyers,2021,0.03
13,Lawyers,2022,0.03
13,Lawyers,2023,0.055
13,Lawyers,2024,0.036
13,Lawyers,2025,0.036
13,Lawyers,2026,0.036
13,Lawyers,2027,0.036
13,Lawyers,2028,0.036
13,Lawyers,2029,0.036
13,Lawyers,2030,0.036
13,Life Direct,2000,0.02
13,Life Direct,2001,0.02
13,Life Direct,2002,0.02
13,Life Direct,2003,0.02
13,Life Direct,2004,0.02
13,Life Direct,2005,0.02
13,Life Direct,2006,0.02
13,Life Direct,2007,0.02
13,Life Direct,2008,0.02
13,Life Direct,2009,0.02
13,Life Direct,2010,0.02
13,Life Direct,2011,0.02
13,Life Direct,2012,0.02
13,Life Direct,2013,0.02
13,Life Direct,2014,0.02
13,Life Direct,2015,0.02
13,Life Direct,2016,0.02
13,Life Direct,2017,0.02
13,Life Direct,2018,0.02
13,Life Direct,2019,0.02
13,Life Direct,2020,0.02
13,Life Direct,2021,0.02
13,Life Direct,2022,0.02
13,Life Direct,2023,0.045
13,Life Direct,2024,0.026
13,Life Direct,2025,0.026
13,Life Direct,2026,0.026
13,Life Direct,2027,0.026
13,Life Direct,2028,0.026
13,Life Direct,2029,0.026
13,Life Direct,2030,0.026
13,Life Reinsurance,2000,0.02
13,Life Reinsurance,2001,0.02
13,Life Reinsurance,2002,0.02
13,Life Reinsurance,2003,0.02
13,Life Reinsurance,2004,0.02
13,Life Reinsurance,2005,0.02
13,Life Reinsurance,2006,0.02
13,Life Reinsurance,2007,0.02
13,Life Reinsurance,2008,0.02
13,Life Reinsurance,2009,0.02
13,Life Reinsurance,2010,0.02
13,Life Reinsurance,2011,0.02
13,Life Reinsurance,2012,0.02
13,Life Reinsurance,2013,0.02
13,Life Reinsurance,2014,0.02
13,Life Reinsurance,2015,0.02
13,Life Reinsurance,2016,0.02
13,Life Reinsurance,2017,0.02
13,Life Reinsurance,2018,0.02
13,Life Reinsurance,2019,0.02
13,Life Reinsurance,2020,0.02
13,Life Reinsurance,2021,0.02
13,Life Reinsurance,2022,0.02
13,Life Reinsurance,2023,0.045
13,Life Reinsurance,2024,0.026
13,Life Reinsurance,2025,0.026
13,Life Reinsurance,2026,0.026
13,Life Reinsurance,2027,0.026
13,Life Reinsurance,2028,0.026
13,Life Reinsurance,2029,0.026
13,Life Reinsurance,2030,0.026
13,London - A&E,2000,0.03
13,London - A&E,2001,0.03
13,London - A&E,2002,0.03
13,London - A&E,2003,0.03
13,London - A&E,2004,0.03
13,London - A&E,2005,0.03
13,London - A&E,2006,0.03
13,London - A&E,2007,0.03
13,London - A&E,2008,0.03
13,London - A&E,2009,0.03
13,London - A&E,2010,0.03
13,London - A&E,2011,0.03
13,London - A&E,2012,0.03
13,London - A&E,2013,0.03
13,London - A&E,2014,0.03
13,London - A&E,2015,0.03
13,London - A&E,2016,0.03
13,London - A&E,2017,0.03
13,London - A&E,2018,0.03
13,London - A&E,2019,0.03
13,London - A&E,2020,0.03
13,London - A&E,2021,0.03
13,London - A&E,2022,0.03
13,London - A&E,2023,0.055
13,London - A&E,2024,0.036
13,London - A&E,2025,0.036
13,London - A&E,2026,0.036
13,London - A&E,2027,0.036
13,London - A&E,2028,0.036
13,London - A&E,2029,0.036
13,London - A&E,2030,0.036
13,Marine Libs,2000,0.04
13,Marine Libs,2001,0.04
13,Marine Libs,2002,0.04
13,Marine Libs,2003,0.04
13,Marine Libs,2004,0.04
13,Marine Libs,2005,0.04
13,Marine Libs,2006,0.04
13,Marine Libs,2007,0.04
13,Marine Libs,2008,0.04
13,Marine Libs,2009,0.04
13,Marine Libs,2010,0.04
13,Marine Libs,2011,0.04
13,Marine Libs,2012,0.04
13,Marine Libs,2013,0.04
13,Marine Libs,2014,0.04
13,Marine Libs,2015,0.04
13,Marine Libs,2016,0.04
13,Marine Libs,2017,0.04
13,Marine Libs,2018,0.04
13,Marine Libs,2019,0.04
13,Marine Libs,2020,0.04
13,Marine Libs,2021,0.04
13,Marine Libs,2022,0.06395
13,Marine Libs,2023,0.06395
13,Marine Libs,2024,0.046
13,Marine Libs,2025,0.046
13,Marine Libs,2026,0.046
13,Marine Libs,2027,0.046
13,Marine Libs,2028,0.046
13,Marine Libs,2029,0.046
13,Marine Libs,2030,0.046
13,Marine Misc,2000,0.04
13,Marine Misc,2001,0.04
13,Marine Misc,2002,0.04
13,Marine Misc,2003,0.04
13,Marine Misc,2004,0.04
13,Marine Misc,2005,0.04
13,Marine Misc,2006,0.04
13,Marine Misc,2007,0.04
13,Marine Misc,2008,0.04
13,Marine Misc,2009,0.04
13,Marine Misc,2010,0.04
13,Marine Misc,2011,0.04
13,Marine Misc,2012,0.04
13,Marine Misc,2013,0.04
13,Marine Misc,2014,0.04
13,Marine Misc,2015,0.04
13,Marine Misc,2016,0.04
13,Marine Misc,2017,0.04
13,Marine Misc,2018,0.04
13,Marine Misc,2019,0.04
13,Marine Misc,2020,0.04
13,Marine Misc,2021,0.04
13,Marine Misc,2022,0.06395
13,Marine Misc,2023,0.06395
13,Marine Misc,2024,0.046
13,Marine Misc,2025,0.046
13,Marine Misc,2026,0.046
13,Marine Misc,2027,0.046
13,Marine Misc,2028,0.046
13,Marine Misc,2029,0.046
13,Marine Misc,2030,0.046
13,Media,2000,0.02
13,Media,2001,0.02
13,Media,2002,0.02
13,Media,2003,0.02
13,Media,2004,0.02
13,Media,2005,0.02
13,Media,2006,0.02
13,Media,2007,0.02
13,Media,2008,0.02
13,Media,2009,0.02
13,Media,2010,0.02
13,Media,2011,0.02
13,Media,2012,0.02
13,Media,2013,0.02
13,Media,2014,0.02
13,Media,2015,0.02
13,Media,2016,0.02
13,Media,2017,0.02
13,Media,2018,0.02
13,Media,2019,0.02
13,Media,2020,0.02
13,Media,2021,0.02
13,Media,2022,0.02
13,Media,2023,0.02
13,Media,2024,0.026
13,Media,2025,0.026
13,Media,2026,0.026
13,Media,2027,0.026
13,Media,2028,0.026
13,Media,2029,0.026
13,Media,2030,0.026
13,Misc Med PE,2000,0.03
13,Misc Med PE,2001,0.03
13,Misc Med PE,2002,0.03
13,Misc Med PE,2003,0.03
13,Misc Med PE,2004,0.03
13,Misc Med PE,2005,0.03
13,Misc Med PE,2006,0.03
13,Misc Med PE,2007,0.03
13,Misc Med PE,2008,0.03
13,Misc Med PE,2009,0.03
13,Misc Med PE,2010,0.03
13,Misc Med PE,2011,0.03
13,Misc Med PE,2012,0.03
13,Misc Med PE,2013,0.03
13,Misc Med PE,2014,0.03
13,Misc Med PE,2015,0.03
13,Misc Med PE,2016,0.03
13,Misc Med PE,2017,0.03
13,Misc Med PE,2018,0.03
13,Misc Med PE,2019,0.03
13,Misc Med PE,2020,0.03
13,Misc Med PE,2021,0.03
13,Misc Med PE,2022,0.03
13,Misc Med PE,2023,0.055
13,Misc Med PE,2024,0.07
13,Misc Med PE,2025,0.07
13,Misc Med PE,2026,0.07
13,Misc Med PE,2027,0.07
13,Misc Med PE,2028,0.07
13,Misc Med PE,2029,0.07
13,Misc Med PE,2030,0.07
13,Motor,2000,0.03
13,Motor,2001,0.03
13,Motor,2002,0.03
13,Motor,2003,0.03
13,Motor,2004,0.03
13,Motor,2005,0.03
13,Motor,2006,0.03
13,Motor,2007,0.03
13,Motor,2008,0.03
13,Motor,2009,0.03
13,Motor,2010,0.03
13,Motor,2011,0.03
13,Motor,2012,0.03
13,Motor,2013,0.03
13,Motor,2014,0.03
13,Motor,2015,0.03
13,Motor,2016,0.03
13,Motor,2017,0.03
13,Motor,2018,0.03
13,Motor,2019,0.03
13,Motor,2020,0.03
13,Motor,2021,0.095
13,Motor,2022,0.08
13,Motor,2023,0.05
13,Motor,2024,0.03
13,Motor,2025,0.03
13,Motor,2026,0.03
13,Motor,2027,0.03
13,Motor,2028,0.03
13,Motor,2029,0.03
13,Motor,2030,0.03
13,Open Market,2000,0.03
13,Open Market,2001,0.03
13,Open Market,2002,0.03
13,Open Market,2003,0.03
13,Open Market,2004,0.03
13,Open Market,2005,0.03
13,Open Market,2006,0.03
13,Open Market,2007,0.03
13,Open Market,2008,0.03
13,Open Market,2009,0.03
13,Open Market,2010,0.03
13,Open Market,2011,0.03
13,Open Market,2012,0.03
13,Open Market,2013,0.03
13,Open Market,2014,0.03
13,Open Market,2015,0.03
13,Open Market,2016,0.03
13,Open Market,2017,0.03
13,Open Market,2018,0.03
13,Open Market,2019,0.03
13,Open Market,2020,0.03
13,Open Market,2021,0.095
13,Open Market,2022,0.08
13,Open Market,2023,0.05
13,Open Market,2024,0.03
13,Open Market,2025,0.03
13,Open Market,2026,0.03
13,Open Market,2027,0.03
13,Open Market,2028,0.03
13,Open Market,2029,0.03
13,Open Market,2030,0.03
13,PA Direct,2000,0.02
13,PA Direct,2001,0.02
13,PA Direct,2002,0.02
13,PA Direct,2003,0.02
13,PA Direct,2004,0.02
13,PA Direct,2005,0.02
13,PA Direct,2006,0.02
13,PA Direct,2007,0.02
13,PA Direct,2008,0.02
13,PA Direct,2009,0.02
13,PA Direct,2010,0.02
13,PA Direct,2011,0.02
13,PA Direct,2012,0.02
13,PA Direct,2013,0.02
13,PA Direct,2014,0.02
13,PA Direct,2015,0.02
13,PA Direct,2016,0.02
13,PA Direct,2017,0.02
13,PA Direct,2018,0.02
13,PA Direct,2019,0.02
13,PA Direct,2020,0.02
13,PA Direct,2021,0.02
13,PA Direct,2022,0.02
13,PA Direct,2023,0.045
13,PA Direct,2024,0.026
13,PA Direct,2025,0.026
13,PA Direct,2026,0.026
13,PA Direct,2027,0.026
13,PA Direct,2028,0.026
13,PA Direct,2029,0.026
13,PA Direct,2030,0.026
13,PA reinsurance,2000,0.02
13,PA reinsurance,2001,0.02
13,PA reinsurance,2002,0.02
13,PA reinsurance,2003,0.02
13,PA reinsurance,2004,0.02
13,PA reinsurance,2005,0.02
13,PA reinsurance,2006,0.02
13,PA reinsurance,2007,0.02
13,PA reinsurance,2008,0.02
13,PA reinsurance,2009,0.02
13,PA reinsurance,2010,0.02
13,PA reinsurance,2011,0.02
13,PA reinsurance,2012,0.02
13,PA reinsurance,2013,0.02
13,PA reinsurance,2014,0.02
13,PA reinsurance,2015,0.02
13,PA reinsurance,2016,0.02
13,PA reinsurance,2017,0.02
13,PA reinsurance,2018,0.02
13,PA reinsurance,2019,0.02
13,PA reinsurance,2020,0.02
13,PA reinsurance,2021,0.02
13,PA reinsurance,2022,0.02
13,PA reinsurance,2023,0.045
13,PA reinsurance,2024,0.026
13,PA reinsurance,2025,0.026
13,PA reinsurance,2026,0.026
13,PA reinsurance,2027,0.026
13,PA reinsurance,2028,0.026
13,PA reinsurance,2029,0.026
13,PA reinsurance,2030,0.026
13,Package,2000,0.04
13,Package,2001,0.04
13,Package,2002,0.04
13,Package,2003,0.04
13,Package,2004,0.04
13,Package,2005,0.04
13,Package,2006,0.04
13,Package,2007,0.04
13,Package,2008,0.04
13,Package,2009,0.04
13,Package,2010,0.04
13,Package,2011,0.04
13,Package,2012,0.04
13,Package,2013,0.04
13,Package,2014,0.04
13,Package,2015,0.04
13,Package,2016,0.04
13,Package,2017,0.04
13,Package,2018,0.04
13,Package,2019,0.04
13,Package,2020,0.04
13,Package,2021,0.105
13,Package,2022,0.09
13,Package,2023,0.06
13,Package,2024,0.06
13,Package,2025,0.06
13,Package,2026,0.06
13,Package,2027,0.06
13,Package,2028,0.06
13,Package,2029,0.06
13,Package,2030,0.06
13,PE Delegated Authority,2000,0.02
13,PE Delegated Authority,2001,0.02
13,PE Delegated Authority,2002,0.02
13,PE Delegated Authority,2003,0.02
13,PE Delegated Authority,2004,0.02
13,PE Delegated Authority,2005,0.02
13,PE Delegated Authority,2006,0.02
13,PE Delegated Authority,2007,0.02
13,PE Delegated Authority,2008,0.02
13,PE Delegated Authority,2009,0.02
13,PE Delegated Authority,2010,0.02
13,PE Delegated Authority,2011,0.02
13,PE Delegated Authority,2012,0.02
13,PE Delegated Authority,2013,0.02
13,PE Delegated Authority,2014,0.02
13,PE Delegated Authority,2015,0.02
13,PE Delegated Authority,2016,0.02
13,PE Delegated Authority,2017,0.02
13,PE Delegated Authority,2018,0.02
13,PE Delegated Authority,2019,0.02
13,PE Delegated Authority,2020,0.02
13,PE Delegated Authority,2021,0.02
13,PE Delegated Authority,2022,0.02
13,PE Delegated Authority,2023,0.02
13,PE Delegated Authority,2024,0.06
13,PE Delegated Authority,2025,0.06
13,PE Delegated Authority,2026,0.06
13,PE Delegated Authority,2027,0.06
13,PE Delegated Authority,2028,0.06
13,PE Delegated Authority,2029,0.06
13,PE Delegated Authority,2030,0.06
13,PE International Healthcare,2000,0.03
13,PE International Healthcare,2001,0.03
13,PE International Healthcare,2002,0.03
13,PE International Healthcare,2003,0.03
13,PE International Healthcare,2004,0.03
13,PE International Healthcare,2005,0.03
13,PE International Healthcare,2006,0.03
13,PE International Healthcare,2007,0.03
13,PE International Healthcare,2008,0.03
13,PE International Healthcare,2009,0.03
13,PE International Healthcare,2010,0.03
13,PE International Healthcare,2011,0.03
13,PE International Healthcare,2012,0.03
13,PE International Healthcare,2013,0.03
13,PE International Healthcare,2014,0.03
13,PE International Healthcare,2015,0.03
13,PE International Healthcare,2016,0.03
13,PE International Healthcare,2017,0.03
13,PE International Healthcare,2018,0.03
13,PE International Healthcare,2019,0.03
13,PE International Healthcare,2020,0.03
13,PE International Healthcare,2021,0.03
13,PE International Healthcare,2022,0.03
13,PE International Healthcare,2023,0.091
13,PE International Healthcare,2024,0.036
13,PE International Healthcare,2025,0.036
13,PE International Healthcare,2026,0.036
13,PE International Healthcare,2027,0.036
13,PE International Healthcare,2028,0.036
13,PE International Healthcare,2029,0.036
13,PE International Healthcare,2030,0.036
13,Political,2000,0.02
13,Political,2001,0.02
13,Political,2002,0.02
13,Political,2003,0.02
13,Political,2004,0.02
13,Political,2005,0.02
13,Political,2006,0.02
13,Political,2007,0.02
13,Political,2008,0.02
13,Political,2009,0.02
13,Political,2010,0.02
13,Political,2011,0.02
13,Political,2012,0.02
13,Political,2013,0.02
13,Political,2014,0.02
13,Political,2015,0.02
13,Political,2016,0.02
13,Political,2017,0.02
13,Political,2018,0.02
13,Political,2019,0.02
13,Political,2020,0.02
13,Political,2021,0.02
13,Political,2022,0.02
13,Political,2023,0.045
13,Political,2024,0.026
13,Political,2025,0.026
13,Political,2026,0.026
13,Political,2027,0.026
13,Political,2028,0.026
13,Political,2029,0.026
13,Political,2030,0.026
13,Recall US,2000,0.02
13,Recall US,2001,0.02
13,Recall US,2002,0.02
13,Recall US,2003,0.02
13,Recall US,2004,0.02
13,Recall US,2005,0.02
13,Recall US,2006,0.02
13,Recall US,2007,0.02
13,Recall US,2008,0.02
13,Recall US,2009,0.02
13,Recall US,2010,0.02
13,Recall US,2011,0.02
13,Recall US,2012,0.02
13,Recall US,2013,0.02
13,Recall US,2014,0.02
13,Recall US,2015,0.02
13,Recall US,2016,0.02
13,Recall US,2017,0.02
13,Recall US,2018,0.02
13,Recall US,2019,0.02
13,Recall US,2020,0.02
13,Recall US,2021,0.02
13,Recall US,2022,0.02
13,Recall US,2023,0.02
13,Recall US,2024,0.026
13,Recall US,2025,0.026
13,Recall US,2026,0.026
13,Recall US,2027,0.026
13,Recall US,2028,0.026
13,Recall US,2029,0.026
13,Recall US,2030,0.026
13,Safeguard,2000,0.04
13,Safeguard,2001,0.04
13,Safeguard,2002,0.04
13,Safeguard,2003,0.04
13,Safeguard,2004,0.04
13,Safeguard,2005,0.04
13,Safeguard,2006,0.04
13,Safeguard,2007,0.04
13,Safeguard,2008,0.04
13,Safeguard,2009,0.04
13,Safeguard,2010,0.04
13,Safeguard,2011,0.04
13,Safeguard,2012,0.04
13,Safeguard,2013,0.04
13,Safeguard,2014,0.04
13,Safeguard,2015,0.04
13,Safeguard,2016,0.04
13,Safeguard,2017,0.04
13,Safeguard,2018,0.04
13,Safeguard,2019,0.04
13,Safeguard,2020,0.04
13,Safeguard,2021,0.04
13,Safeguard,2022,0.04
13,Safeguard,2023,0.09
