StateCounty,FL,WF,TN,HA
INHenry County,2.00888888888889,1.00000000000000,1.00000000000000,1.00000000000000
INHoward County,2.51111111111111,1.00000000000000,1.00000000000000,1.00000000000000
INHuntington County,3.91666666666667,1.00000000000000,1.00000000000000,1.00000000000000
INJackson County,1.38518518518519,2.27777777777778,1.00000000000000,1.00000000000000
INJasper County,2.55555555555555,4.45833333333333,1.00000000000000,1.00000000000000
INJay County,5.14444444444445,1.00000000000000,1.00000000000000,1.00000000000000
INJefferson County,0.92000000000000,4.80000000000000,1.00000000000000,1.00000000000000
INJennings County,3.52500000000000,1.25000000000000,1.00000000000000,1.00000000000000
INJohnson County,3.33333333333333,3.75000000000000,1.00000000000000,1.00000000000000
INKnox County,1.77222222222222,4.33333333333333,1.00000000000000,1.00000000000000
INKosciusko County,2.21250000000000,1.00000000000000,1.00000000000000,1.00000000000000
INLagrange County,1.96666666666667,1.00000000000000,1.00000000000000,1.00000000000000
INLake County,2.49494949494950,2.40151515151515,1.00000000000000,1.00000000000000
INLaporte County,2.76410256410256,1.00000000000000,1.00000000000000,1.00000000000000
INLawrence County,2.28000000000000,1.10000000000000,1.00000000000000,1.00000000000000
INMadison County,4.08627450980392,1.00000000000000,1.00000000000000,1.00000000000000
INMarion County,2.99794871794872,1.00000000000000,1.00000000000000,1.00000000000000
INMarshall County,3.24444444444444,1.11111111111111,1.00000000000000,1.00000000000000
INMartin County,2.28888888888889,1.00000000000000,1.00000000000000,1.00000000000000
INMiami County,4.02222222222222,1.00000000000000,1.00000000000000,1.00000000000000
INMonroe County,2.81666666666667,1.00000000000000,1.00000000000000,1.00000000000000
INMontgomery County,1.70588235294118,1.11764705882353,1.00000000000000,1.00000000000000
INMorgan County,1.53333333333333,1.00000000000000,1.00000000000000,1.00000000000000
INNewton County,5.92592592592593,9.91666666666667,1.00000000000000,1.00000000000000
INNoble County,2.02424242424242,1.00000000000000,1.00000000000000,1.00000000000000
INOhio County,10.33333333333330,1.00000000000000,1.00000000000000,1.00000000000000
INOrange County,5.56666666666667,1.00000000000000,1.00000000000000,1.00000000000000
INOwen County,3.33333333333333,1.00000000000000,1.00000000000000,1.00000000000000
INParke County,4.78181818181818,1.00000000000000,1.00000000000000,1.00000000000000
INPerry County,2.09090909090909,1.09090909090909,1.00000000000000,1.00000000000000
INPike County,0.73333333333333,1.33333333333333,1.00000000000000,1.00000000000000
INPorter County,4.22666666666667,1.00000000000000,1.00000000000000,1.00000000000000
INPosey County,2.87777777777778,1.50000000000000,1.00000000000000,1.00000000000000
INPulaski County,6.05555555555556,1.66666666666667,1.00000000000000,1.00000000000000
INPutnam County,3.28888888888889,1.66666666666667,1.00000000000000,1.00000000000000
INRandolph County,3.41481481481481,1.00000000000000,1.00000000000000,1.00000000000000
INRipley County,3.50909090909091,1.18181818181818,1.00000000000000,1.00000000000000
INRush County,2.51111111111111,1.00000000000000,1.00000000000000,1.00000000000000
INScott County,4.20000000000000,1.50000000000000,1.00000000000000,1.00000000000000
INShelby County,2.75000000000000,1.00000000000000,1.00000000000000,1.00000000000000
INSpencer County,3.22666666666667,1.26666666666667,1.00000000000000,1.00000000000000
INSt. Joseph County,1.82580645161290,1.00000000000000,1.00000000000000,1.00000000000000
INStarke County,6.05555555555556,1.33333333333333,1.00000000000000,1.00000000000000
INSteuben County,2.60952380952381,1.00000000000000,1.00000000000000,1.00000000000000
INSullivan County,1.81212121212121,1.54545454545455,1.00000000000000,1.00000000000000
INSwitzerland County,0.76000000000000,1.00000000000000,1.00000000000000,1.00000000000000
INTippecanoe County,2.80000000000000,1.00000000000000,1.00000000000000,1.00000000000000
INTipton County,3.26666666666667,1.00000000000000,1.00000000000000,1.00000000000000
INUnion County,2.55555555555556,1.00000000000000,1.00000000000000,1.00000000000000
INVanderburgh County,4.55135135135135,1.00000000000000,1.00000000000000,1.00000000000000
INVermillion County,2.77037037037037,1.22222222222222,1.00000000000000,1.00000000000000
INVigo County,4.12753623188406,1.08695652173913,1.00000000000000,1.00000000000000
INWabash County,3.44666666666667,1.00000000000000,1.00000000000000,1.00000000000000
INWarren County,1.64444444444444,1.00000000000000,1.00000000000000,1.00000000000000
INWarrick County,1.72500000000000,1.25000000000000,1.00000000000000,1.00000000000000
INWashington County,4.43333333333333,1.16666666666667,1.00000000000000,1.00000000000000
INWayne County,2.77619047619048,1.00000000000000,1.00000000000000,1.00000000000000
INWells County,4.60606060606060,1.00000000000000,1.00000000000000,1.00000000000000
INWhite County,4.37037037037037,1.22222222222222,1.00000000000000,1.00000000000000
INWhitley County,2.16666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KSAllen County,3.27619047619048,7.21428571428572,1.00000000000000,1.00000000000000
KSAnderson County,6.76666666666667,7.91666666666667,1.00000000000000,1.00000000000000
KSAtchison County,1.71111111111111,3.54166666666667,1.00000000000000,1.00000000000000
KSBarber County,2.77142857142857,17.53571428571430,1.00000000000000,1.00000000000000
KSBarton County,1.77333333333333,4.70000000000000,1.00000000000000,1.00000000000000
KSBourbon County,0.82857142857143,5.75000000000000,1.00000000000000,1.00000000000000
KSBrown County,0.77777777777778,1.33333333333333,1.00000000000000,1.00000000000000
KSButler County,1.62916666666667,16.46875000000000,1.00000000000000,1.00000000000000
KSChase County,4.18666666666667,23.75000000000000,1.00000000000000,1.00000000000000
KSChautauqua County,0.68000000000000,21.50000000000000,1.00000000000000,1.00000000000000
KSCherokee County,4.06666666666667,6.88888888888889,1.00000000000000,1.00000000000000
KSCheyenne County,0.80000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KSClark County,1.77777777777778,2.91666666666667,1.00000000000000,1.00000000000000
KSClay County,3.26666666666667,8.87500000000000,1.00000000000000,1.00000000000000
KSCloud County,1.55238095238095,8.42857142857143,1.00000000000000,1.00000000000000
KSCoffey County,4.65333333333333,17.75000000000000,1.00000000000000,1.00000000000000
KSComanche County,2.42222222222222,7.00000000000000,1.00000000000000,1.00000000000000
KSCowley County,3.15555555555556,18.13888888888890,1.00000000000000,1.00000000000000
KSCrawford County,0.90769230769231,5.67307692307692,1.00000000000000,1.00000000000000
KSDecatur County,0.70000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KSDickinson County,2.33939393939394,15.97727272727270,1.00000000000000,1.00000000000000
KSDoniphan County,0.77142857142857,3.71428571428571,1.00000000000000,1.00000000000000
KSDouglas County,2.35833333333333,4.81250000000000,1.00000000000000,1.00000000000000
KSEdwards County,1.00000000000000,5.25000000000000,1.00000000000000,1.00000000000000
KSElk County,2.78666666666667,21.50000000000000,1.00000000000000,1.00000000000000
KSEllis County,3.27619047619048,1.00000000000000,1.00000000000000,1.00000000000000
KSEllsworth County,5.66666666666667,11.00000000000000,1.00000000000000,1.00000000000000
KSFinney County,0.90000000000000,10.43750000000000,1.00000000000000,1.00000000000000
KSFord County,2.55238095238095,1.28571428571429,1.00000000000000,1.00000000000000
KSFranklin County,2.89166666666667,8.43750000000000,1.00000000000000,1.00000000000000
KSGeary County,1.00000000000000,27.00000000000000,1.00000000000000,1.00000000000000
KSGove County,1.85333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KSGraham County,1.00000000000000,2.68750000000000,1.00000000000000,1.00000000000000
KSGrant County,1.00000000000000,5.75000000000000,1.00000000000000,1.00000000000000
KSGray County,3.20000000000000,10.75000000000000,1.00000000000000,1.00000000000000
KSGreeley County,0.60000000000000,5.75000000000000,1.00000000000000,1.00000000000000
KSGreenwood County,2.94074074074074,21.16666666666670,1.00000000000000,1.00000000000000
KSHamilton County,8.77777777777778,1.00000000000000,1.00000000000000,1.00000000000000
KSHarper County,0.82857142857143,20.21428571428570,1.00000000000000,1.00000000000000
KSHarvey County,4.27619047619048,15.92857142857140,1.00000000000000,1.00000000000000
KSHaskell County,4.50000000000000,15.12500000000000,1.00000000000000,1.00000000000000
KSHodgeman County,4.30000000000000,1.50000000000000,1.00000000000000,1.00000000000000
KSJackson County,1.98518518518519,9.91666666666667,1.00000000000000,1.00000000000000
KSJefferson County,0.77777777777778,1.00000000000000,1.00000000000000,1.00000000000000
KSJewell County,2.10476190476190,9.35714285714286,1.00000000000000,1.00000000000000
KSJohnson County,2.02028985507246,1.10326086956522,1.00000000000000,1.00000000000000
KSKearny County,2.16666666666667,13.25000000000000,1.00000000000000,1.00000000000000
KSKingman County,4.32592592592593,19.08333333333330,1.00000000000000,1.00000000000000
KSKiowa County,0.90000000000000,16.06250000000000,1.00000000000000,1.00000000000000
KSLabette County,4.15833333333333,6.78125000000000,1.00000000000000,1.00000000000000
KSLane County,1.48333333333333,2.18750000000000,1.00000000000000,1.00000000000000
KSLeavenworth County,3.33333333333333,1.28571428571429,1.00000000000000,1.00000000000000
KSLincoln County,5.08333333333333,9.25000000000000,1.00000000000000,1.00000000000000
KSLinn County,0.88571428571429,4.67857142857143,1.00000000000000,1.00000000000000
KSLogan County,3.91666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KSLyon County,2.99166666666667,20.75000000000000,1.00000000000000,1.00000000000000
KSMarion County,1.06666666666667,18.70454545454540,1.00000000000000,1.00000000000000
KSMarshall County,2.85714285714286,6.73214285714286,1.00000000000000,1.00000000000000
KSMcpherson County,0.82222222222222,21.58333333333330,1.00000000000000,1.00000000000000
KSMeade County,6.44444444444445,9.50000000000000,1.00000000000000,1.00000000000000
KSMiami County,2.55238095238095,1.00000000000000,1.00000000000000,1.00000000000000
KSMitchell County,2.48888888888889,7.45833333333333,1.00000000000000,1.00000000000000
KSMontgomery County,3.36666666666667,15.02500000000000,1.00000000000000,1.00000000000000
KSMorris County,0.93333333333333,20.12500000000000,1.00000000000000,1.00000000000000
KSMorton County,0.73333333333333,9.50000000000000,1.00000000000000,1.00000000000000
KSNemaha County,0.82222222222222,4.58333333333333,1.00000000000000,1.00000000000000
KSNeosho County,3.84444444444444,6.04166666666667,1.00000000000000,1.00000000000000
KSNess County,0.88571428571429,1.67857142857143,1.00000000000000,1.00000000000000
KSNorton County,0.77142857142857,1.14285714285714,1.00000000000000,1.00000000000000
KSOsage County,2.51111111111111,13.66666666666670,1.00000000000000,1.00000000000000
KSOsborne County,4.50000000000000,1.33333333333333,1.00000000000000,1.00000000000000
KSOttawa County,7.80000000000000,20.12500000000000,1.00000000000000,1.00000000000000
KSPawnee County,0.90000000000000,7.62500000000000,1.00000000000000,1.00000000000000
KSPhillips County,2.65000000000000,1.62500000000000,1.00000000000000,1.00000000000000
KSPottawatomie County,2.06666666666667,19.81250000000000,1.00000000000000,1.00000000000000
KSPratt County,3.94285714285714,17.00000000000000,1.00000000000000,1.00000000000000
KSRawlins County,1.96666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KSReno County,3.23333333333333,16.06250000000000,1.00000000000000,1.00000000000000
KSRepublic County,4.58518518518519,7.72222222222222,1.00000000000000,1.00000000000000
KSRice County,3.23333333333333,14.18750000000000,1.00000000000000,1.00000000000000
KSRiley County,3.91666666666667,24.96875000000000,1.00000000000000,1.00000000000000
KSRooks County,1.55238095238095,1.00000000000000,1.00000000000000,1.00000000000000
KSRush County,4.02222222222222,1.52777777777778,1.00000000000000,1.00000000000000
KSRussell County,2.27619047619048,3.17857142857143,1.00000000000000,1.00000000000000
KSSaline County,3.54814814814815,21.16666666666670,1.00000000000000,1.00000000000000
KSScott County,2.42222222222222,1.33333333333333,1.00000000000000,1.00000000000000
KSSedgwick County,5.16666666666666,6.67410714285714,1.00000000000000,1.00000000000000
KSSeward County,3.33333333333333,9.50000000000000,1.00000000000000,1.00000000000000
KSShawnee County,2.13900709219858,5.46276595744681,1.00000000000000,1.00000000000000
KSSheridan County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KSSherman County,3.20000000000000,1.66666666666667,1.00000000000000,1.00000000000000
KSSmith County,0.77142857142857,1.00000000000000,1.00000000000000,1.00000000000000
KSStafford County,0.76000000000000,17.75000000000000,1.00000000000000,1.00000000000000
KSStanton County,1.00000000000000,9.50000000000000,1.00000000000000,1.00000000000000
KSStevens County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KSSumner County,2.16410256410256,18.73076923076920,1.00000000000000,1.00000000000000
KSThomas County,2.48888888888889,4.79166666666667,1.00000000000000,1.00000000000000
KSTrego County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KSWabaunsee County,6.21904761904762,20.21428571428570,1.00000000000000,1.00000000000000
KSWallace County,7.86666666666667,4.50000000000000,1.00000000000000,1.00000000000000
KSWashington County,3.64848484848485,8.04545454545454,1.00000000000000,1.00000000000000
KSWichita County,12.66666666666670,1.00000000000000,1.00000000000000,1.00000000000000
KSWilson County,2.27619047619048,19.67857142857140,1.00000000000000,1.00000000000000
KSWoodson County,2.65000000000000,18.87500000000000,1.00000000000000,1.00000000000000
KSWyandotte County,4.61176470588235,1.00000000000000,1.00000000000000,1.00000000000000
KYAdair County,0.68888888888889,1.00000000000000,1.00000000000000,1.00000000000000
KYAllen County,4.40000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYAnderson County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYBallard County,0.94285714285714,10.42857142857140,1.00000000000000,1.00000000000000
KYBarren County,1.03333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYBath County,5.43809523809524,1.00000000000000,1.00000000000000,1.00000000000000
KYBell County,3.14871794871795,1.07692307692308,1.00000000000000,1.00000000000000
KYBoone County,0.92777777777778,1.00000000000000,1.00000000000000,1.00000000000000
KYBourbon County,4.88333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYBoyd County,3.97777777777778,1.00000000000000,1.00000000000000,1.00000000000000
KYBoyle County,2.81111111111111,1.00000000000000,1.00000000000000,1.00000000000000
KYBracken County,0.68000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYBreathitt County,4.30000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYBreckinridge County,0.78947368421053,1.00000000000000,1.00000000000000,1.00000000000000
KYBullitt County,3.94285714285714,1.28571428571429,1.00000000000000,1.00000000000000
KYButler County,2.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYCaldwell County,3.13333333333333,1.50000000000000,1.00000000000000,1.00000000000000
KYCalloway County,1.82857142857143,1.28571428571429,1.00000000000000,1.00000000000000
KYCampbell County,1.06666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYCarlisle County,0.80000000000000,12.31250000000000,1.00000000000000,1.00000000000000
KYCarroll County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYCarter County,5.98888888888889,1.00000000000000,1.00000000000000,1.00000000000000
KYCasey County,2.81111111111111,1.00000000000000,1.00000000000000,1.00000000000000
KYChristian County,3.28333333333333,9.12500000000000,1.00000000000000,1.00000000000000
KYClark County,0.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYClay County,7.78974358974359,1.00000000000000,1.00000000000000,1.00000000000000
KYClinton County,6.83333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYCrittenden County,0.80000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYCumberland County,8.14166666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYDaviess County,2.52307692307692,1.07692307692308,1.00000000000000,1.00000000000000
KYEdmonson County,1.51111111111111,1.00000000000000,1.00000000000000,1.00000000000000
KYElliott County,1.05555555555556,1.00000000000000,1.00000000000000,1.00000000000000
KYEstill County,1.44444444444444,1.00000000000000,1.00000000000000,1.00000000000000
KYFayette County,1.86549707602339,1.00000000000000,1.00000000000000,1.00000000000000
KYFleming County,5.82857142857143,1.00000000000000,1.00000000000000,1.00000000000000
KYFloyd County,6.45000000000001,1.00000000000000,1.00000000000000,1.00000000000000
KYFranklin County,7.48148148148148,1.00000000000000,1.00000000000000,1.00000000000000
KYFulton County,0.80000000000000,10.87500000000000,1.00000000000000,1.00000000000000
KYGallatin County,6.31111111111111,1.00000000000000,1.00000000000000,1.00000000000000
KYGarrard County,12.08333333333330,1.00000000000000,1.00000000000000,1.00000000000000
KYGrant County,0.66666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYGraves County,2.22777777777778,3.20833333333333,1.00000000000000,1.00000000000000
KYGrayson County,2.72592592592593,1.00000000000000,1.00000000000000,1.00000000000000
KYGreen County,3.33333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYGreenup County,6.91851851851852,1.75000000000000,1.00000000000000,1.00000000000000
KYHancock County,2.65000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYHardin County,1.72941176470588,3.95588235294118,1.00000000000000,1.00000000000000
KYHarlan County,5.52000000000000,3.03333333333334,1.00000000000000,1.00000000000000
KYHarrison County,5.46666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYHart County,2.42222222222222,1.00000000000000,1.00000000000000,1.00000000000000
KYHenderson County,2.70000000000000,1.25000000000000,1.00000000000000,1.00000000000000
KYHenry County,3.78333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYHickman County,0.80000000000000,22.62500000000000,1.00000000000000,1.00000000000000
KYHopkins County,4.65333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYJackson County,3.80000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYJefferson County,4.83425925925926,1.00000000000000,1.00000000000000,1.00000000000000
KYJessamine County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYJohnson County,3.80000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYKenton County,1.58095238095238,1.00000000000000,1.00000000000000,1.00000000000000
KYKnott County,5.00289855072464,1.00000000000000,1.00000000000000,1.00000000000000
KYKnox County,5.33015873015873,1.19047619047619,1.00000000000000,1.00000000000000
KYLarue County,0.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYLaurel County,0.84000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYLawrence County,0.73333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYLee County,3.16666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYLeslie County,3.67666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYLetcher County,7.19012345679012,1.36111111111111,1.00000000000000,1.00000000000000
KYLewis County,1.77037037037037,1.00000000000000,1.00000000000000,1.00000000000000
KYLincoln County,3.26666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYLivingston County,1.33333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYLogan County,5.60952380952381,1.42857142857143,1.00000000000000,1.00000000000000
KYLyon County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYMadison County,2.55000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYMagoffin County,3.03174603174603,1.00000000000000,1.00000000000000,1.00000000000000
KYMarion County,2.35833333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYMarshall County,1.48333333333333,1.25000000000000,1.00000000000000,1.00000000000000
KYMartin County,3.93333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYMason County,2.16000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYMccracken County,4.30000000000000,1.25000000000000,1.00000000000000,1.00000000000000
KYMccreary County,3.06666666666667,12.41666666666670,1.00000000000000,1.00000000000000
KYMclean County,4.82222222222222,1.33333333333333,1.00000000000000,1.00000000000000
KYMeade County,3.94285714285714,2.21428571428571,1.00000000000000,1.00000000000000
KYMenifee County,0.66666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYMercer County,5.66666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYMetcalfe County,3.20000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYMonroe County,1.85333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYMontgomery County,0.86666666666667,7.58333333333333,1.00000000000000,1.00000000000000
KYMorgan County,3.13333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYMuhlenberg County,1.40833333333333,1.31250000000000,1.00000000000000,1.00000000000000
KYNelson County,4.24848484848485,1.36363636363636,1.00000000000000,1.00000000000000
KYNicholas County,9.16666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYOhio County,3.51111111111111,1.06666666666667,1.00000000000000,1.00000000000000
KYOldham County,3.49523809523810,1.00000000000000,1.00000000000000,1.00000000000000
KYOwen County,2.16000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYOwsley County,6.44166666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYPendleton County,4.62222222222222,1.00000000000000,1.00000000000000,1.00000000000000
KYPerry County,4.14408602150538,1.06451612903226,1.00000000000000,1.00000000000000
KYPike County,5.64150943396227,1.24528301886792,1.00000000000000,1.00000000000000
KYPowell County,9.40000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYPulaski County,1.58596491228070,1.05263157894737,1.00000000000000,1.00000000000000
KYRobertson County,3.33333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYRockcastle County,0.65000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYRowan County,10.17333333333330,1.00000000000000,1.00000000000000,1.00000000000000
KYRussell County,6.63333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYScott County,0.73333333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYShelby County,6.31111111111111,1.00000000000000,1.00000000000000,1.00000000000000
KYSimpson County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
KYSpencer County,11.75555555555560,1.00000000000000,1.00000000000000,1.00000000000000
KYTaylor County,4.04444444444444,1.00000000000000,1.00000000000000,1.00000000000000
KYTodd County,2.94166666666667,1.25000000000000,1.00000000000000,1.00000000000000
KYTrigg County,0.86666666666667,10.75000000000000,1.00000000000000,1.00000000000000
KYTrimble County,1.00000000000000,1.50000000000000,1.00000000000000,1.00000000000000
KYUnion County,2.70666666666667,1.60000000000000,1.00000000000000,1.00000000000000
KYWarren County,1.61111111111111,1.00000000000000,1.00000000000000,1.00000000000000
KYWashington County,3.71666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYWayne County,3.44666666666667,1.77500000000000,1.00000000000000,1.00000000000000
KYWebster County,2.30833333333333,1.00000000000000,1.00000000000000,1.00000000000000
KYWhitley County,2.16666666666667,1.00000000000000,1.00000000000000,1.00000000000000
KYWolfe County,6.35555555555556,1.00000000000000,1.00000000000000,1.00000000000000
KYWoodford County,3.91666666666667,1.00000000000000,1.00000000000000,1.00000000000000
LAAcadia Parish,5.08333333333333,3.93750000000000,1.00000000000000,1.00000000000000
LAAllen Parish,6.83333333333333,8.09375000000000,1.00000000000000,1.00000000000000
LAAscension Parish,8.38888888888889,21.06250000000000,1.00000000000000,1.00000000000000
LAAssumption Parish,6.05555555555556,24.50000000000000,1.00000000000000,1.00000000000000
LAAvoyelles Parish,5.80392156862745,2.00000000000000,1.00000000000000,1.00000000000000
LABeauregard Parish,4.66666666666667,5.60714285714286,1.00000000000000,1.00000000000000
LABienville Parish,0.91111111111111,3.11111111111111,1.00000000000000,1.00000000000000
LABossier Parish,5.24444444444445,8.25000000000000,1.00000000000000,1.00000000000000
LACaddo Parish,2.85277777777778,4.12500000000000,1.00000000000000,1.00000000000000
LACalcasieu Parish,8.11111111111111,4.07142857142857,1.00000000000000,1.00000000000000
LACaldwell Parish,10.80000000000000,1.80000000000000,1.00000000000000,1.00000000000000
LACameron Parish,5.66666666666667,19.81250000000000,1.00000000000000,1.00000000000000
LACatahoula Parish,7.94285714285714,1.85714285714286,1.00000000000000,1.00000000000000
LAClaiborne Parish,2.24000000000000,1.00000000000000,1.00000000000000,1.00000000000000
LAConcordia Parish,7.22222222222222,2.00000000000000,1.00000000000000,1.00000000000000
LADe Soto Parish,1.90370370370370,1.00000000000000,1.00000000000000,1.00000000000000
LAEast Baton Rouge Parish,6.17200000000000,1.82000000000000,1.00000000000000,1.00000000000000
LAEast Carroll Parish,8.77777777777778,2.00000000000000,1.00000000000000,1.00000000000000
LAEast Feliciana Parish,4.04444444444445,1.16666666666667,1.00000000000000,1.00000000000000
LAEvangeline Parish,8.87500000000000,9.03125000000000,1.00000000000000,1.00000000000000
LAFranklin Parish,7.22222222222222,2.00000000000000,1.00000000000000,1.00000000000000
LAGrant Parish,6.66666666666667,13.25000000000000,1.00000000000000,1.00000000000000
LAIberia Parish,9.16666666666667,22.62500000000000,1.00000000000000,1.00000000000000
LAIberville Parish,4.73333333333333,23.00000000000000,1.00000000000000,1.00000000000000
LAJackson Parish,0.90000000000000,1.00000000000000,1.00000000000000,1.00000000000000
LAJefferson Davis Parish,7.66666666666667,13.25000000000000,1.00000000000000,1.00000000000000
LAJefferson Parish,10.61616161616160,3.65151515151515,1.00000000000000,1.00000000000000
LALa Salle Parish,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
LALafayette Parish,7.41666666666667,18.31250000000000,1.00000000000000,1.00000000000000
LALafourche Parish,7.46153846153846,15.76923076923080,1.00000000000000,1.00000000000000
LALincoln Parish,1.60952380952381,1.00000000000000,1.00000000000000,1.00000000000000
LALivingston Parish,6.51515151515151,1.27272727272727,1.00000000000000,1.00000000000000
LAMadison Parish,6.44444444444444,2.00000000000000,1.00000000000000,1.00000000000000
LAMorehouse Parish,5.66666666666667,2.00000000000000,1.00000000000000,1.00000000000000
LANatchitoches Parish,5.02333333333333,12.12500000000000,1.00000000000000,1.00000000000000
LAOrleans Parish,9.12643678160921,1.03448275862069,1.00000000000000,1.00000000000000
LAOuachita Parish,6.62807017543860,12.55263157894740,1.00000000000000,1.00000000000000
LAPlaquemines Parish,7.83333333333333,1.96428571428571,1.00000000000000,1.00000000000000
LAPointe Coupee Parish,6.76470588235294,2.00000000000000,1.00000000000000,1.00000000000000
LARapides Parish,5.40196078431372,13.91176470588230,1.00000000000000,1.00000000000000
LARed River Parish,0.90000000000000,9.50000000000000,1.00000000000000,1.00000000000000
LARichland Parish,7.53333333333333,2.00000000000000,1.00000000000000,1.00000000000000
LASabine Parish,3.54814814814815,3.94444444444444,1.00000000000000,1.00000000000000
LASt. Bernard Parish,8.33333333333333,1.82142857142857,1.00000000000000,1.00000000000000
LASt. Charles Parish,5.66666666666667,17.34090909090910,1.00000000000000,1.00000000000000
LASt. Helena Parish,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
LASt. James Parish,6.83333333333333,22.15625000000000,1.00000000000000,1.00000000000000
LASt. John The Baptist Parish,8.00000000000000,15.75000000000000,1.00000000000000,1.00000000000000
LASt. Landry Parish,8.54901960784314,1.94117647058824,1.00000000000000,1.00000000000000
LASt. Martin Parish,3.91666666666667,16.06250000000000,1.00000000000000,1.00000000000000
LASt. Mary Parish,6.13333333333333,17.00000000000000,1.00000000000000,1.00000000000000
LASt. Tammany Parish,8.11666666666667,1.65000000000000,1.00000000000000,1.00000000000000
LATangipahoa Parish,5.50588235294118,1.41176470588235,1.00000000000000,1.00000000000000
LATensas Parish,11.50000000000000,2.00000000000000,1.00000000000000,1.00000000000000
LATerrebonne Parish,7.83333333333333,12.85714285714290,1.00000000000000,1.00000000000000
LAUnion Parish,2.87777777777778,2.41666666666667,1.00000000000000,1.00000000000000
LAVermilion Parish,5.95833333333333,18.40625000000000,1.00000000000000,1.00000000000000
LAVernon Parish,2.75000000000000,17.93750000000000,1.00000000000000,1.00000000000000
LAWashington Parish,7.93333333333333,1.66666666666667,1.00000000000000,1.00000000000000
LAWebster Parish,2.33939393939394,1.36363636363636,1.00000000000000,1.00000000000000
LAWest Baton Rouge Parish,6.60000000000000,2.00000000000000,1.00000000000000,1.00000000000000
LAWest Carroll Parish,5.66666666666667,2.00000000000000,1.00000000000000,1.00000000000000
LAWest Feliciana Parish,4.50000000000000,2.00000000000000,1.00000000000000,1.00000000000000
LAWinn Parish,5.33333333333333,7.07142857142857,1.00000000000000,1.00000000000000
MABarnstable County,2.92298850574713,1.00000000000000,1.00000000000000,1.00000000000000
MABerkshire County,5.66491228070176,1.00000000000000,1.00000000000000,1.00000000000000
