Zip,WS Rates
35620,0.0001358454339555795
35621,0.00011410345741235115
35622,0.00014061377526661348
35630,0.00012465955120772145
35633,0.00012174308982777224
35634,0.0001321153395849843
35640,0.00014064250796127424
35643,0.00013138224404376603
35645,0.0001257552753096707
35646,0.0001663863601219432
35647,0.0001322365072709828
35648,0.00013625250615695525
35650,0.00013235152775102588
35651,0.00012465769855590975
35652,0.00014256042192140652
35653,0.00013743451851233168
35654,0.00012462299045242815
35660,0.0001223242854441535
35661,0.0001247149805108211
35670,0.00011477351964133211
35671,0.00013755996049510198
35672,0.00012111463522342127
35673,0.00013460994681923337
35674,0.00012404107680268127
35677,0.00014318754252740107
35739,0.00012518511353948049
35740,0.00012811548509607078
35741,0.0001125142301533388
35744,0.000144884292725417
35745,0.0001189225492116678
35746,0.00013980533002222342
35747,0.00013945607160679698
35748,0.0001188308908521124
35749,0.0001126961003388734
35750,9.464195538276826e-05
35751,0.000102032578172919
35752,0.00013997437657832035
35754,9.02299773508379e-05
35755,0.00013351366086845488
35756,0.00014132068295922263
35757,0.00011963582106900168
35758,0.00011408652859852284
35759,8.770170236261928e-05
35760,0.00012768366259743007
35761,0.00011291899739723221
35763,0.00012250390691441804
35764,0.00013945607160679698
35765,0.00013653627283965406
35766,9.288511481149114e-05
35768,0.00014404440555167362
35769,0.00014569462638116512
35771,0.00013980533002222342
35772,0.0001334372886355366
35773,0.00011408652859852284
35774,0.00010095359460407142
35775,9.829022246262628e-05
35776,0.00010572462999857661
35801,9.152097323880134e-05
35802,9.398476317872917e-05
35803,9.398476317872917e-05
35805,9.579661261542344e-05
35806,9.829022246262628e-05
35808,9.462303657949362e-05
35810,9.629723365027961e-05
35811,0.00010459222313522371
35816,9.297056509820353e-05
35824,0.00011623719829580197
35898,9.297056509820353e-05
35901,0.00014511184674990396
35903,0.0001470460558687724
35904,0.0001466845405545876
35905,0.00014766600091968768
35906,0.00015645571195036192
35907,0.0001466845405545876
35950,0.00010572462999857661
35951,0.0001504165541276274
35952,0.00016678489345085514
35953,0.00017601809898608214
35954,0.00015139930954286292
35956,0.00015610867755856282
35957,0.0001504165541276274
35958,0.00012230130318831983
35959,0.00012570992102864682
35960,0.0001424198782004347
35961,0.000142027177395559
35962,0.0001485302546680666
35963,0.000144884292725417
35966,0.00012811548509607078
35967,0.00012811548509607078
35968,0.00012375547954979866
35971,0.00013997437657832035
35972,0.0001620575239898547
35973,0.00011828335655313362
35974,0.00014801839746462396
35975,0.00015068615684599225
35976,0.00013945607160679698
35978,0.00013376229101824395
35979,0.00012230130318831983
35980,0.00014693681106050615
35981,0.0001359381676128968
35983,0.00013500352328789513
35984,0.00011601289146799364
35986,0.00013617540594668945
35987,0.00018164546167839677
35988,0.00012995919020870916
35989,0.00012359732913358638
36003,0.0005628486200466292
36005,0.0011293423241758233
36006,0.00037494406865796494
36009,0.0008439380563115097
36010,0.0012275574694280806
36013,0.0005391968663234572
36016,0.0010230329753560196
36017,0.0013710042737205643
36020,0.0005573902860684606
36022,0.0005378158115764599
36024,0.0003622380470532376
36025,0.0005573902860684606
36026,0.00034667701486387845
36027,0.0008878628523467156
36028,0.0010951266889720466
36029,0.0005757231833834844
36030,0.0005040510112575094
36031,0.0005138582152983366
36032,0.0006843763335393516
36033,0.0011452122197658844
36034,0.000895150965313746
36035,0.0008388820722733696
36036,0.0006186768796623103
36037,0.0011146580186434307
36039,0.0006892789943821307
36040,0.0005628486200466292
36041,0.0006441459002665773
36042,0.0009203876873424524
36043,0.000619977686435126
36047,0.000635076474201926
36048,0.0012246065123585077
36049,0.0007223520937275631
36051,0.00030315224494933653
36052,0.0004892018473659381
36053,0.0005723795529176191
36054,0.0005842476683226587
36064,0.0006186768796623103
36066,0.0005303401382644045
36067,0.00044263250839779965
36069,0.0005593273832622425
36071,0.0008958503381420505
36075,0.0004299168659985617
36078,0.0003656195811718794
36079,0.001051119859174061
36080,0.0004952114507564309
36081,0.0009742245695694039
36083,0.0003903090102803181
36088,0.0003819220744928026
36089,0.0005629058019366521
36091,0.00037056387862609893
36092,0.0005073841941718441
36093,0.000493916025004605
36104,0.000568798922387004
36105,0.0005640520835608493
36106,0.0005073346054854154
36107,0.0005166652245787749
36108,0.0005529512165518401
36109,0.0005073841941718441
36110,0.0004950483921974812
36111,0.0004903830826507997
36112,0.0005586555347111135
36113,0.0005586555347111135
36114,0.0004952114507564309
36115,0.0005073841941718441
36116,0.0005208342762721425
36117,0.0005577254145738824
36119,0.0005616380483707498
36130,0.0005593052447346945
36131,0.0005593052447346945
36201,0.000135111684228935
36203,0.000135111684228935
36205,0.00013013040796656768
36206,0.000135111684228935
36207,0.00015150042558796905
36250,0.00014962201640737538
36251,0.00018280987629109015
36255,0.00018674800412689255
36256,0.00027707208889570667
36258,0.00016852583127864774
36260,0.00015176857347955412
36262,0.000140840280345037
36263,0.00020469086893524192
36264,0.00016518154215726605
36265,0.00014625785791835263
36266,0.00018674800412689255
36268,0.00016025975481970064
36269,0.00017389805120035913
36271,0.00014662604402872488
36272,0.0001494303638213726
36273,0.0001895515477727036
36274,0.00024589901596931533
36276,0.0002218631488168538
36277,0.000135111684228935
36278,0.00023775326441033396
36279,0.00014422728345657725
36280,0.00023897989108427126
36301,0.0014846982544939524
36303,0.0014846982544939524
36305,0.001655141673281446
36310,0.0013532510631117513
36311,0.0013914082013403183
36312,0.0015669916774298837
36314,0.002711200339380458
36316,0.0016511288588085546
36317,0.0013309165780586924
36318,0.0013512391983656479
36319,0.0013573548625612217
36320,0.0017096196988323877
36321,0.0017326337915071878
36322,0.001450130691828335
36323,0.0011910121055055986
36330,0.0017746722373818264
36340,0.0018251376429829825
36343,0.001552791519703329
36344,0.0017045239765046986
36345,0.0015101808600473054
36346,0.001184762325035011
36349,0.0017239652353549532
36350,0.001514567206834814
36351,0.0015559428764334224
36352,0.0015015958576119958
36353,0.001472729516480972
36360,0.0013833415556584122
36362,0.0012837131592624222
36370,0.0015588718626582004
36373,0.001190928547371001
36374,0.0014550113366404865
36375,0.0016097935609627537
36401,0.001097118061478094
36420,0.003495573375566009
36421,0.0010712568606545592
36425,0.0014304821561366295
36426,0.0036051080293307168
36432,0.0021759007060060407
36435,0.0014306150615075047
36436,0.0019413065683022727
36441,0.003513856270599444
36442,0.0019588534093939094
36444,0.00230014106057904
36445,0.0018201847344457007
36451,0.0015591802327485334
36453,0.00209842949771393
36454,0.002539938395417828
36456,0.0009152246355165364
36460,0.0014529379263319617
36467,0.00160936803609268
36471,0.0017007583131377643
36473,0.002716526778641688
36474,0.002078176529351823
36475,0.0020182130949833723
36477,0.001633766551023953
36480,0.0031431058718925865
36481,0.0014288398198595712
36482,0.0026061023697780917
36483,0.003013424919086397
36502,0.004931148111571444
36505,0.003542802163790934
36507,0.005335061005984557
36509,0.006253671799965602
36511,0.00860018254898737
36518,0.002725179292850818
36521,0.005199102642876192
36522,0.006253671799965602
36523,0.006979483264553399
36524,0.0026563379795479644
36525,0.003542802163790934
36527,0.006490317002116357
36528,0.009218012125485918
36529,0.0033527275890079576
36530,0.006664364011951808
36532,0.006490317002116357
36533,0.00771564582489069
36535,0.008697329322496268
36536,0.009303389811478343
36538,0.0041216967369407925
36539,0.0013886071015321777
36540,0.003825588135403824
36541,0.018816436289305433
36542,0.009980369535940371
36544,0.006213737896290835
36545,0.0032850212146682467
36547,0.009303389811478343
36548,0.0033446404785953026
36549,0.005424212016366986
36550,0.0037335442513491512
36551,0.006774659577996642
36553,0.002591096436947367
36555,0.00588702862653731
36558,0.0027312095536255916
36559,0.00771564582489069
36560,0.004574076679540618
36561,0.006093011550941194
36562,0.004229323323956063
36564,0.00771564582489069
36567,0.0064485440918774
36569,0.002567421109032935
36570,0.001844799133332581
36571,0.005676853583705932
36572,0.008101996960246993
36574,0.004981575770373415
36575,0.006253671799965602
36576,0.007285414844543332
36578,0.00588702862653731
36579,0.004032772027769773
36580,0.006774659577996642
36581,0.002567421109032935
36582,0.005199102642876192
36583,0.004139207095677992
36584,0.003040872622182708
36585,0.002567421109032935
36587,0.0033751192309784952
36590,0.005364946138849283
36601,0.008133721484795329
36602,0.009112606705980374
36603,0.007449920932979095
36604,0.007598336645942551
36605,0.006455617462014757
36606,0.005705323265352948
36607,0.0056452145251952015
36608,0.006979483264553399
36609,0.005303531659375973
36610,0.006285256816465062
36611,0.006455617462014757
36612,0.005643003376603789
36613,0.0051389905226222
36615,0.00791751536974893
36616,0.005651748917666595
36618,0.005438732178350091
36619,0.006571924489563855
36621,0.009641579039938576
36622,0.009641579039938576
36623,0.005705323265352948
36625,0.008177067087089915
36626,0.005651748917666595
36628,0.009762736759565143
36629,0.008440375635031683
36630,0.008316441113755436
36631,0.005643003376603789
36640,0.00854058297296864
36644,0.009641579039938576
36652,0.008133721484795329
36660,0.006455617462014757
36663,0.005200894806916356
36670,0.0056452145251952015
36671,0.005200894806916356
36675,0.005683673999554366
36685,0.005456756798943396
36688,0.005456756798943396
36689,0.005364946138849283
36690,0.00854058297296864
36691,0.00540748356427831
36693,0.005303531659375973
36701,0.000592595418265453
36703,0.0006087920997265284
36720,0.0010355359953350617
36722,0.0009532841698094668
36726,0.000928462837033238
36727,0.001996825060031975
36728,0.0008809800251937429
36732,0.0008524684289656548
36736,0.0007769887275531139
36738,0.0006945643414923371
36740,0.0007683009450958106
36742,0.0007499389990490259
36744,0.0004477569810947723
36748,0.000767389830581115
36749,0.00040471817342161017
36750,0.0003130156793724174
36751,0.0010286936853710282
36752,0.0005180600714625963
36754,0.0008692568112795671
36756,0.0004827308817412965
36758,0.0002718800399117652
36759,0.0009149696622074658
36761,0.0010303829141451303
36765,0.00048648691432780694
36767,0.0008127188745420355
36768,0.0009267898278250393
36769,0.0009510968417138684
36771,0.0014178941543233502
36773,0.0011676903225018883
36775,0.0007482758489060148
36776,0.0006955677800960795
36782,0.001239636884236467
36783,0.0009075273269037809
36784,0.000930246264824319
36785,0.0004908000683008344
36786,0.0005163424850838673
36790,0.000277803923348608
36792,0.000277803923348608
36793,0.00032095587863507864
36801,0.00030932071451663393
36804,0.00030983583865988037
36830,0.00036797491875556883
36832,0.00034471772382571337
36849,0.00034471772382571337
36850,0.00029490690240797126
36852,0.000260424833901516
36853,0.00026558093680116563
36854,0.0002749851791405518
36855,0.0002675939769391144
36856,0.0003655570451674202
36858,0.0007342622577352512
36860,0.0005041338915074313
36861,0.00026558093680116563
36862,0.000308290466230141
36863,0.0002764674516460064
36866,0.00038155201722402517
36867,0.00035963046226530334
36869,0.00038874166445075685
36870,0.00041067254847490287
36871,0.0005135489180560907
36874,0.00046226509868440056
36875,0.0005176749730442275
36877,0.0003710286712884767
36879,0.0003268273751470802
36904,0.0014025851121834047
36907,0.0012616115741591741
36908,0.001163933675125733
36910,0.0007442979765806615
36912,0.0012127726246424536
36913,0.004089291452390786
36915,0.002149362743781343
36916,0.0017745100191283495
36919,0.001638485640466859
36921,0.0017014517084876482
36922,0.000644622666661341
36925,0.001059346698967824
06001,0.00045212505958825127
06002,0.0005325217489215918
06006,0.0005129435015178425
06010,0.00048614211527754473
06013,0.00041704214828103855
06016,0.0005877968565492725
06018,0.00022304872120020583
06019,0.0003936193608016991
06021,0.00024409771633347293
06023,0.0006023614725234378
06024,0.00022357585401613277
06026,0.0004996039460704565
06027,0.0002988112693763742
06029,0.000466733776407802
06031,0.00022554592937201826
06032,0.0005315327077463566
06033,0.0005916142284325141
06035,0.0003623610261515472
06037,0.0005710909027163033
06039,0.0002181193102163634
06040,0.0005926487721557174
06042,0.0005957389371260579
06043,0.0005428848323712213
06051,0.0005644160852703548
06052,0.0005601305663807539
06053,0.0005601305663807539
06057,0.0003432396859508006
06058,0.00023749582936025078
06060,0.00032327355304004915
06061,0.00033063711403940184
06062,0.0005012381769713896
06063,0.00031018203374011454
06065,0.0002886820869086475
06066,0.0005393053266824577
06067,0.0006678201413647884
06068,0.0002081301477066356
06069,0.00022275119963144973
06070,0.00044124931336561357
06071,0.0004666237074379667
06073,0.0006094886718977228
06074,0.0006135765226472706
06076,0.00046092223395168485
06078,0.0005471594538691332
06081,0.00047853154940352596
06082,0.0005086787407983495
06084,0.0005672058853577052
06085,0.00045626931223566433
06088,0.000603973181543341
06089,0.00045026661217347484
06090,0.00035249495121990066
06091,0.00027254936529812906
06092,0.00039018546194599787
06093,0.00044474756192838924
06095,0.0005930363238140312
06096,0.0005796408658482163
06098,0.0002779779764434696
06103,0.0006393427553752638
06105,0.0006387957179630222
06106,0.0006400081573960906
06107,0.000545615518389214
06108,0.0006416724325201467
06109,0.0006656261328289188
06110,0.000575610007204066
06111,0.0005914596676260167
06112,0.0006316668664855492
06114,0.0006483494483066319
06115,0.0006434996905743584
06117,0.0005456155183892141
06118,0.0006263698648205915
06119,0.0005508672280199939
06120,0.0006386499328420812
06226,0.0006711477382812757
06231,0.0006123963160836839
06232,0.0005740156381185619
06234,0.0007738438794071079
06235,0.0006782490859048613
06237,0.0005738918438129528
06238,0.0005677219326847085
06239,0.0007261224407262601
06241,0.0006814437269709836
06242,0.0005956992338206668
06243,0.000655498595827087
06247,0.0006198385023750105
06248,0.0005868813465303608
06249,0.0006452006608497337
06250,0.0006448021982650698
06254,0.0007651459545680728
06255,0.000638689886391162
06256,0.0006713431159097367
06259,0.0006455535546685603
06260,0.000655048160782665
06262,0.0006107332161489734
06264,0.0007003231913827429
06266,0.0007176572221888315
06268,0.0005337952038685822
06269,0.0005342113520282259
06277,0.0006301718282759229
06278,0.0006169831844075092
06279,0.00048261716527195705
06281,0.0006014428661070411
06282,0.0005393480994142834
06320,0.0013945173368210908
06330,0.0007203990856676909
06331,0.000739103017480468
06333,0.0011724465528923824
06334,0.0007244137470336679
06335,0.0013998561746894793
06336,0.0007161618624873244
06338,0.0011315168826556239
06339,0.0012095432177494506
06340,0.002212658841701539
06349,0.0013945987263980556
06351,0.0008104250518811394
06353,0.0009705097103122082
06354,0.000757612054081628
06355,0.0020735023081605965
06357,0.0012306576067840258
06359,0.0010432915244509983
06360,0.0011590099917734226
06365,0.0007949354183966662
06370,0.0008753616224009455
06371,0.0019723859222700907
06374,0.0007933102374174863
06375,0.0013693708838446647
06377,0.0006813550704422707
06378,0.0013055745953570452
06379,0.0010408120030970939
06380,0.0007704052472141695
06382,0.0013272390772273374
06384,0.0007396502170976065
06385,0.0013690622288245378
06387,0.0007679581247592672
06401,0.0005978208627106028
06403,0.00045035714230113043
06405,0.0006487113661948443
06409,0.0011751205348820572
06410,0.0004885093250358104
06412,0.0009016672056468901
06413,0.001311468310706223
06414,0.0005854279499110668
06415,0.00067278891911888
06416,0.0006656731318682962
06417,0.0009096188761046549
06418,0.0005978208627106028
06419,0.0007108283195455774
06420,0.0011060094777207367
06422,0.0006240129648081022
06423,0.0008062891346814497
06424,0.0005955061703106148
06426,0.0010229505270699095
06437,0.000634418227672431
06438,0.000712323771437602
06441,0.0006982099814459899
06442,0.0009584591424935973
06443,0.0007317312807875062
06444,0.0004889235144631115
06447,0.0005945462808238282
06450,0.0005804028446550724
06451,0.0005589681077913243
06455,0.0006066446336441012
06456,0.000588735936659171
06457,0.000657403805788327
06459,0.0006607232968164728
06460,0.000628074418693957
06461,0.0007078614525723935
06468,0.0005236332731846113
06469,0.0007508116540943766
06470,0.00038919579132291204
06471,0.0006444527473780359
06472,0.0006444527473780359
06473,0.0006540878281200846
06475,0.0015063348413750961
06477,0.0006308604501462142
06478,0.00044637896151679537
06479,0.0004953460690294992
06480,0.0006472236239187157
06481,0.000619820515721031
06482,0.0003896416404498889
06483,0.0005237487512800749
06484,0.0013445734398468004
06488,0.0003902583649371188
06489,0.0005141229400239643
06492,0.0005699888416842241
06498,0.0009428921711135566
06510,0.0007743129353777638
06511,0.0008683784304645756
06512,0.0008199740272686671
06513,0.0007734237060953468
06514,0.0007494271051809802
06515,0.0006940566369179581
06516,0.0007308256762873038
06517,0.0007662316923575761
06518,0.0006828498539836813
06519,0.000772560110166152
06524,0.0004767441586587738
06525,0.000543474401216018
06604,0.0008991572863362021
06605,0.0007422662886553284
06606,0.0007422662886553284
06607,0.0009450191009774509
06608,0.0009175276976376946
06610,0.0009450191009774509
06611,0.0006219407861590598
06612,0.0005977626933687424
06614,0.0014028088370794311
06615,0.0014055265393129231
06702,0.00042927090180776246
06704,0.0004264794625899866
06705,0.0004260775627970621
06706,0.00042969569551361264
06708,0.00042570786848902516
06710,0.00042927090180776246
06712,0.00042933160002322325
06716,0.00042326322966636064
06750,0.00036943363456176637
06751,0.0003863374607945727
06752,0.00034824683813296833
06753,0.0002489667975948545
06754,0.000245301714302738
06755,0.0003147141855941314
06756,0.00034118495515652285
06757,0.00029245663034815987
06758,0.0003759637636089157
06759,0.0003607186944105434
06762,0.00041031362653133087
06763,0.0003759637636089157
06770,0.0004279836115744414
06776,0.00033823382336778325
06777,0.0002987926832632736
06778,0.0003719912987579164
06779,0.0004101785023809117
06782,0.00042978150614187663
06783,0.00037138163325187645
06784,0.0003164544808903927
06785,0.00029245663034815987
06786,0.0004252806427517441
06787,0.00039690959843109285
06790,0.00030523816116906626
06791,0.00035709663040933595
06793,0.0003627657629999826
06794,0.00031254732630852993
06795,0.0003969345010163206
06796,0.00023985804944632992
06798,0.00039109100453881267
06801,0.0003509337393852951
06804,0.00035122521044070787
06807,0.000738878686868141
06810,0.0003455934920231062
06811,0.0003410895379732379
06812,0.00033841230373117624
06820,0.0010144928777066034
06824,0.0006347337369292745
06825,0.0006513377226890083
06830,0.0004989845114741261
06831,0.0007386724984387783
06840,0.0004328047516947531
06850,0.0033682739173748325
06851,0.002911002112478178
06853,0.0032078878300888505
06854,0.003016192539861216
06855,0.0034600352635636798
06856,0.002680543129431145
06870,0.0007672036253621798
06877,0.00034097918329824853
06878,0.000747680524380855
06880,0.0008668325099334405
06883,0.0008692035976571088
06890,0.0006761884005614381
06896,0.000387866261120897
06897,0.0008615536344317851
06901,0.0022300048971673966
06902,0.0007295540043289314
06903,0.0004671791093884871
06905,0.002222902062309814
06906,0.0007999777847647616
06907,0.0007999777847647616
06926,0.0022491890146337555
20001,0.00015211741112201938
20002,0.00014986645931884147
20003,0.00028635971999282136
20004,0.0001708357064577047
20005,0.00014160043682601335
20006,0.00015569118250598267
20007,0.0001323766486913063
20008,0.0001252308638627399
20009,0.00011344254867415917
20010,0.00011344254867415917
20011,0.00011082237191121691
20012,0.00010803135940755146
20015,0.00011376520528405028
20016,0.00011376520528405028
20017,0.0001361475973388338
20018,0.0001360082627153848
20019,0.0001427464486075984
20020,0.0001426847696573782
20024,0.00017973658972485036
20032,0.00047010659718893424
20036,0.00012872396734417302
20037,0.0001429169511982084
20052,0.00014400538601418682
20057,0.00013747584326058315
20064,0.0001361475973388338
20201,0.0001789145156970285
20217,0.00017629366937068816
20230,0.00017036280070446304
20319,0.00018366635948558754
20373,0.0005647820389846882
20374,0.0005289040517819342
20388,0.00066956600183993
20390,0.0003882421017239382
20441,0.00011344254867415917
20515,0.00017573524735242708
20529,0.0001669275140192075
20585,0.00017712671354933079
20597,0.00017587190807287836
20815,0.0
19701,0.00024635149880322145
19702,0.00021102902525661386
19703,0.00046173184768288835
19707,0.0002065075761281707
19709,0.0002920439870196027
19711,0.00018870007755567456
19713,0.00020427472687065807
19716,0.0001882300986410834
19720,0.00026621535781823266
19730,0.0003212536735896632
19732,0.0002125201346826727
19733,0.0002791564088643098
19734,0.0003212536735896632
19736,0.00020660743564975757
19801,0.00023925833905978812
19802,0.00023385952739793722
19803,0.00022336747859654887
19804,0.00022392518537401533
19805,0.00022183571232314587
19806,0.00022992822948693427
19807,0.00021152266085500897
19808,0.00021732610312449207
19809,0.0003206331739801984
19810,0.000247944628542375
19901,0.0
19902,0.0
19904,0.0
19930,0.0
19931,0.0
19933,0.0
19934,0.0
19936,0.0
19938,0.0
19939,0.0
19940,0.0
19941,0.0
19943,0.0
19944,0.0
19945,0.0
19946,0.0
19947,0.0
19950,0.0
19951,0.0
19952,0.0
19953,0.0
19954,0.0
19956,0.0
19958,0.0
19960,0.0
19962,0.0
19963,0.0
19964,0.0
19966,0.0
19967,0.0
19968,0.0
19970,0.0
19971,0.0
19973,0.0
19975,0.0
19977,0.0
19979,0.0
19980,0.0
00042,0.0047850365107606355
00043,0.022906456453499095
00045,0.004744344837432251
00087,0.004721483733076701
00098,0.023049273734824665
00223,0.013499525135897774
00225,0.004763258367196336
00226,0.0177753089948783
00228,0.01441164490155929
00229,0.0050151382320581485
00234,0.012278245958929485
32003,0.0024737500631407815
32008,0.0017823004986809716
32009,0.0022786282080128517
32011,0.0016690273311251588
32024,0.0016699568519719012
32025,0.0013605751901594036
32033,0.0026651256564649375
32034,0.007689608249817395
32035,0.010410939164003458
32038,0.0016699568519719012
32040,0.0010301414619330405
32043,0.0021582120110464212
32044,0.0023328535884416736
32046,0.0017077373620984415
32052,0.0010959048040306266
32053,0.0008649590134132366
32054,0.0024493079697106407
32055,0.001261991703698752
32058,0.0020097990725460022
32059,0.0008806539903609381
32060,0.0011089608991636675
32062,0.0011103010226326362
32063,0.0010426090869045958
32064,0.0011089608991636675
32065,0.0018262061344712377
32066,0.002347293472982551
32068,0.0017933979592033127
32071,0.0014881578449194419
32073,0.002146836443186762
32080,0.008906413699151084
32081,0.008196468849321627
32082,0.007187874877293009
32083,0.0020425886636141477
32084,0.009761408653127746
32085,0.009761408653127746
32086,0.00912055515523886
32087,0.0011899488536289524
32091,0.002559384933046131
32092,0.002574339598002218
32094,0.001602548210862805
32095,0.009245983495089165
32096,0.0014511233332760282
32097,0.0031346650331831602
32102,0.002260211725093604
32110,0.003658819458437409
32112,0.003462652904321378
32113,0.00363126147557512
32114,0.0032197366665152917
32116,0.0060277981598708796
32117,0.003238724241330254
32118,0.004767690930593352
32119,0.004003207585961803
32124,0.0032732676082874827
32127,0.0060277981598708796
32128,0.003238724241330254
32129,0.0038236809530056677
32130,0.0021915585743589364
32131,0.003355704533315141
32134,0.00348886626844214
32136,0.00559983029670123
32137,0.004783619831748219
32139,0.0034347416785971015
32140,0.002125074631987744
32141,0.006293786509943258
32145,0.003204843889545668
32148,0.0023299421107913277
32159,0.0026842772180177376
32162,0.0021713230703089004
32163,0.0021773868730735244
32164,0.004531395564804257
32169,0.006293786509943258
32170,0.007004932318473898
32174,0.0034608209462509594
32176,0.003373267790055362
32177,0.0030949296475349334
32179,0.004230355225222255
32180,0.0019555202107577807
32181,0.0034087711411395333
32183,0.004093990988580855
32187,0.003462652904321378
32189,0.0031371632783136886
32190,0.0019141393919715724
32193,0.003251964980753475
32195,0.00448670171168876
32202,0.002358113642809543
32204,0.002325401284131001
32205,0.0022094943617472105
32206,0.0024011490631334815
32207,0.002371505583026171
32208,0.002235763639360813
32209,0.002292942266497591
32210,0.0018709248042308297
32211,0.0023589228892216293
32212,0.0024316126299350517
32214,0.002478037130774896
32216,0.002348616901952632
32217,0.0023539463416385117
