Lookup code,Values,AOP,WS,EQ,Excess FL,Liability,Equipment breakdown,PAF,Wildfire,WaterDamage,Hail,Wind,Other,RoofDamageLeak,Theft,Lightning,Fire,IceSnowDamage,PowerSurge,WinterStorm
MSI3,I3,1,1,0.02882888611403988,0.896607689350653,0.4079413406057115,1,1,1.4239407214568864,0.47965239459627207,1.0401027352406176,1.9010175983911572,0.6295600255160765,0.6295600255160765,0.5331425131995421,1.5657898431577475,1.1843177267268412,0.6295600255160765,0.6295600255160765,0.7337201077405474
MTC1,C1,1,1,0.0,0.602605897750096,0.7134607292692651,1,1,1.1137143386302815,0.500338769552647,2.401114938214179,0.8201789167041971,0.48084757983732473,0.48084757983732473,0.6509475887737348,0.190524596646031,1.068522225340325,0.48084757983732473,0.48084757983732473,1.7988581673542046
MTC2,C2,1,1,0.11134778570262577,0.602605897750096,0.7134607292692651,1,1,1.1137143386302815,0.500338769552647,2.401114938214179,0.8201789167041971,0.48084757983732473,0.48084757983732473,0.6509475887737348,0.190524596646031,1.068522225340325,0.48084757983732473,0.48084757983732473,1.7988581673542046
MTC3,C3,1,1,0.01699533776576224,0.602605897750096,0.7134607292692651,1,1,1.1137143386302815,0.500338769552647,2.401114938214179,0.8201789167041971,0.48084757983732473,0.48084757983732473,0.6509475887737348,0.190524596646031,1.068522225340325,0.48084757983732473,0.48084757983732473,1.7988581673542046
MTI1,I1,1,1,0.0,0.602605897750096,0.7134607292692651,1,1,1.1137143386302815,0.500338769552647,2.401114938214179,0.8201789167041971,0.48084757983732473,0.48084757983732473,0.6509475887737348,0.190524596646031,1.068522225340325,0.48084757983732473,0.48084757983732473,1.7988581673542046
MTI2,I2,1,1,0.11134778570262577,0.602605897750096,0.7183131966124463,1,1,1.1137143386302815,0.46752180865946696,2.6182349731567687,1.0582513864535548,0.30391465055624267,0.30391465055624267,0.5510316274310525,0.20628068680728348,0.9049929579405123,0.30391465055624267,0.30391465055624267,1.7988581673542046
MTI3,I3,1,1,0.01699533776576224,0.602605897750096,0.7142490432100208,1,1,1.1137143386302815,0.5059138227128612,2.3625317315053223,0.7853862944826351,0.5073766165197995,0.5073766165197995,0.6667576823625353,0.18853596487253238,1.0943141624920563,0.5073766165197995,0.5073766165197995,1.7988581673542046
NCC1,C1,1,1,0.0,1.228517879312001,1.2779754234841982,1,1,1.3546508237267183,0.500338769552647,0.25,1.0,0.7026518581503987,0.7026518581503987,2.086555651852688,1.0,0.5,0.7026518581503987,0.7026518581503987,1.573725075691709
NCC2,C2,1,1,0.020048713429606416,1.228517879312001,1.2779754234841982,1,1,1.3546508237267183,0.500338769552647,0.25,1.0,0.7026518581503987,0.7026518581503987,2.086555651852688,1.0,0.5,0.7026518581503987,0.7026518581503987,1.573725075691709
NCC3,C3,1,1,0.005931814230465457,1.228517879312001,1.2779754234841982,1,1,1.3546508237267183,0.500338769552647,0.25,1.0,0.7026518581503987,0.7026518581503987,2.086555651852688,1.0,0.5,0.7026518581503987,0.7026518581503987,1.573725075691709
NCI1,I1,1,1,0.0,1.228517879312001,1.2779754234841982,1,1,1.3546508237267183,0.500338769552647,0.25,1.0,0.7026518581503987,0.7026518581503987,2.086555651852688,1.0,0.5,0.7026518581503987,0.7026518581503987,1.573725075691709
NCI2,I2,1,1,0.020048713429606416,1.228517879312001,1.2779754234841982,1,1,1.3546508237267183,0.500338769552647,0.25,1.0,0.7026518581503987,0.7026518581503987,2.086555651852688,1.0,0.5,0.7026518581503987,0.7026518581503987,1.573725075691709
NCI3,I3,1,1,0.005931814230465457,1.228517879312001,1.2779754234841982,1,1,1.3546508237267183,0.500338769552647,0.25,1.0,0.7026518581503987,0.7026518581503987,2.086555651852688,1.0,0.5,0.7026518581503987,0.7026518581503987,1.573725075691709
NDC1,C1,1,1,0.0,0.9169728148870769,0.657719111545938,1,1,1.6658297487435074,0.500338769552647,3.2248743129453175,0.6350510914416669,0.9260111150474959,0.9260111150474959,0.4407105993981745,0.28358284793734073,0.6327816444051352,0.9260111150474959,0.9260111150474959,4.479673739915687
NDC2,C2,1,1,0.0,0.9169728148870769,0.657719111545938,1,1,1.6658297487435074,0.500338769552647,3.2248743129453175,0.6350510914416669,0.9260111150474959,0.9260111150474959,0.4407105993981745,0.28358284793734073,0.6327816444051352,0.9260111150474959,0.9260111150474959,4.479673739915687
NDC3,C3,1,1,0.0016863750935301898,0.9169728148870769,0.657719111545938,1,1,1.6658297487435074,0.500338769552647,3.2248743129453175,0.6350510914416669,0.9260111150474959,0.9260111150474959,0.4407105993981745,0.28358284793734073,0.6327816444051352,0.9260111150474959,0.9260111150474959,4.479673739915687
NDI1,I1,1,1,0.0,0.9169728148870769,0.657719111545938,1,1,1.6658297487435074,0.500338769552647,3.2248743129453175,0.6350510914416669,0.9260111150474959,0.9260111150474959,0.4407105993981745,0.28358284793734073,0.6327816444051352,0.9260111150474959,0.9260111150474959,4.479673739915687
NDI2,I2,1,1,0.0,0.9169728148870769,0.657719111545938,1,1,1.6658297487435074,0.500338769552647,3.2248743129453175,0.6350510914416669,0.9260111150474959,0.9260111150474959,0.4407105993981745,0.28358284793734073,0.6327816444051352,0.9260111150474959,0.9260111150474959,4.479673739915687
NDI3,I3,1,1,0.0016863750935301898,0.9169728148870769,0.6577191115459381,1,1,1.6658297487435074,0.5003387695526471,3.2248743129453175,0.635051091441667,0.9260111150474959,0.9260111150474959,0.4407105993981745,0.2835828479373408,0.6327816444051352,0.9260111150474959,0.9260111150474959,4.479673739915687
NEC1,C1,1,1,0.0,0.40593629078389626,0.3774882223266257,1,1,0.36025891393601306,0.500338769552647,4.437595382116666,0.9276330627611984,0.4452129118376913,0.4452129118376913,0.19288959876601414,0.5380165939085363,0.38627376885850556,0.4452129118376913,0.4452129118376913,1.1717831922748554
NEC2,C2,1,1,0.0,0.40593629078389626,0.3774882223266257,1,1,0.36025891393601306,0.500338769552647,4.437595382116666,0.9276330627611984,0.4452129118376913,0.4452129118376913,0.19288959876601414,0.5380165939085363,0.38627376885850556,0.4452129118376913,0.4452129118376913,1.1717831922748554
NEC3,C3,1,1,0.004325340970532378,0.40593629078389626,0.3774882223266257,1,1,0.36025891393601306,0.500338769552647,4.437595382116666,0.9276330627611984,0.4452129118376913,0.4452129118376913,0.19288959876601414,0.5380165939085363,0.38627376885850556,0.4452129118376913,0.4452129118376913,1.1717831922748554
NEI1,I1,1,1,0.0,0.40593629078389626,0.37525098490799424,1,1,0.36025891393601306,0.5601735153986094,4.166239559126769,1.2274688013266208,0.3525507069079066,0.3525507069079066,0.20497015584897774,0.43859186603034295,0.31088710648930534,0.3525507069079066,0.3525507069079066,1.1717831922748554
NEI2,I2,1,1,0.0,0.40593629078389626,0.38838927737421697,1,1,0.36025891393601306,0.4812508938780743,4.427245292057833,0.8214184730380187,0.4951770670668344,0.4951770670668344,0.19066480878854,0.6391422311147048,0.46052836251701074,0.4951770670668344,0.4951770670668344,1.1717831922748554
NEI3,I3,1,1,0.004325340970532378,0.40593629078389626,0.32631578798382593,1,1,0.36025891393601306,0.42679887903010977,5.282913227486441,0.6261850085541134,0.4539379149656281,0.4539379149656281,0.17110214195285386,0.281563706507843,0.20624344826258592,0.4539379149656281,0.4539379149656281,1.1717831922748554
NHC1,C1,1,1,0.0,0.9895955561109959,1.6828415402214072,1,1,0.32490693968109546,0.500338769552647,0.021298754086798103,0.4027790805478277,1.753252582195686,1.753252582195686,0.4670539122060459,1.277043818449151,1.25,1.753252582195686,1.753252582195686,1.1327682029585004
NHC2,C2,1,1,0.0,0.9895955561109959,2.0563977111900726,1,1,0.32490693968109546,0.5170413740301315,0.038842649188484735,0.5514718718833896,1.7718307454341304,1.7718307454341304,0.41550984532153895,1.289584736705612,1.0625627936969178,1.7718307454341304,1.7718307454341304,1.1327682029585004
NHC3,C3,1,1,0.02555047074555842,0.9895955561109959,1.5888726216617526,1,1,0.32490693968109546,0.49608179482758574,0.016894225076158922,0.3657386060519634,1.7493250119378605,1.7493250119378605,0.4795071036204962,1.2767542168848083,1.29664102834665,1.7493250119378605,1.7493250119378605,1.1327682029585004
NHI1,I1,1,1,0.0,0.9895955561109959,1.6828415402214072,1,1,0.32490693968109546,0.500338769552647,0.021298754086798103,0.4027790805478277,1.753252582195686,1.753252582195686,0.4670539122060459,1.277043818449151,1.25,1.753252582195686,1.753252582195686,1.1327682029585004
NHI2,I2,1,1,0.0,0.9895955561109959,1.6828415402214072,1,1,0.32490693968109546,0.500338769552647,0.021298754086798103,0.4027790805478277,1.753252582195686,1.753252582195686,0.4670539122060459,1.277043818449151,1.25,1.753252582195686,1.753252582195686,1.1327682029585004
NHI3,I3,1,1,0.02555047074555842,0.9895955561109959,1.6828415402214072,1,1,0.32490693968109546,0.500338769552647,0.021298754086798103,0.4027790805478277,1.753252582195686,1.753252582195686,0.4670539122060459,1.277043818449151,1.25,1.753252582195686,1.753252582195686,1.1327682029585004
NJC1,C1,1,1,0.0,1.0446803294552827,2.345312055535721,1,1,0.6228340243031505,0.9486300898423934,0.02590021872473455,0.47258666781291536,1.0201663634323608,1.4410592384456897,0.516090681503361,0.8652371384712942,0.5028204082723453,1.4410592384456897,1.4410592384456897,0.8542180783330279
NJC2,C2,1,1,0.0,1.0446803294552827,1.783757631540956,1,1,0.6228340243031505,0.9276525053046903,0.14834159603645874,0.5476325926806822,0.9537963799479954,1.3473068062111662,0.5615188570749865,0.8828164981217655,0.4813614919062606,1.3473068062111662,1.3473068062111662,0.8542180783330279
NJC3,C3,1,1,0.02057042245639751,1.0446803294552827,2.393011480345757,1,1,0.6228340243031505,0.8951995449026788,0.019596728329955015,0.48751079739996,1.0545696556721162,1.4896563926865367,0.561516205874826,1.043818230243196,0.5186199762247201,1.4896563926865367,1.4896563926865367,0.8542180783330279
NJI1,I1,1,1,0.0,1.0446803294552827,2.1629279970836257,1,1,0.6228340243031505,0.9317961249360507,0.06551175296791492,0.5,1.0,1.4125727823423135,0.5451415493169954,0.8951348219922136,0.5,1.4125727823423135,1.4125727823423135,0.8542180783330279
NJI2,I2,1,1,0.0,1.0446803294552827,2.1629279970836257,1,1,0.6228340243031505,0.9317961249360507,0.06551175296791492,0.5,1.0,1.4125727823423135,0.5451415493169954,0.8951348219922136,0.5,1.4125727823423135,1.4125727823423135,0.8542180783330279
NJI3,I3,1,1,0.02057042245639751,1.0446803294552827,2.1629279970836257,1,1,0.6228340243031505,0.9317961249360507,0.06551175296791492,0.5,1.0,1.4125727823423135,0.5451415493169954,0.8951348219922136,0.5,1.4125727823423135,1.4125727823423135,0.8542180783330279
NMC1,C1,1,1,0.0,0.644994198556903,0.9475992618072759,1,1,1.8301103320532006,0.500338769552647,0.5018464825539052,1.1599125550719496,0.6146167462300927,0.6146167462300927,0.8604647469921114,0.32880865152380945,0.59401714131542,0.6146167462300927,0.6146167462300927,3.8491341336519036
NMC2,C2,1,1,0.0,0.644994198556903,0.9475992618072759,1,1,1.8301103320532006,0.500338769552647,0.5018464825539052,1.1599125550719496,0.6146167462300927,0.6146167462300927,0.8604647469921114,0.32880865152380945,0.59401714131542,0.6146167462300927,0.6146167462300927,3.8491341336519036
NMC3,C3,1,1,0.02085631054144367,0.644994198556903,0.9475992618072759,1,1,1.8301103320532006,0.500338769552647,0.5018464825539052,1.1599125550719496,0.6146167462300927,0.6146167462300927,0.8604647469921114,0.32880865152380945,0.59401714131542,0.6146167462300927,0.6146167462300927,3.8491341336519036
NMI1,I1,1,1,0.0,0.644994198556903,0.9475992618072759,1,1,1.8301103320532006,0.500338769552647,0.5018464825539052,1.1599125550719496,0.6146167462300927,0.6146167462300927,0.8604647469921114,0.32880865152380945,0.59401714131542,0.6146167462300927,0.6146167462300927,3.8491341336519036
NMI2,I2,1,1,0.0,0.644994198556903,0.9475992618072759,1,1,1.8301103320532006,0.500338769552647,0.5018464825539052,1.1599125550719496,0.6146167462300927,0.6146167462300927,0.8604647469921114,0.32880865152380945,0.59401714131542,0.6146167462300927,0.6146167462300927,3.8491341336519036
NMI3,I3,1,1,0.02085631054144367,0.644994198556903,0.9475992618072759,1,1,1.8301103320532006,0.500338769552647,0.5018464825539052,1.1599125550719496,0.6146167462300927,0.6146167462300927,0.8604647469921114,0.32880865152380945,0.59401714131542,0.6146167462300927,0.6146167462300927,3.8491341336519036
NVC1,C1,1,1,0.29273874472044087,0.6111921475757173,1.131557256196169,1,1,1.7420656149974507,0.500338769552647,0.03734311293164429,0.444921504692974,0.6718434131842915,0.6718434131842915,2.5601153276828232,0.1372788475442756,0.810052051660739,0.6718434131842915,0.6718434131842915,0.4928748096727959
NVC2,C2,1,1,0.3678017289174021,0.6111921475757173,1.131557256196169,1,1,1.7420656149974507,0.500338769552647,0.03734311293164429,0.444921504692974,0.6718434131842915,0.6718434131842915,2.5601153276828232,0.1372788475442756,0.810052051660739,0.6718434131842915,0.6718434131842915,0.4928748096727959
NVC3,C3,1,1,0.05498198817067944,0.6111921475757173,1.131557256196169,1,1,1.7420656149974507,0.500338769552647,0.03734311293164429,0.444921504692974,0.6718434131842915,0.6718434131842915,2.5601153276828232,0.1372788475442756,0.810052051660739,0.6718434131842915,0.6718434131842915,0.4928748096727959
NVI1,I1,1,1,0.29273874472044087,0.6111921475757173,1.131557256196169,1,1,1.7420656149974507,0.500338769552647,0.03734311293164429,0.444921504692974,0.6718434131842915,0.6718434131842915,2.5601153276828232,0.1372788475442756,0.810052051660739,0.6718434131842915,0.6718434131842915,0.4928748096727959
NVI2,I2,1,1,0.3678017289174021,0.6111921475757173,1.1358092378173434,1,1,1.7420656149974507,0.5095655548240149,0.03869594194848538,0.43361343032050803,0.6811612144824271,0.6811612144824271,2.6185727601267,0.129049972175584,0.7577516739629939,0.6811612144824271,0.6811612144824271,0.4928748096727959
NVI3,I3,1,1,0.05498198817067944,0.6111921475757173,1.0656367043504014,1,1,1.7420656149974507,0.3599549767679105,0.01683916189379201,0.614826534977373,0.5515214037995801,0.5515214037995801,1.6830787635102051,0.26668007437692076,1.5990782066651958,0.5515214037995801,0.5515214037995801,0.4928748096727959
NYC1,C1,1,1,0.0,1.0179722248067797,1.75,1,1,0.3267900571824698,0.9175922010032926,1.0,0.75,0.75,1.338755608672396,0.542225916372093,1.0,0.5,1.338755608672396,1.338755608672396,0.5902115778211127
NYC2,C2,1,1,0.06031645139202441,1.0179722248067797,2.2236583495040607,1,1,0.3267900571824698,1.018787875312301,0.2320908219339401,0.5521212677239025,0.6329778392229694,1.1298701765667791,0.5226577557707949,0.6185212670521069,0.5308670374247799,1.1298701765667791,1.1298701765667791,0.5902115778211127
NYC3,C3,1,1,0.017253635375638513,1.0179722248067797,1.6182254227826895,1,1,0.3267900571824698,0.9889691945315002,0.2492379182351804,0.8199630750345107,0.6617888897691122,1.1812981172473027,0.43412762740744515,1.5535664603722394,0.4448199694151128,1.1812981172473027,1.1812981172473027,0.5902115778211127
NYI1,I1,1,1,0.0,1.0179722248067797,1.1128442418938866,1,1,0.3267900571824698,0.83906649406928,3.902786333430627,0.8634410453795237,0.7271260707808961,1.297925473959795,0.6080965921351106,1.0932125362569698,0.4865660239656904,1.297925473959795,1.297925473959795,0.5902115778211127
NYI2,I2,1,1,0.06031645139202441,1.0179722248067797,0.9719137458682476,1,1,0.3267900571824698,0.8506956404334289,2.715907084351747,0.9182859199732885,0.8546592271240799,1.5255731117546363,0.6104637421330885,1.0138123427262171,0.4583195587865832,1.5255731117546363,1.5255731117546363,0.5902115778211127
NYI3,I3,1,1,0.017253635375638513,1.0179722248067797,1.6638531531687237,1,1,0.3267900571824698,0.8446755017429924,1.0914887472303731,0.8296374724212578,0.8402825655525648,1.499910663337502,0.5644091506013724,1.1567575096595313,0.5025385439893677,1.499910663337502,1.499910663337502,0.5902115778211127
OHC1,C1,1,1,0.0,0.5938248382444432,0.7400885518912104,1,1,0.32490693968109546,0.500338769552647,0.9253299281156495,1.8282923386887053,1.3571076737979502,1.3571076737979502,0.7048740861155921,1.191594684903647,0.9573270902583265,1.3571076737979502,1.3571076737979502,1.2509052568791499
OHC2,C2,1,1,0.0,0.5938248382444432,0.7400885518912104,1,1,0.32490693968109546,0.500338769552647,0.9253299281156495,1.8282923386887053,1.3571076737979502,1.3571076737979502,0.7048740861155921,1.191594684903647,0.9573270902583265,1.3571076737979502,1.3571076737979502,1.2509052568791499
OHC3,C3,1,1,0.007350302592683162,0.5938248382444432,0.7400885518912104,1,1,0.32490693968109546,0.500338769552647,0.9253299281156495,1.8282923386887053,1.3571076737979502,1.3571076737979502,0.7048740861155921,1.191594684903647,0.9573270902583265,1.3571076737979502,1.3571076737979502,1.2509052568791499
OHI1,I1,1,1,0.0,0.5938248382444432,0.7400885518912104,1,1,0.32490693968109546,0.500338769552647,0.9253299281156495,1.8282923386887053,1.3571076737979502,1.3571076737979502,0.7048740861155921,1.191594684903647,0.9573270902583265,1.3571076737979502,1.3571076737979502,1.2509052568791499
OHI2,I2,1,1,0.0,0.5938248382444432,0.7405260106300767,1,1,0.32490693968109546,0.5179947195661684,0.8655422524421581,2.023856018371824,1.2930155492733253,1.2930155492733253,0.9017478224129772,0.8982105391125405,0.8606012380113991,1.2930155492733253,1.2930155492733253,1.2509052568791499
OHI3,I3,1,1,0.007350302592683162,0.5938248382444432,0.7395970548469707,1,1,0.32490693968109546,0.48543760919354967,0.9751348627806256,1.663392165320929,1.4114151809748023,1.4114151809748023,0.5398565009161139,1.437313063263931,1.0393371870576857,1.4114151809748023,1.4114151809748023,1.2509052568791499
OKC1,C1,1,1,0.0,0.5144308744105927,0.34194449761998846,1,1,2.6852259679339037,0.6423608338185643,10.125,2.7469146362219847,0.5735715777229843,0.5735715777229843,0.4388421861438693,0.748771074916198,0.5646288295131778,0.5735715777229843,0.5735715777229843,2.455889872499857
OKC2,C2,1,1,0.13898004302684838,0.5144308744105927,0.34194449761998846,1,1,2.6852259679339037,0.6423608338185643,10.125,2.7469146362219847,0.5735715777229843,0.5735715777229843,0.4388421861438693,0.748771074916198,0.5646288295131778,0.5735715777229843,0.5735715777229843,2.455889872499857
OKC3,C3,1,1,0.017624378695203165,0.5144308744105927,0.34194449761998846,1,1,2.6852259679339037,0.6423608338185643,10.125,2.7469146362219847,0.5735715777229843,0.5735715777229843,0.4388421861438693,0.748771074916198,0.5646288295131778,0.5735715777229843,0.5735715777229843,2.455889872499857
OKI1,I1,1,1,0.0,0.5144308744105927,0.4691168621308429,1,1,2.6852259679339037,0.7807617105666359,10.125,2.5466932175800365,0.5772272944595374,0.5772272944595374,0.8344735323302047,0.6272878760269739,0.5602449578755325,0.5772272944595374,0.5772272944595374,2.455889872499857
OKI2,I2,1,1,0.13898004302684838,0.5144308744105927,0.2741645923560802,1,1,2.6852259679339037,0.5531391923602195,10.125,3.084746670806291,0.5889486790178244,0.5889486790178244,0.31168017004047627,0.6185080618571366,0.36223175588608997,0.5889486790178244,0.5889486790178244,2.455889872499857
OKI3,I3,1,1,0.017624378695203165,0.5144308744105927,0.39433984236858144,1,1,2.6852259679339037,0.718285859886552,10.125,2.3808711812801486,0.5537696583965279,0.5537696583965279,0.4988048594568461,0.9383926945061994,0.8143926590114067,0.5537696583965279,0.5537696583965279,2.455889872499857
ORC1,C1,1,1,0.32615329213154653,1.0325238026997763,1.0113840519681938,1,1,0.835921688988628,0.500338769552647,0.04967216692339775,0.9858002807864371,0.8918737843111275,0.8918737843111275,1.5757341996260228,0.11617571802020042,1.1,0.8918737843111275,0.8918737843111275,1.1604142062861054
ORC2,C2,1,1,0.17942203599330053,1.0325238026997763,1.0113840519681938,1,1,0.835921688988628,0.500338769552647,0.04967216692339775,0.9858002807864371,0.8918737843111275,0.8918737843111275,1.5757341996260228,0.11617571802020042,1.1,0.8918737843111275,0.8918737843111275,1.1604142062861054
ORC3,C3,1,1,0.08965585278528866,1.0325238026997763,1.0113840519681938,1,1,0.835921688988628,0.500338769552647,0.04967216692339775,0.9858002807864371,0.8918737843111275,0.8918737843111275,1.5757341996260228,0.11617571802020042,1.1,0.8918737843111275,0.8918737843111275,1.1604142062861054
ORI1,I1,1,1,0.32615329213154653,1.0325238026997763,1.0113840519681938,1,1,0.835921688988628,0.500338769552647,0.04967216692339775,0.9858002807864371,0.8918737843111275,0.8918737843111275,1.5757341996260228,0.11617571802020042,1.1,0.8918737843111275,0.8918737843111275,1.1604142062861054
ORI2,I2,1,1,0.17942203599330053,1.0325238026997763,0.9928067981902293,1,1,0.835921688988628,0.49358882047390207,0.08578172617496437,1.0682050143208914,0.7954443918887444,0.7954443918887444,1.6079886379608685,0.12464581292470107,1.0807816074890284,0.7954443918887444,0.7954443918887444,1.1604142062861054
ORI3,I3,1,1,0.08965585278528866,1.0325238026997763,1.032190082293146,1,1,0.835921688988628,0.5056935317902949,0.011577768385803542,0.9016630245422448,0.9916052406012801,0.9916052406012801,1.5478720615095678,0.10775550224434746,1.1244895180675876,0.9916052406012801,0.9916052406012801,1.1604142062861054
PAC1,C1,1,1,0.0,0.856208223955323,1.2471712587682744,1,1,0.3286689086488408,0.500338769552647,0.2635577626593857,1.0533082882163103,1.5645904632511907,1.5645904632511907,0.46969497649207903,1.0846289627065664,1.1999674773349338,1.5645904632511907,1.5645904632511907,0.40005598939264275
PAC2,C2,1,1,0.0,0.856208223955323,1.2471712587682744,1,1,0.3286689086488408,0.500338769552647,0.2635577626593857,1.0533082882163103,1.5645904632511907,1.5645904632511907,0.46969497649207903,1.0846289627065664,1.1999674773349338,1.5645904632511907,1.5645904632511907,0.40005598939264275
PAC3,C3,1,1,0.004607818030800465,0.856208223955323,1.2471712587682744,1,1,0.3286689086488408,0.500338769552647,0.2635577626593857,1.0533082882163103,1.5645904632511907,1.5645904632511907,0.46969497649207903,1.0846289627065664,1.1999674773349338,1.5645904632511907,1.5645904632511907,0.40005598939264275
PAI1,I1,1,1,0.0,0.856208223955323,1.6548123106457173,1,1,0.3286689086488408,0.5497656183525619,0.21725428542907144,0.9561572467086935,1.5281205043638681,1.5281205043638681,0.5145081653198497,1.080108879353393,1.103108718710724,1.5281205043638681,1.5281205043638681,0.40005598939264275
PAI2,I2,1,1,0.0,0.856208223955323,1.2471712587682744,1,1,0.3286689086488408,0.500338769552647,0.2635577626593857,1.0533082882163103,1.5645904632511907,1.5645904632511907,0.46969497649207903,1.0846289627065664,1.1999674773349338,1.5645904632511907,1.5645904632511907,0.40005598939264275
PAI3,I3,1,1,0.004607818030800465,0.856208223955323,1.1948450162385422,1,1,0.3286689086488408,0.49450798940805935,0.26847689319651696,1.0668823719491796,1.5680582557274723,1.5680582557274723,0.4643693892254487,1.0827307897907252,1.2112034172186865,1.5680582557274723,1.5680582557274723,0.40005598939264275
RIC1,C1,1,1,0.0,0.8409026033867453,1.3084991818637146,1,1,0.32490693968109546,0.8982922802594405,0.01777754850784709,1.1627388650819255,1.0869351826740072,1.0869351826740072,0.46730432331018407,0.8273830468002316,0.9326711322188405,1.0869351826740072,1.0869351826740072,2.592195657527983
RIC2,C2,1,1,0.0,0.8409026033867453,1.2721280284740921,1,1,0.32490693968109546,0.9109441668938015,0.01988529930426515,1.0290680593830515,1.0017847021911166,1.0017847021911166,0.4171843614528696,0.8783167952482213,1.0247736742196787,1.0017847021911166,1.0017847021911166,2.592195657527983
RIC3,C3,1,1,0.014521702213505967,0.8409026033867453,1.3176300978035085,1,1,0.32490693968109546,0.8948442801836963,0.017084985170006624,1.2036638464742953,1.1129272396172118,1.1129272396172118,0.48238361346771913,0.8110912811158519,0.9038015296694303,1.1129272396172118,1.1129272396172118,2.592195657527983
RII1,I1,1,1,0.0,0.8409026033867453,1.3084991818637146,1,1,0.32490693968109546,0.8982922802594405,0.01777754850784709,1.1627388650819255,1.0869351826740072,1.0869351826740072,0.46730432331018407,0.8273830468002316,0.9326711322188405,1.0869351826740072,1.0869351826740072,2.592195657527983
