business_plan_class,year,che,var_exp,fixed_exp,cost_of_ri,ri_rec,inv_inc,capital_req,roc,nmp_load
Hull,2023,0.00727895975133928,0.21167348139435, 1561.93520649403,0.0741032545714001,0.0530748659071794,0.061253851360003,0.482114459062173,0.15,0
Hull,2022,0.0105363240664682,0.172788334830952,1561.93520649403,0.0714472650684213,0.0512035996008217,0.0228166943273766,0.395360751129527,0.15,0
