Version,Benchmark Class,Year,Value
11,eTrading BBR,2018,1
11,eTrading BBR,2019,0.988772553
11,eTrading BBR,2020,0.994923447
11,eTrading BBR,2021,1
11,eTrading BBR,2022,1.030685881
11,eTrading BBR,2023,1
11,eTrading BBR,2024,1
11,eTrading BBR,2025,1
11,eTrading BBR,2026,1
11,eTrading BBR,2027,1
11,eTrading BBR,2028,1
11,eTrading BBR,2029,1
11,eTrading BBR,2030,1
11,Financial Crime,2000,1.018084298
11,Financial Crime,2001,1.412000955
11,Financial Crime,2002,1.527343631
11,Financial Crime,2003,1.30176335
11,Financial Crime,2004,0.980465589
11,Financial Crime,2005,0.98779399
11,Financial Crime,2006,0.93487413
11,Financial Crime,2007,0.922565446
11,Financial Crime,2008,0.924375413
11,Financial Crime,2009,0.990371128
11,Financial Crime,2010,0.948347865
11,Financial Crime,2011,0.972158181
11,Financial Crime,2012,0.980480426
11,Financial Crime,2013,1.042826865
11,Financial Crime,2014,0.98266797
11,Financial Crime,2015,0.953255939
11,Financial Crime,2016,0.99336484
11,Financial Crime,2017,0.990725687
11,Financial Crime,2018,0.884440044
11,Financial Crime,2019,0.969616207
11,Financial Crime,2020,1.035973275
11,Financial Crime,2021,1.048232017
11,Financial Crime,2022,1.02794565
11,Financial Crime,2023,1
11,Financial Crime,2024,1
11,Financial Crime,2025,1
11,Financial Crime,2026,1
11,Financial Crime,2027,1
11,Financial Crime,2028,1
11,Financial Crime,2029,1
11,Financial Crime,2030,1
11,Financial Institutions,2000,1.039842072
11,Financial Institutions,2001,1.179199038
11,Financial Institutions,2002,1.387628983
11,Financial Institutions,2003,1.229139912
11,Financial Institutions,2004,1.097653234
11,Financial Institutions,2005,1.024892065
11,Financial Institutions,2006,1.024927899
11,Financial Institutions,2007,0.956301241
11,Financial Institutions,2008,0.941442076
11,Financial Institutions,2009,0.993515858
11,Financial Institutions,2010,0.998523014
11,Financial Institutions,2011,1.002816167
11,Financial Institutions,2012,1.043338741
11,Financial Institutions,2013,1.010255274
11,Financial Institutions,2014,0.997376042
11,Financial Institutions,2015,0.98995046
11,Financial Institutions,2016,0.859839306
11,Financial Institutions,2017,0.956811071
11,Financial Institutions,2018,1.06744814
11,Financial Institutions,2019,1.184789295
11,Financial Institutions,2020,1.323370196
11,Financial Institutions,2021,1.207044143
11,Financial Institutions,2022,1.038710869
11,Financial Institutions,2023,0.92
11,Financial Institutions,2024,0.92
11,Financial Institutions,2025,0.92
11,Financial Institutions,2026,0.92
11,Financial Institutions,2027,0.92
11,Financial Institutions,2028,0.92
11,Financial Institutions,2029,0.92
11,Financial Institutions,2030,0.92
11,Healthcare Misc,2000,1.039842072
11,Healthcare Misc,2001,1.179199038
11,Healthcare Misc,2002,1.387628983
11,Healthcare Misc,2003,1.229139912
11,Healthcare Misc,2004,1.097653234
11,Healthcare Misc,2005,1.024892065
11,Healthcare Misc,2006,1.024927899
11,Healthcare Misc,2007,0.956301241
11,Healthcare Misc,2008,0.941442076
11,Healthcare Misc,2009,0.993515858
11,Healthcare Misc,2010,0.998523014
11,Healthcare Misc,2011,0.987037711
11,Healthcare Misc,2012,1.076693648
11,Healthcare Misc,2013,1.101846219
11,Healthcare Misc,2014,1.046436169
11,Healthcare Misc,2015,1.010563052
11,Healthcare Misc,2016,1.001602633
11,Healthcare Misc,2017,0.933237096
11,Healthcare Misc,2018,1.026657262
11,Healthcare Misc,2019,1.020488895
11,Healthcare Misc,2020,1.041338124
11,Healthcare Misc,2021,1.071394848
11,Healthcare Misc,2022,1.040614442
11,Healthcare Misc,2023,1.04
11,Healthcare Misc,2024,1.04
11,Healthcare Misc,2025,1.04
11,Healthcare Misc,2026,1.04
11,Healthcare Misc,2027,1.04
11,Healthcare Misc,2028,1.04
11,Healthcare Misc,2029,1.04
11,Healthcare Misc,2030,1.04
11,Healthcare ML,2000,1.039842072
11,Healthcare ML,2001,1.179199038
11,Healthcare ML,2002,1.387628983
11,Healthcare ML,2003,1.229139912
11,Healthcare ML,2004,1.097653234
11,Healthcare ML,2005,1.024892065
11,Healthcare ML,2006,1.024927899
11,Healthcare ML,2007,0.956301241
11,Healthcare ML,2008,0.941442076
11,Healthcare ML,2009,0.993515858
11,Healthcare ML,2010,0.998523014
11,Healthcare ML,2011,1.002816167
11,Healthcare ML,2012,1.033981018
11,Healthcare ML,2013,0.972712748
11,Healthcare ML,2014,1.055186421
11,Healthcare ML,2015,1.038376251
11,Healthcare ML,2016,1.017843196
11,Healthcare ML,2017,1.019856988
11,Healthcare ML,2018,1.009914065
11,Healthcare ML,2019,1.072615548
11,Healthcare ML,2020,1.262665249
11,Healthcare ML,2021,1.324100966
11,Healthcare ML,2022,1.154586709
11,Healthcare ML,2023,1.05
11,Healthcare ML,2024,1.05
11,Healthcare ML,2025,1.05
11,Healthcare ML,2026,1.05
11,Healthcare ML,2027,1.05
11,Healthcare ML,2028,1.05
11,Healthcare ML,2029,1.05
11,Healthcare ML,2030,1.05
11,Hospitals,2000,1.116930819
11,Hospitals,2001,1.247512152
11,Hospitals,2002,1.387628983
11,Hospitals,2003,1.140378368
11,Hospitals,2004,1.004505226
11,Hospitals,2005,0.988448848
11,Hospitals,2006,0.979562547
11,Hospitals,2007,0.931828253
11,Hospitals,2008,0.908938426
11,Hospitals,2009,0.958318069
11,Hospitals,2010,0.982589317
11,Hospitals,2011,0.973438361
11,Hospitals,2012,1.02946049
11,Hospitals,2013,0.966452559
11,Hospitals,2014,0.935655848
11,Hospitals,2015,0.93733837
11,Hospitals,2016,0.970095174
11,Hospitals,2017,1.012984594
11,Hospitals,2018,1.054481541
11,Hospitals,2019,1.182804008
11,Hospitals,2020,1.191229815
11,Hospitals,2021,1.175505775
11,Hospitals,2022,1.279024947
11,Hospitals,2023,1.2
11,Hospitals,2024,1.2
11,Hospitals,2025,1.2
11,Hospitals,2026,1.2
11,Hospitals,2027,1.2
11,Hospitals,2028,1.2
11,Hospitals,2029,1.2
11,Hospitals,2030,1.2
11,Hull,2000,0.982727433
11,Hull,2001,1.12289321
11,Hull,2002,1.163373249
11,Hull,2003,1.106802176
11,Hull,2004,1.037577008
11,Hull,2005,1.008981691
11,Hull,2006,0.958574622
11,Hull,2007,0.952145632
11,Hull,2008,0.954547175
11,Hull,2009,1.0073613
11,Hull,2010,0.979584101
11,Hull,2011,0.979331908
11,Hull,2012,0.990073842
11,Hull,2013,0.984695734
11,Hull,2014,0.958127972
11,Hull,2015,0.953769493
11,Hull,2016,0.940946495
11,Hull,2017,0.961353629
11,Hull,2018,1.020502621
11,Hull,2019,1.109272279
11,Hull,2020,1.177743481
11,Hull,2021,1.08580043
11,Hull,2022,1.030560315
11,Hull,2023,1
11,Hull,2024,1
11,Hull,2025,1
11,Hull,2026,1
11,Hull,2027,1
11,Hull,2028,1
11,Hull,2029,1
11,Hull,2030,1
11,International ML,2000,1.039842072
11,International ML,2001,1.179199038
11,International ML,2002,1.387628983
11,International ML,2003,1.229139912
11,International ML,2004,1.097653234
11,International ML,2005,1.024892065
11,International ML,2006,1.024927899
11,International ML,2007,0.956301241
11,International ML,2008,0.941442076
11,International ML,2009,0.993515858
11,International ML,2010,0.998523014
11,International ML,2011,1.002816167
11,International ML,2012,1.043338741
11,International ML,2013,1.010255274
11,International ML,2014,0.997376042
11,International ML,2015,0.98995046
11,International ML,2016,1.148761044
11,International ML,2017,0.95687608
11,International ML,2018,1.0406351
11,International ML,2019,1.419246839
11,International ML,2020,1.9
11,International ML,2021,1.227314035
11,International ML,2022,0.875995636
11,International ML,2023,0.87
11,International ML,2024,0.87
11,International ML,2025,0.87
11,International ML,2026,0.87
11,International ML,2027,0.87
11,International ML,2028,0.87
11,International ML,2029,0.87
11,International ML,2030,0.87
11,Intl M&A,2000,1
11,Intl M&A,2001,1
11,Intl M&A,2002,1
11,Intl M&A,2003,1
11,Intl M&A,2004,1
11,Intl M&A,2005,1
11,Intl M&A,2006,1
11,Intl M&A,2007,1
11,Intl M&A,2008,1
11,Intl M&A,2009,1
11,Intl M&A,2010,1
11,Intl M&A,2011,1
11,Intl M&A,2012,1
11,Intl M&A,2013,1
11,Intl M&A,2014,1
11,Intl M&A,2015,1
11,Intl M&A,2016,1
11,Intl M&A,2017,1
11,Intl M&A,2018,1
11,Intl M&A,2019,1
11,Intl M&A,2020,1
11,Intl M&A,2021,1
11,Intl M&A,2022,1
11,Intl M&A,2023,1
11,Intl M&A,2024,1
11,Intl M&A,2025,1
11,Intl M&A,2026,1
11,Intl M&A,2027,1
11,Intl M&A,2028,1
11,Intl M&A,2029,1
11,Intl M&A,2030,1
11,Jewellers,2000,1.01501931
11,Jewellers,2001,1.189911607
11,Jewellers,2002,1.264841737
11,Jewellers,2003,1.075735702
11,Jewellers,2004,1.013724957
11,Jewellers,2005,1.001860047
11,Jewellers,2006,1.000644321
11,Jewellers,2007,1.003277655
11,Jewellers,2008,0.987525456
11,Jewellers,2009,0.991532618
11,Jewellers,2010,1.02313337
11,Jewellers,2011,1.016955847
11,Jewellers,2012,1.026514789
11,Jewellers,2013,1.023057091
11,Jewellers,2014,1.014943486
11,Jewellers,2015,1.016579544
11,Jewellers,2016,0.968323134
11,Jewellers,2017,1.011957937
11,Jewellers,2018,1.017462103
11,Jewellers,2019,1.020513138
11,Jewellers,2020,1.031535828
11,Jewellers,2021,1.013425455
11,Jewellers,2022,1.011821199
11,Jewellers,2023,1.017139299
11,Jewellers,2024,1.017139299
11,Jewellers,2025,1.017139299
11,Jewellers,2026,1.017139299
11,Jewellers,2027,1.017139299
11,Jewellers,2028,1.017139299
11,Jewellers,2029,1.017139299
11,Jewellers,2030,1.017139299
11,Large Risk International Healthcare,2000,1.116930819
11,Large Risk International Healthcare,2001,1.247512152
11,Large Risk International Healthcare,2002,1.387628983
11,Large Risk International Healthcare,2003,1.140378368
11,Large Risk International Healthcare,2004,1.004505226
11,Large Risk International Healthcare,2005,0.988448848
11,Large Risk International Healthcare,2006,0.979562547
11,Large Risk International Healthcare,2007,0.931828253
11,Large Risk International Healthcare,2008,0.908938426
11,Large Risk International Healthcare,2009,0.958318069
11,Large Risk International Healthcare,2010,0.982589317
11,Large Risk International Healthcare,2011,0.973438361
11,Large Risk International Healthcare,2012,1.02946049
11,Large Risk International Healthcare,2013,0.966452559
11,Large Risk International Healthcare,2014,0.935655848
11,Large Risk International Healthcare,2015,0.93733837
11,Large Risk International Healthcare,2016,0.970095174
11,Large Risk International Healthcare,2017,1.012984594
11,Large Risk International Healthcare,2018,1.054481541
11,Large Risk International Healthcare,2019,1.182804008
11,Large Risk International Healthcare,2020,1.191229815
11,Large Risk International Healthcare,2021,1.175505775
11,Large Risk International Healthcare,2022,1.279024947
11,Large Risk International Healthcare,2023,1.2
11,Large Risk International Healthcare,2024,1.2
11,Large Risk International Healthcare,2025,1.2
11,Large Risk International Healthcare,2026,1.2
11,Large Risk International Healthcare,2027,1.2
11,Large Risk International Healthcare,2028,1.2
11,Large Risk International Healthcare,2029,1.2
11,Large Risk International Healthcare,2030,1.2
11,Large Risk International TMB E&O,2000,1.018084298
11,Large Risk International TMB E&O,2001,1.412000955
11,Large Risk International TMB E&O,2002,1.527343631
11,Large Risk International TMB E&O,2003,1.30176335
11,Large Risk International TMB E&O,2004,0.980465589
11,Large Risk International TMB E&O,2005,0.98779399
11,Large Risk International TMB E&O,2006,0.93487413
11,Large Risk International TMB E&O,2007,0.922565446
11,Large Risk International TMB E&O,2008,0.924375413
11,Large Risk International TMB E&O,2009,0.990371128
11,Large Risk International TMB E&O,2010,0.948347865
11,Large Risk International TMB E&O,2011,0.9273945
11,Large Risk International TMB E&O,2012,0.964432234
11,Large Risk International TMB E&O,2013,0.946579218
11,Large Risk International TMB E&O,2014,0.961959535
11,Large Risk International TMB E&O,2015,1.128043335
11,Large Risk International TMB E&O,2016,0.98166187
11,Large Risk International TMB E&O,2017,0.986083344
11,Large Risk International TMB E&O,2018,1.004964391
11,Large Risk International TMB E&O,2019,1.066622723
11,Large Risk International TMB E&O,2020,1.063327054
11,Large Risk International TMB E&O,2021,1.397997753
11,Large Risk International TMB E&O,2022,1.339219574
11,Large Risk International TMB E&O,2023,1.1
11,Large Risk International TMB E&O,2024,1.1
11,Large Risk International TMB E&O,2025,1.1
11,Large Risk International TMB E&O,2026,1.1
11,Large Risk International TMB E&O,2027,1.1
11,Large Risk International TMB E&O,2028,1.1
11,Large Risk International TMB E&O,2029,1.1
11,Large Risk International TMB E&O,2030,1.1
11,Large Risk International TMB Info Sec,2000,1.018084298
11,Large Risk International TMB Info Sec,2001,1.412000955
11,Large Risk International TMB Info Sec,2002,1.527343631
11,Large Risk International TMB Info Sec,2003,1.30176335
11,Large Risk International TMB Info Sec,2004,0.980465589
11,Large Risk International TMB Info Sec,2005,0.98779399
11,Large Risk International TMB Info Sec,2006,0.93487413
11,Large Risk International TMB Info Sec,2007,0.922565446
11,Large Risk International TMB Info Sec,2008,0.924375413
11,Large Risk International TMB Info Sec,2009,0.990371128
11,Large Risk International TMB Info Sec,2010,0.948347865
11,Large Risk International TMB Info Sec,2011,0.951959765
11,Large Risk International TMB Info Sec,2012,1.045633763
11,Large Risk International TMB Info Sec,2013,0.95353958
11,Large Risk International TMB Info Sec,2014,1.033684874
11,Large Risk International TMB Info Sec,2015,1.078637343
11,Large Risk International TMB Info Sec,2016,0.999728497
11,Large Risk International TMB Info Sec,2017,0.997064273
11,Large Risk International TMB Info Sec,2018,0.984202101
11,Large Risk International TMB Info Sec,2019,1.002684705
11,Large Risk International TMB Info Sec,2020,1.048977412
11,Large Risk International TMB Info Sec,2021,1.892088467
11,Large Risk International TMB Info Sec,2022,1.597047606
11,Large Risk International TMB Info Sec,2023,1.05
11,Large Risk International TMB Info Sec,2024,1.05
11,Large Risk International TMB Info Sec,2025,1.05
11,Large Risk International TMB Info Sec,2026,1.05
11,Large Risk International TMB Info Sec,2027,1.05
11,Large Risk International TMB Info Sec,2028,1.05
11,Large Risk International TMB Info Sec,2029,1.05
11,Large Risk International TMB Info Sec,2030,1.05
11,Lawyers,2000,1.021842647
11,Lawyers,2001,1.238990859
11,Lawyers,2002,1.588805813
11,Lawyers,2003,1.612789546
11,Lawyers,2004,1.158819378
11,Lawyers,2005,1.050921768
11,Lawyers,2006,1.079090011
11,Lawyers,2007,0.950750011
11,Lawyers,2008,0.899684972
11,Lawyers,2009,1.001220109
11,Lawyers,2010,0.992870668
11,Lawyers,2011,0.965057396
11,Lawyers,2012,1.021378384
11,Lawyers,2013,1.019699861
11,Lawyers,2014,0.980646879
11,Lawyers,2015,0.97780302
11,Lawyers,2016,0.968361277
11,Lawyers,2017,0.993101318
11,Lawyers,2018,1.040331047
11,Lawyers,2019,1.1702554
11,Lawyers,2020,1.217191186
11,Lawyers,2021,1.173076674
11,Lawyers,2022,1.095531517
11,Lawyers,2023,1.076782731
11,Lawyers,2024,1.076782731
11,Lawyers,2025,1.076782731
11,Lawyers,2026,1.076782731
11,Lawyers,2027,1.076782731
11,Lawyers,2028,1.076782731
11,Lawyers,2029,1.076782731
11,Lawyers,2030,1.076782731
11,Life Direct,2000,1.063188649
11,Life Direct,2001,1.113106187
11,Life Direct,2002,1.172040825
11,Life Direct,2003,0.928179605
11,Life Direct,2004,0.932459287
11,Life Direct,2005,0.936693956
11,Life Direct,2006,0.934486508
11,Life Direct,2007,0.931734632
11,Life Direct,2008,0.954419553
11,Life Direct,2009,0.994197426
11,Life Direct,2010,1.036061913
11,Life Direct,2011,1.008456543
11,Life Direct,2012,1.034810795
11,Life Direct,2013,0.997922869
11,Life Direct,2014,0.985056954
11,Life Direct,2015,1.010933821
11,Life Direct,2016,0.988196542
11,Life Direct,2017,0.985933402
11,Life Direct,2018,1.009417165
11,Life Direct,2019,1.036441557
11,Life Direct,2020,1.0143973
11,Life Direct,2021,1.014328876
11,Life Direct,2022,1.046580714
11,Life Direct,2023,1.02
11,Life Direct,2024,1.02
11,Life Direct,2025,1.02
11,Life Direct,2026,1.02
11,Life Direct,2027,1.02
11,Life Direct,2028,1.02
11,Life Direct,2029,1.02
11,Life Direct,2030,1.02
11,Life Reinsurance,2000,1.063188649
11,Life Reinsurance,2001,1.113106187
11,Life Reinsurance,2002,1.172040825
11,Life Reinsurance,2003,0.928179605
11,Life Reinsurance,2004,0.932459287
11,Life Reinsurance,2005,0.936693956
11,Life Reinsurance,2006,0.934486508
11,Life Reinsurance,2007,0.931734632
11,Life Reinsurance,2008,0.954419553
11,Life Reinsurance,2009,0.994197426
11,Life Reinsurance,2010,0.981548344
11,Life Reinsurance,2011,0.991178012
11,Life Reinsurance,2012,0.992782459
11,Life Reinsurance,2013,0.988663943
11,Life Reinsurance,2014,0.976269573
11,Life Reinsurance,2015,0.961031738
11,Life Reinsurance,2016,0.952453153
11,Life Reinsurance,2017,0.957996404
11,Life Reinsurance,2018,0.964930823
11,Life Reinsurance,2019,0.989899751
11,Life Reinsurance,2020,1.037548451
11,Life Reinsurance,2021,1.064657113
11,Life Reinsurance,2022,1.018717158
11,Life Reinsurance,2023,1.02
11,Life Reinsurance,2024,1.02
11,Life Reinsurance,2025,1.02
11,Life Reinsurance,2026,1.02
11,Life Reinsurance,2027,1.02
11,Life Reinsurance,2028,1.02
11,Life Reinsurance,2029,1.02
11,Life Reinsurance,2030,1.02
11,London - A&E,2000,1.021842647
11,London - A&E,2001,1.238990859
11,London - A&E,2002,1.588805813
11,London - A&E,2003,1.612789546
11,London - A&E,2004,1.158819378
11,London - A&E,2005,1.050921768
11,London - A&E,2006,1.079090011
11,London - A&E,2007,0.950750011
11,London - A&E,2008,0.899684972
11,London - A&E,2009,1.001220109
11,London - A&E,2010,0.992870668
11,London - A&E,2011,0.965057396
11,London - A&E,2012,1.021378384
11,London - A&E,2013,1.019699861
11,London - A&E,2014,0.980646879
11,London - A&E,2015,0.97780302
11,London - A&E,2016,0.968361277
11,London - A&E,2017,0.993101318
11,London - A&E,2018,1.040331047
11,London - A&E,2019,1.1702554
11,London - A&E,2020,1.217191186
11,London - A&E,2021,1.173076674
11,London - A&E,2022,1.095531517
11,London - A&E,2023,1.076782731
11,London - A&E,2024,1.076782731
11,London - A&E,2025,1.076782731
11,London - A&E,2026,1.076782731
11,London - A&E,2027,1.076782731
11,London - A&E,2028,1.076782731
11,London - A&E,2029,1.076782731
11,London - A&E,2030,1.076782731
11,Marine Libs,2000,0.960237691
11,Marine Libs,2001,1.037836002
11,Marine Libs,2002,1.300261695
11,Marine Libs,2003,1.208634035
11,Marine Libs,2004,1.058564143
11,Marine Libs,2005,1.010025375
11,Marine Libs,2006,1.111462152
11,Marine Libs,2007,0.987072689
11,Marine Libs,2008,1.02698484
11,Marine Libs,2009,1.023890575
11,Marine Libs,2010,1.014651035
11,Marine Libs,2011,1.027736462
11,Marine Libs,2012,1.012618088
11,Marine Libs,2013,1.018050973
11,Marine Libs,2014,0.971638637
11,Marine Libs,2015,0.968966229
11,Marine Libs,2016,0.966182473
11,Marine Libs,2017,1.012227149
11,Marine Libs,2018,1.05177102
11,Marine Libs,2019,1.05248915
11,Marine Libs,2020,1.064823473
11,Marine Libs,2021,1.087277316
11,Marine Libs,2022,1.084217051
11,Marine Libs,2023,1.05
11,Marine Libs,2024,1.05
11,Marine Libs,2025,1.05
11,Marine Libs,2026,1.05
11,Marine Libs,2027,1.05
11,Marine Libs,2028,1.05
11,Marine Libs,2029,1.05
11,Marine Libs,2030,1.05
11,Marine Misc,2000,0.97270867
11,Marine Misc,2001,1.085947642
11,Marine Misc,2002,1.101409799
11,Marine Misc,2003,1.01332968
11,Marine Misc,2004,0.996309143
11,Marine Misc,2005,0.912036401
11,Marine Misc,2006,1.010040999
11,Marine Misc,2007,0.971941392
11,Marine Misc,2008,1.019289749
11,Marine Misc,2009,1.100641746
11,Marine Misc,2010,1.010150774
11,Marine Misc,2011,1.000000051
11,Marine Misc,2012,0.994735995
11,Marine Misc,2013,1.001282438
11,Marine Misc,2014,1.018554441
11,Marine Misc,2015,1.091819307
11,Marine Misc,2016,1.045229448
11,Marine Misc,2017,1.061034127
11,Marine Misc,2018,1.062386446
11,Marine Misc,2019,1.073890307
11,Marine Misc,2020,1.202727923
11,Marine Misc,2021,1.06942181
11,Marine Misc,2022,1.070432829
11,Marine Misc,2023,1
11,Marine Misc,2024,1
11,Marine Misc,2025,1
11,Marine Misc,2026,1
11,Marine Misc,2027,1
11,Marine Misc,2028,1
11,Marine Misc,2029,1
11,Marine Misc,2030,1
11,Media,2000,1.039842072
11,Media,2001,1.179199038
11,Media,2002,1.387628983
11,Media,2003,1.229139912
11,Media,2004,1.097653234
11,Media,2005,1.024892065
11,Media,2006,1.024927899
11,Media,2007,0.956301241
11,Media,2008,0.941442076
11,Media,2009,0.993515858
11,Media,2010,0.998523014
11,Media,2011,1.002816167
11,Media,2012,1.043338741
11,Media,2013,1.010255274
11,Media,2014,0.997376042
11,Media,2015,0.98995046
11,Media,2016,0.999643707
11,Media,2017,1.006444567
11,Media,2018,1.022125299
11,Media,2019,1.012328273
11,Media,2020,1.049921175
11,Media,2021,1.080436702
11,Media,2022,1.059784422
11,Media,2023,1.03
11,Media,2024,1.03
11,Media,2025,1.03
11,Media,2026,1.03
11,Media,2027,1.03
11,Media,2028,1.03
11,Media,2029,1.03
11,Media,2030,1.03
11,Misc Med PE,2000,1.039842072
11,Misc Med PE,2001,1.179199038
11,Misc Med PE,2002,1.387628983
11,Misc Med PE,2003,1.229139912
11,Misc Med PE,2004,1.097653234
11,Misc Med PE,2005,1.024892065
11,Misc Med PE,2006,1.024927899
11,Misc Med PE,2007,0.956301241
11,Misc Med PE,2008,0.941442076
11,Misc Med PE,2009,0.993515858
11,Misc Med PE,2010,0.998523014
11,Misc Med PE,2011,1.002816167
11,Misc Med PE,2012,1.043338741
11,Misc Med PE,2013,1.010255274
11,Misc Med PE,2014,0.997376042
11,Misc Med PE,2015,0.98995046
11,Misc Med PE,2016,0.902824222
11,Misc Med PE,2017,0.887906141
11,Misc Med PE,2018,0.896233801
11,Misc Med PE,2019,1.053613955
11,Misc Med PE,2020,1.12275806
11,Misc Med PE,2021,1.170665864
11,Misc Med PE,2022,1.079221323
11,Misc Med PE,2023,1.05
11,Misc Med PE,2024,1.05
11,Misc Med PE,2025,1.05
11,Misc Med PE,2026,1.05
11,Misc Med PE,2027,1.05
11,Misc Med PE,2028,1.05
11,Misc Med PE,2029,1.05
11,Misc Med PE,2030,1.05
11,Motor,2000,1.006669117
11,Motor,2001,1.097695831
11,Motor,2002,1.267499416
11,Motor,2003,1.133463154
11,Motor,2004,1.04359844
11,Motor,2005,1.011011223
11,Motor,2006,1.105631353
11,Motor,2007,0.997466882
11,Motor,2008,0.902317113
11,Motor,2009,1.057707824
11,Motor,2010,0.992692814
11,Motor,2011,1.032541425
11,Motor,2012,1.066405132
11,Motor,2013,1.046946251
11,Motor,2014,1.006340365
11,Motor,2015,0.983142518
11,Motor,2016,0.967797068
11,Motor,2017,1.002532346
11,Motor,2018,1.028789241
11,Motor,2019,1.05460099
11,Motor,2020,1.074556624
11,Motor,2021,1.065379242
11,Motor,2022,1.058963131
11,Motor,2023,1.15
11,Motor,2024,1.15
11,Motor,2025,1.15
11,Motor,2026,1.15
11,Motor,2027,1.15
11,Motor,2028,1.15
11,Motor,2029,1.15
11,Motor,2030,1.15
11,Open Market,2000,1.117797191
11,Open Market,2001,1.311204029
11,Open Market,2002,1.208068072
11,Open Market,2003,0.998004105
11,Open Market,2004,0.894437678
11,Open Market,2005,0.976068808
11,Open Market,2006,1.266790649
11,Open Market,2007,0.941748785
11,Open Market,2008,0.909234772
11,Open Market,2009,1.086302508
11,Open Market,2010,0.942076736
11,Open Market,2011,1.048165069
11,Open Market,2012,1.073352021
11,Open Market,2013,1.003734715
11,Open Market,2014,0.955048297
11,Open Market,2015,0.930523567
11,Open Market,2016,0.941663719
11,Open Market,2017,1.007885232
11,Open Market,2018,1.174083985
11,Open Market,2019,1.173351557
11,Open Market,2020,1.204172378
11,Open Market,2021,1.099315233
11,Open Market,2022,1.076517282
11,Open Market,2023,1.173072663
11,Open Market,2024,1.173072663
11,Open Market,2025,1.173072663
11,Open Market,2026,1.173072663
11,Open Market,2027,1.173072663
11,Open Market,2028,1.173072663
11,Open Market,2029,1.173072663
11,Open Market,2030,1.173072663
11,PA Direct,2000,1.063188649
11,PA Direct,2001,1.113106187
11,PA Direct,2002,1.172040825
11,PA Direct,2003,0.928179605
11,PA Direct,2004,0.932459287
11,PA Direct,2005,0.936693956
11,PA Direct,2006,0.934486508
11,PA Direct,2007,0.931734632
11,PA Direct,2008,0.954419553
11,PA Direct,2009,0.98
11,PA Direct,2010,0.987136743
11,PA Direct,2011,0.987824744
11,PA Direct,2012,0.997306094
11,PA Direct,2013,0.990369483
11,PA Direct,2014,0.987098126
11,PA Direct,2015,1.006764583
11,PA Direct,2016,1.011834718
11,PA Direct,2017,1.053341354
11,PA Direct,2018,0.998742569
11,PA Direct,2019,1.000775238
11,PA Direct,2020,1.025854767
11,PA Direct,2021,1.055846304
11,PA Direct,2022,1.022750733
11,PA Direct,2023,1
11,PA Direct,2024,1
11,PA Direct,2025,1
11,PA Direct,2026,1
11,PA Direct,2027,1
11,PA Direct,2028,1
11,PA Direct,2029,1
11,PA Direct,2030,1
11,PA reinsurance,2000,1.063188649
11,PA reinsurance,2001,1.113106187
11,PA reinsurance,2002,1.172040825
11,PA reinsurance,2003,0.928179605
11,PA reinsurance,2004,0.932459287
11,PA reinsurance,2005,0.936693956
11,PA reinsurance,2006,0.934486508
11,PA reinsurance,2007,0.931734632
11,PA reinsurance,2008,0.954419553
11,PA reinsurance,2009,0.985471225
11,PA reinsurance,2010,0.979646912
11,PA reinsurance,2011,0.971624077
11,PA reinsurance,2012,0.971110884
11,PA reinsurance,2013,0.964862281
11,PA reinsurance,2014,0.938876531
11,PA reinsurance,2015,0.903778124
11,PA reinsurance,2016,0.916304099
11,PA reinsurance,2017,0.941048113
11,PA reinsurance,2018,0.977257619
11,PA reinsurance,2019,1.002038644
11,PA reinsurance,2020,1.054732528
11,PA reinsurance,2021,1.121573974
11,PA reinsurance,2022,1.04359623
11,PA reinsurance,2023,1.025135249
11,PA reinsurance,2024,1.025135249
11,PA reinsurance,2025,1.025135249
11,PA reinsurance,2026,1.025135249
11,PA reinsurance,2027,1.025135249
11,PA reinsurance,2028,1.025135249
11,PA reinsurance,2029,1.025135249
11,PA reinsurance,2030,1.025135249
11,Package,2000,1.05025632
11,Package,2001,1.211221558
11,Package,2002,1.213417917
11,Package,2003,1.038331194
11,Package,2004,0.941566725
11,Package,2005,0.988038909
11,Package,2006,1.15544966
11,Package,2007,0.975189134
11,Package,2008,0.926584074
11,Package,2009,1.060713502
11,Package,2010,0.970013436
11,Package,2011,1.017277893
11,Package,2012,1.053512396
11,Package,2013,1.001218554
11,Package,2014,0.964463643
11,Package,2015,0.952489026
11,Package,2016,0.955676912
11,Package,2017,1.002233451
11,Package,2018,1
11,Package,2019,1.002207713
11,Package,2020,1.040388538
11,Package,2021,0.999448279
11,Package,2022,1.03465928
11,Package,2023,1.1
11,Package,2024,1.1
11,Package,2025,1.1
11,Package,2026,1.1
11,Package,2027,1.1
11,Package,2028,1.1
11,Package,2029,1.1
11,Package,2030,1.1
11,PE Delegated Authority,2000,1.026522811
11,PE Delegated Authority,2001,1.160006769
11,PE Delegated Authority,2002,1.212930586
11,PE Delegated Authority,2003,1.08465203
11,PE Delegated Authority,2004,1.035928987
11,PE Delegated Authority,2005,1.003636055
11,PE Delegated Authority,2006,0.987708191
11,PE Delegated Authority,2007,0.9645637
11,PE Delegated Authority,2008,0.968137419
11,PE Delegated Authority,2009,0.985282088
11,PE Delegated Authority,2010,1.002496505
11,PE Delegated Authority,2011,0.998721358
