"Path","Name","Type","Mode","Optionality","Label","Default Value"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_vessel_type","modelling_vessel_type","str","output","n/a","Type","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_gross_tonnage","modelling_gross_tonnage","int","output","n/a","Gross Tonnage","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_dwt","modelling_dwt","int","output","n/a","DWT","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_year_built","modelling_year_built","int","output","n/a","Build Year","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_flag","modelling_flag","str","output","n/a","Flag","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_vessel_class","modelling_vessel_class","str","output","n/a","Class","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_agreed_value","modelling_agreed_value","float","output","n/a","Not set","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_converted_agreed_value","modelling_converted_agreed_value","float","output","n/a","Converted Agreed Value","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_freight_conditions","modelling_freight_conditions","float","output","n/a","Freight Conditions","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_vessel_quality","modelling_vessel_quality","float","output","n/a","Vessel/Mach. Quality","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_area_of_operation","modelling_area_of_operation","float","output","n/a","Area of Operation","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_fleet_casualty_history","modelling_fleet_casualty_history","float","output","n/a","Fleet Casualty History","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_owner_quality","modelling_owner_quality","float","output","n/a","Owner/Manager Quality","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_uw_adjustment","modelling_uw_adjustment","float","output","n/a","UW Adjustment","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_agg_uw_adjustment","modelling_agg_uw_adjustment","float","output","n/a","Aggregate UW Adjustment","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_severity_base_x_build_year_x_agreed_value","static_severity_base_x_build_year_x_agreed_value","float","output","n/a","Base x Date Built
x Agreed Value","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_severity_vessel_type","static_severity_vessel_type","float","output","n/a","Vessel Type","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_severity_dwt","static_severity_dwt","float","output","n/a","DWT","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_base","static_base","float","output","n/a","Base","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_year_built","static_year_built","float","output","n/a","Date Built","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_frequency_vessel_type","static_frequency_vessel_type","float","output","n/a","Vessel Type","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_flag","static_flag","float","output","n/a","Flag","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_frequency_dwt","static_frequency_dwt","float","output","n/a","DWT","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_base","static_build_up_base","float","output","n/a","Base","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_year_built","static_build_up_year_built","float","output","n/a","Year of Build","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_frequency_vessel_type","static_build_up_frequency_vessel_type","float","output","n/a","Type","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_flag","static_build_up_flag","float","output","n/a","Flag","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_frequency_dwt_lower_bound","static_build_up_frequency_dwt_lower_bound","float","output","n/a","DWT Lower Band","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_frequency_dwt_upper_bound","static_build_up_frequency_dwt_upper_bound","float","output","n/a","DWT Upper Bound","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_frequency_dwt_lower_bound_factor","static_build_up_frequency_dwt_lower_bound_factor","float","output","n/a","DWT Lower Relativity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_frequency_dwt_upper_bound_factor","static_build_up_frequency_dwt_upper_bound_factor","float","output","n/a","DWT Upper Relativity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_frequency_dwt","static_build_up_frequency_dwt","float","output","n/a","DWT","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_frequency_predicted","static_build_up_frequency_predicted","float","output","n/a","Predicted Frequency - Static ","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_expected_loss","static_build_up_expected_loss","float","output","n/a","Expected Loss - Static ","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_model_frequency","static_model_frequency","float","output","n/a","Model Frequency","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_model_severity","static_model_severity","float","output","n/a","Model Severity (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_large_loss_overlay","static_large_loss_overlay","float","output","n/a","Large Loss Overlay (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_coverage","static_coverage","str","output","n/a","Coverage","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_coverage_factor","static_coverage_factor","float","output","n/a","Coverage Factor","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_expected_loss","static_expected_loss","float","output","n/a","Expected Loss (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_deductible","static_deductible","float","output","n/a","Deductible","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_mbbefdg","static_mbbefdg","float","output","n/a","MBBEFDG","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_order_percent","static_order_percent","float","output","n/a","Order","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_el_pre_uw_adj","static_el_pre_uw_adj","float","output","n/a","EL Pre UW Adj. (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_all_uw_adj","static_all_uw_adj","float","output","n/a","All UW Adj","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_el_post_uw_adj","static_el_post_uw_adj","float","output","n/a","EL Post UW Adj. (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_severity_base_x_build_year_x_agreed_value","behavioural_severity_base_x_build_year_x_agreed_value","float","output","n/a","Base x Date Built
x Agreed Value","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_severity_vessel_type","behavioural_severity_vessel_type","float","output","n/a","Vessel Type","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_severity_dwt","behavioural_severity_dwt","float","output","n/a","DWT","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_base","behavioural_base","float","output","n/a","Base","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_year_built","behavioural_year_built","float","output","n/a","Date Built","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_frequency_vessel_type","behavioural_frequency_vessel_type","float","output","n/a","Vessel Type","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_flag","behavioural_flag","float","output","n/a","Flag","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_frequency_dwt","behavioural_frequency_dwt","float","output","n/a","DWT","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_max_distance_ratio","behavioural_max_distance_ratio","float","output","n/a","Max Distance Ratio","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_perc_time_eez","behavioural_perc_time_eez","float","output","n/a","Time EEZ","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_ratio_moving","behavioural_ratio_moving","float","output","n/a","Ratio Moving","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_number_of_unique_port_visits","behavioural_number_of_unique_port_visits","float","output","n/a","Number Of Unique
Port Visits","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_base","behavioural_build_up_base","float","output","n/a","Base","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_year_built","behavioural_build_up_year_built","float","output","n/a","Year of Build","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_frequency_vessel_type","behavioural_build_up_frequency_vessel_type","float","output","n/a","Type","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_flag","behavioural_build_up_flag","float","output","n/a","Flag","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_frequency_dwt_lower_bound","behavioural_build_up_frequency_dwt_lower_bound","float","output","n/a","DWT Lower Band","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_frequency_dwt_upper_bound","behavioural_build_up_frequency_dwt_upper_bound","float","output","n/a","DWT Upper Bound","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_frequency_dwt_lower_bound_factor","behavioural_build_up_frequency_dwt_lower_bound_factor","float","output","n/a","DWT Lower Relativity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_frequency_dwt_upper_bound_factor","behavioural_build_up_frequency_dwt_upper_bound_factor","float","output","n/a","DWT Upper Relativity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_frequency_dwt","behavioural_build_up_frequency_dwt","float","output","n/a","DWT","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_frequency_predicted","behavioural_build_up_frequency_predicted","float","output","n/a","Predicted Frequency - Behavioural ","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_expected_loss","behavioural_build_up_expected_loss","float","output","n/a","Expected Loss - Behavioural ","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_max_distance_ratio","behavioural_build_up_max_distance_ratio","float","output","n/a","Max Distance Ratio","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_perc_time_eez","behavioural_build_up_perc_time_eez","float","output","n/a","Perc Time EEZ","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_ratio_moving","behavioural_build_up_ratio_moving","float","output","n/a","Ratio Moving","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_number_of_unique_port_visits","behavioural_build_up_number_of_unique_port_visits","float","output","n/a","Number Of Unique
Port Visits","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_model_frequency","behavioural_model_frequency","float","output","n/a","Model Frequency","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_model_severity","behavioural_model_severity","float","output","n/a","Model Severity (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_large_loss_overlay","behavioural_large_loss_overlay","float","output","n/a","Large Loss Overlay (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_coverage","behavioural_coverage","str","output","n/a","Coverage","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_coverage_factor","behavioural_coverage_factor","float","output","n/a","Coverage Factor","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_expected_loss","behavioural_expected_loss","float","output","n/a","Expected Loss (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_deductible","behavioural_deductible","float","output","n/a","Deductible","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_mbbefdg","behavioural_mbbefdg","float","output","n/a","MBBEFDG","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_order_percent","behavioural_order_percent","float","output","n/a","Order","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_el_pre_uw_adj","behavioural_el_pre_uw_adj","float","output","n/a","EL Pre UW Adj. (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_all_uw_adj","behavioural_all_uw_adj","float","output","n/a","All UW Adj","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_el_post_uw_adj","behavioural_el_post_uw_adj","float","output","n/a","EL Post UW Adj. (USD)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_severity_base_x_build_year_x_agreed_value","static_build_up_severity_base_x_build_year_x_agreed_value","float","output","n/a","Base","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_severity_vessel_type","static_build_up_severity_vessel_type","float","output","n/a","Type","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_severity_dwt_lower_bound","static_build_up_severity_dwt_lower_bound","float","output","n/a","DWT Lower Band","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_severity_dwt_upper_bound","static_build_up_severity_dwt_upper_bound","float","output","n/a","DWT Upper Bound","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_severity_dwt_lower_bound_factor","static_build_up_severity_dwt_lower_bound_factor","float","output","n/a","DWT Lower Relativity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_severity_dwt_upper_bound_factor","static_build_up_severity_dwt_upper_bound_factor","float","output","n/a","DWT Upper Relativity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_severity_dwt","static_build_up_severity_dwt","float","output","n/a","DWT","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_severity_predicted","static_build_up_severity_predicted","float","output","n/a","Predicted Severity (%)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/static_build_up_severity_model","static_build_up_severity_model","float","output","n/a","Model Severity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_severity_base_x_build_year_x_agreed_value","behavioural_build_up_severity_base_x_build_year_x_agreed_value","float","output","n/a","Base","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_severity_vessel_type","behavioural_build_up_severity_vessel_type","float","output","n/a","Type","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_severity_dwt_lower_bound","behavioural_build_up_severity_dwt_lower_bound","float","output","n/a","DWT Lower Band","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_severity_dwt_upper_bound","behavioural_build_up_severity_dwt_upper_bound","float","output","n/a","DWT Upper Bound","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_severity_dwt_lower_bound_factor","behavioural_build_up_severity_dwt_lower_bound_factor","float","output","n/a","DWT Lower Relativity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_severity_dwt_upper_bound_factor","behavioural_build_up_severity_dwt_upper_bound_factor","float","output","n/a","DWT Upper Relativity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_severity_dwt","behavioural_build_up_severity_dwt","float","output","n/a","DWT","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_severity_predicted","behavioural_build_up_severity_predicted","float","output","n/a","Predicted Severity (%)","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/behavioural_build_up_severity_model","behavioural_build_up_severity_model","float","output","n/a","Model Severity","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_behavioural_max_distance_ratio","modelling_behavioural_max_distance_ratio","float","output","n/a","Max Distance Ratio","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_behavioural_perc_time_eez","modelling_behavioural_perc_time_eez","float","output","n/a","Perc Time EEZ","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_behavioural_ratio_moving","modelling_behavioural_ratio_moving","float","output","n/a","Ratio Moving","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/modelling_behavioural_number_of_unique_port_visits","modelling_behavioural_number_of_unique_port_visits","float","output","n/a","Number Of Unique
Port Visits","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list/pro_rata_adjustment","pro_rata_adjustment","float","output","n/a","Pro Rata Adjustment","n/a"
"cds/exposure/granular/vessels/hull_rating/modelling_list","modelling_list","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/vessels/hull_rating","hull_rating","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/vessels","vessels","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/example_granular_field1","example_granular_field1","float","input","required","Example Granular Exposure Field 1","0"
"cds/exposure/granular/example_granular_field2","example_granular_field2","float","input","required","Example Granular Exposure Field 2","0"
"cds/exposure/granular","granular","structure","n/a","n/a","n/a","n/a"
"cds/exposure","exposure","structure","n/a","n/a","n/a","n/a"
"cds/standard_fields/insured_name","insured_name","str","input","optional","Insured Name","None"
"cds/standard_fields/broker","broker","str","input","optional","Broker Name","None"
"cds/standard_fields/expiry_date","expiry_date","date","output","n/a","Expiry Date","n/a"
"cds/standard_fields/inception_date","inception_date","date","output","n/a","Inception Date","n/a"
"cds/standard_fields/insured_country","insured_country","str","input","optional","Insured Country","None"
"cds/standard_fields/insured_postal_code","insured_postal_code","str","input","optional","Insured Postal Code","None"
"cds/standard_fields/insured_state_or_province","insured_state_or_province","str","input","optional","Insured State or Province","None"
"cds/standard_fields/is_admitted_or_surplus","is_admitted_or_surplus","str","input","optional","Is Admitted Or Surplus","None"
"cds/standard_fields/is_free_trade_zone","is_free_trade_zone","bool","input","required","Is Free-Trade Zone","False"
"cds/standard_fields/is_renewal","is_renewal","bool","input","required","Is Renewal","False"
"cds/standard_fields/underwriter","underwriter","str","input","optional","Underwriter","None"
"cds/standard_fields/policy_reference","policy_reference","str","input","optional","Policy Reference","None"
"cds/standard_fields/facility_reference","facility_reference","str","input","optional","Facility Reference","None"
"cds/standard_fields/benchmark_class","benchmark_class","str","input","optional","Benchmark Class","None"
"cds/standard_fields/uw_rationale","uw_rationale","str","input","optional","Underwriter Rationale","None"
"cds/standard_fields/trifocus","trifocus","str","input","optional","Trifocus","None"
"cds/standard_fields/rating_methodology","rating_methodology","str","input","required","Rater Priced or Case Priced?","Rater"
"cds/standard_fields/is_case_priced","is_case_priced","bool","output","n/a","Is Case Priced","n/a"
"cds/standard_fields/is_rater_priced","is_rater_priced","bool","output","n/a","Is Rater Priced","n/a"
"cds/standard_fields","standard_fields","structure","n/a","n/a","n/a","n/a"
"cds/layers/limit","limit","float","input","optional","Limit","None"
"cds/layers/excess","excess","float","input","optional","Excess","None"
"cds/layers/deductible","deductible","float","input","optional","Deductible","None"
"cds/layers/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None"
"cds/layers/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None"
"cds/layers/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None"
"cds/layers/currency","currency","str","input","optional","Currency","None"
"cds/layers/section_reference","section_reference","str","input","optional","Section Reference","None"
"cds/layers/brokerage","brokerage","float","input","optional","Brokerage","None"
"cds/layers/written_line","written_line","float","input","optional","Written Line","None"
"cds/layers/premium","premium","float","input","optional","Gross Bound Premium","None"
"cds/layers/status","status","str","input","optional","Status","None"
"cds/layers/is_primary_excess","is_primary_excess","str","input","optional","Primary or Excess","None"
"cds/layers/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium","n/a"
"cds/layers/bpi","bpi","float","output","n/a","BPI","n/a"
"cds/layers/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI (Pre-UW Adjustment)","n/a"
"cds/layers/model_premium","model_premium","float","output","n/a","Gross Model Premium","n/a"
"cds/layers/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a"
"cds/layers/quoted_premium","quoted_premium","float","input","optional","Gross Quoted Premium","None"
"cds/layers/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium","n/a"
"cds/layers/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment)","n/a"
"cds/layers/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a"
"cds/layers/tpi","tpi","float","output","n/a","TPI","n/a"
"cds/layers/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI (Pre-UW Adjustment)","n/a"
"cds/layers/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a"
"cds/layers/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a"
"cds/layers/pflr","pflr","float","output","n/a","Priced-for Loss Ratio","n/a"
"cds/layers/roc","roc","float","output","n/a","Return on Capital","n/a"
"cds/layers/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a"
"cds/layers/trifocus","trifocus","str","input","optional","Trifocus","None"
"cds/layers/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a"
"cds/layers/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a"
"cds/layers/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a"
"cds/layers/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a"
"cds/layers/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a"
"cds/layers/quoted_premium_100","quoted_premium_100","float","output","n/a","Gross Quoted Premium (100%)","n/a"
"cds/layers/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a"
"cds/layers/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a"
"cds/layers/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a"
"cds/layers/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a"
"cds/layers/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a"
"cds/layers/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a"
"cds/layers/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a"
"cds/layers/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment)","n/a"
"cds/layers/technical_premium_100","technical_premium_100","float","output","n/a","Gross Technical Premium (100%)","n/a"
"cds/layers/technical_premium_net_100","technical_premium_net_100","float","output","n/a","Net Technical Premium (100%)","n/a"
"cds/layers/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Pre-UW Adj.)","n/a"
"cds/layers/coverages/iv/limit","limit","float","input","optional","Limit","None"
"cds/layers/coverages/iv/excess","excess","float","input","optional","Excess","None"
"cds/layers/coverages/iv/deductible","deductible","float","input","optional","Deductible","None"
"cds/layers/coverages/iv/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None"
"cds/layers/coverages/iv/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None"
"cds/layers/coverages/iv/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None"
"cds/layers/coverages/iv/currency","currency","str","input","optional","Currency","None"
"cds/layers/coverages/iv/section_reference","section_reference","str","input","optional","Policy Section Reference","None"
"cds/layers/coverages/iv/brokerage","brokerage","float","override","n/a","Brokerage","n/a"
"cds/layers/coverages/iv/written_line","written_line","float","override","n/a","Written Line","n/a"
"cds/layers/coverages/iv/premium","premium","float","input","optional","Gross Bound Premium","None"
"cds/layers/coverages/iv/status","status","str","input","optional","Status","None"
"cds/layers/coverages/iv/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium","n/a"
"cds/layers/coverages/iv/bpi","bpi","float","output","n/a","BPI","n/a"
"cds/layers/coverages/iv/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/iv/model_premium","model_premium","float","output","n/a","Gross Model Premium","n/a"
"cds/layers/coverages/iv/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a"
"cds/layers/coverages/iv/quoted_premium","quoted_premium","float","output","n/a","Gross Quoted/Achieved Premium (100%)","n/a"
"cds/layers/coverages/iv/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium","n/a"
"cds/layers/coverages/iv/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/iv/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a"
"cds/layers/coverages/iv/tpi","tpi","float","output","n/a","TPI","n/a"
"cds/layers/coverages/iv/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/iv/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a"
"cds/layers/coverages/iv/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a"
"cds/layers/coverages/iv/pflr","pflr","float","output","n/a","Priced-for Loss Ratio","n/a"
"cds/layers/coverages/iv/roc","roc","float","output","n/a","Return on Capital","n/a"
"cds/layers/coverages/iv/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a"
"cds/layers/coverages/iv/trifocus","trifocus","str","input","optional","Trifocus","None"
"cds/layers/coverages/iv/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a"
"cds/layers/coverages/iv/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a"
"cds/layers/coverages/iv/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a"
"cds/layers/coverages/iv/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a"
"cds/layers/coverages/iv/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a"
"cds/layers/coverages/iv/quoted_premium_100","quoted_premium_100","float","output","n/a","Gross Quoted Premium (100%)","n/a"
"cds/layers/coverages/iv/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a"
"cds/layers/coverages/iv/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a"
"cds/layers/coverages/iv/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a"
"cds/layers/coverages/iv/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a"
"cds/layers/coverages/iv/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a"
"cds/layers/coverages/iv/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a"
"cds/layers/coverages/iv/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a"
"cds/layers/coverages/iv/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment)","n/a"
