vessel_type,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,count
Anchor Handling Tug - XAT45 to 49,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,1
Anchor Handling Tug - XAT5 to 8,0.00207162,0.00207162,0.00207162,0.002285784,0.002285784,0.002285784,0.002285784,0.00235277,0.00235277,0.00235277,0.00235277,0.00240312,0.00240312,0.00240312,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.00288214,0.00288214,0.00288214,0.00288214,0.003015101,0.003015101,0.003015101,0.003015101,0.003339002,0.003339002,0.003339002,0.003339002,0.003461413,0.003461413,0.003461413,0.003634711,0.003634711,0.003634711,0.003634711,0.004107802,0.004107802,0.004107802,0.004107802,0.004114425,0.004114425,0.004114425,0.004320448,0.004320448,0.004320448,0.004320448,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00593208,0.00593208,0.00593208,0.00593208,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0071827,0.0071827,0.0071827,0.00767076,0.00767076,0.00767076,0.00767076,0.009075,0.009075,0.009075,0.009075,0.061736,0.061736,0.061736,0.061736,27
Anchor Handling Tug - XAT9 to 14,0.00175398,0.00176793,0.00180513,0.00180513,0.00204693,0.002210895,0.002369744,0.00237708,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.00250914,0.00250914,0.00257703,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.00274536,0.00274536,0.00281976,0.00321975,0.003431419,0.00372837,0.00382236,0.004258023,0.004261677,0.004298875,0.004517428,0.00455175,0.00488835,0.0049259,0.004978435,0.005081481,0.00539805,0.005417643,0.00558279,0.005975051,0.006211597,0.006211597,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00641364,0.00680625,0.006927921,0.00699273,0.00721875,0.00721875,0.00721875,0.00762517,0.00762517,0.00763125,0.00763125,0.00763125,0.00777,0.00777,0.00777,0.0078285,0.007940625,0.00798095,0.008304498,0.00879111,0.009375,0.009375,0.009375,0.009437505,0.009576675,0.009576675,0.009576675,0.009691688,0.009691688,0.009691688,0.009920625,0.009920625,0.009920625,0.010660875,0.011173175,0.0119625,0.012161226,0.01583622,0.01818362,0.02053296,0.0317781,0.06384605,0.06384605,98
Anchor Handling Tug/Supply - XAH0 to 1,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,0.003026088,1
Anchor Handling Tug/Supply - XAH15 to 19,0.002173828,0.002173828,0.002173828,0.002173828,0.002484375,0.002484375,0.002484375,0.002484375,0.00398565,0.00398565,0.00398565,0.00398565,0.00398565,0.004510353,0.004510353,0.004510353,0.004510353,0.004860519,0.004860519,0.004860519,0.004860519,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.013505778,0.016851456,0.016851456,0.016851456,0.016851456,0.020221747,0.020221747,0.020221747,0.020221747,0.020221747,0.020221747,0.020221747,0.020221747,0.020221747,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.020337944,0.022164282,0.022164282,0.022164282,0.022164282,0.022164282,0.022164918,0.022164918,0.022164918,0.022164918,0.022164918,0.022164918,0.022164918,0.022164918,0.027336616,0.027336616,0.027336616,0.027336616,0.027336616,0.027337403,0.027337403,0.027337403,0.027337403,0.027337403,0.027337403,0.027337403,0.027337403,0.027337403,23
Anchor Handling Tug/Supply - XAH2 to 4,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.002276175,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.00289856,0.003073868,0.003073868,0.003073868,0.003073868,0.003073868,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00335916,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.00365397,0.003665727,0.003665727,0.003665727,0.003665727,0.003665727,0.00522624,0.00522624,0.00522624,0.00522624,0.00522624,0.00522624,0.00522624,0.00522624,0.00522624,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,0.005444226,21
Anchor Handling Tug/Supply - XAH20 to 24,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,0.01775905,1
Anchor Handling Tug/Supply - XAH25 to 29,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,0.0191625,1
Anchor Handling Tug/Supply - XAH30 to 999,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,0.06494355,2
Anchor Handling Tug/Supply - XAH35 to 39,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01037,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,0.01071,2
