"Path","Name","Type","Mode","Optionality","Label","Default Value"
"cds/layers/rate_change/expiring_policy_info/expiring_excess","expiring_excess","float","output","n/a","Not set","n/a"
"cds/layers/rate_change/expiring_policy_info","expiring_policy_info","structure","n/a","n/a","n/a","n/a"
"cds/layers/rate_change/total_change/calculated","calculated","float","output","n/a","Model %","n/a"
"cds/layers/rate_change/total_change/selected","selected","float","output","n/a","UW Selected %","n/a"
"cds/layers/rate_change/total_change/comments","comments","str","input","required","Comment",""
"cds/layers/rate_change/total_change","total_change","structure","n/a","n/a","n/a","n/a"
"cds/layers/rate_change/simple_rate_change","simple_rate_change","float","output","n/a","Pure Premium Change / Simple Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/technical","technical","float","output","n/a","Model Risk Adjusted Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/technical_net_brokerage","technical_net_brokerage","float","output","n/a","Not set","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/uw_selected","uw_selected","float","output","n/a","UW Selected Risk Adjusted Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change/uw_selected_net_brokerage","uw_selected_net_brokerage","float","output","n/a","UW Selected Risk Adjusted Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change","risk_adjusted_rate_change","structure","n/a","n/a","n/a","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change_case_priced/uw_selected","uw_selected","float","override","n/a","UW Selected Risk Adjusted Rate Change","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change_case_priced/uw_selected_net_brokerage","uw_selected_net_brokerage","float","output","n/a","UW Selected Risk Adjusted Rate Change Net Brokerage","n/a"
"cds/layers/rate_change/risk_adjusted_rate_change_case_priced/comments","comments","str","input","required","Comment",""
"cds/layers/rate_change/risk_adjusted_rate_change_case_priced","risk_adjusted_rate_change_case_priced","structure","n/a","n/a","n/a","n/a"
"cds/layers/rate_change/error_message","error_message","str","output","n/a","Not set","n/a"
"cds/layers/rate_change/temp_storage/quoted_premium","quoted_premium","float","output","n/a","Not set","n/a"
"cds/layers/rate_change/temp_storage/benchmark_premium","benchmark_premium","float","output","n/a","Not set","n/a"
"cds/layers/rate_change/temp_storage","temp_storage","structure","n/a","n/a","n/a","n/a"
"cds/layers/rate_change/overriden_expiring/is_overriden","is_overriden","bool","output","n/a","Not set","n/a"
"cds/layers/rate_change/overriden_expiring/comments","comments","str","input","required","Comment",""
"cds/layers/rate_change/overriden_expiring","overriden_expiring","structure","n/a","n/a","n/a","n/a"
"cds/layers/rate_change","rate_change","structure","n/a","n/a","n/a","n/a"
"cds/layers/bpi_case_priced","bpi_case_priced","float","input","required","BPI (Case Priced)","0"
"cds/layers/profit","profit","float","output","n/a","Profit","n/a"
"cds/layers/total_capital","total_capital","float","output","n/a","Total Capital","n/a"
"cds/layers/ei_limit","ei_limit","float","input","optional","Underlying EI Limit","None"
"cds/layers/ei_price","ei_price","float","input","optional","Entity Investigation Price","None"
"cds/layers/ei_premium","ei_premium","float","output","n/a","E/I Premium","n/a"
"cds/layers","layers","list","n/a","n/a","n/a","n/a"
"cds/currencies/target_currency","target_currency","str","input","optional","Target Currency","None"
"cds/currencies/source_currency","source_currency","str","input","optional","Source Currency","USD"
"cds/currencies/multi_currency_support","multi_currency_support","bool","input","required","Multi Currency Support","False"
"cds/currencies/rates/code","code","str","input","optional","Code","None"
"cds/currencies/rates/rate","rate","float","input","optional","Rate","None"
"cds/currencies/rates","rates","list","n/a","n/a","n/a","n/a"
"cds/currencies","currencies","structure","n/a","n/a","n/a","n/a"
"cds/experience_rating/claims_available","claims_available","bool","input","required","Loss Data Avaialble","False"
"cds/experience_rating/claims_fgu","claims_fgu","bool","input","required","Claims From Ground Up","False"
"cds/experience_rating/claims_net_of_deductible","claims_net_of_deductible","bool","input","required","Are Claims net of Deductible","False"
"cds/experience_rating","experience_rating","structure","n/a","n/a","n/a","n/a"
"cds/database_id","database_id","int","output","n/a","Database ID","n/a"
"cds/broker_contact","broker_contact","str","input","required","Broker Contact",""
"cds/capiq_results","capiq_results","str","output","n/a","Results","n/a"
"cds/capiq_search_complete","capiq_search_complete","bool","output","n/a","Not set","n/a"
"cds/capiq_selection","capiq_selection","int","input","optional","Selected Row Number","None"
"cds/capiq_populate","capiq_populate","str","output","n/a","Status","n/a"
"cds/capiq/selection","selection","bool","input","required","Select One","False"
"cds/capiq/id","id","str","output","n/a","Company ID","n/a"
"cds/capiq/company_name","company_name","str","output","n/a","Company","n/a"
"cds/capiq/exchange","exchange","str","output","n/a","Exchange","n/a"
"cds/capiq/market_cap","market_cap","float","output","n/a","Market Cap","n/a"
"cds/capiq/date_updated","date_updated","date","output","n/a","Date Updated","n/a"
"cds/capiq/sic_code","sic_code","str","output","n/a","Not set","n/a"
"cds/capiq/ipo_date","ipo_date","date","output","n/a","Date Updated","n/a"
"cds/capiq/ticker","ticker","str","output","n/a","Not set","n/a"
"cds/capiq/hq_state","hq_state","str","output","n/a","Not set","n/a"
"cds/capiq/incorporated_state","incorporated_state","str","output","n/a","Not set","n/a"
"cds/capiq/hq_city","hq_city","str","output","n/a","Not set","n/a"
"cds/capiq/minimum_trading_volume","minimum_trading_volume","float","output","n/a","Not set","n/a"
"cds/capiq/volatility_of_trading","volatility_of_trading","float","output","n/a","Not set","n/a"
"cds/capiq/execs_under_age_50","execs_under_age_50","float","output","n/a","Not set","n/a"
"cds/capiq/year_founded","year_founded","float","output","n/a","Not set","n/a"
"cds/capiq/total_assets","total_assets","float","output","n/a","Not set","n/a"
"cds/capiq/ebit","ebit","float","output","n/a","Not set","n/a"
"cds/capiq/current_assets","current_assets","float","output","n/a","Not set","n/a"
"cds/capiq/total_liabilities","total_liabilities","float","output","n/a","Not set","n/a"
"cds/capiq/current_liabilities","current_liabilities","float","output","n/a","Not set","n/a"
"cds/capiq/retained_earnings","retained_earnings","float","output","n/a","Not set","n/a"
"cds/capiq/net_sales","net_sales","float","output","n/a","Not set","n/a"
"cds/capiq/market_value_of_equity","market_value_of_equity","float","output","n/a","Not set","n/a"
"cds/capiq/source","source","date","output","n/a","Not set","n/a"
"cds/capiq/company_description","company_description","str","output","n/a","Not set","n/a"
"cds/capiq","capiq","list","n/a","n/a","n/a","n/a"
"cds/capiq_refresh_date","capiq_refresh_date","date","output","n/a","Refresh Date","n/a"
"cds/capiq_wb_id","capiq_wb_id","str","input","optional","Company ID","None"
"cds/trifocus_us_surplus","trifocus_us_surplus","str","input","required","Trifocus","BUSA D&O MM"
"cds/broker_dropdown/Broker","Broker","str","output","n/a","Broker","n/a"
"cds/broker_dropdown","broker_dropdown","list","n/a","n/a","n/a","n/a"
"cds/dummy_false","dummy_false","bool","output","n/a","Not set","n/a"
"cds/entity_investigation","entity_investigation","bool","input","required","Entity Investigation","False"
"cds/bridge_countries","bridge_countries","bool","input","required","Bridge Countries?","False"
"cds/bridge_country/country","country","str","input","optional","Bridge Country","None"
"cds/bridge_country/premium","premium","float","output","n/a","Premium","n/a"
"cds/bridge_country","bridge_country","list","n/a","n/a","n/a","n/a"
"cds/modifiers/freq_adj_factor/value","value","float","output","n/a","Value","n/a"
"cds/modifiers/freq_adj_factor","freq_adj_factor","structure","n/a","n/a","n/a","n/a"
"cds/modifiers/management_corp_gov/value","value","float","input","optional","Value","None"
"cds/modifiers/management_corp_gov/comment","comment","str","input","optional","Comment","None"
"cds/modifiers/management_corp_gov/min","min","float","output","n/a","Min","n/a"
"cds/modifiers/management_corp_gov/max","max","float","output","n/a","Max","n/a"
"cds/modifiers/management_corp_gov/show_comment","show_comment","bool","input","required","Show Comment?","False"
"cds/modifiers/management_corp_gov","management_corp_gov","structure","n/a","n/a","n/a","n/a"
"cds/modifiers/business_financial_model_factors/value","value","float","input","optional","Value","None"
"cds/modifiers/business_financial_model_factors/comment","comment","str","input","optional","Comment","None"
"cds/modifiers/business_financial_model_factors/min","min","float","output","n/a","Min","n/a"
"cds/modifiers/business_financial_model_factors/max","max","float","output","n/a","Max","n/a"
"cds/modifiers/business_financial_model_factors/show_comment","show_comment","bool","input","required","Show Comment?","False"
"cds/modifiers/business_financial_model_factors","business_financial_model_factors","structure","n/a","n/a","n/a","n/a"
"cds/modifiers/significant_event_factors/value","value","float","input","optional","Value","None"
"cds/modifiers/significant_event_factors/comment","comment","str","input","optional","Comment","None"
"cds/modifiers/significant_event_factors/min","min","float","output","n/a","Min","n/a"
"cds/modifiers/significant_event_factors/max","max","float","output","n/a","Max","n/a"
"cds/modifiers/significant_event_factors/show_comment","show_comment","bool","input","required","Show Comment?","False"
"cds/modifiers/significant_event_factors","significant_event_factors","structure","n/a","n/a","n/a","n/a"
"cds/modifiers/stock_market_factors/value","value","float","input","optional","Value","None"
"cds/modifiers/stock_market_factors/comment","comment","str","input","optional","Comment","None"
"cds/modifiers/stock_market_factors/min","min","float","output","n/a","Min","n/a"
"cds/modifiers/stock_market_factors/max","max","float","output","n/a","Max","n/a"
"cds/modifiers/stock_market_factors/show_comment","show_comment","bool","input","required","Show Comment?","False"
"cds/modifiers/stock_market_factors","stock_market_factors","structure","n/a","n/a","n/a","n/a"
"cds/modifiers/derivative/value","value","float","input","optional","Value","None"
"cds/modifiers/derivative/comment","comment","str","input","optional","Comment","None"
"cds/modifiers/derivative/min","min","float","output","n/a","Min","n/a"
"cds/modifiers/derivative/max","max","float","output","n/a","Max","n/a"
"cds/modifiers/derivative/show_comment","show_comment","bool","input","required","Show Comment?","False"
"cds/modifiers/derivative","derivative","structure","n/a","n/a","n/a","n/a"
"cds/modifiers/regulatory/value","value","float","input","optional","Value","None"
"cds/modifiers/regulatory/comment","comment","str","input","optional","Comment","None"
"cds/modifiers/regulatory/min","min","float","output","n/a","Min","n/a"
"cds/modifiers/regulatory/max","max","float","output","n/a","Max","n/a"
"cds/modifiers/regulatory/show_comment","show_comment","bool","input","required","Show Comment?","False"
"cds/modifiers/regulatory/old_value","old_value","float","input","optional","Value","None"
"cds/modifiers/regulatory","regulatory","structure","n/a","n/a","n/a","n/a"
"cds/modifiers/ma/comment","comment","str","input","optional","Comment","None"
"cds/modifiers/ma/info","info","str","output","n/a","None","n/a"
"cds/modifiers/ma/show_comment","show_comment","bool","input","required","Show Comment?","False"
"cds/modifiers/ma/old_value","old_value","float","input","optional","Value","None"
"cds/modifiers/ma","ma","structure","n/a","n/a","n/a","n/a"
"cds/modifiers","modifiers","structure","n/a","n/a","n/a","n/a"
"cds/technical_premium_1","technical_premium_1","float","output","n/a","Option 1: Technical Premium","n/a"
"cds/show_tech_prem_1","show_tech_prem_1","bool","output","n/a","Not set","n/a"
"cds/technical_premium_2","technical_premium_2","float","output","n/a","Option 2: Technical Premium","n/a"
"cds/show_tech_prem_2","show_tech_prem_2","bool","output","n/a","Not set","n/a"
"cds/technical_premium_3","technical_premium_3","float","output","n/a","Option 3: Technical Premium","n/a"
"cds/show_tech_prem_3","show_tech_prem_3","bool","output","n/a","Not set","n/a"
"cds/technical_premium_4","technical_premium_4","float","output","n/a","Option 4: Technical Premium","n/a"
"cds/show_tech_prem_4","show_tech_prem_4","bool","output","n/a","Not set","n/a"
"cds/technical_premium_5","technical_premium_5","float","output","n/a","Option 5: Technical Premium","n/a"
"cds/show_tech_prem_5","show_tech_prem_5","bool","output","n/a","Not set","n/a"
"cds/technical_premium_6","technical_premium_6","float","output","n/a","Option 6: Technical Premium","n/a"
"cds/show_tech_prem_6","show_tech_prem_6","bool","output","n/a","Not set","n/a"
"cds/tpi_calculations/selected_option","selected_option","int","input","required","Selected Option","1"
"cds/tpi_calculations/is_abc","is_abc","bool","output","n/a","None","n/a"
"cds/tpi_calculations/is_side_a","is_side_a","bool","output","n/a","None","n/a"
"cds/tpi_calculations/sca_base_frequency/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/sca_base_frequency/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/sca_base_frequency/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/sca_base_frequency/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/sca_base_frequency","sca_base_frequency","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/market_cap_factor/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/market_cap_factor/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/market_cap_factor/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/market_cap_factor/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/market_cap_factor","market_cap_factor","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/ipo_factor/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/ipo_factor/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/ipo_factor/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/ipo_factor/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/ipo_factor","ipo_factor","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/minimum_trading_volume_factor/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/minimum_trading_volume_factor/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/minimum_trading_volume_factor/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/minimum_trading_volume_factor/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/minimum_trading_volume_factor","minimum_trading_volume_factor","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/volatility_of_trading_factor/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/volatility_of_trading_factor/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/volatility_of_trading_factor/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/volatility_of_trading_factor/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/volatility_of_trading_factor","volatility_of_trading_factor","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/execs_under_age_50_factor/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/execs_under_age_50_factor/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/execs_under_age_50_factor/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/execs_under_age_50_factor/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/execs_under_age_50_factor","execs_under_age_50_factor","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/years_in_business_factor/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/years_in_business_factor/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/years_in_business_factor/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/years_in_business_factor/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/years_in_business_factor","years_in_business_factor","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/capiq_total_factor/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/capiq_total_factor/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/capiq_total_factor/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/capiq_total_factor/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/capiq_total_factor","capiq_total_factor","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/freq_sca_after_capiq/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/freq_sca_after_capiq/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/freq_sca_after_capiq/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/freq_sca_after_capiq/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/freq_sca_after_capiq","freq_sca_after_capiq","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/freq_sca_after_overrides/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/freq_sca_after_overrides/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/freq_sca_after_overrides/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/freq_sca_after_overrides/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/freq_sca_after_overrides","freq_sca_after_overrides","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/freq_sca_after_modifiers/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/freq_sca_after_modifiers/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/freq_sca_after_modifiers/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/freq_sca_after_modifiers/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/freq_sca_after_modifiers","freq_sca_after_modifiers","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/ground_up_sca_dismissal/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/ground_up_sca_dismissal/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/ground_up_sca_dismissal/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/ground_up_sca_dismissal/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/ground_up_sca_dismissal","ground_up_sca_dismissal","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/sca_loss_to_layer/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/sca_loss_to_layer/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/sca_loss_to_layer/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/sca_loss_to_layer/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/sca_loss_to_layer","sca_loss_to_layer","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/sca_dismissal_rate/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/sca_dismissal_rate/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/sca_dismissal_rate/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/sca_dismissal_rate/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/sca_dismissal_rate","sca_dismissal_rate","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/sca_loss_cost/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/sca_loss_cost/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/sca_loss_cost/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/sca_loss_cost/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/sca_loss_cost","sca_loss_cost","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/non_sca_loss_cost/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/non_sca_loss_cost/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/non_sca_loss_cost/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/non_sca_loss_cost/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/non_sca_loss_cost","non_sca_loss_cost","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/cat_load/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/cat_load/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/cat_load/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/cat_load/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/cat_load","cat_load","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/abc_loss_cost/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/abc_loss_cost/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/abc_loss_cost/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/abc_loss_cost/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/abc_loss_cost","abc_loss_cost","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/dic_adjustment/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/dic_adjustment/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/dic_adjustment/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/dic_adjustment/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/dic_adjustment","dic_adjustment","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/bankruptcy_load/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/bankruptcy_load/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/bankruptcy_load/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/bankruptcy_load/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/bankruptcy_load","bankruptcy_load","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/side_a_loss_cost/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/side_a_loss_cost/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/side_a_loss_cost/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/side_a_loss_cost/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/side_a_loss_cost","side_a_loss_cost","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/net_premium/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/net_premium/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/net_premium/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/net_premium/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/net_premium","net_premium","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/profit/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/profit/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/profit/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/profit/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/profit","profit","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/roc/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/roc/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/roc/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/roc/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/roc","roc","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/technical_premium/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/technical_premium/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/technical_premium/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/technical_premium/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/technical_premium","technical_premium","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations/tpi/value","value","float","output","n/a","Value","n/a"
"cds/tpi_calculations/tpi/book_average","book_average","float","output","n/a","Book Average","n/a"
"cds/tpi_calculations/tpi/comment","comment","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/tpi/info","info","str","output","n/a","Comment","n/a"
"cds/tpi_calculations/tpi","tpi","structure","n/a","n/a","n/a","n/a"
"cds/tpi_calculations","tpi_calculations","structure","n/a","n/a","n/a","n/a"
"cds/rate_change/show_layer_1","show_layer_1","bool","output","n/a","Not set","n/a"
"cds/rate_change/show_layer_2","show_layer_2","bool","output","n/a","Not set","n/a"
"cds/rate_change/show_layer_3","show_layer_3","bool","output","n/a","Not set","n/a"
"cds/rate_change/show_layer_4","show_layer_4","bool","output","n/a","Not set","n/a"
"cds/rate_change/show_layer_5","show_layer_5","bool","output","n/a","Not set","n/a"
"cds/rate_change/show_layer_6","show_layer_6","bool","output","n/a","Not set","n/a"
"cds/rate_change/expiring_policy_option_id","expiring_policy_option_id","int","override","n/a","Expiring Policy Option","n/a"
"cds/rate_change/has_fetch_not_run","has_fetch_not_run","bool","input","required","Not set","True"
"cds/rate_change/has_fetch_run","has_fetch_run","bool","output","n/a","Not set","n/a"
"cds/rate_change/has_rarc_not_run","has_rarc_not_run","bool","input","required","Not set","True"
"cds/rate_change/has_rarc_run","has_rarc_run","bool","output","n/a","Not set","n/a"
"cds/rate_change/rarc_run_again_message","rarc_run_again_message","str","output","n/a","Not set","n/a"
"cds/rate_change/rarc_message_show","rarc_message_show","bool","output","n/a","Not set","n/a"
"cds/rate_change/layer_mapping","layer_mapping","str","output","n/a","Not set","n/a"
"cds/rate_change","rate_change","structure","n/a","n/a","n/a","n/a"
"cds/admitted/conditions_met","conditions_met","bool","output","n/a","None","n/a"
"cds/admitted/is_admitted","is_admitted","bool","output","n/a","None","n/a"
"cds/admitted/is_not_admitted","is_not_admitted","bool","output","n/a","None","n/a"
"cds/admitted/is_bici","is_bici","bool","output","n/a","None","n/a"
"cds/admitted/is_baic","is_baic","bool","output","n/a","None","n/a"
"cds/admitted/insurer","insurer","str","input","optional","Insurer","None"
"cds/admitted/selected_option","selected_option","int","input","required","Selected Option","1"
"cds/admitted/company","company","str","output","n/a","Company","n/a"
"cds/admitted/state","state","str","output","n/a","State","n/a"
"cds/admitted/inception_date","inception_date","date","output","n/a","Inception Date","n/a"
"cds/admitted/total_assets","total_assets","float","output","n/a","Total Assets","n/a"
"cds/admitted/limit","limit","float","output","n/a","Limit","n/a"
"cds/admitted/excess","excess","float","output","n/a","Excess","n/a"
"cds/admitted/deductible","deductible","float","output","n/a","Deductible / SIR (Minimum)","n/a"
"cds/admitted/bici/final_premium","final_premium","float","output","n/a","Final Premium","n/a"
"cds/admitted/bici/rounding_value","rounding_value","float","output","n/a","Rounding Value","n/a"
"cds/admitted/bici/rounding_message","rounding_message","str","output","n/a","Rounding Message","n/a"
"cds/admitted/bici/rounded_premium","rounded_premium","float","override","n/a","Rounded","n/a"
"cds/admitted/bici/show_final_prem_factor","show_final_prem_factor","bool","output","n/a","None","n/a"
"cds/admitted/bici/step_2_im/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_2_im/reason","reason","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_2_im/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_2_im/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_2_im/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_2_im","step_2_im","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_18a_fcp/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_18a_fcp/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_18a_fcp/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_18a_fcp/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_18a_fcp/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_18a_fcp","step_18a_fcp","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_3_mam/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_3_mam/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_3_mam/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_3_mam/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_3_mam/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_3_mam","step_3_mam","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_4_pm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_4_pm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_4_pm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_4_pm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_4_pm/message","message","str","output","n/a","Message","n/a"
