year,business_plan_class,attr_base,attr_inflation,attr_rate_change,attr_rarc_margin,attr_portfolio_change,attr_selected_attritional,cat_base,cat_inflation,cat_rate_change,cat_rarc_margin,cat_climate_change,cat_non_modelled_perils_general,cat_non_modelled_perils_weather,cat_anti_selection,cat_taiwan_rds,cat_greenwashing,cat_recession,cat_scaling,selected_cat,bp_expenses,cat_non_modelled_perils_all_other
2025,London E&O,0.61537022667626200000,0.00600000000000000000,-0.02500000000000000000,0.05000000000000000000,0.00000000000000000000,0.66668263634680600000,0.00000000000000000000,0.00600000000000000000,-0.02500000000000000000,0.05000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.10731038702472100000,0.00000000000000000000
2025,US Cyber,0.46915543893085100000,0.00600000000000000000,-0.01519315763267300000,0.05000000000000000000,0.00000000000000000000,0.50321430439230600000,0.14500000000000000000,0.00600000000000000000,-0.01519315763267300000,0.05000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.17952643768377800000,0.14746139835728900000,0.00000000000000000000
2025,Ki Cyber Privacy & Tech,0.66117141297567400000,0.00600000000000000000,0.00000000000000000000,0.05000000000000000000,0.00000000000000000000,0.69839536352620400000,0.00000000000000000000,0.00600000000000000000,0.00000000000000000000,0.05000000000000000000,0,0.02400000000000000000,0,0.22000000000000000000,0,0,0,0,0.24400000000000000000,0.25997386581730600000,0.22000000000000000000
2025,London Cyber,0.48047509987850800000,0.00600000000000000000,0.00000000000000000000,0.05000000000000000000,0.00000000000000000000,0.50752584800166800000,0.14500000000000000000,0.00600000000000000000,0.00000000000000000000,0.05000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.17716350000000000000,0.19196502585792000000,0.00000000000000000000
2025,International Cyber,0.39444821862916900000,0.00600000000000000000,-0.07499999999999990000,0.05000000000000000000,0.00000000000000000000,0.45043854414918000000,0.14500000000000000000,0.00600000000000000000,-0.07499999999999990000,0.05000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.18958216216216200000,0.12302015582183200000,0.00000000000000000000
2025,Large Risk Cyber,0.27997289921602200000,0.00600000000000000000,-0.02424172759859980000,0.05000000000000000000,0.00000000000000000000,0.30308261974972700000,0.14500000000000000000,0.00600000000000000000,-0.02424172759859980000,0.05000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.18096869227975400000,0.05417298960787240000,0.00000000000000000000
2025,US A&E,0.59405428637127900000,0.00600000000000000000,0.03000000000000000000,0.00000000000000000000,0.00000000000000000000,0.58021224474709400000,0.00000000000000000000,0.00600000000000000000,0.03000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.14907246976766200000,0.00000000000000000000
2025,Environmental,0.60519669064232000000,0.00600000000000000000,0.03023141062092010000,0.00000000000000000000,0.00000000000000000000,0.59096224839352700000,0.00000000000000000000,0.00600000000000000000,0.03023141062092010000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.17762095902146600000,0.00000000000000000000
2025,Ki PI US,0.78487423823810700000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.78958348366753600000,0.00000000000000000000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0.22000000000000000000,0,0,0,0,0.24400000000000000000,0.25997386581730600000,0.22000000000000000000
2025,Large Client Professional,0.64847176650848200000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.65236259710753300000,0.05500000000000000000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.07933000000000000000,0.06771393517664260000,0.00000000000000000000
2025,Specialty Professions,0.45393839683132200000,0.00600000000000000000,-0.02000000000000000000,0.00000000000000000000,0.00000000000000000000,0.46598166042072500000,0.00000000000000000000,0.00600000000000000000,-0.02000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.24659839301759500000,0.00000000000000000000
2025,DIN US Lawyers,0.48724258671689100000,0.00600000000000000000,-0.04200000000000000000,0.00000000000000000000,0.00000000000000000000,0.51165557644800900000,0.00000000000000000000,0.00600000000000000000,-0.04200000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.19748280541668900000,0.00000000000000000000
