year,Business Plan Class,Gross Net Att ULR,Gross Net Cat ULR,Total ULR,BP GN Premium,BP NN Premium,Net Premium,Net Expense/ GN Premium,Investment Income /GN Premium,RI Premium/GN Premium,RI Recoveries/ GN Premium,Capital Required / GN Premium,Att LR,Large LR,Cat LR,Att COV,Large COV,Cat COV,Large Loss Threshold,Decay Factor,Target NLR,NML,LAE,RoC,Variable Expense,Fixed Expense,Climate Load
2025,Aviation Liab,0.312130968890775000,0.457100000000000000,0.769230968890775000,24849932.848704000000000000,24849932.848704000000000000,24849932.848704000000000000,0.226077817514356000,0.076644096567018800,0.098919902912621400,0.081114320388349500,0.801872624543680000,0.119100264457124000,0.142947450121783000,0.254546910085888000,0.646395430188232000,0.975236298359777000,1.098529247874990000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Aviation PD,0.504829325164744000,0.196428804147028000,0.701258129311772000,37274899.273056000000000000,37274899.273056000000000000,37274899.273056000000000000,0.207335207539318000,0.076644096567018700,0.098919902912621400,0.081114320388349500,0.801872624543680000,0.227316099827701000,0.272831105708389000,0.485831085998530000,0.646395430188232000,0.975236298359776000,1.098529247874990000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.006000000000000000
2025,Beazley Canada Property,0.385903802360624000,0.223339525000000000,0.609243327360624000,553600000.000000000000000000,553600000.000000000000000000,553600000.000000000000000000,0.133084380935731000,0.070524984243047200,0.185044626524789000,0.095197671866080700,0.539913472294952000,0.233447801557032000,0.149610695321839000,0.125065533250057000,1.409889154029730000,1.539605886883470000,2.659600003517860000,250000.000000000000000000,0.900000000000000000,0.700000000000000000,0.045000000000000000,0.075000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.006000000000000000
2025,BICI A&H PA ,0.000000000000000000,0.000000000000000000,0.000000000000000000,25000000.000000000000000000,25000000.000000000000000000,25000000.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,0.412915167460677000,0.120541697297485000,0.093947522946042800,0.467079531092023000,1.287220915571790000,1.854328489308710000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Canada,0.597343190669511000,0.024000000000000000,0.621343190669511000,66340036.499547200000000000,66340036.499547200000000000,66340036.499547200000000000,0.184468665383915000,0.137400000000000000,0.000000000000000000,0.000000000000000000,1.037000000000000000,0.558329648015237000,0.229195865362107000,0.048703106430372100,0.524274365424838000,0.948276483993750000,4.692432364752220000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Cargo,0.451720930944977000,0.084697000000000000,0.536417930944977000,110839403.745360000000000000,110839403.745360000000000000,110839403.745360000000000000,0.139823456740294000,0.079160268270954100,0.067238468920536200,0.047661890773990300,0.504517270779634000,0.731353779354411000,0.080318947282323800,0.033038988458308400,0.383787303409177000,1.101304556900710000,1.768597528827660000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.006000000000000000
2025,Contingency,0.432388629839287000,0.116250000000000000,0.548638629839287000,66593972.618264000000000000,66593972.618264000000000000,66593972.618264000000000000,0.235592215934956000,0.074295590337395300,0.098466827543726700,0.045688250354993500,0.805977358960331000,0.380888177068061000,0.135778680347452000,0.130575806135707000,0.574933253122432000,0.894777903712956000,3.243759836321370000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Covers,0.438715974023241000,0.226307303278689000,0.665023277301929000,213505610.996243000000000000,213505610.996243000000000000,213505610.996243000000000000,0.124844264620300000,0.074476431420929100,0.128430533042265000,0.059148288769112100,0.546850602203635000,0.402850723441083000,0.096036826397322300,0.144008331752797000,0.211282913752482000,0.416219280683974000,1.908191949803340000,250000.000000000000000000,0.900000000000000000,0.700000000000000000,0.045000000000000000,0.075000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.006000000000000000
2025,DIN US Lawyers,0.552016739483720000,0.024000000000000000,0.576016739483720000,5258000.000000000000000000,5258000.000000000000000000,5258000.000000000000000000,0.215972029340421000,0.131088879167889000,0.045932466027008600,0.029351047472903500,0.989368032729992000,0.207312472358246000,0.232680762931671000,0.332264568231513000,0.309328112714340000,0.602427780174641000,0.410306302816046000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Downhole,0.632710031012810000,0.043000000000000000,0.675710031012810000,4853116.391340000000000000,4853116.391340000000000000,4853116.391340000000000000,0.156948972550374000,0.085058028486879900,0.000000000000000000,0.000000000000000000,0.540885589691685000,0.140259722611391000,0.215113497272221000,0.302248557161243000,0.136106990151452000,0.274485342711698000,1.552831084120040000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,DWP,0.147290645068745000,0.464750000000000000,0.612040645068745000,47351613.707682500000000000,47351613.707682500000000000,47351613.707682500000000000,0.254880087821328000,0.066092963380406300,0.222966196652430000,0.127090732091885000,1.000184608097080000,0.121318789011086000,0.092939235834342800,0.282375892061792000,0.448934778011207000,1.494604703077770000,2.251040164471040000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,E&S Homeowners,0.443000000000000000,0.220212250000000000,0.663212250000000000,123550000.000000000000000000,123550000.000000000000000000,123550000.000000000000000000,0.098501391645967300,0.074177635971111000,0.168644273573452000,0.077171671388102000,0.573449462382846000,0.233447801557032000,0.149610695321839000,0.125065533250057000,1.409889154029730000,1.539605886883470000,2.659600003517860000,250000.000000000000000000,0.900000000000000000,0.700000000000000000,0.045000000000000000,0.075000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.006000000000000000
2025,Energy Liab and Cas,0.325166960090899000,0.485482309941520000,0.810649270032420000,2222572.091311000000000000,2222572.091311000000000000,2222572.091311000000000000,0.193169632751950000,0.072801777431603600,0.144092818435909000,0.102686269401318000,0.709736919414930000,0.339991560940514000,0.277165359357195000,0.213938788117070000,0.384945472877959000,0.634107969176949000,1.624485825152620000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Energy PD,0.574504646866473000,0.185812225000000000,0.760316871866473000,69463209.116070000000000000,69463209.116070000000000000,69463209.116070000000000000,0.182347121929439000,0.068011121833897600,0.183047516864822000,0.135275247158636000,0.677434833096235000,0.339991560940514000,0.277165359357195000,0.213938788117070000,0.384945472877959000,0.634107969176949000,1.624485825152620000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.006000000000000000
2025,Environmental,0.605432130696339000,0.024000000000000000,0.629432130696339000,155000053.797583000000000000,155000053.797583000000000000,155000053.797583000000000000,0.175512654084300000,0.070264708875286700,0.278006626729593000,0.175203016965585000,0.929205471399014000,0.206080414233251000,0.248299844330912000,0.202810862346398000,0.762546608635665000,2.501528826614630000,3.517523423541480000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Fidelity and Crime,0.443187165534775000,0.024000000000000000,0.467187165534775000,58316000.000000000000000000,58316000.000000000000000000,58316000.000000000000000000,0.185153516655237000,0.123314717402278000,0.102512973782547000,0.051913661330248100,0.930694046187499000,0.057221743955478000,0.325399552289673000,0.185617574882064000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Financial Institutions,0.428118853917478000,0.293375000000000000,0.721493853917478000,120088446.207899000000000000,120088446.207899000000000000,120088446.207899000000000000,0.183630816665670000,0.118651989366780000,0.136448403444103000,0.098907000993566900,1.327278803906410000,0.267525533395107000,0.251761546819134000,0.142000000000000000,0.762546608635665000,2.501528826614630000,3.517523423541480000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Healthcare Management Liability,0.727355413931824000,0.069231850198147400,0.796587264129972000,68832000.000000000000000000,68832000.000000000000000000,68832000.000000000000000000,0.175866106987012000,0.122366434897778000,0.109414593174834000,0.086581287794332500,1.146183418583990000,0.125725934138664000,0.325882359307351000,0.129405429638068000,1.760570914921410000,3.739538981666700000,5.941104905985190000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Hull,0.505267133240562000,0.120781721920660000,0.626048855161222000,116433712.755590000000000000,116433712.755590000000000000,116433712.755590000000000000,0.189534028786948000,0.078809604414637100,0.071495062277823500,0.050705281365687100,0.546591055311993000,0.167127133378770000,0.212616979715580000,0.294165410399966000,0.173882384152390000,0.314535007687545000,1.549254805251830000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.006000000000000000
2025,International Cyber,0.439047895262396000,0.229000000000000000,0.668047895262396000,384611086.000247000000000000,384611086.000247000000000000,384611086.000247000000000000,0.104782182583002000,0.047270325508775400,0.178716066521925000,0.119844061132267000,0.864321930226990000,0.146828263243101000,0.228175490762117000,0.258828106430372000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,International E&O,0.600829786970593000,0.024000000000000000,0.624829786970593000,48305841.767787800000000000,48305841.767787800000000000,48305841.767787800000000000,0.121871456158723000,0.076520037603660600,0.249688593190122000,0.128468262204662000,0.747726937790532000,0.057221743955478000,0.325399552289673000,0.185617574882064000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,International ML,0.612592592385587000,0.213625000000000000,0.826217592385587000,128176372.449253000000000000,128176372.449253000000000000,128176372.449253000000000000,0.186619946666258000,0.120011755220804000,0.126551999848587000,0.103651201837026000,1.342489576232720000,0.267525533395107000,0.251761546819134000,0.142000000000000000,0.762546608635665000,2.501528826614630000,3.517523423541480000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,International Specialty Programmes,0.661664410352204000,0.024000000000000000,0.685664410352204000,114353417.181006000000000000,114353417.181006000000000000,114353417.181006000000000000,0.188609129880363000,0.129347606102379000,0.056008079092650500,0.038373814008796500,0.978919621980921000,0.558329648015237000,0.229195865362107000,0.048703106430372100,0.524274365424838000,0.948276483993750000,4.692432364752220000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Intl Misc Med & Life Sciences,0.829525942632778000,0.067300814682627500,0.896826757315406000,6524700.000000000000000000,6524700.000000000000000000,6524700.000000000000000000,0.126129021366433000,0.051398908630889700,0.625917695553933000,0.560126971627477000,0.481443925822089000,0.125725934138664000,0.325882359307351000,0.129405429638068000,1.760570914921410000,3.739538981666700000,5.941104905985190000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Jewellers,0.647142229247406000,0.044500000000000000,0.691642229247405000,41934598.205912000000000000,41934598.205912000000000000,41934598.205912000000000000,0.184912320641863000,0.085587206129368900,0.010992284727292600,0.004396913890917060,0.525714601003559000,0.372365481156795000,0.237531790980861000,0.010000000000000000,0.512891264291197000,1.153408096824420000,2.038990087114700000,250000.000000000000000000,0.900000000000000000,0.700000000000000000,0.045000000000000000,0.075000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Large Client Professional,0.699489478190324000,0.227152082190474000,0.926641560380798000,40763640.986420600000000000,40763640.986420600000000000,40763640.986420600000000000,0.170578574516968000,0.122076204242264000,0.111526897800120000,0.088463608291259000,0.921346606981276000,0.196854270483463000,0.245609060307448000,0.311809613824894000,0.370665901440427000,1.379658755573010000,1.004183439640450000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Large Risk Cyber,0.267202471411434000,0.229000000000000000,0.496202471411434000,31601182.115757500000000000,31601182.115757500000000000,31601182.115757500000000000,0.097462889535093700,0.039912580976117300,0.404443895303338000,0.210728933307080000,0.626765216007513000,0.146828263243101000,0.000000000000000000,0.258828106430372000,0.355722468781269000,0.000000000000000000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Life Direct,0.757447882836753000,0.024000000000000000,0.781447882836753000,33432484.284800000000000000,33432484.284800000000000000,33432484.284800000000000000,0.169425919150128000,0.063695178867461400,0.251156181250000000,0.200600822446365000,0.444783285141483000,0.567737499217199000,0.068274264774742600,0.081305821242604800,0.467079531092023000,1.287220915571790000,1.854328489308710000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Life Reinsurance,0.517251438770163000,0.024000000000000000,0.541251438770163000,4111047.601740000000000000,4111047.601740000000000000,4111047.601740000000000000,0.208073774367167000,0.082466440750149700,0.030468467031656900,0.012182052230323300,0.575862962989728000,0.567737499217199000,0.068274264774742600,0.081305821242604800,0.467079531092023000,1.287220915571790000,1.854328489308710000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,London Cyber,0.472767773103816000,0.229000000000000000,0.701767773103816000,476767061.352178000000000000,476767061.352178000000000000,476767061.352178000000000000,0.099231832541222200,0.057386985481769500,0.189606330507966000,0.132601731037969000,0.852860980358855000,0.146828263243101000,0.228175490762117000,0.258828106430372000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,London D&O,0.530635874658119000,0.212766950192612000,0.743402824850731000,109941072.552652000000000000,109941072.552652000000000000,109941072.552652000000000000,0.171199336426547000,0.119728459730752000,0.124808650417522000,0.092965541374159500,1.345169104308270000,0.070611143488782300,0.287591813302304000,0.242562332235911000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,London E&O,0.522756409998102000,0.024000000000000000,0.546756409998102000,68176369.369701800000000000,68176369.369701800000000000,68176369.369701800000000000,0.119352729969873000,0.077233531557664600,0.242779103039871000,0.134271040934112000,0.754612628005088000,0.057221743955478000,0.325399552289673000,0.185617574882064000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,London EPL,0.614508296479501000,0.104064792119641000,0.718573088599142000,49712515.519271300000000000,49712515.519271300000000000,49712515.519271300000000000,0.169580741612410000,0.129015981108247000,0.061019060347547400,0.044373692278199000,0.973723234419593000,0.278428508680644000,0.239250656937457000,0.261377669117902000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,London Safeguard,0.639303011895136000,0.070100795772174600,0.709403807667311000,64152170.269469600000000000,64152170.269469600000000000,64152170.269469600000000000,0.170622464686174000,0.130056317298554000,0.053447472354049600,0.038914598906388700,0.981574971168851000,0.278428508680644000,0.239250656937457000,0.261377669117902000,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,M&A,0.671561695550244000,0.024000000000000000,0.695561695550244000,98339630.087885600000000000,98339630.087885600000000000,98339630.087885600000000000,0.171715145966935000,0.080739541739863900,0.317688962384325000,0.220907514809242000,1.048712064815290000,0.149064676753923000,0.333906137984391000,0.089263287677727100,0.355722468781269000,1.108661162348380000,1.222861157852900000,750000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Marine Liab,0.520654271611605000,0.216998548344364000,0.737652819955969000,72130237.749050000000000000,72130237.749050000000000000,72130237.749050000000000000,0.188231921269581000,0.077962755528582200,0.083416851818898100,0.060048879510804500,0.745895882847238000,0.291411185250156000,0.201068516032430000,0.256774154500375000,0.210460581949029000,0.477854991898014000,1.515104808113350000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.002183550268445830
2025,Marine Misc,0.403843411490667000,0.043000000000000000,0.446843411490667000,2132101.509720000000000000,2132101.509720000000000000,2132101.509720000000000000,0.140194880777690000,0.085058028486879900,0.000000000000000000,0.000000000000000000,0.540885589691685000,0.140259722611391000,0.215113497272221000,0.302248557161243000,0.136106990151452000,0.274485342711698000,1.552831084120040000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Media,0.705031680279741000,0.024000000000000000,0.729031680279741000,20108713.094484500000000000,20108713.094484500000000000,20108713.094484500000000000,0.213965032550827000,0.130553884037932000,0.049826171485214800,0.036004387494485600,0.985330260169832000,0.558329648015237000,0.229195865362107000,0.048703106430372100,0.524274365424838000,0.948276483993750000,4.692432364752220000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Open Market,0.370000000000000000,0.274243402894833000,0.644243402894833000,352778594.379260000000000000,352778594.379260000000000000,352778594.379260000000000000,0.133391837553768000,0.072510230049384800,0.162104008318221000,0.086651927554261700,0.558722501308760000,0.226950503622560000,0.135923334382594000,0.190559464573545000,0.632633176170039000,1.083054644132420000,3.052692664284320000,250000.000000000000000000,0.900000000000000000,0.700000000000000000,0.045000000000000000,0.075000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.006000000000000000
2025,PA Direct,0.705377551436886000,0.024000000000000000,0.729377551436886000,42627079.937376000000000000,42627079.937376000000000000,42627079.937376000000000000,0.175900503755726000,0.074172008878546600,0.127983446148325000,0.087077587122777400,0.489067203357333000,0.412915167460677000,0.120541697297485000,0.093947522946042800,0.467079531092023000,1.287220915571790000,1.854328489308710000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,PA Reinsurance,0.309572331744538000,0.103262024778306000,0.412834356522844000,25577260.933157800000000000,25577260.933157800000000000,25577260.933157800000000000,0.208073774367167000,0.075356701185454700,0.114055398108852000,0.046677137476918900,0.496878696697458000,0.412915167460677000,0.120541697297485000,0.093947522946042800,0.467079531092023000,1.287220915571790000,1.854328489308710000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Package,0.836831309107014000,0.024000000000000000,0.860831309107014000,38579416.607700000000000000,38579416.607700000000000000,38579416.607700000000000000,0.107173988628034000,0.042821853597787500,0.505169691758900000,0.434865887078001000,0.318184370158889000,0.542000000000000000,0.261000000000000000,0.000000000000000000,1.409889154029730000,1.539605886883470000,0.000000000000000000,250000.000000000000000000,0.900000000000000000,0.700000000000000000,0.045000000000000000,0.075000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Political,0.431649778198142000,0.269151354532171000,0.700801132730314000,78444960.057050000000000000,78444960.057050000000000000,78444960.057050000000000000,0.191813915356962000,0.099316600363775800,0.277171758633364000,0.174246974227233000,0.574203678529471000,0.290949159857643000,0.107366275800696000,0.238216412279223000,2.000094034719060000,2.524444447987670000,2.947311305732480000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Private Clients,0.664722298222172000,0.110100000000000000,0.774822298222172000,45294815.001870000000000000,45294815.001870000000000000,45294815.001870000000000000,0.156464271312346000,0.086538461538461600,0.000000000000000000,0.000000000000000000,0.531557633863958000,0.436732195479987000,0.182236861062092000,0.010000000000000000,0.512891264291197000,1.153408096824420000,2.038990087114700000,250000.000000000000000000,0.900000000000000000,0.700000000000000000,0.045000000000000000,0.075000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
