Version,Benchmark Class,qtr,value
18,Jewellers,2,0.05354
18,Jewellers,3,0.113982
18,Jewellers,4,0.264132
18,Jewellers,5,0.463766
18,Jewellers,6,0.568993
18,Jewellers,7,0.700896
18,Jewellers,8,0.827819
18,Jewellers,9,0.905601
18,Jewellers,10,0.963604
18,Jewellers,11,0.992133
18,Jewellers,12,1
18,Jewellers,13,1
18,Jewellers,14,1
18,Jewellers,15,1
18,Jewellers,16,1
18,Jewellers,17,1
18,Jewellers,18,1
18,Jewellers,19,1
18,Jewellers,20,1
18,Jewellers,21,1
18,Jewellers,22,1
18,Jewellers,23,1
18,Jewellers,24,1
18,Jewellers,25,1
18,Jewellers,26,1
18,Jewellers,27,1
18,Jewellers,28,1
18,Jewellers,29,1
18,Jewellers,30,1
18,Jewellers,31,1
18,Jewellers,32,1
18,Jewellers,33,1
18,Jewellers,34,1
18,Jewellers,35,1
18,Jewellers,36,1
18,Jewellers,37,1
18,Jewellers,38,1
18,Jewellers,39,1
18,Jewellers,40,1
18,Jewellers,41,1
18,Jewellers,42,1
18,Jewellers,43,1
18,Jewellers,44,1
18,Jewellers,45,1
18,Jewellers,46,1
18,Jewellers,47,1
18,Jewellers,48,1
18,Jewellers,49,1
18,Jewellers,50,1
18,Jewellers,51,1
18,Jewellers,52,1
18,Jewellers,53,1
18,Jewellers,54,1
18,Jewellers,55,1
18,Jewellers,56,1
18,Jewellers,57,1
18,Jewellers,58,1
18,Jewellers,59,1
18,Jewellers,60,1
18,Jewellers,61,1
18,Jewellers,62,1
18,Jewellers,63,1
18,Jewellers,64,1
18,Jewellers,65,1
18,Jewellers,66,1
18,Jewellers,67,1
18,Jewellers,68,1
18,Jewellers,69,1
18,Jewellers,70,1
18,Jewellers,71,1
18,Jewellers,72,1
18,Jewellers,73,1
18,Jewellers,74,1
18,Jewellers,75,1
18,Jewellers,76,1
18,Jewellers,77,1
18,Jewellers,78,1
18,Jewellers,79,1
18,Jewellers,80,1
18,Motor,1,0.000094
18,Motor,2,0.008123
18,Motor,3,0.050981
18,Motor,4,0.132683
18,Motor,5,0.265932
18,Motor,6,0.432709
18,Motor,7,0.597329
18,Motor,8,0.738147
18,Motor,9,0.84849
18,Motor,10,0.922672
18,Motor,11,0.952344
18,Motor,12,0.968589
18,Motor,13,0.968516
18,Motor,14,0.973005
18,Motor,15,0.974682
18,Motor,16,0.980657
18,Motor,17,0.981495
18,Motor,18,0.982026
18,Motor,19,0.986831
18,Motor,20,0.989044
18,Motor,21,0.989772
18,Motor,22,0.979868
18,Motor,23,0.979868
18,Motor,24,0.979868
18,Motor,25,0.979868
18,Motor,26,0.979868
18,Motor,27,0.985114
18,Motor,28,1.00125
18,Motor,29,1.00125
18,Motor,30,1.00125
18,Motor,31,1.001229
18,Motor,32,1.001229
18,Motor,33,1.001229
18,Motor,34,1.001229
18,Motor,35,1.000904
18,Motor,36,1.000904
18,Motor,37,1.001388
18,Motor,38,1.001252
18,Motor,39,1.001252
18,Motor,40,1.001252
18,Motor,41,1.001252
18,Motor,42,1.001252
18,Motor,43,1.000079
18,Motor,44,1.000079
18,Motor,45,1.000007
18,Motor,46,1.000007
18,Motor,47,1.000007
18,Motor,48,1.00001
18,Motor,49,0.999753
18,Motor,50,0.999747
18,Motor,51,0.999747
18,Motor,52,0.999686
18,Motor,53,0.999686
18,Motor,54,0.999686
18,Motor,55,0.999686
18,Motor,56,0.999857
18,Motor,57,0.999857
18,Motor,58,0.999792
18,Motor,59,0.999792
18,Motor,60,0.999792
18,Motor,61,1
18,Motor,62,1
18,Motor,63,1
18,Motor,64,1
18,Motor,65,1
18,Motor,66,1
18,Motor,67,1
18,Motor,68,1
18,Motor,69,1
18,Motor,70,1
18,Motor,71,1
18,Motor,72,1
18,Motor,73,1
18,Motor,74,1
18,Motor,75,1
18,Motor,76,1
18,Motor,77,1
18,Motor,78,1
18,Motor,79,1
18,Motor,80,1
18,Package,1,0.000497
18,Package,2,0.003053
18,Package,3,0.008108
18,Package,4,0.02049
18,Package,5,0.038363
18,Package,6,0.074695
18,Package,7,0.111599
18,Package,8,0.154147
18,Package,9,0.203141
18,Package,10,0.260221
18,Package,11,0.313782
18,Package,12,0.362428
18,Package,13,0.412622
18,Package,14,0.46546
18,Package,15,0.507003
18,Package,16,0.549784
18,Package,17,0.580119
18,Package,18,0.621455
18,Package,19,0.651341
18,Package,20,0.684006
18,Package,21,0.712272
18,Package,22,0.738834
18,Package,23,0.762141
18,Package,24,0.786565
18,Package,25,0.801686
18,Package,26,0.81652
18,Package,27,0.829947
18,Package,28,0.844947
18,Package,29,0.859947
18,Package,30,0.874947
18,Package,31,0.889947
18,Package,32,0.904947
18,Package,33,0.919947
18,Package,34,0.934947
18,Package,35,0.949947
18,Package,36,0.964947
18,Package,37,0.979947
18,Package,38,0.99
18,Package,39,0.995
18,Package,40,1
18,Package,41,1
18,Package,42,1
18,Package,43,1
18,Package,44,1
18,Package,45,1
18,Package,46,1
18,Package,47,1
18,Package,48,1
18,Package,49,1
18,Package,50,1
18,Package,51,1
18,Package,52,1
18,Package,53,1
18,Package,54,1
18,Package,55,1
18,Package,56,1
18,Package,57,1
18,Package,58,1
18,Package,59,1
18,Package,60,1
18,Package,61,1
18,Package,62,1
18,Package,63,1
18,Package,64,1
18,Package,65,1
18,Package,66,1
18,Package,67,1
18,Package,68,1
18,Package,69,1
18,Package,70,1
18,Package,71,1
18,Package,72,1
18,Package,73,1
18,Package,74,1
18,Package,75,1
18,Package,76,1
18,Package,77,1
18,Package,78,1
18,Package,79,1
18,Package,80,1
18,BPS - BBR,1,0.002414
18,BPS - BBR,2,0.006782
18,BPS - BBR,3,0.016087
18,BPS - BBR,4,0.032824
18,BPS - BBR,5,0.058723
18,BPS - BBR,6,0.118299
18,BPS - BBR,7,0.229563
18,BPS - BBR,8,0.353012
18,BPS - BBR,9,0.484046
18,BPS - BBR,10,0.564928
18,BPS - BBR,11,0.655791
18,BPS - BBR,12,0.765014
18,BPS - BBR,13,0.801849
18,BPS - BBR,14,0.858369
18,BPS - BBR,15,0.879772
18,BPS - BBR,16,0.903118
18,BPS - BBR,17,0.920519
18,BPS - BBR,18,0.934643
18,BPS - BBR,19,0.949981
18,BPS - BBR,20,0.961803
18,BPS - BBR,21,0.97088
18,BPS - BBR,22,0.977828
18,BPS - BBR,23,0.983134
18,BPS - BBR,24,0.987181
18,BPS - BBR,25,0.990261
18,BPS - BBR,26,0.992605
18,BPS - BBR,27,0.994386
18,BPS - BBR,28,0.99574
18,BPS - BBR,29,0.996767
18,BPS - BBR,30,0.997548
18,BPS - BBR,31,0.99814
18,BPS - BBR,32,0.998589
18,BPS - BBR,33,0.99893
18,BPS - BBR,34,0.999188
18,BPS - BBR,35,0.999384
18,BPS - BBR,36,0.999533
18,BPS - BBR,37,0.999646
18,BPS - BBR,38,0.999731
18,BPS - BBR,39,0.999796
18,BPS - BBR,40,0.999846
18,BPS - BBR,41,0.999883
18,BPS - BBR,42,0.999911
18,BPS - BBR,43,0.999933
18,BPS - BBR,44,0.999949
18,BPS - BBR,45,0.999961
18,BPS - BBR,46,0.999971
18,BPS - BBR,47,0.999978
18,BPS - BBR,48,0.999983
18,BPS - BBR,49,0.999987
18,BPS - BBR,50,0.99999
18,BPS - BBR,51,0.999993
18,BPS - BBR,52,0.999994
18,BPS - BBR,53,0.999996
18,BPS - BBR,54,0.999997
18,BPS - BBR,55,0.999998
18,BPS - BBR,56,0.999998
18,BPS - BBR,57,0.999999
18,BPS - BBR,58,0.999999
18,BPS - BBR,59,0.999999
18,BPS - BBR,60,0.999999
18,BPS - BBR,61,1
18,BPS - BBR,62,1
18,BPS - BBR,63,1
18,BPS - BBR,64,1
18,BPS - BBR,65,1
18,BPS - BBR,66,1
18,BPS - BBR,67,1
18,BPS - BBR,68,1
18,BPS - BBR,69,1
18,BPS - BBR,70,1
18,BPS - BBR,71,1
18,BPS - BBR,72,1
18,BPS - BBR,73,1
18,BPS - BBR,74,1
18,BPS - BBR,75,1
18,BPS - BBR,76,1
18,BPS - BBR,77,1
18,BPS - BBR,78,1
18,BPS - BBR,79,1
18,BPS - BBR,80,1
18,eTrading BBR,1,0.002414
18,eTrading BBR,2,0.006782
18,eTrading BBR,3,0.016087
18,eTrading BBR,4,0.032824
18,eTrading BBR,5,0.058723
18,eTrading BBR,6,0.118299
18,eTrading BBR,7,0.229563
18,eTrading BBR,8,0.353012
18,eTrading BBR,9,0.484046
18,eTrading BBR,10,0.564928
18,eTrading BBR,11,0.655791
18,eTrading BBR,12,0.765014
18,eTrading BBR,13,0.801849
18,eTrading BBR,14,0.858369
18,eTrading BBR,15,0.879772
18,eTrading BBR,16,0.903118
18,eTrading BBR,17,0.920519
18,eTrading BBR,18,0.934643
18,eTrading BBR,19,0.949981
18,eTrading BBR,20,0.961803
18,eTrading BBR,21,0.97088
18,eTrading BBR,22,0.977828
18,eTrading BBR,23,0.983134
18,eTrading BBR,24,0.987181
18,eTrading BBR,25,0.990261
18,eTrading BBR,26,0.992605
18,eTrading BBR,27,0.994386
18,eTrading BBR,28,0.99574
18,eTrading BBR,29,0.996767
18,eTrading BBR,30,0.997548
18,eTrading BBR,31,0.99814
18,eTrading BBR,32,0.998589
18,eTrading BBR,33,0.99893
18,eTrading BBR,34,0.999188
18,eTrading BBR,35,0.999384
18,eTrading BBR,36,0.999533
18,eTrading BBR,37,0.999646
18,eTrading BBR,38,0.999731
18,eTrading BBR,39,0.999796
18,eTrading BBR,40,0.999846
18,eTrading BBR,41,0.999883
18,eTrading BBR,42,0.999911
18,eTrading BBR,43,0.999933
18,eTrading BBR,44,0.999949
18,eTrading BBR,45,0.999961
18,eTrading BBR,46,0.999971
18,eTrading BBR,47,0.999978
18,eTrading BBR,48,0.999983
18,eTrading BBR,49,0.999987
18,eTrading BBR,50,0.99999
18,eTrading BBR,51,0.999993
18,eTrading BBR,52,0.999994
18,eTrading BBR,53,0.999996
18,eTrading BBR,54,0.999997
18,eTrading BBR,55,0.999998
18,eTrading BBR,56,0.999998
18,eTrading BBR,57,0.999999
18,eTrading BBR,58,0.999999
18,eTrading BBR,59,0.999999
18,eTrading BBR,60,0.999999
18,eTrading BBR,61,1
18,eTrading BBR,62,1
18,eTrading BBR,63,1
18,eTrading BBR,64,1
18,eTrading BBR,65,1
18,eTrading BBR,66,1
18,eTrading BBR,67,1
18,eTrading BBR,68,1
18,eTrading BBR,69,1
18,eTrading BBR,70,1
18,eTrading BBR,71,1
18,eTrading BBR,72,1
18,eTrading BBR,73,1
18,eTrading BBR,74,1
18,eTrading BBR,75,1
18,eTrading BBR,76,1
18,eTrading BBR,77,1
18,eTrading BBR,78,1
18,eTrading BBR,79,1
18,eTrading BBR,80,1
18,US PE London BBR,1,0.002414
18,US PE London BBR,2,0.006782
18,US PE London BBR,3,0.016087
18,US PE London BBR,4,0.032824
18,US PE London BBR,5,0.058723
18,US PE London BBR,6,0.118299
18,US PE London BBR,7,0.229563
18,US PE London BBR,8,0.353012
18,US PE London BBR,9,0.484046
18,US PE London BBR,10,0.564928
18,US PE London BBR,11,0.655791
18,US PE London BBR,12,0.765014
18,US PE London BBR,13,0.801849
18,US PE London BBR,14,0.858369
18,US PE London BBR,15,0.879772
18,US PE London BBR,16,0.903118
18,US PE London BBR,17,0.920519
18,US PE London BBR,18,0.934643
18,US PE London BBR,19,0.949981
18,US PE London BBR,20,0.961803
18,US PE London BBR,21,0.97088
18,US PE London BBR,22,0.977828
18,US PE London BBR,23,0.983134
18,US PE London BBR,24,0.987181
18,US PE London BBR,25,0.990261
18,US PE London BBR,26,0.992605
18,US PE London BBR,27,0.994386
18,US PE London BBR,28,0.99574
18,US PE London BBR,29,0.996767
18,US PE London BBR,30,0.997548
18,US PE London BBR,31,0.99814
18,US PE London BBR,32,0.998589
18,US PE London BBR,33,0.99893
18,US PE London BBR,34,0.999188
18,US PE London BBR,35,0.999384
18,US PE London BBR,36,0.999533
18,US PE London BBR,37,0.999646
18,US PE London BBR,38,0.999731
18,US PE London BBR,39,0.999796
18,US PE London BBR,40,0.999846
18,US PE London BBR,41,0.999883
18,US PE London BBR,42,0.999911
18,US PE London BBR,43,0.999933
18,US PE London BBR,44,0.999949
18,US PE London BBR,45,0.999961
18,US PE London BBR,46,0.999971
18,US PE London BBR,47,0.999978
18,US PE London BBR,48,0.999983
18,US PE London BBR,49,0.999987
18,US PE London BBR,50,0.99999
18,US PE London BBR,51,0.999993
18,US PE London BBR,52,0.999994
18,US PE London BBR,53,0.999996
18,US PE London BBR,54,0.999997
18,US PE London BBR,55,0.999998
18,US PE London BBR,56,0.999998
18,US PE London BBR,57,0.999999
18,US PE London BBR,58,0.999999
18,US PE London BBR,59,0.999999
18,US PE London BBR,60,0.999999
18,US PE London BBR,61,1
18,US PE London BBR,62,1
18,US PE London BBR,63,1
18,US PE London BBR,64,1
18,US PE London BBR,65,1
18,US PE London BBR,66,1
18,US PE London BBR,67,1
18,US PE London BBR,68,1
18,US PE London BBR,69,1
18,US PE London BBR,70,1
18,US PE London BBR,71,1
18,US PE London BBR,72,1
18,US PE London BBR,73,1
18,US PE London BBR,74,1
18,US PE London BBR,75,1
18,US PE London BBR,76,1
18,US PE London BBR,77,1
18,US PE London BBR,78,1
18,US PE London BBR,79,1
18,US PE London BBR,80,1
18,US - A&E MM,1,0.002251
18,US - A&E MM,2,0.011011
18,US - A&E MM,3,0.031099
18,US - A&E MM,4,0.065912
18,US - A&E MM,5,0.116413
18,US - A&E MM,6,0.181177
18,US - A&E MM,7,0.240465
18,US - A&E MM,8,0.319974
18,US - A&E MM,9,0.374323
18,US - A&E MM,10,0.431602
18,US - A&E MM,11,0.504276
18,US - A&E MM,12,0.552234
18,US - A&E MM,13,0.599073
18,US - A&E MM,14,0.651921
18,US - A&E MM,15,0.699308
18,US - A&E MM,16,0.741299
18,US - A&E MM,17,0.778176
18,US - A&E MM,18,0.810325
18,US - A&E MM,19,0.838184
18,US - A&E MM,20,0.862209
18,US - A&E MM,21,0.882844
18,US - A&E MM,22,0.90051
18,US - A&E MM,23,0.915595
18,US - A&E MM,24,0.928446
18,US - A&E MM,25,0.939377
18,US - A&E MM,26,0.948661
18,US - A&E MM,27,0.956538
18,US - A&E MM,28,0.963214
18,US - A&E MM,29,0.96887
18,US - A&E MM,30,0.973658
18,US - A&E MM,31,0.977711
18,US - A&E MM,32,0.981139
18,US - A&E MM,33,0.98404
18,US - A&E MM,34,0.986493
18,US - A&E MM,35,0.988568
18,US - A&E MM,36,0.990323
18,US - A&E MM,37,0.991807
18,US - A&E MM,38,0.993062
18,US - A&E MM,39,0.994125
18,US - A&E MM,40,0.995023
18,US - A&E MM,41,0.995784
18,US - A&E MM,42,0.996427
18,US - A&E MM,43,0.996972
18,US - A&E MM,44,0.997433
18,US - A&E MM,45,0.997824
18,US - A&E MM,46,0.998155
18,US - A&E MM,47,0.998435
18,US - A&E MM,48,0.998672
18,US - A&E MM,49,0.998873
18,US - A&E MM,50,0.999044
18,US - A&E MM,51,0.999188
18,US - A&E MM,52,0.999311
18,US - A&E MM,53,0.999415
18,US - A&E MM,54,0.999503
18,US - A&E MM,55,0.999578
18,US - A&E MM,56,0.999641
18,US - A&E MM,57,0.999695
18,US - A&E MM,58,0.999741
18,US - A&E MM,59,0.99978
18,US - A&E MM,60,0.999813
18,US - A&E MM,61,1
18,US - A&E MM,62,1
18,US - A&E MM,63,1
18,US - A&E MM,64,1
18,US - A&E MM,65,1
18,US - A&E MM,66,1
18,US - A&E MM,67,1
18,US - A&E MM,68,1
18,US - A&E MM,69,1
18,US - A&E MM,70,1
18,US - A&E MM,71,1
18,US - A&E MM,72,1
18,US - A&E MM,73,1
18,US - A&E MM,74,1
18,US - A&E MM,75,1
18,US - A&E MM,76,1
18,US - A&E MM,77,1
18,US - A&E MM,78,1
18,US - A&E MM,79,1
18,US - A&E MM,80,1
18,Digital US Cyber,1,9.59E-04
18,Digital US Cyber,2,1.04E-02
18,Digital US Cyber,3,4.99E-02
18,Digital US Cyber,4,0.101187267
18,Digital US Cyber,5,0.181489399
18,Digital US Cyber,6,0.27771062
18,Digital US Cyber,7,0.368136663
18,Digital US Cyber,8,0.486259255
18,Digital US Cyber,9,0.558603625
18,Digital US Cyber,10,0.630810205
18,Digital US Cyber,11,0.695293404
18,Digital US Cyber,12,0.757259654
18,Digital US Cyber,13,0.816146116
18,Digital US Cyber,14,0.858421378
18,Digital US Cyber,15,0.887661455
18,Digital US Cyber,16,0.911286478
18,Digital US Cyber,17,0.930217302
18,Digital US Cyber,18,0.945285696
18,Digital US Cyber,19,0.957215187
18,Digital US Cyber,20,0.966619404
18,Digital US Cyber,21,0.97400623
18,Digital US Cyber,22,0.979791135
18,Digital US Cyber,23,0.984310487
18,Digital US Cyber,24,0.98783405
18,Digital US Cyber,25,0.990576634
18,Digital US Cyber,26,0.99270809
18,Digital US Cyber,27,0.994362466
18,Digital US Cyber,28,0.99564467
18,Digital US Cyber,29,0.996637961
18,Digital US Cyber,30,0.997406451
18,Digital US Cyber,31,0.998000095
18,Digital US Cyber,32,0.99845969
18,Digital US Cyber,33,0.998813545
18,Digital US Cyber,34,0.999086638
18,Digital US Cyber,35,0.999298118
18,Digital US Cyber,36,0.999460475
18,Digital US Cyber,37,0.999585365
18,Digital US Cyber,38,0.999681114
18,Digital US Cyber,39,0.999755216
18,Digital US Cyber,40,0.999812665
18,Digital US Cyber,41,0.99985596
18,Digital US Cyber,42,0.999889264
18,Digital US Cyber,43,0.999915075
18,Digital US Cyber,44,0.999935057
18,Digital US Cyber,45,0.999950044
18,Digital US Cyber,46,0.9999617
18,Digital US Cyber,47,0.999970859
18,Digital US Cyber,48,0.99997752
18,Digital US Cyber,49,0.999983348
18,Digital US Cyber,50,0.999986678
18,Digital US Cyber,51,0.999990009
18,Digital US Cyber,52,0.999992507
18,Digital US Cyber,53,0.999994172
18,Digital US Cyber,54,0.999995837
18,Digital US Cyber,55,0.99999667
18,Digital US Cyber,56,0.999997502
18,Digital US Cyber,57,0.999998335
18,Digital US Cyber,58,0.999998335
18,Digital US Cyber,59,0.999999167
18,Digital US Cyber,60,0.999999167
18,Digital US Cyber,61,1
18,Digital US Cyber,62,1
18,Digital US Cyber,63,1
18,Digital US Cyber,64,1
18,Digital US Cyber,65,1
18,Digital US Cyber,66,1
18,Digital US Cyber,67,1
18,Digital US Cyber,68,1
18,Digital US Cyber,69,1
18,Digital US Cyber,70,1
18,Digital US Cyber,71,1
18,Digital US Cyber,72,1
18,Digital US Cyber,73,1
18,Digital US Cyber,74,1
18,Digital US Cyber,75,1
18,Digital US Cyber,76,1
18,Digital US Cyber,77,1
18,Digital US Cyber,78,1
18,Digital US Cyber,79,1
18,Digital US Cyber,80,1
18,Healthcare Misc,1,0.003967
18,Healthcare Misc,2,0.003967
18,Healthcare Misc,3,0.003967
18,Healthcare Misc,4,0.022803
18,Healthcare Misc,5,0.051847
18,Healthcare Misc,6,0.086711
18,Healthcare Misc,7,0.123008
18,Healthcare Misc,8,0.157254
18,Healthcare Misc,9,0.189588
18,Healthcare Misc,10,0.221053
18,Healthcare Misc,11,0.25269
18,Healthcare Misc,12,0.284998
18,Healthcare Misc,13,0.316291
18,Healthcare Misc,14,0.344339
18,Healthcare Misc,15,0.366913
18,Healthcare Misc,16,0.383305
18,Healthcare Misc,17,0.398907
18,Healthcare Misc,18,0.420631
18,Healthcare Misc,19,0.455392
18,Healthcare Misc,20,0.507552
18,Healthcare Misc,21,0.571258
18,Healthcare Misc,22,0.638106
18,Healthcare Misc,23,0.699692
18,Healthcare Misc,24,0.749425
18,Healthcare Misc,25,0.787973
18,Healthcare Misc,26,0.817817
18,Healthcare Misc,27,0.84144
18,Healthcare Misc,28,0.860979
18,Healthcare Misc,29,0.877188
18,Healthcare Misc,30,0.890477
18,Healthcare Misc,31,0.901256
18,Healthcare Misc,32,0.909931
18,Healthcare Misc,33,0.916898
18,Healthcare Misc,34,0.922547
18,Healthcare Misc,35,0.927269
18,Healthcare Misc,36,0.931407
18,Healthcare Misc,37,0.935101
18,Healthcare Misc,38,0.938438
18,Healthcare Misc,39,0.94151
18,Healthcare Misc,40,0.944391
18,Healthcare Misc,41,0.947098
18,Healthcare Misc,42,0.949633
18,Healthcare Misc,43,0.951999
18,Healthcare Misc,44,0.954199
18,Healthcare Misc,45,0.956248
18,Healthcare Misc,46,0.958161
18,Healthcare Misc,47,0.959954
18,Healthcare Misc,48,0.96164
18,Healthcare Misc,49,0.963229
18,Healthcare Misc,50,0.964725
18,Healthcare Misc,51,0.966136
18,Healthcare Misc,52,0.967467
18,Healthcare Misc,53,0.968725
18,Healthcare Misc,54,0.969914
18,Healthcare Misc,55,0.97104
18,Healthcare Misc,56,0.972108
18,Healthcare Misc,57,0.973121
18,Healthcare Misc,58,0.974084
18,Healthcare Misc,59,0.974999
18,Healthcare Misc,60,0.97587
18,Healthcare Misc,61,1
18,Healthcare Misc,62,1
18,Healthcare Misc,63,1
18,Healthcare Misc,64,1
18,Healthcare Misc,65,1
18,Healthcare Misc,66,1
18,Healthcare Misc,67,1
18,Healthcare Misc,68,1
18,Healthcare Misc,69,1
18,Healthcare Misc,70,1
18,Healthcare Misc,71,1
18,Healthcare Misc,72,1
18,Healthcare Misc,73,1
18,Healthcare Misc,74,1
18,Healthcare Misc,75,1
18,Healthcare Misc,76,1
18,Healthcare Misc,77,1
18,Healthcare Misc,78,1
18,Healthcare Misc,79,1
18,Healthcare Misc,80,1
18,Environmental,1,8.14E-05
18,Environmental,2,4.87E-04
18,Environmental,3,2.43E-03
18,Environmental,4,9.74E-03
18,Environmental,5,2.61E-02
18,Environmental,6,5.15E-02
18,Environmental,7,9.92E-02
18,Environmental,8,0.186230048
18,Environmental,9,0.340533806
18,Environmental,10,0.578907467
18,Environmental,11,0.662575304
18,Environmental,12,0.734594223
18,Environmental,13,0.794798408
18,Environmental,14,0.843966423
18,Environmental,15,0.883380084
18,Environmental,16,0.914503188
18,Environmental,17,0.938780929
18,Environmental,18,0.957529334
18,Environmental,19,0.971887877
18,Environmental,20,0.979498441
18,Environmental,21,0.985067351
18,Environmental,22,0.989132858
18,Environmental,23,0.992096363
18,Environmental,24,0.994255217
18,Environmental,25,0.995825069
18,Environmental,26,0.996966871
18,Environmental,27,0.997797122
18,Environmental,28,0.998400073
18,Environmental,29,0.998838524
18,Environmental,30,0.999156274
18,Environmental,31,0.999387549
18,Environmental,32,0.999554925
18,Environmental,33,0.99967695
18,Environmental,34,0.9997653
18,Environmental,35,0.9998302
18,Environmental,36,0.99987665
18,Environmental,37,0.999910325
18,Environmental,38,0.99993455
18,Environmental,39,0.999952775
18,Environmental,40,0.999965775
18,Environmental,41,0.999975
18,Environmental,42,0.999982
18,Environmental,43,0.999987
18,Environmental,44,0.99999
18,Environmental,45,0.999993
18,Environmental,46,0.999995
18,Environmental,47,0.999996
18,Environmental,48,0.999997
18,Environmental,49,0.999998
18,Environmental,50,0.999999
18,Environmental,51,0.999999
18,Environmental,52,0.999999
18,Environmental,53,0.999999
18,Environmental,54,1
18,Environmental,55,1
18,Environmental,56,1
18,Environmental,57,1
18,Environmental,58,1
18,Environmental,59,1
18,Environmental,60,1
18,Environmental,61,1
18,Environmental,62,1
18,Environmental,63,1
18,Environmental,64,1
18,Environmental,65,1
18,Environmental,66,1
18,Environmental,67,1
18,Environmental,68,1
18,Environmental,69,1
18,Environmental,70,1
18,Environmental,71,1
18,Environmental,72,1
18,Environmental,73,1
18,Environmental,74,1
18,Environmental,75,1
18,Environmental,76,1
18,Environmental,77,1
18,Environmental,78,1
18,Environmental,79,1
18,Environmental,80,1
18,Healthcare ML,1,1.25E-03
18,Healthcare ML,2,6.27E-03
18,Healthcare ML,3,2.04E-02
18,Healthcare ML,4,4.71E-02
18,Healthcare ML,5,8.58E-02
18,Healthcare ML,6,0.139295766
18,Healthcare ML,7,0.205150558
18,Healthcare ML,8,0.278421567
18,Healthcare ML,9,0.353850952
18,Healthcare ML,10,0.426772418
18,Healthcare ML,11,0.493697777
18,Healthcare ML,12,0.55258652
18,Healthcare ML,13,0.615754094
18,Healthcare ML,14,0.672239175
18,Healthcare ML,15,0.721788898
18,Healthcare ML,16,0.765535806
18,Healthcare ML,17,0.803618903
18,Healthcare ML,18,0.83618406
18,Healthcare ML,19,0.863814005
18,Healthcare ML,20,0.887104735
18,Healthcare ML,21,0.906634703
18,Healthcare ML,22,0.92293843
18,Healthcare ML,23,0.936500611
18,Healthcare ML,24,0.947748266
18,Healthcare ML,25,0.957053008
18,Healthcare ML,26,0.96473525
18,Healthcare ML,27,0.971066938
18,Healthcare ML,28,0.976277646
18,Healthcare ML,29,0.980561794
18,Healthcare ML,30,0.984079331
18,Healthcare ML,31,0.986966443
18,Healthcare ML,32,0.98933385
18,Healthcare ML,33,0.9912737
18,Healthcare ML,34,0.992863166
18,Healthcare ML,35,0.994164437
18,Healthcare ML,36,0.995228727
18,Healthcare ML,37,0.996100561
18,Healthcare ML,38,0.996812976
18,Healthcare ML,39,0.997396224
18,Healthcare ML,40,0.997872364
18,Healthcare ML,41,0.998262059
18,Healthcare ML,42,0.998580583
18,Healthcare ML,43,0.998840209
18,Healthcare ML,44,0.999053526
18,Healthcare ML,45,0.999226708
18,Healthcare ML,46,0.999368952
18,Healthcare ML,47,0.999485041
18,Healthcare ML,48,0.999579269
18,Healthcare ML,49,0.999657027
18,Healthcare ML,50,0.999719512
18,Healthcare ML,51,0.999771018
18,Healthcare ML,52,0.999813642
18,Healthcare ML,53,0.999847679
18,Healthcare ML,54,0.999876128
18,Healthcare ML,55,0.999898184
18,Healthcare ML,56,0.99991685
18,Healthcare ML,57,0.999932123
18,Healthcare ML,58,0.999945102
18,Healthcare ML,59,0.999955082
18,Healthcare ML,60,0.999963768
18,Healthcare ML,61,1
18,Healthcare ML,62,1
18,Healthcare ML,63,1
18,Healthcare ML,64,1
18,Healthcare ML,65,1
18,Healthcare ML,66,1
18,Healthcare ML,67,1
18,Healthcare ML,68,1
18,Healthcare ML,69,1
18,Healthcare ML,70,1
18,Healthcare ML,71,1
18,Healthcare ML,72,1
18,Healthcare ML,73,1
18,Healthcare ML,74,1
18,Healthcare ML,75,1
18,Healthcare ML,76,1
18,Healthcare ML,77,1
18,Healthcare ML,78,1
18,Healthcare ML,79,1
18,Healthcare ML,80,1
18,Lawyers,1,1.60E-04
18,Lawyers,2,7.55E-04
18,Lawyers,3,3.20E-03
18,Lawyers,4,9.07E-03
18,Lawyers,5,2.16E-02
18,Lawyers,6,4.01E-02
18,Lawyers,7,0.06852265
18,Lawyers,8,8.03E-02
18,Lawyers,9,0.125956145
18,Lawyers,10,0.165443446
18,Lawyers,11,0.208808611
18,Lawyers,12,0.25498429
18,Lawyers,13,0.302903679
18,Lawyers,14,0.351574063
18,Lawyers,15,0.40011615
18,Lawyers,16,0.447791322
18,Lawyers,17,0.494003043
18,Lawyers,18,0.538297244
18,Lawyers,19,0.58034744
18,Lawyers,20,0.619936209
18,Lawyers,21,0.656945003
18,Lawyers,22,0.691328488
18,Lawyers,23,0.723105164
18,Lawyers,24,0.752336293
18,Lawyers,25,0.779121117
18,Lawyers,26,0.803579573
18,Lawyers,27,0.825847012
18,Lawyers,28,0.84606929
18,Lawyers,29,0.864392735
18,Lawyers,30,0.880964196
18,Lawyers,31,0.895926502
18,Lawyers,32,0.909417637
18,Lawyers,33,0.921568118
18,Lawyers,34,0.932498167
18,Lawyers,35,0.942323497
18,Lawyers,36,0.95114799
18,Lawyers,37,0.959070231
18,Lawyers,38,0.966177977
18,Lawyers,39,0.972552024
18,Lawyers,40,0.978266171
18,Lawyers,41,0.980480012
18,Lawyers,42,0.982497147
18,Lawyers,43,0.984337322
18,Lawyers,44,0.986020198
